"APP ID"	"Date Announced"	"CIA Name"	"Grant Type"	"Sub Type"	"Grant Title"	"Admin Institution"	"State"	"Sector"	"Total"	"Broad Research Area"	"Field of Research"	"Res KW1"	"Res KW2"	"Res KW3"	"Res KW4"	"Res KW5"	"Plain Description"
1194930	2020-05-20	"Dr Tegan Cheng"	"Investigator Grants"	"Emerging Leadership 1"	"Printhotics: A Digital Solution to Optimise Personalised Children’s Orthotic Devices"	"University of Sydney"	"NSW"	"University"	645205	"Clinical Medicine and Science"	"Medical Devices"	"rehabilitation"	"neurological disability"	"paediatric"	"design"	"orthopaedic"	"Ankle-foot orthoses (AFOs) are custom plastic braces worn around the foot and ankle that are crucial for the daily function of children with nerve, muscle and brain disorders. However, AFO usage is limited by significant wait times, poor adherence and a disconnect with patient preferences. My project, Printhotics, will generate novel AFO designs and production methods based on a concurrent discovery pipeline of co-design, 3D scanning, machine learning, and 3D printing."
1194937	2020-05-20	"Prof Paul Hodges"	"Investigator Grants"	"Leadership 3"	"From understanding the mechanisms to implementing conservative management of musculoskeletal conditions"	"University of Queensland"	"QLD"	"University"	2339215	"Clinical Medicine and Science"	"Motor Control"	"pain"	"musculoskeletal disorders"	"incontinence"	"motor rehabilitation"	"motor control"	"Musculoskeletal pain is the leading cause of disability internationally and outcomes are worsening. This work will take a unique approach to study back pain from the mechanisms that occur at the cellular level to the interaction between a person’s physiology and psychology to understand why pain fluctuates, to understand how treatments can be more appropriately tailored for individuals, and to test how people with back pain can be supported to change behaviours and achieve recovery."
1194940	2020-05-20	"A/Pr Michelle Farrar"	"Investigator Grants"	"Emerging Leadership 2"	"Improving the health outcomes for children with rare neurological diseases with genomic technologies"	"University of New South Wales"	"NSW"	"University"	1e+06	"Clinical Medicine and Science"	"Neurology and Neuromuscular Diseases"	"neurodegenerative disorders"	"implementation"	"treatment strategies"	"translational research"	"neurogenetics"	"This investigator grant will facilitate expansion of high quality evidence of the application of genomic technologies to improve targeted treatment options and early diagnosis for rare devastating neurological diseases, improving the clinical and translational applications of genomics to transform lives for children and families."
1194982	2020-05-20	"Prof Felice Jacka"	"Investigator Grants"	"Leadership 1"	"Nutritional Psychiatry: extending the evidence and ensuring translation"	"Deakin University"	"VIC"	"University"	2238220	"Clinical Medicine and Science"	"Medical and Health Sciences not elsewhere classified"	"diet"	"nutrition"	"psychiatry"	"prevention"	"treatment"	"While poor diet is the leading contributor to illness and premature death globally, mental disorders account for the leading cause of disability. I have led the field internationally in establishing, for the first time,  that diet quality and mental health are linked and have established a new field of research and clinical practice ‘Nutritional Psychiatry’. My program of research will now extend the evidence base and facilitate translation of this new knowledge into policy and practice."
1195021	2020-05-20	"Prof Mark Gillies"	"Investigator Grants"	"Leadership 3"	"Fighting Retinal Blindness: learn from the past, improve the present and explore the future of treatments for Macular diseases."	"University of Sydney"	"NSW"	"University"	2039950.5	"Clinical Medicine and Science"	"Ophthalmology"	"ophthalmology"	"macular degeneration"	"diabetic retinopathy"	"outcomes research"	"randomised controlled trial (rct)"	"MG is a clinician-scientist dedicated to improving outcomes in people with macular disease. His lab research unit studies the causes and looks for new treatments for macular disease. His clinical research unit focuses on clinical trials of new treatments, both large multinational studies and other smaller studies where we test our own ideas. His observational unit analyses the outcomes of treatment in “real world” clinical practice. These 3 units will work together to fight macular blindness."
1195038	2020-05-20	"Prof John Silke"	"Investigator Grants"	"Leadership 3"	"Cell death and inflammation"	"Walter and Eliza Hall Institute of Medical Research"	"VIC"	"Research Institutes"	3164215	"Basic Science"	"Signal Transduction"	"inflammation"	"inflammatory cytokines"	"inflammatory diseases"	"cancer"	"ubiquitin"	"Inflammation is essential to help fight infection and repair tissues. However when overactive it causes diseases such as psoriasis, arthritis and inflammatory bowel disease. Less well known, inflammation also helps drive development of cancers. My research aims to understand inflammatory signalling at the molecular and organism level. Experience has shown that this knowledge can be translated to improve existing therapies or generate new ones, and that is the ultimate aim of my research."
1195086	2020-05-20	"Prof Alexandra Martiniuk"	"Investigator Grants"	"Emerging Leadership 2"	"Improving the neurological and mental health of vulnerable children: Through implementation and health services research to close treatment gaps"	"University of Sydney"	"NSW"	"University"	1562250	"Public Health"	"Community Child Health"	"aboriginal child"	"fetal alcohol syndrome"	"health services research"	"mental health"	"school-based intervention"	"This Emerging Leader fellowship will support research to improve child neurodevelopmental and mental health. The program of research will answer several of the crucial research questions expressed in the Oct 2019 Productivity Commission Mental Health Report, the 2018 National FASD Strategy, the 2018 Senate Mental Health Inquiry Report, the 2018 Lancet Commission for Mental Health, the 2018 MRFF Strategic Priorities, and 2018 WHO National Strategy for Australian Telehealth Discussion paper."
1195099	2020-05-20	"Prof Mark Jenkins"	"Investigator Grants"	"Leadership 2"	"Tackling Australia’s low screening participation to prevent bowel cancer deaths"	"University of Melbourne"	"VIC"	"University"	2188416	"Public Health"	"Preventive Medicine"	"colorectal cancer prevention"	"screening"	"participation"	"randomised controlled trial (rct)"	"behavioural science"	"Bowel cancer is Australia’s second deadliest cancer despite being largely treatable if detected early.  The big problem is most people do not screen so too many cases are not detected soon enough.  I will endeavour to increase screening participation by developing a range of strategies that do better at encouraging people to screen. I will then test each of them to determine which results in the highest participation within the actual National Bowel Cancer Screening Program."
1195102	2020-05-20	"Prof Emma McBryde"	"Investigator Grants"	"Emerging Leadership 2"	"Finally new tools are available to combat drug resistant tuberculosis, but how do we make them work? Models to determine effective implementation strategies in Australia and our region"	"University of Melbourne"	"VIC"	"University"	1562250	"Clinical Medicine and Science"	"Public Health and Health Services not elsewhere classified"	"tuberculosis"	"resistance spread"	"modelling"	"statistics"	"pharmacokinetics"	"The risk of drug resistance in tuberculosis (MDR TB) is thwarting control efforts and must be addressed. Potential strategies being considered are; treating MDR TB in the latent phase, using new short-course treatment for active TB and using new vaccines. My work develops simulation models to test strategies before they are implemented, to maximise impact and avoid costly or low-impact interventions. I will examine strategies in Australia and in high burden countries in Australia’s region."
1195189	2020-05-20	"Dr Sarah Lensen"	"Investigator Grants"	"Emerging Leadership 1"	"Towards evidence-based use of IVF add-ons in Australia"	"University of Melbourne"	"VIC"	"University"	645205	"Clinical Medicine and Science"	"Reproduction"	"adjuvant"	"in vitro fertilisation (ivf)"	"health policy"	"evidence-based clinical practice"	"fertility"	"A large number of extra ‘add-on’ treatments are available which claim to increase the chance of success of IVF. However, there is no evidence that these add-ons are safe or effective, and they can cost patients up to $2000. I will undertake research to measure use of add-ons in Australia and the factors that drive supply and demand. I will use this information to develop resources based on robust evidence which will help guide patients and clinicians in making decisions about using IVF add-ons."
1195210	2020-05-20	"Dr Danielle Ingle"	"Investigator Grants"	"Emerging Leadership 1"	"Enhancing control of enteric bacteria through pathogen genomics"	"University of Melbourne"	"VIC"	"University"	645205	"Basic Science"	"Medical Bacteriology"	"enteric bacteria"	"antimicrobial resistance"	"genomics"	"evolution"	"outbreak"	"Bacteria part of the Enterobacteriaceae family are responsible for causing significant enteric disease in Australia and internationally. Compounding the public health threat posed by these enteric bacteria is the rise in antimicrobial resistance, which limits treatment options. This project has three complementary research objectives; 1) to investigate new control strategies; 2) to better understand outbreak dynamics and; 3) to explore how bacteria are causing new disease in humans."
1195234	2020-05-20	"Dr Alisa Glukhova"	"Investigator Grants"	"Emerging Leadership 1"	"Structural basis for targeting Wnt signalling pathway in cancer"	"Monash University"	"VIC"	"University"	645205	"Basic Science"	"Structural Biology (incl. Macromolecular Modelling)"	"g protein-coupled receptors"	"structural biology"	"electron microscopy"	"crystallography"	"pharmacology"	"Cells sense and respond to a variety of stimuli by activating different signaling pathways. The Wnt pathway is important in embryonic development as it controls cell division and specialization. In adults, dysregulation of this pathway can lead to aberrant cell division and cancer. This proposal will use structural biology to look at several steps of this pathway at the molecular level. This will provide answers on how this pathway works and will lead to new ways to target it therapeutically."
1195236	2020-05-20	"Prof Melanie Bahlo"	"Investigator Grants"	"Leadership 1"	"Gene discovery and functional insights for neurological and retinal disorders"	"Walter and Eliza Hall Institute of Medical Research"	"VIC"	"Research Institutes"	2163220	"Basic Science"	"Neurogenetics"	"genetics"	"statistical genetics"	"neurological disorders"	"retinal disease"	"bioinformatics"	"Understanding the genetic drivers of disease is key for the development of disease therapies. Determination of the causal genetic variants in a disorder can be used for future diagnosis, prognostication, and personalised treatment. We have previously identified ~20 novel genes and developed new methods providing genomic diagnoses for 1000s of individuals. In the next five years I will make significant advances in our understanding of what causes diseases such as epilepsy, ataxia and dementia."
1195237	2020-05-20	"Dr Xia Wang"	"Investigator Grants"	"Emerging Leadership 1"	"Generating new evidence to better guide stroke management"	"University of New South Wales"	"NSW"	"University"	568292.78	"Public Health"	"Aged Health Care"	"stroke"	"blood pressure"	"hypertension"	"sex differences"	"nursing"	"I wish to produce sound knowledge on the management of blood pressure and nursing monitoring for patient affected by stroke.  I plan to address gaps in stroke management that exist between men and women around the world in order for there to be equity of care and an ability for every patient to have the best chances of receiving proven therapies to optimise their chances of recovery.  Finally, I will use data that considers patients’ own view of wellbeing that can be used to direct stroke care."
1195284	2020-05-20	"Prof Maree Teesson"	"Investigator Grants"	"Leadership 2"	"Unified prevention of substance use and mental disorders."	"University of Sydney"	"NSW"	"University"	2560520	"Public Health"	"Mental Health"	"mental health"	"addiction prevention"	"prevention"	"depression"	"early intervention"	"Substance use and mental disorders are among the leading causes of burden of disease in young people globally. Yet prevention and early  intervention has not been prioritised in Australian research and policy.The major focus of my research will be on  examining the effectiveness of new unified prevention programs."
1195294	2020-05-20	"Prof Kelly-Anne Phillips"	"Investigator Grants"	"Leadership 1"	"Reducing the Burden of Breast Cancer Through Precision Prevention, Targeted Treatment and Enhanced Survivorship"	"University of Melbourne"	"VIC"	"University"	1491192.44	"Clinical Medicine and Science"	"Solid Tumours"	"breast cancer"	"breast cancer prevention"	"risk management"	"treatment outcomes"	"ovarian function"	"Breast cancer affects 1 in 8 Australian women. Of all the cancers, breast cancer results in the largest number of years of healthy life lost from death and illness. My research will reduce this unacceptable burden of breast cancer for women and their families.  Spanning prevention, through treatment to survivorship, it will facilitate reduced breast cancer incidence, more effective treatments and enhanced understanding of the effects of new treatments on ovarian function and fertility."
1195296	2020-05-20	"Prof Nicholas Huntington"	"Investigator Grants"	"Leadership 1"	"Natural Killer Cell Cancer Immunotherapy"	"Monash University"	"VIC"	"University"	2238220	"Clinical Medicine and Science"	"Medical Molecular Engineering of Nucleic Acids and Proteins"	"natural killer cells"	"cancer immunology"	"drug discovery"	"cytokines"	"cancer immunotherapy"	"Natural killer (NK) cell posses the ability to detect and kill transformed or stressed cells such as tumour cells. My recent data show that NK cells are required for efficient immunotherapy responses by enhancing the global immune response to cancer and preventing tumour cells from metastasising to vital organs. I propose to identify novel pathways and develop new therapeutic approaches to exploit NK cell anti-tumor function and improve cancer immunotherapy response rates in patients."
1195302	2020-05-20	"Prof Jon Emery"	"Investigator Grants"	"Leadership 2"	"Transforming early detection of cancer in primary care"	"University of Melbourne"	"VIC"	"University"	2360520	"Health Services Research"	"Primary Health Care"	"primary care"	"cancer detection"	"risk prediction"	"implementation"	"health services research"	"Detecting cancer early is important to improve survival and quality of life. Cancer can be detected through cancer screening or timely diagnosis of patients when they present to their GP with symptoms. This program will transform approaches to detecting cancer earlier in primary care through advances in computer-aided diagnosis and use of new genetic tests to find people at increased risk of cancer."
1195305	2020-05-20	"Prof Tuan Nguyen"	"Investigator Grants"	"Leadership 3"	"Prediction of fracture by clinico-genetic profiling"	"University of New South Wales"	"NSW"	"University"	2339215	"Clinical Medicine and Science"	"Endocrinology"	"osteoporosis"	"bone mineral density"	"genetics"	"risk prediction"	"epidemiology"	"The loss of bone with advancing age is the main cause of osteoporosis and bone fracture. Bone loss is highly variable between individuals, and we are not sure why. I want to find out factors that contribute to bone loss, and then use this knowledge to identify individuals at high risk of excessive bone loss for early prevention. My goal over the next 5 years is to create a new clinico-genetic model for assessing the rate of bone loss, and predicting the risk of fracture for an individual."
1195326	2020-05-20	"Prof Clara Chow"	"Investigator Grants"	"Leadership 1"	"Innovation for health service provision and clinical management of cardiovascular disease prevention"	"University of Sydney"	"NSW"	"University"	1338220	"Public Health"	"Cardiology (incl. Cardiovascular Diseases)"	"cardiovascular disease prevention"	"preventive medicine"	"population health"	"health behaviours"	"health services"	"Cardiovascular disease (CVD) remains the leading cause of morbidity and mortality globally and had a steep rise in burden in low- and middle income countries. A greater focus on a preventative model of care is needed. Frugal innovation is the concept of creating small, low-cost solutions to big problems. My goal is to discover and robustly evaluate in real-world setting low-cost interventions that can be scaled and implemented to reduce the burden of CVD globally."
1195335	2020-05-20	"Dr Megan Teychenne"	"Investigator Grants"	"Emerging Leadership 1"	"Informing the development and real-world translation of a home-based physical activity intervention for improving postnatal mental health"	"Deakin University"	"VIC"	"University"	566164	"Public Health"	"Preventive Medicine"	"physical activity"	"behaviour change"	"postnatal"	"mental health promotion"	"maternal health"	"Physical activity confers mental health benefits in postnatal women, including reducing postnatal depression (PND) risk. Yet most postnatal women are not active enough. Few strategies have successfully promoted physical activity in this group. With significant input from women experiencing PND symptoms and community groups servicing them, this research program will develop and evaluate the efficacy of a home-based physical activity program aimed at reducing PND symptoms."
1195357	2020-05-20	"Dr Darshini Ayton"	"Investigator Grants"	"Emerging Leadership 1"	"Patient-centred volunteer program for people with dementia: a stepped wedge cluster randomised controlled trial of the MyCare Ageing program"	"Monash University"	"VIC"	"University"	645205	"Health Services Research"	"Health and Community Services"	"dementia care"	"hospitalisation"	"community care"	"patient outcomes"	"patient satisfaction"	"The MyCare Ageing program provides hospitalised patients with dementia and/or delirium with tailored emotional and practical support via trained volunteers in hospital and in the transition home. This project will provide critical information on whether MyCare Ageing works to reduce future hospitalisations and prevent poor patient outcomes, the factors that impact on how the program is delivered in hospital and in the community, and whether the program is cost-effective."
1195382	2020-05-20	"Dr Emily Wright"	"Investigator Grants"	"Emerging Leadership 1"	"Microbial Restoriation in Crohn's Disease: A Randomised Trial of Faecal Microbial Transplanatation in Crohn's Disease"	"University of Melbourne"	"VIC"	"University"	487123	"Clinical Medicine and Science"	"Gastroenterology and Hepatology"	"crohn's disease"	"inflammatory bowel disease (ibd)"	"microbial pathogenesis"	"treatment efficacy"	"drug treatment"	"Crohn's disease causes inflammation and damage to the digestive tract. Compelling evidence suggests that the bacteria in the gut play an important role in the onset of disease. Changing the gut bacteria through the administration of healthy stool to a patient, faecal microbiota transplantation (FMT), is safe and may be effective. This placebo controlled trial will determine whether FMT (delivered via capsule) can control inflammation in Crohn's. Results will change current treatment paradigms."
1195406	2020-05-20	"Dr Sheikh Mohammed Shariful Islam"	"Investigator Grants"	"Emerging Leadership 1"	"Improving outcome for people with heart diseases using digital health technologies"	"Deakin University"	"VIC"	"University"	606009.33	"Public Health"	"Primary Health Care"	"secondary prevention"	"cardiovascular disease"	"hypertension"	"physical activity"	"information systems/decision support systems"	"Digital technologies such as smart phones, wearable devices, sensors and artificial intelligence have shown promise to improve human health. However, evidence that these technologies can improve health outcomes in people with heart disease is lacking. My program of research in digital health will address this need and develop new model-of-care for people with heart disease to better monitor their health, take action before their health deteriorates and provide much needed support at home."
1195414	2020-05-20	"A/Pr Germaine Wong"	"Investigator Grants"	"Leadership 1"	"Bridging the gap: using data science to transform care and health outcomes in kidney transplant recipients"	"University of Sydney"	"NSW"	"University"	1155134.51	"Public Health"	"Epidemiology"	"transplantation"	"nephrology"	"risk prediction"	"cohort study"	"randomised controlled trial (rct)"	"Despite substantive survival and quality of life benefits compared to being on dialysis, kidney transplant recipients suffer from premature death, largely due to complications such as cancer and cardiovascular. Using big data science, we will be able to predict these complications in the context of chronic immunosuppression, find new and better ways to identify at risk individuals, to deliver effective and efficient screening and treatment strategies in this vulnerable population."
1195421	2020-05-20	"Prof Caroline Miller"	"Investigator Grants"	"Emerging Leadership 2"	"Driving advances in sugar-sweetened beverage policy and resolving the unknown substitution effects into artificially-sweetened beverage, fruit juice and water consumption."	"University of Adelaide"	"SA"	"University"	1449800	"Public Health"	"Health Promotion"	"public health policy"	"health promotion"	"prevention"	"overweight/obesity"	"health behaviours"	"Many countries are introducing sugar sweetened beverages (SSBs) taxes and other policy measures to curb consumption. However, artificially sweetened beverages (ASBs) and fruit juices are being excluded from these policy measures. This may have unintended consequences for consumption behaviours and create other negative health outcomes. We will examine substitution effects of SSB policy on water, ASBs and fruit juice consumption, and make recommendations for public health policy."
1195451	2020-05-20	"Dr Carlos Salomon"	"Investigator Grants"	"Emerging Leadership 2"	"Developing new therapeutic targets and identifying biomarkers for gestational diabetes and ovarian cancer using extracellular vesicles"	"University of Queensland"	"QLD"	"University"	1431623.15	"Basic Science"	"Obstetrics and Gynaecology"	"pregnancy complications"	"diabetes mellitus"	"placenta"	"ovarian cancer"	"biomarkers"	"Gestational diabetes mellitus (GDM) is the fastest growing type of diabetes in Australia. Ovarian cancer (OVCA) is the most lethal gynaecological cancer, and an effective early diagnosis is critical with potential to improve patient survival. I expect to identify novel mechanisms associated with circulating extracellular vesicles (i.e. nanovesicles released from all living cells), and decipher their role in regulating maternal insulin sensitivity, and their association with OVCA progression."
1195453	2020-05-20	"Prof Rosemary Horne"	"Investigator Grants"	"Leadership 1"	"Dangerous Dreams: the next era in paediatric sleep research"	"Monash University"	"VIC"	"University"	2238220	"Clinical Medicine and Science"	"Paediatrics"	"sleep breathing disorders"	"premature infant"	"cardiovascular sequelae"	"respiratory control"	"sleep"	"The amount of time and the quality of our sleep affects every aspect of our health and well-being. The amount of time we sleep is maximal in infants and children because it is promotes normal brain development. Sleep problems affect nearly half of all children and adversely affect both learning and blood pressure. The proposed studies will identify and improve treatment of sleep problems to improve overall physical health and quality of life for these children and their families."
1195460	2020-05-20	"Dr Emily Reeve"	"Investigator Grants"	"Emerging Leadership 2"	"Integration and implementation of deprescribing recommendations to reduce medication induced harm"	"University of South Australia"	"SA"	"University"	1544073.15	"Health Services Research"	"Clinical Pharmacology and Therapeutics"	"medications"	"guidelines"	"prescribing"	"implementation"	"older people"	"Older people in Australia commonly take multiple medicines for their health conditions. As people age and their health changes, medicines that were once helpful may become harmful. This research program will investigate how we can enhance treatment guidelines and use these guidelines in practice to increase discontinuation of unnecessary and potentially harmful medicines. This will lead to reduced medicine induced harm and may improve the quality of life of older Australians."
1195473	2020-05-20	"Prof David Harris"	"Investigator Grants"	"Leadership 3"	"Developing novel therapeutic approaches to treat chronic kidney disease"	"University of Sydney"	"NSW"	"University"	2173544.91	"Clinical Medicine and Science"	"Nephrology and Urology"	"inflammation"	"fibrosis"	"cell therapy"	"macrophages"	"kidney failure"	"Progression of chronic kidney disease (CKD) to endstage is characterised by inflammation and fibrosis. No current treatment effectively halts CKD progression. We are using protective immune cells to treat CKD and have invented a genetically-engineered immune cell which uses damaging inflammatory signals to switch them into protective cells which reverse inflammation and fibrosis where they occur, to prevent progression of CKD and other diseases, such as those of heart, lung and liver."
1195487	2020-05-20	"Dr Emma Halmos"	"Investigator Grants"	"Emerging Leadership 1"	"The role of a low emulsifier diet to treat Crohn's disease"	"Monash University"	"VIC"	"University"	447602.5	"Clinical Medicine and Science"	"Gastroenterology and Hepatology"	"crohn's disease"	"inflammatory bowel disease (ibd)"	"dietary intervention"	"gastrointestinal disease"	"gastrointestinal symptoms"	"Currently, there are no specific diets known to treat Crohn’s disease (CD). Initial lab- and animal-based studies have indicated emulsifiers added to food drive inflammation in CD, but no human trials completed. This study will design and feed high and low emulsifier diets to healthy and CD subjects and measure markers of inflammation. This will establish the role of a low emulsifier diet to treat CD."
1195581	2020-05-20	"Prof Nicholas Hayward"	"Investigator Grants"	"Leadership 3"	"Melanoma genetics: clinical translation of the germline-somatic continuum"	"QIMR Berghofer Medical Research Institute"	"QLD"	"Research Institutes"	2231372	"Basic Science"	"Cancer Genetics"	"melanoma"	"genomics"	"genetics"	"targeted therapy"	"tumourigenesis"	"While new targeted and immune therapies can improve prognosis from metastatic melanoma, long-term survival for most patients remains elusive due to drug resistance or failure of the immune system to kill the tumour. There thus remains a significant need to improve early detection, monitoring of relapse, and treatment strategies, to increase survival and provide cures. My research vision addresses these three pillars of cancer research using innovative and cutting edge genetic approaches."
1195595	2020-05-20	"Dr Davis McCarthy"	"Investigator Grants"	"Emerging Leadership 2"	"Developing interpretable machine learning models for clinical imaging and single-cell genomics"	"St Vincents Institute of Medical Research"	"VIC"	"Research Institutes"	1312250	"Basic Science"	"Bioinformatics"	"bioinformatics"	"genomics"	"statistics"	"cancer detection"	"imaging"	"Machine learning methods will be vital to make best use of the deluge of data generated by high-throughput technologies in biomedical science. To get the most out of these models, however, we need to be able to unpack the 'black box'. I will use curated clinical and public research data to benchmark and develop interpretable deep learning models and software tools. These models will be used for breast cancer screening programs and for analysis of complex, large-scale single-cell genomics data."
1195602	2020-05-20	"Prof Roslyn Boyd"	"Investigator Grants"	"Leadership 1"	"Early Detection and Early Intervention for Cerebral Palsy"	"University of Queensland"	"QLD"	"University"	2088220	"Clinical Medicine and Science"	"Paediatrics"	"cerebral palsy treatments"	"cerebral palsy"	"early detection"	"early intervention"	"neuroplasticity"	"Cerebral Palsy (CP) is Australia’s 5th expensive health condition. Early Detection and effective early interventions are vitally needed to improve long-term outcomes. This fellowship develops and tests novel interventions to optimise neuroplasticity by improving early detection and physical, cognitive, psychological and health outcomes in children with CP. Earlier accurate detection of CP will ensure effective treatments utilise critical periods of brain development."
1195651	2020-05-20	"Prof Colleen Loo"	"Investigator Grants"	"Leadership 2"	"Developing New Treatment Approaches for Severe and Treatment Resistant Depression"	"University of New South Wales"	"NSW"	"University"	2060520	"Clinical Medicine and Science"	"Central Nervous System"	"electroconvulsive therapy (ect)"	"psychiatry"	"depression"	"efficacy"	"cognition"	"Depression is a common, disabling problem. One third of depressed patients do not respond to treatment with standard medications and psychological therapy. This research program will focus on developing new treatment approaches for these people: optimising electroconvulsive therapy, a highly effective treatment, developing new non invasive brain stimulation treatments, generating new knowledge on how best to use ketamine treatment."
1195676	2020-05-20	"A/Pr Zachary Munn"	"Investigator Grants"	"Emerging Leadership 1"	"Improving the Synthesis of Medical Research: The Evidence Synthesis Taxonomy Initiative"	"University of Adelaide"	"SA"	"University"	645205	"Health Services Research"	"Public Health and Health Services not elsewhere classified"	"evidence-based health care"	"evidence-based"	"meta-analysis"	"clinical decision making"	"clinical epidemiology"	"People who make decisions regarding the health of individuals or a society need trustworthy information to support these decisions, whether they be about the effectiveness of a strategy, the burden of a disease, the accuracy of a medical investigation or the preferences and values of a population. To produce trustworthy evidence, we need to collate and synthesise all of the information available. This work will improve the science behind evidence synthesis and the quality of evidence synthesis."
1195698	2020-05-20	"Dr Marios Koutsakos"	"Investigator Grants"	"Emerging Leadership 1"	"Understanding immunity to influenza B viruses for a rationally designed universal vaccine"	"University of Melbourne"	"VIC"	"University"	645205	"Basic Science"	"Immunology not elsewhere classified"	"influenza"	"vaccine"	"t cells"	"antibody"	"host/pathogen interaction"	"Influenza B viruses (IBV) circulate annually and are particularly prevalent and severe in children. However, IBV remain largely understudied. Our immune system provides protection against IBV via a variety of mechanisms. This study will characterize the immunity to IBV and dissect host-virus interactions which provide protection from IBV infection. This project will inform the rational design of novel vaccines eliciting universal immunity to IBV, with an ultimate goal of controlling IBV."
1195699	2020-05-20	"Prof Simon Gandevia"	"Investigator Grants"	"Leadership 3"	"Motor Impairment:  physiology, pathophysiology and intervention"	"University of New South Wales"	"NSW"	"University"	2814215	"Clinical Medicine and Science"	"Medical Physiology not elsewhere classified"	"motor disability"	"neurological disability"	"muscle"	"respiratory"	"clinical trial"	"It is very common to get Motor Impairments in many diseases and disorders, such as stroke and multiple sclerosis, and even with ageing. These affect our ability to move and function properly. I will use multidisciplinary expertise in basic, applied and clinical science to answer key questions about mechanisms and management of the Motor Impairments of weakness and fatigue, impaired sensation and balance, and muscle contracture. Results will be rapidly applied in clinical populations."
1195709	2020-05-20	"Dr Genevieve Steiner"	"Investigator Grants"	"Emerging Leadership 2"	"Teaching an old brain new tricks: optimising cognitive training through neuroplasticity"	"University of Western Sydney"	"NSW"	"University"	1562250	"Clinical Medicine and Science"	"Central Nervous System"	"neuroscience"	"alzheimer disease"	"cognitive neuroscience"	"electroencephalogram (eeg)"	"neuroplasticity"	"People with early dementia have the most to gain from brain training programs aimed at delaying deterioration. Yet, its power is under-realised, with improvements not generalising to everyday living. This research program will harness the power of neuroplasticity to optimise brain training so that the effects transfer to everyday life. The knowledge gained will transform the way that we design and deliver brain training programs and revolutionise our understanding of why and how people respond."
1195713	2020-05-20	"Dr Lauren Ayton"	"Investigator Grants"	"Emerging Leadership 2"	"Saving Sight Through Novel BioTech Innovations for Inherited Retinal Disease"	"University of Melbourne"	"VIC"	"University"	1534522.6	"Clinical Medicine and Science"	"Ophthalmology"	"retinal degeneration"	"vision loss"	"gene therapy"	"natural history"	"outcome measures"	"Inherited retinal diseases (IRDs) are the leading cause of blindness in working-aged adults.  My work focuses on learning more about IRDs, including the correlation between genes and the degenerative changes in the eye. I am developing new outcome measures to predict who might lose vision faster, and to use in clinical trials. I will then use this knowledge in two clinical trials for new IRD treatments - a gene therapy and an electronic device that is implanted into the eye."
1195716	2020-05-20	"Dr Gizachew Tessema"	"Investigator Grants"	"Emerging Leadership 1"	"A risk stratification tool for the prevention of avoidable perinatal mortality and morbidity"	"Curtin University"	"WA"	"University"	645205	"Public Health"	"Epidemiology"	"epidemiology"	"public health"	"population health"	"risk prediction"	"perinatal"	"Stillbirth is more common in Australia than in some high-income countries. Babies born early may experience lung or other problems. Many current stillbirths and preterm birth can be prevented. Using a cohort of >4.5 million births from WA, NSW, SA and NT (N >4.5 million), this project will develop a strategy to predict the risk of stillbirth, preterm birth, and low birth weight. Better identification of risk in pregnancy will improve antenatal care to reduce stillbirth and neonatal morbidity."
1195720	2020-05-20	"A/Pr Rowena Bull"	"Investigator Grants"	"Emerging Leadership 2"	"Tackling the genomic diversity of RNA viruses"	"University of New South Wales"	"NSW"	"University"	1512250	"Basic Science"	"Medical Virology"	"virus eradication"	"b cells"	"vaccine design"	"sequencing"	"antibody"	"RNA viruses are one of the last frontiers for globally significant infections. There ability to rapidly hide from the host's immune response and cause additional infections has made the ability to make vaccines very difficult. By studying patients that naturally and rapidly clear multiple infections we have identified strategies to conquer these highly divergent viruses. We are currently dedicated to trying to understand how we can mold this knowledge into a protective vaccine."
1195732	2020-05-20	"Dr Christine Catling"	"Investigator Grants"	"Emerging Leadership 1"	"Advancing the midwifery workforce in Sydney, Australia"	"University of Technology Sydney"	"NSW"	"University"	645205	"Health Services Research"	"Midwifery"	"midwifery"	"clinical supervision"	"randomised controlled trial (rct)"	"workplace"	"workforce policy"	"It is predicted that Australia will have a midwifery workforce crisis in the future. As such it is important to provide innovative solutions to retain midwives for the safety of women and their babies. There are few embedded strategies in place for midwives in NSW that support the wellbeing and emotionally demanding practise of midwives. This project aims to deliver empirical data that describes the impact of new structured support innovations for midwives in NSW."
1195742	2020-05-20	"Prof David Thomas"	"Investigator Grants"	"Leadership 3"	"Genomic Cancer Medicine"	"University of New South Wales"	"NSW"	"University"	1814215	"Clinical Medicine and Science"	"Cancer Genetics"	"genomics"	"sarcoma"	"clinical genetics"	"clinical trial"	"cancer biology"	"Cancer is now the leading cause of death in our community. Dramatic progress in genomic technologies is impacting on cancer treatment and risk management internationally. My vision is an Australian Genomic Cancer Medicine Program (AGCMP), uniting than 15 cancer centres and three major medical research institutes in all states and territories, and bringing genomics through research into the clinic to improve health outcomes for all Australians."
