"Projet.Code_Decision_ANR";"Projet.Acronyme";"Projet.Partenaire.Code_Decision_ANR";"Projet.Partenaire.Est_coordinateur";"Projet.Partenaire.Nom_organisme";"Projet.Partenaire.Categorie_organisme";"Projet.Partenaire.Responsable_scientifique.Nom";"Projet.Partenaire.Responsable_scientifique.Prenom";"Projet.Partenaire.Adresse.Ville";"Projet.Partenaire.Adresse.Region";"Projet.Partenaire.Adresse.Pays"
"ANR-06-SETI-0001";"AVERISS";"ANR-06-SETI-0001-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR EST";"Divers public";"";"";"";"";"France"
"ANR-06-SETI-0001";"AVERISS";"ANR-06-SETI-0001-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS B";"Divers public";"BOUAJJANI";"Ahmed";"";"";"France"
"ANR-06-SETI-0001";"AVERISS";"ANR-06-SETI-0001-03";False;"UNIVERSITE BORDEAUX I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0041";"VISAT";"ANR-06-SEST-0041-01";True;"UNIVERSITE DE TOULOUSE II [LE MIRAIL]";"Laboratoire public";"MARQUIE";"Jean Claude";"";"";"France"
"ANR-06-SEST-0041";"VISAT";"ANR-06-SEST-0041-02";False;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0040";"PALNOURGENENV";"ANR-06-SEST-0040-06";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS XI - ADR 15";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0040";"PALNOURGENENV";"ANR-06-SEST-0040-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR EST";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0040";"PALNOURGENENV";"ANR-06-SEST-0040-03";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0040";"PALNOURGENENV";"ANR-06-SEST-0040-02";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0040";"PALNOURGENENV";"ANR-06-SEST-0040-01";True;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"GARCIA";"André";"";"";"France"
"ANR-06-SEST-0040";"PALNOURGENENV";"ANR-06-SEST-0040-05";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS XI - ADR 15";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0039";"TOXBOL";"ANR-06-SEST-0039-04";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0039";"TOXBOL";"ANR-06-SEST-0039-03";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0039";"TOXBOL";"ANR-06-SEST-0039-02";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0039";"TOXBOL";"ANR-06-SEST-0039-01";True;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"GARDON";"Jacques";"";"";"France"
"ANR-06-SEST-0038";"TNT METAUX";"ANR-06-SEST-0038-02";False;"CYCERON";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0038";"TNT METAUX";"ANR-06-SEST-0038-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE RHONE-ALPES SECTEUR ALPES";"Divers public";"BOURON";"Alexandre";"";"";"France"
"ANR-06-SEST-0038";"TNT METAUX";"ANR-06-SEST-0038-03";False;"UNIVERSITE CLAUDE BERNARD - LYON I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0038";"TNT METAUX";"ANR-06-SEST-0038-04";False;"COMMISSARIAT A LENERGIE ATOMIQUE (C.E.A.) CENTRE DETUDE NUCLEAIRE DE CADARACHE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0037";"TMS-SUPOR";"ANR-06-SEST-0037-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS XI - ADR 15";"Divers public";"LECLERC";"Annette";"";"";"France"
"ANR-06-SEST-0036";"TMS-EPID-ERGO-ACTION";"ANR-06-SEST-0036-02";False;"UNIVERSITE BORDEAUX II";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0036";"TMS-EPID-ERGO-ACTION";"ANR-06-SEST-0036-01";True;"UNIVERSITE DANGERS";"Laboratoire public";"ROQUELAURE";"Yves";"";"";"France"
"ANR-06-SEST-0035";"STRESSEDEN";"ANR-06-SEST-0035-02";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS XI - ADR 15";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0035";"STRESSEDEN";"ANR-06-SEST-0035-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS VI - ADR 6";"Divers public";"SAUREL CUBIZOLLES";"Marie Josèphe";"";"";"France"
"ANR-06-SEST-0034";"SILICOSE";"ANR-06-SEST-0034-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"ROSENTAL";"Paul André";"";"";"France"
"ANR-06-SEST-0033";"RESPINTTOX";"ANR-06-SEST-0033-05";False;"UNIVERSITE CLAUDE BERNARD - LYON I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0033";"RESPINTTOX";"ANR-06-SEST-0033-04";False;"INSTITUT NATIONAL DE LENVIRONNEMENT INDUSTRIEL ET DES RISQUES";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0033";"RESPINTTOX";"ANR-06-SEST-0033-03";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR DE LILLE - ADR 7";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0033";"RESPINTTOX";"ANR-06-SEST-0033-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR SUD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0033";"RESPINTTOX";"ANR-06-SEST-0033-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS VII - ADR 12";"Divers public";"BOCZKOWSKI";"Jorge";"";"";"France"
"ANR-06-SEST-0033";"RESPINTTOX";"ANR-06-SEST-0033-06";False;"CENTRE DETUDE DE LA RECHERCHE TECHNOLOGIQUE EN AEROTHERMIQUE ET MOTEUR (CERTAM)";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0032";"RESONI";"ANR-06-SEST-0032-02";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE CENTRE DE RECHERCHE DE TOURS";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0032";"RESONI";"ANR-06-SEST-0032-01";True;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"BOUSSINESQ";"Michel";"";"";"France"
"ANR-06-SEST-0031";"RESOLUTION-ASTHME";"ANR-06-SEST-0031-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR DE LILLE - ADR 7";"Divers public";"DUEZ";"Catherine";"";"";"France"
"ANR-06-SEST-0031";"RESOLUTION-ASTHME";"ANR-06-SEST-0031-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE CENTRE POITOU-CHARENTES";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0030";"REAC";"ANR-06-SEST-0030-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0030";"REAC";"ANR-06-SEST-0030-01";True;"UNIVERSITE DANGERS";"Laboratoire public";"LAPIED";"Bruno";"";"";"France"
"ANR-06-SEST-0030";"REAC";"ANR-06-SEST-0030-02";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0029";"PENSARE";"ANR-06-SEST-0029-02";False;"INSTITUT DE RECHERCHE ET DE DOCUMENTATION EN ECONOMIE DE LA SANTE";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0029";"PENSARE";"ANR-06-SEST-0029-01";True;"CENTRE DETUDES DE LEMPLOI - CEE";"Divers public";"GAUTHIE";"Jérôme";"";"";"France"
"ANR-06-SEST-0028";"PENIBILITES";"ANR-06-SEST-0028-02";False;"UNIVERSITE DE TOULOUSE II [LE MIRAIL]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0028";"PENIBILITES";"ANR-06-SEST-0028-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"LINHART";"Danièle";"";"";"France"
"ANR-06-SEST-0027";"PAISIM";"ANR-06-SEST-0027-02";False;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0027";"PAISIM";"ANR-06-SEST-0027-01";True;"ECOLE DES HAUTES ETUDES EN SANTE PUBLIQUE";"Laboratoire public";"BARD";"Denis";"";"";"France"
"ANR-06-SEST-0026";"ONCOPOP";"ANR-06-SEST-0026-04";False;"UNIVERSITE DE LILLE I [SCIENCES ET TECHNOLOGIES]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0026";"ONCOPOP";"ANR-06-SEST-0026-03";False;"XENTECH";"TPE";"";"";"";"";"France"
"ANR-06-SEST-0026";"ONCOPOP";"ANR-06-SEST-0026-02";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE - CENTRE DE RECHERCHE DE SOPHIA-ANTIPOLIS";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0026";"ONCOPOP";"ANR-06-SEST-0026-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR DE PARIS V - ADR 14";"Divers public";"BAROUKI";"Robert";"";"";"France"
"ANR-06-SEST-0025";"NTCTOX";"ANR-06-SEST-0025-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0025";"NTCTOX";"ANR-06-SEST-0025-01";True;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"FLAHAUT";"Emmanuel";"";"";"France"
"ANR-06-SEST-0025";"NTCTOX";"ANR-06-SEST-0025-03";False;"UNIVERSITE TOULOUSE III [PAUL SABATIER]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0025";"NTCTOX";"ANR-06-SEST-0025-04";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADMINISTRATION DELEGUEE REGIONALE DE BORDEAUX - ADR 9";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0024";"NANODETECT";"ANR-06-SEST-0024-06";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE PROVENCE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0024";"NANODETECT";"ANR-06-SEST-0024-05";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR SUD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0024";"NANODETECT";"ANR-06-SEST-0024-04";False;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES - INSA TOULOUSE";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0024";"NANODETECT";"ANR-06-SEST-0024-03";False;"INSTITUT DOPTIQUE THEORIQUE ET APPLIQUEE";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0024";"NANODETECT";"ANR-06-SEST-0024-02";False;"UNIVERSITE DE PARIS VII [DENIS DIDEROT]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0024";"NANODETECT";"ANR-06-SEST-0024-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR SUD";"Divers public";"BEAUVILLAIN";"Pierre";"";"";"France"
"ANR-06-SEST-0023";"MODECOPHY";"ANR-06-SEST-0023-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE BRETAGNE ET PAYS- DE-LA-LOIRE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0023";"MODECOPHY";"ANR-06-SEST-0023-01";True;"INSTITUT FRANCAIS DE RECHERCHE POUR EXPLOITATION DE LA MER CENTRE DE NANTES";"Divers public";"LASSUS";"Patrick";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-05";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE CENTRE DE RECHERCHE DE JOUY-EN-JOSAS";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-01";True;"FONDATION TOUR DU VALAT";"Laboratoire public";"GAUTHIER CLERC";"Michel";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-03";False;"INSTITUT PASTEUR";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-04";False;"OFFICE NATIONAL DE LA CHASSE ET DE LA FAUNE SAUVAGE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-02";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-06";False;"MUSEUM NATIONAL DHISTOIRE NATURELLE";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-07";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE LANGUEDOC-ROUSSILLON";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-08";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ALSACE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0022";"MIGRAVFLU";"ANR-06-SEST-0022-09";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE CENTRE-EST";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0021";"LEGIOAEROPATHO";"ANR-06-SEST-0021-02";False;"ECOLE PRATIQUE DES HAUTES ETUDES";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0021";"LEGIOAEROPATHO";"ANR-06-SEST-0021-01";True;"UNIVERSITE DE POITIERS";"Laboratoire public";"FRERE";"Jacques";"";"";"France"
"ANR-06-SEST-0021";"LEGIOAEROPATHO";"ANR-06-SEST-0021-03";False;"CENTRE SCIENTIFIQUE ET TECHNIQUE DU BATIMENT";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0021";"LEGIOAEROPATHO";"ANR-06-SEST-0021-04";False;"UNIVERSITE CLAUDE BERNARD - LYON I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0020";"IAEL";"ANR-06-SEST-0020-03";False;"CENTRE HOSPITALIER DE CAYENNE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0020";"IAEL";"ANR-06-SEST-0020-02";False;"UNIVERSITE DE MONTPELLIER I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0020";"IAEL";"ANR-06-SEST-0020-01";True;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"DE MEUUS";"Thierry";"";"";"France"
"ANR-06-SEST-0020";"IAEL";"ANR-06-SEST-0020-04";False;"UNIVERSITE DE REIMS";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0019";"HIMWR";"ANR-06-SEST-0019-02";False;"UNIVERSITE DE RENNES I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0019";"HIMWR";"ANR-06-SEST-0019-01";True;"UNIVERSITE DE RENNES I";"Laboratoire public";"MICHEL";"Denis";"";"";"France"
"ANR-06-SEST-0018";"HERBITOX";"ANR-06-SEST-0018-03";False;"UNIVERSITE BLAISE PASCAL - CLERMONT-FERRAND II";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0018";"HERBITOX";"ANR-06-SEST-0018-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE CENTRE POITOU-CHARENTES";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0018";"HERBITOX";"ANR-06-SEST-0018-01";True;"UNIVERSITE DORLEANS";"Laboratoire public";"MEME";"William";"";"";"France"
"ANR-06-SEST-0017";"HEPACELLTOX";"ANR-06-SEST-0017-02";False;"AGENCE FRANCAISE DE SECURITE SANITAIRE DES ALIMENTS (AFSSA)";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0017";"HEPACELLTOX";"ANR-06-SEST-0017-01";True;"UNIVERSITE DE RENNES I";"Laboratoire public";"GUILLOUZO";"André";"";"";"France"
"ANR-06-SEST-0017";"HEPACELLTOX";"ANR-06-SEST-0017-03";False;"UNIVERSITE DE RENNES I";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0017";"HEPACELLTOX";"ANR-06-SEST-0017-04";False;"CHU DE RENNES";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0016";"FLUREC";"ANR-06-SEST-0016-02";False;"UNIVERSITE DE PARIS V - RENE DESCARTES";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0016";"FLUREC";"ANR-06-SEST-0016-01";True;"UNIVERSITE PARIS VI - PIERRE ET MARIE CURIE";"Laboratoire public";"CARRAT";"Fabrice";"";"";"France"
"ANR-06-SEST-0015";"ESCALE";"ANR-06-SEST-0015-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADMINISTRATION DELEGUEE REGIONALE DE PARIS XI - ADR 15";"Divers public";"CLAVEL";"Jacqueline";"";"";"France"
"ANR-06-SEST-0014";"ENTOMOCHIK";"ANR-06-SEST-0014-03";False;"INSTITUT PASTEUR";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0014";"ENTOMOCHIK";"ANR-06-SEST-0014-02";False;"CENTRE DE COOPERATION INTERNATIONALE EN RECHERCHE AGRONOMIQUE POUR LE DEVELOPPEMENT - CIRAD -";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0014";"ENTOMOCHIK";"ANR-06-SEST-0014-01";True;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"FONTENILLE";"Didier";"";"";"France"
"ANR-06-SEST-0013";"ENDISRUPT";"ANR-06-SEST-0013-05";False;"HOSPICES CIVILS DE LYON";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0013";"ENDISRUPT";"ANR-06-SEST-0013-04";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR DE PROVENCE ALPES COTE DAZUR - ADR 2";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0013";"ENDISRUPT";"ANR-06-SEST-0013-03";False;"BAYER CROPSCIENCE";"Entreprise autre que TPE ou PME";"";"";"";"";"France"
"ANR-06-SEST-0013";"ENDISRUPT";"ANR-06-SEST-0013-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE RHONE-AUVERGNE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0013";"ENDISRUPT";"ANR-06-SEST-0013-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR DE PROVENCE ALPES COTE DAZUR - ADR 2";"Divers public";"BENHAMED";"Mohamed";"";"";"France"
"ANR-06-SEST-0012";"ECOFLUS";"ANR-06-SEST-0012-03";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE CENTRE DE MONTPELLIER";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0012";"ECOFLUS";"ANR-06-SEST-0012-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE RHONE-AUVERGNE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0012";"ECOFLUS";"ANR-06-SEST-0012-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE RHONE-AUVERGNE";"Divers public";"POTIER";"Patrick";"";"";"France"
"ANR-06-SEST-0012";"ECOFLUS";"ANR-06-SEST-0012-04";False;"CIRAD- CENTRE DE COOPERATION INTERNATIONALE ENRECHERCHE AGRONOMIQUE POUR LE DEVELOPPEMENT";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0012";"ECOFLUS";"ANR-06-SEST-0012-05";False;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0011";"DNAOX";"ANR-06-SEST-0011-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"PRATVIEL";"Geneviève";"";"";"France"
"ANR-06-SEST-0010";"DIFFUSION-PESTE";"ANR-06-SEST-0010-02";False;"INSTITUT PASTEUR MADAGASGAR";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0010";"DIFFUSION-PESTE";"ANR-06-SEST-0010-01";True;"INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT - IRD";"Divers public";"DUPLANTIER";"Jean Marc";"";"";"France"
"ANR-06-SEST-0010";"DIFFUSION-PESTE";"ANR-06-SEST-0010-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0009";"DHYVA";"ANR-06-SEST-0009-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE PROVENCE";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0009";"DHYVA";"ANR-06-SEST-0009-02";False;"CENTRE DE DOCUMENTATION DE RECHERCHE ET DEXPERIMENTATIONS SUR LES POLLUTIONS ACCIDENTELLES DES EAUX [CEDRE]";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0009";"DHYVA";"ANR-06-SEST-0009-01";True;"UNIVERSITE DE PAU ET DES PAYS DE LADOUR";"Laboratoire public";"DURAN";"Robert";"";"";"France"
"ANR-06-SEST-0009";"DHYVA";"ANR-06-SEST-0009-04";False;"UNIVERSITE DE PAU ET DES PAYS DE LADOUR";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0008";"COQUENPATH";"ANR-06-SEST-0008-04";False;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADMINISTRATION DELEGUEE REGIONALE DE BORDEAUX - ADR 9";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0008";"COQUENPATH";"ANR-06-SEST-0008-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR SUD";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0008";"COQUENPATH";"ANR-06-SEST-0008-02";False;"AGENCE FRANCAISE DE SECURITE SANITAIRE DES ALIMENTS (AFSSA)";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0008";"COQUENPATH";"ANR-06-SEST-0008-01";True;"INSTITUT FRANCAIS DE RECHERCHE POUR LEXPLOITATION DE LA MER (IFREMER)";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0007";"CHIKVENDOM";"ANR-06-SEST-0007-04";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE LANGUEDOC-ROUSSILLON";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0007";"CHIKVENDOM";"ANR-06-SEST-0007-03";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE LANGUEDOC-ROUSSILLON";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0007";"CHIKVENDOM";"ANR-06-SEST-0007-02";False;"INSTITUT PASTEUR";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0007";"CHIKVENDOM";"ANR-06-SEST-0007-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE RHONE-AUVERGNE";"Divers public";"MAVINGUI";"Patrick";"";"";"France"
"ANR-06-SEST-0006";"CHIK-ANI";"ANR-06-SEST-0006-01";True;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE";"Divers public";"BREMONT";"Michel";"";"";"France"
"ANR-06-SEST-0006";"CHIK-ANI";"ANR-06-SEST-0006-02";False;"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE CENTRE DE RECHERCHE DE CLERMONT FERRAND THEIX";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0006";"CHIK-ANI";"ANR-06-SEST-0006-03";False;"AGENCE FRANCAISE DE SECURITE SANITAIRE DES ALIMENTS (AFSSA)";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0005";"ATMOSFER";"ANR-06-SEST-0005-02";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR PARIS A";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0005";"ATMOSFER";"ANR-06-SEST-0005-01";True;"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE ADR PARIS XI";"Divers public";"SLAMA";"Rémy";"";"";"France"
"ANR-06-SEST-0004";"ANTHROPO-MTV";"ANR-06-SEST-0004-03";False;"UNIVERSITE BORDEAUX II";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0004";"ANTHROPO-MTV";"ANR-06-SEST-0004-02";False;"UNIVERSITE BORDEAUX II";"Laboratoire public";"";"";"";"";"France"
"ANR-06-SEST-0004";"ANTHROPO-MTV";"ANR-06-SEST-0004-01";True;"UNIVERSITE DE LA MEDITERRANEE [AIX-MARSEILLE II]";"Laboratoire public";"BLEY";"Daniel";"";"";"France"
"ANR-06-SEST-0003";"ALLERGIES";"ANR-06-SEST-0003-01";True;"UNIVERSITE DAMIENS [PICARDIE-JULES VERNE]";"Laboratoire public";"CHAMPALOUX";"Bernard";"";"";"France"
"ANR-06-SEST-0002";"AIR-CPGS";"ANR-06-SEST-0002-02";False;"HOPITAUX UNIVERSITAIRES DE STRASBOURG";"Divers public";"";"";"";"";"France"
"ANR-06-SEST-0002";"AIR-CPGS";"ANR-06-SEST-0002-01";True;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"CHAMPALOUX";"Bernard";"";"";"France"
