Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Carriere, Kimberly","Concordia University (Montreal, Quebec)",CIHR Fellowship,202110MFE,Health Research Training A - Post-PhD (HTA),Exploring the protective effects of mindfulness on weight regain and gastrointestinal complications following bariatric surgery,"                 $90,000","                      $0","2 yrs 0 mth "
"Carson, Valerie L; Wiebe, Sandra A",University of Alberta,Project Grant,202104PJT,Social & Developmental Aspects of Children's & Youth's Health,"Screen technology, parent-child interactions, and neurocognitive development in early childhood","                $436,051","                      $0","4 yrs 0 mth "
"Carson, Valerie L; Day, Meghan E; Jackman, Francesca",University of Alberta,"Op Gr:Understanding/mitigating impacts of COVID-19 on children, youth & families",202107UIP,"Understanding/mitigating impacts of COVID-19 on children, youth & families",The expansion of a parent-focused physical literacy intervention for early childhood called PLAYshop,"                $150,000","                      $0","1 yr 0 mth "
"Carter, Alexandra; Travers, Andrew H",Nova Scotia Health Authority (Halifax),Catalyst Grant: Quadruple Aim and Equity,202110QAE,Catalyst Grant : Quadruple Aim and Equity,"Impact of Paramedics Providing Care at Home program on equity of access to care:  How does access to, and impact of, Paramedics Providing Palliative Care at Home vary across geographic, demographic and socio-economic sub-groups?","                 $99,525","                      $0","1 yr 0 mth "
"Carter, Michelle",McGill University,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Parent and Adolescent Decisions Regarding Research Genetic Sequencing in Pediatric Cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Carvalho, Sabrina",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Évaluation de la cascade de soins VIH pendant la période postpartum chez les femmes vivant avec le VIH,"                 $17,500","                      $0","1 yr 0 mth "
"Castellanos Ryan, Natalie; Chadi, Nicholas; Seguin, Jean R","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Catalyst Grant: Alcohol research - Specific Population: Other Population/General,202109AI6,Catalyst Grant: Alcohol research to inform health policies and interventions,Temporal effects of alcohol and polysubstance use on neurocognition across youth (13-25 years): Evidence from a prospective birth cohort,"                $100,000","                      $0","1 yr 0 mth "
"Castellucci, Lana; de Wit, Kerstin; Le Gal, Grégoire; Parkash, Ratika",Ottawa Hospital Research Institute,Project Grant,202109PJT,Randomized Controlled Trials,Comparison of Bleeding Risk between Rivaroxaban and Apixaban in Atrial Fibrillation (COBRRA AF),"              $2,210,850","                      $0","5 yrs 0 mth "
"Castonguay, Nicolas",University of Ottawa,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Longitudinal analysis of the viral evolution and neutralization assays of the pathogenic coronaviruses in VERO cells.,"                 $17,500","                      $0","1 yr 0 mth "
"Cayouette, Jonathan",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Validité clinique de l’outil d’aide au diagnostic PhenoVar pour l’analyse des données de séquençage rapide du génome entier chez les nouveau-nés et les nourrissons aux soins intensifs,"                 $17,500","                      $0","1 yr 0 mth "
"Cellot, Sonia","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Project Grant,202104PJT,Cancer Biology & Therapeutics 2,Exploiting induction of mitochondrial apoptosis as a therapeutic vulnerability in high fatality pediatric leukemia,"                $944,776","                      $0","5 yrs 0 mth "
"Cénat, Jude Mary; Kohoun, Bagnini",University of Ottawa,Operating Grant: COVID-19 Vaccine Confidence,202108VCF,Operating Grant : COVID-19 Vaccine Confidence,COVID-19 et confiance dans les vaccins dans les communautés noires : État des lieux et programmes d'éducation et de mobilisation,"                $200,000","                      $0","2 yrs 0 mth "
"Cernat, Alexandra",McMaster University,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - B,"Stakeholder perspectives and preferences for implementation of pharmacogenomic (PGx) testing in primary care in Ontario, Canada.","                $105,000","                      $0","3 yrs 0 mth "
"Chaconas, George",University of Calgary,Project Grant,202109PJT,Microbiology & Infectious Diseases,Pathogenic Strategies of the Lyme Disease Spirochete,"              $1,013,625","                      $0","5 yrs 0 mth "
"Chaiton, Michael O",Centre for Addiction and Mental Health (Toronto),Op. Gr:Emerg. COVID Res. Gaps/Priorities- Social/Behavioural Science Approaches,202109EG8,Operating Grant: Emerging COVID-19 Research Gaps & Priorities (July 2021),Effectiveness of digital interventions in improving mental health during COVID-19: Evaluation of Wellness Together Canada,"                $310,200","                      $0","1 yr 0 mth "
"Chaiton, Michael O; Hamilton, Hayley A; Shield, Kevin D",Centre for Addiction and Mental Health (Toronto),Op. Gr.: Addr. Wider Impacts of COVID-Imp. on social/econ/pop iss/pbl outcomes,202111WI2,Operating Grant : Addressing the Wider Health Impacts of COVID-,Addressing the Wider Impacts of the COVID-19 Pandemic on Mental Health and Substance Use in Canada,"                $497,822","                      $0","2 yrs 0 mth "
"Chakkour, Elias","York University (Toronto, Ontario)",Summer Program in Aging,202102SMP,Summer Program in Aging,Memories of home: Ethnography into the impact of trauma on the aging experience of Lebanese immigrants in Canada,"                      $0","                      $0","1 yr 0 mth "
"Chamberlin, Kelsey",University of Northern British Columbia,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,"Promising Pathways for Wraparound Health Services: Promoting Pregnant, Birthing, and Early Parenting Adolescents’ Wellbeing in Northern British Columbia","                 $17,500","                      $0","1 yr 0 mth "
"Chan, Ace Y",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - B,Primary Prevention of Cancers-Related to Tobacco and Alcohol Use in Gender Minority Communities Across Canada,"                $105,000","                      $0","3 yrs 0 mth "
"Chan, An-Wen; Kim, Sang J",Women's College Hospital (Toronto),Project Grant,202109PJT,Randomized Controlled Trials 2,"Nicotinamide chemoprevention for keratinocyte carcinoma in solid organ transplant recipients: a multicentre, pragmatic randomized trial","                $810,900","                      $0","5 yrs 0 mth "
"Chanchlani, Rahul",McMaster University,Project Grant,202104PJT,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Deriving 24-hour Ambulatory Blood Pressure Monitoring reference values for SouTh AsiaN Children (ABPM-STANCE),"                $682,225","                      $0","5 yrs 0 mth "
"Chandran, Vinod; Kulasingam, Vathany",University Health Network (Toronto),Project Grant,202104PJT,Clinical Investigation - B 2,Identifying Metabolomic Markers of Disease Activity in Psoriatic Disease using Solid Phase Microextraction - Liquid Chromatography - High Resolution Mass Spectrometry,"                $306,000","                      $0","2 yrs 6 mths "
"Chandran, Vinod",University Health Network (Toronto),Operating Grant: Emerging COVID-19 Research Gaps and Priorities - Vaccines,202104GA2,Operating Grant: Emerging COVID-19 Research Gaps and Priorities - Vaccines,Immune response after COVID-19 vaccination during maintenance therapy in immune-mediated inflammatory diseases: an observational cohort study (IMPACT),"                      $0","                      $0","1 yr 0 mth "
"Chang, Isaac Sung Jae",Sinai Health System (Toronto),CIHR Fellowship,202110MFE,Fellowships - Post-PhD,"Characterization of three-dimensional ballistocardiograph in relation to heart failure patients with a left ventricular assistive device, decompensated and compensated heart function","                $135,000","                      $0","3 yrs 0 mth "
"Chang, Matthew Lok-Man",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,Patient-derived induced pluripotent stem cells as an in vitro model for arrhythmogenic right ventricular cardiomyopathy.,"                $105,000","                      $0","3 yrs 0 mth "
"Chang, Natasha C",McGill University,Project Grant,202109PJT,Cell Biology - Disease,Molecular characterization of muscle stem cell dysfunction in Duchenne muscular dystrophy,"                $761,175","                      $0","5 yrs 0 mth "
"Chan, Jennifer","Simon Fraser University (Burnaby, B.C.)",Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Using 2D and 3D models to investigate the role of GABARAPL2 in pancreatic ductal adenocarcinoma treatment response,"                 $17,500","                      $0","1 yr 0 mth "
"Chan, Jocelyn J",University of British Columbia,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Mitochondrial dysregulation induced by an ulcerative colitis-associated pathobiont,"                 $17,500","                      $0","1 yr 0 mth "
"Chan, John S",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),"Project Grant - PA: Nutrition, Metabolism and Diabetes",202109PJ9,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Nuclear Factor Erythroid 2-Related Factor 2 (NRF2) and Regulation of Sodium-Glucose Co-Transporter 2 (SGLT2) Expression in Type 2 Diabetes,"                $100,000","                      $0","1 yr 0 mth "
"Chan, Jordan S",University of Alberta,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Elucidating the Cardiovascular Biology of Growth Differentiation Factor 15 in Type 2 Diabetes,"                 $17,500","                      $0","1 yr 0 mth "
"Chan, Magnus",University of British Columbia,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Composition of the cardiac IKs channel complex as a determinant of the KCNQ1 mutation disease phenotype,"                 $17,500","                      $0","1 yr 0 mth "
"Chan, Therese",Bruy&egrave;re Research Institute,Summer Program in Aging,202102SMP,Summer Program in Aging,Expanding the Dementia Population Risk Tool (DemPoRT) to include emerging risk factors,"                      $0","                      $0","1 yr 0 mth "
"Chan, Warren C; Gommerman, Jennifer L",University of Toronto,Op. Gr.:Emerging COVID-19 Res. Gaps & Priorities (July 2021) - Immune Responses,202109EG9,Operating Grant: Emerging COVID-19 Research Gaps & Priorities (July 2021),Measuring salivary antibodies (Abs) in COVID-19 vaccinated children,"                $484,534","                      $0","1 yr 0 mth "
"Chapleau, Alexandra K",Research Institute of the McGill University Health Centre,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,EPRS1-related leukodystrophy: generation of a representative cellular model to study disease pathophysiology and potential therapeutic avenues using patient-derived iPSCs,"                $105,000","                      $0","3 yrs 0 mth "
"Charette, Emilie",McGill University,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Exploring the effects of manipulating the transcriptional regulatory networks of tissue-resident lung macrophage populations in mouse models of pulmonary fibrosis,"                 $17,500","                      $0","1 yr 0 mth "
"Charlebois-Plante, Camille",Universit&eacute; de Montr&eacute;al,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,La neuropathologie distincte qui sous-tend le déclin cognitif anormal chez les anciens athlètes commotionnés.,"                $105,000","                      $0","3 yrs 0 mth "
"Charron, Frederic",Institut de recherches cliniques de Montr&eacute;al,Project Grant,202109PJT,Molecular & Cellular Neurosciences - B,The role of the WAVE regulatory complex in commissural axon guidance,"                $994,500","                      $0","5 yrs 0 mth "
"Charron, Frederic",Institut de recherches cliniques de Montr&eacute;al,Project Grant,202109PJT,Cancer Progression & Therapeutics 2,Investigation of a novel tumor suppressor mechanism in medulloblastoma,"                $990,675","                      $0","5 yrs 0 mth "
"Charron, Jeremie",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - B,Entraînement de haute intensité pour la survie d'hommes atteints d'un cancer de la prostate avec métastases résistant à la castration (INTERVAL-GAP4): une étude multicentrique randomisée contrôlée de phase III,"                $105,000","                      $0","3 yrs 0 mth "
"Chatel-Chaix, Laurent","INRS - (Qu&eacute;bec, QC)",Project Grant,202109PJT,Virology & Viral Pathogenesis,Deciphering the functional and morphological interplay between flaviviruses and mitochondria,"                $699,975","                      $0","5 yrs 0 mth "
"Chauhan, Vijay S",University Health Network (Toronto),Project Grant,202104PJT,Clinical Investigation - D 2,Quantifying QRS fragmentation to improve patient selection for cardiac resynchronization therapy,"                $344,250","                      $0","3 yrs 0 mth "
"Chauvin, Valérie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Intentions ou affect : quel est le principal motivateur à l'activité physique auprès de personnes avec une schizophrénie ?,"                 $17,500","                      $0","1 yr 0 mth "
"Chawla, Seerat",McGill University,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Understanding and Managing the Impact of Mental Health Conditions on the Cascade of Care Among Women Living with HIV,"                 $17,500","                      $0","1 yr 0 mth "
"Chen, Angie",University of Alberta,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Mitochondrial Dysfunction in the Activation of DNA Sensors in Colorectal Cancer Subtypes,"                 $17,500","                      $0","1 yr 0 mth "
"Chen, Celine",McGill University,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Evaluating Sympathetic Reactivity in Women with Polycystic Ovary Syndrome,"                 $17,500","                      $0","1 yr 0 mth "
"Chen, Emma H","Concordia University (Montreal, Quebec)",Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Balance in older adults following the use of blood flow restriction during dance classes.,"                 $17,500","                      $0","1 yr 0 mth "
"Cheng-Boivin, Zacharie Y",McGill University,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,202106FSS,Special Cases - Awards Programs,The Effect of Gut Microbiota Metabolites on Skeletal Muscule Function,"                  $6,000","                      $0","0 yr 4 mths "
"Cheng, Hai-Ying M",University of Toronto,"Project Grant - PA: Neurosciences, Mental Health and Addiction",202109PJ8,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,Investigating the role of histone variants in circadian timekeeping in mice,"                $100,000","                      $0","1 yr 0 mth "
"Cheng, Judy (Li-Hsuan)",University of British Columbia,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Investigation of endoplasmic reticulum calcium signaling in striatal neurons of the YAC128 Huntington’s disease mouse model,"                 $17,500","                      $0","1 yr 0 mth "
"Cheng, Skyra",University of Ottawa,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Neuroprotective Effects of Physical Exercise in a Snf2h Knockout Mouse of Retinal Degeneration,"                 $17,500","                      $0","1 yr 0 mth "
"Chen, Guojun",McGill University,Project Grant - PA: Breast Cancer Research,202109PLL,Biomedical Engineering,Engineering injectable cold atmospheric plasma-preserved hydrogel to treat breast cancer,"                $100,000","                      $0","1 yr 0 mth "
"CHEN, HE TIAN",McMaster University,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,Mesenchymal stromal cell dysfunction as a driver of preleukemia,"                $105,000","                      $0","3 yrs 0 mth "
"Chen, Kitty",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,"Trends in risk factors for diabetes in Canada: migration, temporal, and socioeconomic factors","                 $17,500","                      $0","1 yr 0 mth "
"Chen, Shu-Ping; Harvey-Jansen, H. Z'Anne",University of Alberta,Catalyst Grant: Alcohol research - Specific Population: Other Population/General,202109AI6,Catalyst Grant: Alcohol research to inform health policies and interventions,Student alcohol consumption in university residences: An institutional ethnographic inquiry,"                $100,000","                      $0","1 yr 0 mth "
"Chen, Simon",University of Ottawa,Project Grant,202109PJT,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,Investigating the cell-type specific role of the transcription factor Npas4 in regulating motor learning,"                $856,800","                      $0","5 yrs 0 mth "
"Chen, Sujun",University Health Network (Toronto),CIHR Fellowship,202110MFE,Fellowships - Post-PhD,Investigate the tumor cells of origin and disease progression trajectories in prostate cancer,"                $135,000","                      $0","3 yrs 0 mth "
"Cheong, Ian",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Delineating the paradoxical role of GATA6 in pancreatic tumour subtypes,"                 $17,500","                      $0","1 yr 0 mth "
"Cherblanc, Jacques; Bergeron-Leclerc, Christiane; Cadell, Susan Anne",Universit&eacute; du Qu&eacute;bec &agrave; Chicoutimi,Project Grant,202104PJT,"Humanities, Social Sciences, Law & Ethics in Health",Les répercussions sur la santé de la perte d'un proche en temps de pandémie: trajectoires de deuil et répercussions sur la santé biopsychosociospirituelle des circonstances du décès et des restrictions à l'accompagnement des mourants et aux rituels funéraires,"                $191,250","                      $0","3 yrs 0 mth "
"Cherkasov, Artem; Jean, François",University of British Columbia,Operating Grant: SARS-CoV-2 variants supplement stream 1,202102VS1,Special Cases,COVID-19 Variant Supplement - Computer-aided discovery of synergistic drug combinations with Remdevisir for COVID-19 through mechanism-based drug repurposing and combinatorial organoid screening.,"                 $50,000","                      $0","1 yr 0 mth "
"Cherkasov, Artem; Jean, François",University of British Columbia,Operating Grant: SARS-CoV-2 variants supplement stream 2,202102VS2,Special Cases,COVID-19 Variant Network - Computer-aided discovery of synergistic drug combinations with Remdevisir for COVID-19 through mechanism-based drug repurposing and combinatorial organoid screening.,"                 $90,000","                      $0","1 yr 0 mth "
"Cherney, David Z; Campbell, David J; Layton, Anita; Perkins, Bruce A",University Health Network (Toronto),Team Grant: DM/TS - CIHR-KFOC - Diabetic Kidney Disease,202107DT2,Team Grant: Diabetes Mechanisms and Translational Solutions,"SodiUm Glucose co-trAnspoRt-2 inhibitioN diabeteS And and kidney function Loss in Type 1 diabetes: The ""SUGARNSALT"" Team Grant Program","                $992,774","                      $0","5 yrs 0 mth "
"Cheung, Angela M; Jüni, Peter; Tomlinson, George A",University Health Network (Toronto),Op Grant: Emerging COVID-19 Research Gaps & Priorities - Post COVID-19 condition,202104GA4,Operating Grant: Emerging COVID-19 Research Gaps & Priorities - Post COVID-19 condition,The RECLAIM (REcovering from COVID-19 Lingering symptoms Adaptive Integrative Medicine) trial,"              $1,000,000","                      $0","1 yr 0 mth "
"Cheung, Michelle W",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Examining the Impacts of HIV Antiretrovirals on Maternal Immune Homeostasis,"                 $17,500","                      $0","1 yr 0 mth "
"Cheung, Teresa; Welsh, John P","Fraser Health Authority (Surrey, BC)",Project Grant,202109PJT,Behavioural Sciences - B-2,Cerebro-cerebellar dynamics in human brain health,"                $986,852","                      $0","4 yrs 0 mth "
"Cheung, Winson Y; Cuthbert, Colleen A",University of Calgary,Project Grant,202109PJT,"Public, Community & Population Health 2",Optimizing the Treatment Approach of Older Patients with Cancer by Targeting Physician Factors,"                $612,000","                      $0","4 yrs 0 mth "
"Chien, Tiffany",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Maternal Autoantibodies on offspring neurodevelopment and risk for Autism Spectrum Disorder,"                 $17,500","                      $0","1 yr 0 mth "
"Chinna Meyyappan, Arthi","Queen's University (Kingston, Ontario)",Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,"The Safety and Efficacy of Microbial Ecosystem Therapeutic-2 in People With Major Depression: A Phase 2, Double-Blind, Placebo-Controlled Study","                $105,000","                      $0","3 yrs 0 mth "
"Chishtie, Jawad A",University of Calgary,Health System Impact Fellowships - PostDoc Western Canada 2 year,202102HI7,Fellowship : Health System Impact Fellowships Post Doctoral Fellows (IHSPR FE),Applying visual analytic techniques for monitoring Alberta's implementation of provincial transitions in care (TIC) pathway,"                $108,500","                      $0","2 yrs 0 mth "
"Chiu, Yohann M",Universit&eacute; Laval,Health System Impact Fellowships - Post-Doctoral in Equitable AI/PPH 2-year,202102HF1,Fellowship : Health System Impact Fellowships Post Doctoral Fellows (IHSPR FE),Déterminer la qualité de la polypharmacie chez les aînés : une approche basée sur l'intelligence artificielle,"                 $48,500","                      $0","2 yrs 0 mth "
"Chivers, Christopher P",University of Saskatchewan,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,"Characterization of mitochondrial organization, epigenomic regulation, and the Anaphase Promoting Complex in Progeria-driven premature senescence","                 $17,500","                      $0","1 yr 0 mth "
"Chizmeshya, Sydney Q",Memorial University of Newfoundland,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,The Effects of Sex Hormones on Biochemical Parameters of Bone Metabolism in Opioid Users,"                 $17,500","                      $0","1 yr 0 mth "
"Chochinov, Claire A",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,A Novel High Throughput Method to Analyze Single Nucleotide Polymorphisms in Oncogenes,"                 $17,500","                      $0","1 yr 0 mth "
"Cho, Hanna",University of Toronto,CIHR Fellowship,202110MFE,Fellowships - Post-PhD,Identification of induced proximity modulators of oncogenic proteins to develop novel approaches for cancer therapeutics,"                $135,000","                      $0","3 yrs 0 mth "
"Choi, May Y",University of Calgary,Project Grant,202104PJT,Clinical Investigation - B 2,SLE-CALCULATOR: Systemic Lupus Erythematosus CArdiovascuLar Disease Event Risk PrediCtion Using Machine LeArning Techniques and NOvel ThRombotic Autoantibodies,"                $244,800","                      $0","2 yrs 0 mth "
"Choi, Woo Jin",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,Intrahepatic cholangiocarcinoma: search for novel translational clinicopathologic and molecular biomarkers to predict early recurrence after curative surgery,"                $105,000","                      $0","3 yrs 0 mth "
"Choi, You Na",University of British Columbia,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Impact of Covid-19 on mental health disparities in ethnic minorities,"                 $17,500","                      $0","1 yr 0 mth "
"Cho, Lianne L",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,Characterization of depression among homeless and precariously housed adults,"                $105,000","                      $0","3 yrs 0 mth "
"Cho, Lydia Y",University of Calgary,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Fluctuations in excitatory and inhibitory neurotransmitters across the migraine cycle in children and adolescents,"                 $17,500","                      $0","1 yr 0 mth "
"Chon, Ji-Eun",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Circulating omega-3 fatty acids and adipose tissue inflammation: a longitudinal analysis in the PROMISE cohort,"                 $17,500","                      $0","1 yr 0 mth "
"Chopra, Sameeksha",University of British Columbia,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Investigating the effect of maternal microbiome on fetal hematopoiesis and subsequent susceptibility to allergic disease,"                 $17,500","                      $0","1 yr 0 mth "
"Chouinard, Anne-Catherine",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Récupération à long terme de la marche après lésion médullaire: impact des neuroprothèses de stimulation corticale,"                 $17,500","                      $0","1 yr 0 mth "
"Chow, Chun Hin",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Investigating the vesicular transport mechanisms of myelin proteolipid  protein 1 (PLP1) in optic nerve myelination,"                 $17,500","                      $0","1 yr 0 mth "
"Chowdhury, Farhin",McGill University,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - B,"Mental health, bullying, and self-compassion: An intervention for racial and sexual minority adolescents","                $105,000","                      $0","3 yrs 0 mth "
"Chowdhury, Mushfika",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,"The Consequences of Police Involvement in Mental Health Emergencies: From the Perspectives of Mental Health Professionals and Racialized Children, Youth, and Families","                 $17,500","                      $0","1 yr 0 mth "
"Chowdhury, Nashit",University of Calgary,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Identifying the effects of COVID-19 on the mental health of the visible minority essential workers and their coping strategies,"                 $17,500","                      $0","1 yr 0 mth "
"Chow, Jonathan T",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202111FBD,Doctoral Research Awards - A,CRISPR-Cas9 screen to identify microRNA associated with metastasis in prostate cancer,"                $105,000","                      $0","3 yrs 0 mth "
"Christensen, Rebecca A",University of Toronto,CIHR Fellowship,202110MFE,Health Research Training A - Post-PhD (HTA),Treating Ectopic Fat as a Determinant of Cardiometabolic Health Among Women with Breast Cancer: A Randomized Control Trial of a Time-Restricted Eating Intervention,"                $135,000","                      $0","3 yrs 0 mth "
"Christensen, Rhandi",Hospital for Sick Children (Toronto),CIHR Fellowship,202110MFE,Health Research Training B - HP,Comparison of Long-term Outcomes and Brain Development in Preterm Males and Females,"                $110,000","                      $0","2 yrs 0 mth "
"Christie, Brian R",University of Victoria (British Columbia),Project Grant,202109PJT,"Gender, Sex & Health",Drinking with Mary Jane: Understanding sex differences in the effects of prenatal marijuana and alcohol consumption for learning and memory processes.,"                $841,500","                      $0","5 yrs 0 mth "
"Chu, Alexandro",McMaster University,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Pilot Study for First-Ever Randomized Controlled Trial on Epinephrine Auto-Injector Dosages and Needle Lengths in Treating Anaphylaxis,"                 $17,500","                      $0","1 yr 0 mth "
"Chun, Felice I",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Investigating the role of JAK2 in muscle homeostasis and diabetes,"                 $17,500","                      $0","1 yr 0 mth "
"Chun, Justin",University of Calgary,Project Grant,202109PJT,"Hematology, Digestive Disease & Kidney",Role for Lipid Droplet Associated IL-32 in Diabetic Kidney Disease,"                $715,275","                      $0","5 yrs 0 mth "
"Churchill, Megan",Mount Saint Vincent University (Halifax),Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,The Human Milk Oligosaccharide Status in Women With and Without Gestational Diabetes Mellitus,"                 $17,500","                      $0","1 yr 0 mth "
"Chu, Ryan",University of Toronto,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Assessing the Economic Burden of Advanced Non-Small Cell Lung Cancer in Canada,"                 $17,500","                      $0","1 yr 0 mth "
"Ciccolini, Emma R",McGill University,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Investigating the impact of PGC-1a-coupled metabolic reprogramming on breast cancer metastasis,"                 $17,500","                      $0","1 yr 0 mth "
"Cil, Tulin D",University Health Network (Toronto),Project Grant - PA: CMA Foundation - Virtual Care,202104PNN,Health Services Evaluation & Interventions Research,At-home Breast Oncology care Delivered with E-Health solutions - The ABODE Study,"                      $0","                      $0","1 yr 0 mth "
"Cil, Tulin D; Eskander, Antoine; Zhong, Toni",University Health Network (Toronto),O. Gr.: Addr. the Health Impacts of COVID-19 - Imp. of def/disp care on health,202111WI1,Operating Grant : Addressing the Wider Health Impacts of COVID-,The Impact of COVID-19 on the Diagnosis and Treatment of Breast Cancer (TICTOC): a population-based study,"                $296,920","                      $0","2 yrs 0 mth "
"Claing, Audrey",Universit&eacute; de Montr&eacute;al,CIHR - ICR / Cancer Research Society Partnership - Research Grants,202103CRP,Special Cases,Role of ARF1 as a key GTPAse regulating immune surveillance in breast cancer,"                 $60,000","                      $0","2 yrs 0 mth "
"Claing, Audrey",Universit&eacute; de Montr&eacute;al,Project Grant,202109PJT,Pharmacology & Toxicology,Investigation of ARF small GTPases in vascular smooth muscle cell dysfunction to prevent vascular disease,"                $826,200","                      $0","5 yrs 0 mth "
"Clark, Meredith",University of British Columbia,Master's Award: Canada Graduate Scholarships,202112GSM,Special Cases - Awards Programs,Rescuing the Bladder Epithelial Glycocalyx May Offer Treatment for Interstitial Cystitis/Bladder Pain Syndrome,"                 $17,500","                      $0","1 yr 0 mth "
"Clavel, Nathalie",McGill University,CIHR Fellowship,202110MFE,Health Research Training A - Post-PhD (HTA),Implementation and impact evaluation of recommendations targeting patient and family engagement in infection prevention in hospital settings,"                $135,000","                      $0","3 yrs 0 mth "
"Claycomb, Julie M",University of Toronto,Project Grant,202104PJT,Developmental Biology,Regulation of Spermatogenesis and Epigenetic Inheritance by Argonaute/Small RNA Pathways,"                $784,126","                      $0","5 yrs 0 mth "
