Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Crizzle, Alexander M",University of Waterloo (Ontario),Planning and Dissemination Grant - Institute Community Support,201508PCS,Planning and Dissemination - IA,Investigator Meeting: Planning a National Study to Improve the Health and Wellness of Canadian Commercial Motor Vehicle Drivers,"                 $15,200","                      $0","1 yr 0 mth "
"Crizzle, Alexander M",University of Waterloo (Ontario),Travel Awards - Institute Community Support,201505ISU,Institute of Population and Public Health - Travel Awards,Health and wellness concerns of Canadian commercial motor vehicle drivers,"                  $1,500","                      $0","1 yr 0 mth "
"Crowshoe, Lynden L; Henderson, Rita I; Montesanti, Stephanie R",University of Calgary,Planning and Dissemination Grant - Institute Community Support,201508PCS,Planning and Dissemination - IIPH,Popular Theatre & Community Arts for Indigenous Youth Health Promotion: Developing a National Strategy,"                 $11,000","                      $0","1 yr 0 mth "
"Crumley, Ellen",Direct Payment,Patient-Oriented Research Collaboration Grants,201501PEG,Patient Engagement - Collaboration Grants (SPOR),Strategies to maximize the patient as researcher in surgery: A pilot study involving patient researchers in post-operative care,"                 $15,000","                      $0","1 yr 0 mth "
"Crump, Lyndsay",University of New Brunswick (Fredericton),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201510GSD,Doctoral Research Awards - B,Are there benefits to participating in Facebook electronic support groups for persons with fibromyalgia?,"                $105,000","                      $0","3 yrs 0 mth "
"Cukier, Wendy L",Ryerson University (Toronto),CIHR Health Professional Student Research Award,201502CHP,Special Cases - Awards Programs,CIHR Health Professional Student Research Award.,"                  $8,502","                      $0","1 yr 0 mth "
"Cullis, Pieter R",University of British Columbia,Foundation Grant,201509FDN,Foundation Grant,Lipid nanomedicines for health and disease,"              $2,121,669","                      $0","7 yrs 0 mth "
"Culotti, Joseph G",Sinai Health System (Toronto),Operating Grant,201503MOP,Genetics 2,Axon Guidance and Cell Migration Mechanisms in C. elegans,"                $613,435","                      $0","5 yrs 0 mth "
"Holroyd-Leduc, Jayna M; Cummings, Greta",University of Alberta,Knowledge Synthesis Grant,201505KRS,Knowledge Synthesis Grant,Development of Quality Indicators for Older Persons' Transitions across Care Settings: A Systematic Review and Delphi Process,"                $100,000","                      $0","1 yr 0 mth "
"Cunningham, John A",Direct Payment,Canada Research Chairs - CIHR Funded,201510T1C,Special Cases - Awards Programs,Canada Research Chair Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Cybulsky, Myron I",University Health Network (Toronto),Operating Grant,201503MOP,Cardiovascular System - C: Vascular System,Inflammatory functions of lipid-laden macrophages in early atherosclerosis.,"                $718,432","                      $0","5 yrs 0 mth "
"Cyr, Daniel G","INRS - (Qu&eacute;bec, QC)",Operating Grant,201503MOP,Endocrinology,"The blood-epididymis barrier, a key determinant of male fertility","                $610,694","                      $0","5 yrs 0 mth "
"Cyr, Daniel G","INRS - (Qu&eacute;bec, QC)",Catalyst Grant: Sex as a Variable in Biomedical Research,201511SVB,Catalyst Grant: Sex as a Variable in Biomedical or Translational Research,Chemical-induced gender specific hepatic cancer: a rodent model for understanding gender specific effects,"                $150,000","                      $0","2 yrs 0 mth "
"Cyr, Yannick",Institut de recherches cliniques de Montr&eacute;al,Travel Awards - Institute Community Support,201501ISU,"Institute of Nutrition, Metabolism and Diabetes",Native human LDL uptake decreases adipocyte differentiation,"                  $1,500","                      $0","1 yr 0 mth "
"Czarny, Tomasz","York University (Toronto, Ontario)",Science to Business Program,201502SB2,Science to Business,CIHR Science to Business (2015) - MBA Health Industry Management Program - Schulich School of Business,"                 $50,000","                      $0","1 yr 8 mths "
"Dacosta, Ralph S",University Health Network (Toronto),Operating Grant - Priority Announcement: Breast Cancer,201503COP,Randomized Controlled Trials 2,The Canadian F.I.G.H.T. (Fluorescence Image-Guided Help in Treating) Breast Cancer Surgical Trial,"                $100,000","                      $0","1 yr 0 mth "
"Dahan-Oliel, Noemi",McGill University,Planning and Dissemination Grant - Institute Community Support,201508PCS,Planning and Dissemination - IMHA,Stakeholders Partnering for Arthrogryposis Research:  Client-Centered Care Network (SPARC-Network),"                 $10,000","                      $0","1 yr 0 mth "
"Dahan-Oliel, Noemi",McGill University,Patient-Oriented Research Collaboration Grants,201511PEG,Patient Engagement - Collaboration Grants (SPOR),The Stakeholders Partnering for Arthrogryposis Research: Client-Centered Care and Collaboration (SPARC-­Collaboration),"                 $14,994","                      $0","1 yr 0 mth "
"Dainty, Katie N; Zambon, Sandra",Unity Health Toronto,Planning and Dissemination Grant - Institute Community Support,201508PCS,Planning and Dissemination - ICRH,The Canadian Cardiac Arrest Witness Registry Think Tank: Working together to build an interactive citizen engagement opportunity,"                 $25,000","                      $0","1 yr 0 mth "
"Dalgarno, Rebecca J",University of Calgary,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,SNARE-mediated BDNF release is critically involved in the development of neuropathic pain,"                 $17,500","                      $0","1 yr 0 mth "
"D'Amours, Sophie",Universit&eacute; Laval,CIHR Health Professional Student Research Award,201502CHP,Special Cases - Awards Programs,Bourses de recherche aux étudiants dans le domaine de la santé des IRSC.,"                 $38,259","                      $0","1 yr 0 mth "
"Daneman, Nick; Fowler, Robert A","Sunnybrook Research Institute (Toronto, Ontario)",Operating Grant,201504MOP,Randomized Controlled Trials 2,Bacteremia Antibiotic Length Actually Needed for Clinical Effectiveness (BALANCE): A Randomized Controlled Clinical Trial,"                $100,000","                      $0","1 yr 0 mth "
"D'Angelo, Jessica","York University (Toronto, Ontario)",Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Identifying novel proteins that interact with monoubiquitylated H2A.X histones,"                 $17,500","                      $0","1 yr 0 mth "
"Dang, Phuc",University of Victoria (British Columbia),Travel Awards - Institute Community Support,201501ISU,Institute of Population and Public Health - Travel Awards,Is Health Equity a Priority? Perceptions from Health System Decision Makers and Practitioners in British Columbia,"                  $1,500","                      $0","1 yr 0 mth "
"Daniel, Benjhyna",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Les facteurs qui augmentent la résilience face aux conséquences négatifs du stress prénatal maternel,"                 $17,500","                      $0","1 yr 0 mth "
"Dao, Elizabeth T",University of British Columbia,Travel Awards - Institute Community Support,201505ISU,Institute of Aging,The effect of white matter lesions on cortical thickness and implications for cognitive function,"                  $1,000","                      $0","1 yr 0 mth "
"Dargie, Emma E","Queen's University (Kingston, Ontario)",Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201506FSS,Special Cases - Awards Programs,The Vulvar Pain Assessment Questionnaire,"                  $6,000","                      $0","0 yr 3 mths "
"Dargis, Natasha",Universit&eacute; Laval,Travel Awards - Institute Community Support,201501ISU,Institute of Circulatory and Respiratory Health,Identification de variations potentiellement pathogènes dans 9 gènes candidats pour la bicuspidie valvulaire aortique,"                  $1,200","                      $0","1 yr 0 mth "
"Dart, Allison B; Wicklow, Brandy A",University of Manitoba,Operating Grant,201503MOP,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health 2","An assessment of psychological factors, inflammatory biomarkers and kidney complications; the Improving renal Complications in Adolescents with type 2 diabetes through REsearch (iCARE) cohort study","                $881,609","                      $0","5 yrs 0 mth "
"Dasgupta, Kaberi; Ricard, Jacques J; Fowles, Jonathon R; Kestens, Yan; Padwal, Raj S",Research Institute of the McGill University Health Centre,SPOR Networks in Chronic Disease - LOI,201501SCD,SPOR Networks in Chronic Disease,Cardiometabolic risk management: ACTIVating and Engaging PAtients Through clinical Interaction redesign and Electronically- integrated Novel Technologies (ACTIVE PATIENT),"                 $50,000","                      $0","1 yr 0 mth "
"Daskalopoulou, Styliani",Research Institute of the McGill University Health Centre,Catalyst Grant: Sex as a Variable in Biomedical Research,201511SVB,Catalyst Grant: Sex as a Variable in Biomedical or Translational Research,Adiponectin Receptor paThway as a key playEr in carotid atheroscleRotic plaque instabilitY: what has sex got to do with it? (ARTERY),"                $149,993","                      $0","2 yrs 0 mth "
"Das, Sunit",Unity Health Toronto,Operating Grant,201503MOP,Cancer Progression & Therapeutics 2,Targeting bevacizumb resistance via LIVE-mediated vascular mimicry in glioblastoma.,"                $545,268","                      $0","4 yrs 0 mth "
"Datta, Geetanjali D",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant: Population Health Intervention Research,201510GIR,Operating Grant: Population Health Intervention Research,"The impact of a cervical cancer screening policy change in Ontario, Canada on social inequalities in screening: Quasi-experimental analyses","                $153,515","                      $0","2 yrs 0 mth "
"Davenport Huyer, Locke S",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201510GSD,Doctoral Research Awards - A,Design of a biomimetic antimicrobial biomaterial using the body's inherent molecular defense,"                $105,000","                      $0","3 yrs 0 mth "
"Davenport Huyer, Locke S",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201511CGV,Vanier Canada Graduate Scholarships CIHR,Design of a biomimetic antimicrobial biomaterial using the body's inherent molecular defense,"                $150,000","                      $0","3 yrs 0 mth "
"Davidge, Sandra T",University of Alberta,Operating Grant,201503MOP,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Mechanisms of endothelial cell dysfunction in preeclampsia,"                $600,115","                      $0","5 yrs 0 mth "
"David, Samuel",Research Institute of the McGill University Health Centre,Operating Grant,201503MOP,Cell Biology & Mechanisms of Disease,"Mechanisms controlling iron efflux and accumulation in the nervous system: role in health, injury and disease","                $819,008","                      $0","5 yrs 0 mth "
"David, Samuel",Research Institute of the McGill University Health Centre,Planning and Dissemination Grant - Institute Community Support,201508PCS,Planning and Dissemination - III,"11th Annual Neuroinflammation Symposium, Montreal","                  $9,500","                      $0","1 yr 0 mth "
"Davies, Gregory K",McGill University,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Professional Support Services for Children with Intellectual Disabilities and/or Autism Spectrum Disorders: Evaluation of a Clinical Consultation Model,"                 $17,500","                      $0","1 yr 0 mth "
"Davies, Peter L","Queen's University (Kingston, Ontario)",Foundation Grant,201509FDN,Foundation Grant,Discovery and engineering of ice-binding proteins for health applications.,"              $3,451,633","                      $0","7 yrs 0 mth "
"Davis, Faith G",University of Alberta,Dr. James Rossiter MPH Practicum Awards Program,201502JRO,Master's Award: Dr. James Rossiter MPH Practicum Awards Program,University of Alberta application Master's Award: Dr. James Rossiter MPH Practicum Awards Program,"                      $0","                      $0","1 yr 0 mth "
"Davison, Colleen","Queen's University (Kingston, Ontario)",Dr. James Rossiter MPH Practicum Awards Program,201502JRO,Master's Award: Dr. James Rossiter MPH Practicum Awards Program,Queen’s University application Master's Award: Dr. James Rossiter MPH Practicum Awards Program,"                      $0","                      $0","1 yr 0 mth "
"Davison, Karen M",Direct Payment,Planning and Dissemination Grant - Institute Community Support,201508PCS,Planning and Dissemination - INMD,Bridging the Divides: Integrating Knowledge from a National Multi-Stakeholder Consultation Identifying Nutrition and Mental Health Research Priorities,"                 $16,000","                      $0","1 yr 0 mth "
"Dawson, Deirdre R",Baycrest Centre for Geriatric Care (Toronto),Operating Grant,201505MOP,Social Dimensions in Aging,Maintaining independence in everyday life among seniors with subjective cognitive complaints.,"                $100,000","                      $0","1 yr 0 mth "
"Dawson, Nicholas",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201510GSD,Doctoral Research Awards - A,Manipulating immune regulation to improve the success of hematopoietic stem cell transplantation.,"                $105,000","                      $0","3 yrs 0 mth "
"Dawson, Samantha J","Queen's University (Kingston, Ontario)",Travel Awards - Institute Community Support,201505ISU,Institute of Gender and Health,A Painful Experience: Examining Physiological Pain during Psychophysical Testing in Women with and without Provoked Vestibulodynia,"                  $2,400","                      $0","1 yr 0 mth "
"Day, Arla",Saint Mary's University (Nova Scotia),Healthy and Productive Work - PDG,201511HPW,Special Cases,The Healthy & Productive Workplace Partnership: Fostering Worker & Workplace Health,"                 $98,845","                      $0","2 yrs 0 mth "
"De'Bell, Keith",St. Francis Xavier University (Nova Scotia),CIHR Health Professional Student Research Award,201502CHP,Special Cases - Awards Programs,CIHR Health Professional Student Research Award.,"                  $8,502","                      $0","1 yr 0 mth "
"De Carvalho, Daniel",University Health Network (Toronto),Foundation Grant,201509FDN,Foundation Grant - New Investigator,Epigenetic Approaches to Enhance Cancer Immunotherapy and to Target Cancer Initiating Cells,"              $1,287,950","                      $0","5 yrs 0 mth "
"De Carvalho, Daniel",University Health Network (Toronto),CIHR New Investigator,201512MSH,New Investigators C,Towards the use of Epigenetic Therapy as a Primer for Cancer Immunotherapy,"                $300,000","                      $0","5 yrs 0 mth "
"Decotret, Lisa R",University of British Columbia,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,The Role of Protein Tyrosine Phosphatase Alpha (PTPalpha) in Invadopodia Formation and Function,"                 $17,500","                      $0","1 yr 0 mth "
"Deguise, Marc-Olivier",Ottawa Hospital Research Institute,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201510GSD,Doctoral Research Awards - A,Uncovering muscle intrinsic defects in spinal muscular atrophy pathogenesis,"                $105,000","                      $0","3 yrs 0 mth "
"Deighton, Stephanie M",University of Calgary,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,The effects of aerobic exercise intervention on post-concussive symptoms and default mode network connectivity in children,"                 $17,500","                      $0","1 yr 0 mth "
"De Jesus Cadete, Virgilio J",Universit&eacute; de Montr&eacute;al,Travel Awards - Institute Community Support,201501ISU,Institute of Circulatory and Respiratory Health,Mitochondrial-Derived Vesicle Formation in Cardiac Mitochondrial Quality Control,"                  $1,200","                      $0","1 yr 0 mth "
"De Koninck, Yves",Direct Payment,Canada Research Chairs - CIHR Funded,201504T1C,Special Cases - Awards Programs,Canada Research Chair Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"DeKoter, Rodney P",University of Western Ontario,Operating Grant,201503MOP,Immunology & Transplantation,Pivotal role of PU.1 and Spi-B in B cell acute lymphoblastic leukemia and lymphoma,"                $690,720","                      $0","5 yrs 0 mth "
"Del Bel, Michael J",University of Ottawa,Travel Awards - Institute Community Support,201501ISU,Institute of Gender and Health,Sex and leg dominance comparison of muscle activity in youth soccer players performing unanticipated side-cuts: Relevance to non-contact ACL injuries,"                  $2,500","                      $0","1 yr 0 mth "
"De Leeuw, Sarah",University of British Columbia,Healthy and Productive Work - PDG,201511HPW,Special Cases,Increasing First Nations Employment Participation and the Responsiveness to Indigenous Well-Being within BC's Northern Health Authority: A Decolonizing Humanities-Based Approach,"                 $99,669","                      $0","2 yrs 0 mth "
"Del Gobbo, Giulia",University of British Columbia,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,"Assessing the relationship between folate metabolism SNPs, epigenetics, and pregnancy pathologies","                 $17,500","                      $0","1 yr 0 mth "
"Dell, Colleen A",Direct Payment,Best Brains Exchange Travel Award,201504BBR,Special Cases - Awards Programs,Addiction Treatment and Recovery: Clinical and Health System Improvements,"                  $2,715","                      $0","1 yr 0 mth "
"Demers, Jean-Philippe",Direct Payment,CIHR Fellowship,201511MFE,Fellowships - Post-PhD,Structure and heterogeneity of glutamate receptors by cryo-electron tomography and solid-state NMR,"                $150,000","                      $0","3 yrs 0 mth "
"Demers, Paul A; Mustard, Cameron A",Institute for Work & Health (Toronto),Planning and Dissemination Grant - Institute Community Support,201508PCS,Planning and Dissemination - IA,The Health of Canada's Aging Workforce: A Special Symposium at the 2016 Canadian Association for Research on Work and Health Conference,"                 $20,000","                      $0","1 yr 0 mth "
"DeMore, Jamie M",McGill University,Travel Awards - Institute Community Support,201501ISU,Institute of Health Services and Policy Research,Insights from an Adoption of a Clinical Information System in a Hospital Family Medicine department,"                  $1,500","                      $0","1 yr 0 mth "
"Dempsey, Erin E",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Language Skills in Children with Autism Spectrum Disorder: Contributions of Play and Executive Functioning,"                 $17,500","                      $0","1 yr 0 mth "
"Denburg, Judah A",McMaster University,Prize - IHDCYH Talks,201510IHT,Prize - IHDCYH Talks,The CHILD Study Whiteboard Video,"                  $5,000","                      $0","1 yr 0 mth "
"Denis, Jean-Louis",Ecole nationale d'administration publique (Qu&eacute;bec),Operating Grant,201503MOP,Health Policy & Systems Management Research,Taking stock of healthcare reforms: A research program on transformative capacity of healthcare systems in Canada,"                $362,891","                      $0","3 yrs 6 mths "
"Deotto, Angela C","York University (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201510GSD,Doctoral Research Awards - A,"Cognitive, social-emotional, and neural outcomes in pediatric stroke survivors: The role of age at stroke and lesion location","                $105,000","                      $0","3 yrs 0 mth "
"de Pierrepont, Catherine",University of Ottawa,Travel Awards - Institute Community Support,201501ISU,Institute of Gender and Health,Perinatal sexuality: An overview of women's intimacy and sexuality during and after pregnancy,"                  $2,500","                      $0","1 yr 0 mth "
"de Rezende, Joao B",Unity Health Toronto,Proof of Principle Program - Phase I,201502PPP,Proof of Principle,A Non-Traumatic Binder for Temporary Abdominal Wall Closure,"                $115,768","                      $0","1 yr 0 mth "
"Derry, William B",Hospital for Sick Children (Toronto),Operating Grant,201504MOP,Molecular & Cellular Biology of Cancer,Role of FOXO transcription factors and 3'-UTRs in sustained oncogene signalling.,"                $100,000","                      $0","1 yr 0 mth "
"Déry, Michèle; Lemelin, Jean-Pascal; Temcheff, Caroline E",Universit&eacute; de Sherbrooke,Operating Grant,201503MOP,"Gender, Sex & Health","Les troubles de comportement chez les filles en comparaison des garçons: trajectoires de l'enfance à la fin de l'adolescence,  facteurs de persistance et de rémission, et conséquences sur la santé mentale et l'adaptation sociale","                $455,340","                      $0","5 yrs 0 mth "
"Désaulniers-Langevin, Cynthia",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Caractérisation de fibroblastes dérivés de cellules souches pluripotentes induites,"                 $17,500","                      $0","1 yr 0 mth "
"Deschenaux, Frédéric",Universit&eacute; du Qu&eacute;bec &agrave; Rimouski,CIHR Health Professional Student Research Award,201502CHP,Special Cases - Awards Programs,Bourses de recherche aux étudiants dans le domaine de la santé des IRSC.,"                  $8,502","                      $0","1 yr 0 mth "
"Deschenes, Sonya S",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Travel Awards - Institute Community Support,201505ISU,"Institute of Nutrition, Metabolism and Diabetes",Anxiety and Functioning in a Community Sample of Individuals with Type 2 Diabetes: A Longitudinal Analysis,"                  $1,500","                      $0","1 yr 0 mth "
"Deschenes, Sonya S",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,CIHR Fellowship,201511MFE,Health Research Training A - Post-PhD (HTA),Chronic Depression and Anxiety as Risk Factors for Type 2 Diabetes: The Moderating Role of Systemic Inflammation,"                 $90,000","                      $0","2 yrs 0 mth "
"De Serres-Bérard, Thiéry",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Étude de l'impact du diabète sur la guérison des plaies cutanées,"                 $17,500","                      $0","1 yr 0 mth "
"Desjardins, Pascale",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Altération pharmacologique des voies signalétique CREB et AKT dans un modèle de guérison des plaies cornéennes chez le lapin,"                 $17,500","                      $0","1 yr 0 mth "
"Desmeules, François",CIUSSS Est-de-l'Ile-de- Montr&eacute;al-Maisonneuve Rosemont,Operating Grant - PA: IMHA - New Invest.- Musculoskeletal Health Bridge Funding,201503ONM,Clinical Investigation - B 2,Diagnostic Validity and Reliability of Patients' History and Physical Examination Tests for Common Knee Disorders.,"                $100,000","                      $0","1 yr 0 mth "
"Desveaux, Laura",University of Toronto,Travel Awards - Institute Community Support,201501ISU,Institute of Circulatory and Respiratory Health,"Barriers and Facilitators of Community-Based Exercise: Perspectives of Individuals with Heart Failure, COPD, and their Healthcare Providers","                  $1,200","                      $0","1 yr 0 mth "
"De Vera, Mary A",Direct Payment,Canada Research Chairs - CIHR Funded,201510CRC,Special Cases - Awards Programs,Canada Research Chair Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Devereaux, Philip J",Direct Payment,Canada Research Chairs - CIHR Funded,201510T1C,Special Cases - Awards Programs,Canada Research Chair Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"De Verteuil, Danielle A",Direct Payment,Travel Awards - Institute Community Support,201501ISU,Institute of Cancer Research,Loss of the scaffold protein Kibra in a mouse model of triple negative breast cancer,"                  $1,000","                      $0","1 yr 0 mth "
"de Vos, Cecile",McGill University,CIHR Fellowship,201511MFE,Fellowships - Post-PhD,"Treatment of severe, chronic pain:  the brain's role in the analgesic effects of spinal cord stimulation","                $108,750","                      $0","2 yrs 5 mths "
"Devries-Aboud, Michaela C",McMaster University,Travel Awards - Institute Community Support,201501ISU,Institute of Aging,Periodic muscle disuse as a pivotal problem in sarcopenia-related muscle loss and dysfunction - Reduced physical activity as part of the disuse continuum.,"                  $1,000","                      $0","1 yr 0 mth "
"De Vrijer, Barbra; Eastabrook, Genevieve D",University of Western Ontario,Team Grant: Clinician-Investigator Teams in Obstetrics & Maternal-Fetal Medicine,201512MFM,Team Grant: Clinician-Investigator Teams in Obstetrics and Maternal-Fetal Medicine,Collaborative Obesity in Pregnancy Research Group: Supporting a Team to Investigate Placental Adaptations to Obesity.,"                $746,764","                      $0","5 yrs 0 mth "
"Deziel, Eric","INRS - (Qu&eacute;bec, QC)",Operating Grant,201503MOP,Microbiology & Infectious Diseases,Investigations on 4-hydroxy-2-alkylquinoline (HAQ) derivatives produced by Burkholderia and Pseudomonas,"                $893,924","                      $0","5 yrs 0 mth "
"Deziel, Eric",Direct Payment,Canada Research Chairs - CIHR Funded,201510CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Dhillon, Jasmine M",University of Saskatchewan,Travel Awards - Institute Community Support,201505ISU,Institute of Indigenous Peoples' Health,Building bridges: Combining community wisdom and current science to improve dog-human relationships in northern remote communities,"                    $850","                      $0","1 yr 0 mth "
"Dhingra, Sanjiv",University of Manitoba,Operating Grant,201503MOP,Cardiovascular System - A: Cells and Tissues,Preserving the immunoprivilege of transplanted allogeneic mesenchymal stem cells in the ischemic heart,"                $521,185","                      $0","5 yrs 0 mth "
"Diallo, Jean-Simon",Ottawa Hospital Research Institute,New Investigator Award: PA - Infection and Immunity,201512INI,New Investigators C,A discovery pipeline for small molecule enhancers of viral therapeutics,"                $300,000","                      $0","5 yrs 0 mth "
"Diamandis, Eleftherios P",Sinai Health System (Toronto),Team Grant: E-Rare-3 Joint Transnational Call,201506ERT,Special Cases,Netherton Syndrome: From mechanism to therapies.,"                 $70,740","                      $0","3 yrs 0 mth "
"DICK, Butch",Direct Payment,Best Brains Exchange Travel Award,201504BBR,Special Cases - Awards Programs,Best Brains Exchange: Addiction Treatment and Recovery: Clinical and Health System Improvements,"                    $210","                      $0","1 yr 0 mth "
"Dickson, Dorianna",University of British Columbia,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,An Investigation into the Mechanisms of Change in an Adventure Therapy Program for Adolescents,"                 $17,500","                      $0","1 yr 0 mth "
"Dietz, Mathias",Direct Payment,Canada Research Chairs - CIHR Funded,201504CRC,Special Cases - Awards Programs,Canada Research Chair Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Diffey, Linda L",University of Manitoba,Travel Awards - Institute Community Support,201505ISU,Institute of Indigenous Peoples' Health,Proposal to participate in the 2015 National Gathering of Graduate Students in Aboriginal Health,"                    $850","                      $0","1 yr 0 mth "
"Diffey, Linda L",University of Manitoba,Doctoral Research Award - PA: Aboriginal Research Methodologies,201510DAR,Doctoral Research Awards - B,Teaching Indigenous health using anti-racist pedagogy:  Exploring the experiences of medical school instructors with the two-eyed seeing framework,"                $108,000","                      $0","3 yrs 0 mth "
"Di-Luoffo, Mickael",Universit&eacute; Laval,Travel Awards - Institute Community Support,201501ISU,"Institute of Human Development, Child and Youth Health",MEF2 and COUP-TFII cooperate to regulate Akr1c14 gene expression in mouse MA-10 Leydig cells,"                  $1,000","                      $0","1 yr 0 mth "
"Dimaras, Helen",Hospital for Sick Children (Toronto),Patient-Oriented Research Collaboration Grants,201511PEG,Patient Engagement - Collaboration Grants (SPOR),Development of a Patient Engagement Strategy for Retinoblastoma Research,"                 $15,000","                      $0","1 yr 0 mth "
"Di Meo, Ashley",Unity Health Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201510GSD,Doctoral Research Awards - A,Identification of molecular markers for the assessment of aggressive behaviour of small renal masses,"                $105,000","                      $0","3 yrs 0 mth "
"Di Paolo-Chenevert, Thérèse",Universit&eacute; Laval,Operating Grant,201503MOP,Pharmaceutical Sciences,Mechanisms of therapeutic efficacy of deep brain stimulation in Parkinson's disease,"                $688,229","                      $0","5 yrs 0 mth "
"Dirk, Brennan S",University of Western Ontario,Travel Awards - Institute Community Support,201510ISU,HIV/AIDS and/or other Sexually Transmitted and Blood-borne Infections (STBBIs).,HIV-1 Nef downregulates MHC-I by hijacking early endocytic events,"                  $2,000","                      $0","1 yr 0 mth "
"Dirks, Peter B",Hospital for Sick Children (Toronto),Team Grant: SU2C Canada Cancer Stem Cell Dream Team Research Funding,201504SU2,Special Cases,Brain Cancer Stem Cell Dream Team,"              $1,500,000","                      $0","4 yrs 0 mth "
"Dirks, Peter B",Hospital for Sick Children (Toronto),Operating Grant,201503MOP,Molecular & Cellular Biology of Cancer,Functional and genomic clonal analysis of human glioblastoma,"                $932,770","                      $0","5 yrs 0 mth "
"Di Sante, Jessica",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,"Méthylation périphérique du transporteur de la sérotonine chez l’humain: étude de validation sur l’utilisation d'échantillons biologiques non-invasifs, et la pertinence pour la vulnérabilité à la dépression","                 $17,500","                      $0","1 yr 0 mth "
"Disher, Timothy",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Predicting and Promoting Skin-to-Skin Care in the NICU,"                 $17,500","                      $0","1 yr 0 mth "
"Dixon, George",University of Waterloo (Ontario),CIHR Health Professional Student Research Award,201502CHP,Special Cases - Awards Programs,CIHR Health Professional Student Research Award.,"                 $12,753","                      $0","1 yr 0 mth "
"Doan, Ngoc Duc",Direct Payment,CIHR Fellowship,201511MFE,Fellowships - Post-PhD,Understanding and Resolving Dysregulated Collagen-I Proteostasis Linked to Osteogenesis Imperfecta,"                $125,000","                      $0","2 yrs 6 mths "
"Dobson, Christine",Children's Hospital of Eastern Ontario Research Institute Inc,Travel Awards - Institute Community Support,201505ISU,Institute of Cancer Research,Investigating the use of Smac mimetic compounds combined with innate immune stimuli to induce rhabdomyosarcoma cell death,"                  $1,000","                      $0","1 yr 0 mth "
"Dodd, Shawn X",University of Calgary,Master's Award: Canada Graduate Scholarships,201512GSM,Special Cases - Awards Programs,Risk Factors Related to Delayed Motor Development in Full-Term Children,"                 $17,500","                      $0","1 yr 0 mth "
"Dodek, Peter M; Stewart, Miriam",University of British Columbia,Operating Grant: Knowledge to Action,201510KAL,Operating Grant: Knowledge to Action,Moving from Moral Distress to Moral Action in Intensive Care Units,"                $200,000","                      $0","2 yrs 0 mth "
"Dogba, Maman A",Universit&eacute; Laval,Patient-Oriented Research Collaboration Grants,201511PEG,Patient Engagement - Collaboration Grants (SPOR),Co-design d'une infrastructure de soutien et de coordination des partenariats de recherche avec les patients-citoyens,"                 $15,000","                      $0","1 yr 0 mth "
