Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Daigneault, Isabelle",Universit&eacute; de Montr&eacute;al,Project Grant,201809PJT,"Psychosocial, Sociocultural & Behavioural Determinants of Health",Préimplantation et implantation d'un programme de prévention de l'agression sexuelle pour les étudiantes en milieu universitaire : Les milieux sont-ils prêts et le programme est-il efficace lorsque plusieurs facteurs de risque sont présents?,"                $696,149","                      $0","4 yrs 6 mths "
"Dalvai, Mathieu",Universit&eacute; Laval,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                    $950","                      $0","1 yr 0 mth "
"Dame, Jessy M",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $4,000","                      $0","1 yr 0 mth "
"D'Amico, Danielle N",Ryerson University (Toronto),Travel Awards - Institute Community Support,201808ISU,Institute of Aging,The mediating role of protein carbonyls in the relationship between Western diet intake and cognitive function in late life: The NutCog-NuAge study,"                  $1,000","                      $0","1 yr 0 mth "
"Damji, Faraz",University of British Columbia,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Using the VERT wearable device to examine training and competition loads in an elite volleyball cohort,"                 $17,500","                      $0","1 yr 0 mth "
"D'Amours, Damien",University of Ottawa,Foundation Grant,201809FDN,Foundation Grant,Regulation of chromosome architecture by SMC complexes in health and disease,"              $2,490,878","                      $0","7 yrs 0 mth "
"D'Amours, Damien",University of Ottawa,Project Grant,201809PJT,Biochemistry & Molecular Biology - B,Mitotic regulation of the Condensin complex,"                $791,775","                      $0","5 yrs 0 mth "
"Dancu, Octavia M",McGill University,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Carcinogenic Transcriptional Aberrations caused by Epigenomic Misregulation,"                 $17,500","                      $0","1 yr 0 mth "
"D'Andrea, Secondino",University of Western Ontario,Undergraduate: Summer Studentship Award - Institute Community Support,201802SIP,Summer Studentships in Musculoskeletal Health,The effect of modified lipoproteins on macrophages isolated from rheumatoid arthritis patients,"                  $5,000","                      $0","0 yr 4 mths "
"Daniele, Emerson",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Sex differences and gut microbiota-based treatments for stroke repair,"                 $17,500","                      $0","1 yr 0 mth "
"Daniel, Juliet M",McMaster University,CIHR - ICR / Cancer Research Society Partnership - Research Grants,201802CRP,Special Cases,Roles of the transcription factor Kaiso in intestinal inflammation and colon cancer.,"                 $60,000","                      $0","3 yrs 0 mth "
"Daniels, Stanley",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $4,835","                      $0","1 yr 0 mth "
"Dankner, Matthew",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Identifying and targeting functional mediators of leptomeningeal metastasis,"                $105,000","                      $0","3 yrs 0 mth "
"Dankner, Matthew",McGill University,Doctoral: Vanier Canada Graduate Scholarships,201810CGV,Vanier Canada Graduate Scholarships CIHR,Identifying and targeting functional mediators of leptomeningeal metastasis,"                $150,000","                      $0","3 yrs 0 mth "
"Danska, Jayne S; Allen-Vercoe, Emma; McCoy, Kathy; Santamaria, Pere; Sycuro, Laura K",Hospital for Sick Children (Toronto),Team Gr: Canadian Microbiome Initiative 2: Research Teams - LOI - CIHR-JDRF Pool,201811MO3,Team Grant : Canadian Microbiome Initiative 2: Research Teams,Microbiome regulation of beta cell autoimmunity and diabetes,"                 $25,000","                      $0","1 yr 0 mth "
"Dao, Elizabeth T",University of British Columbia,Travel Awards - Institute Community Support,201802ISU,Institute of Aging,Cerebral amyloid deposition is associated with impaired mobility,"                  $1,000","                      $0","1 yr 0 mth "
"Dao, Huy Hao; Nour, Kareen",Universit&eacute; de Sherbrooke,Operating Grant: Evaluation of Interventions to Address the Opioid Crisis,201809EOC,Operating Grant :Evaluation of Interventions to Address the Opioid Crisis,Utilisation de bandelettes réactives aux opioïdes pour prévenir les surdoses chez les personnes consommant seules à domicile : acceptabilité et effet du counseling sur les comportements de consommation.,"                $100,000","                      $0","1 yr 0 mth "
"Daoust, Raoul",CIUSSS du Nord-de-l'Ile-de Montr&eacute;al - H&ocirc;pital Sacr&eacute; Coeur,Project Grant,201803PJT,Health Services Evaluation & Interventions Research,Quantity of Opioids for Acute Pain and Limit Unused Medication (OPUM study),"                $742,051","                      $0","4 yrs 0 mth "
"Dasari, Harika",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Innovative Immunotherapy Approach in Chimeric Antigen Receptor based therapy for acute leukemia using transplantation of genetically modified hematopoietic stem cells.,"                 $17,500","                      $0","1 yr 0 mth "
"Dassanayake, Praveen S",University of Western Ontario,Travel Awards - Institute Community Support,201808ISU,Institute of Circulatory and Respiratory Health,Differentiating pro and anti-inflammatory response using THP-1 monocytes and magnetic resonance imaging,"                  $1,000","                      $0","1 yr 0 mth "
"Datzkiw, David A",Ottawa Hospital Research Institute,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Investigating the Regulation of Muscle Stem Cell Polarity during Muscle Regeneration,"                $105,000","                      $0","3 yrs 0 mth "
"Dave, Biren",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Sensitizing quiescent medulloblastoma stem cells to anti-mitotic chemotherapy,"                 $17,500","                      $0","1 yr 0 mth "
"Davis, Darryl R",Ottawa Heart Institute Research Corporation (Ontario),Project Grant,201809PJT,Cardiovascular System - B: Heart and Circulation,Extracellular vesicle-based therapy for atrial fibrillation,"                $378,675","                      $0","3 yrs 0 mth "
"Davis, Karen D; Dunkley, Benjamin T",University Health Network (Toronto),Project Grant,201809PJT,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Brain oscillations in the dynamic pain connectome,"                $772,812","                      $0","5 yrs 0 mth "
"Davison, Colleen","Queen's University (Kingston, Ontario)",Dr. James Rossiter MPH Practicum Awards Program,201801JRO,Master's Award: Dr. James Rossiter MPH Practicum Awards Program,Queen's University - Master's Award: Dr. James Rossiter MPH Practicum Award Program,"                      $0","                      $0","1 yr 0 mth "
"Davison, Sara; Bahler, Brad; Kaplan, Gilaad G; Pearson, Winnie",University of Alberta,Operating Grant: SPOR iCT Rewarding Success - Development Grants - Alberta,201802DG1,SPOR iCT Rewarding Success - Phase 2: Ideathon,"Development, Implementation and Evaluation of an Innovative Integrated Supportive Care Pathway by Primary Care across Alberta","                $100,000","                      $0","1 yr 0 mth "
"Dawe, David",University of Manitoba,Operating Grant: Geroscience Demonstration Grants,201811GER,Operating Grant:Geroscience Demonstration Grants,Linking Inflammation and Metabolism with Frailty in Chronic Cancer,"                $450,000","                      $0","3 yrs 0 mth "
"De Beaumont, Louis; Gendron, Louis; Lepage, Martin",CIUSSS du Nord-de-l'Ile-de Montr&eacute;al - H&ocirc;pital Sacr&eacute; Coeur,Cat Grant: Cannabis Research in Urgent Priority Areas-Cannabis and Mental Health,201810CU1,Cannabis Research in Urgent Priority Areas,Cannabidiol as a potential therapeutic target for mild traumatic brain injury recovery in female rats,"                      $0","                      $0","2 yrs 0 mth "
"Décary, Simon",Universit&eacute; Laval,Banting Postdoctoral Fellowship Program,201809BPF,Banting Postdoctoral Fellowships Program,Shared decision making to promote high-quality primary care management of musculoskeletal disorders.,"                $140,000","                      $0","2 yrs 0 mth "
"Décary, Simon",Universit&eacute; Laval,CIHR Fellowship,201811MFE,Allied Health Professionals - Fellowships,Shared decision making to promote high-quality primary care management of musculoskeletal disorders.,"                $165,000","                      $0","3 yrs 0 mth "
"De Ciantis, Matthew J","York University (Toronto, Ontario)",Travel Awards - Institute Community Support,201808ISU,Institute of Circulatory and Respiratory Health,High Fat Diet Promotes Perfusion Recovery and a Pro-Regenerative Phenotype in the Ischemic Skeletal Muscle,"                  $1,000","                      $0","1 yr 0 mth "
"De Clifford-Faugère, Gwenaelle",Universit&eacute; de Montr&eacute;al,Travel Awards - Institute Community Support,201808ISU,"Institute of Human Development, Child and Youth Health",Standard care applied during heel prick in the neonatal unit,"                    $875","                      $0","1 yr 0 mth "
"de Finney, Sandrina",University of Victoria (British Columbia),Planning and Dissemination Grant - Institute Community Support,201803PCS,Planning and Dissemination - IGH,"Honouring Indigenous Girls' Sexual Health, Gender Wellbeing, and Community-generated Responses to Sexualized Violence: A Knowledge Translation Forum","                  $6,985","                      $0","1 yr 0 mth "
"De Gregorio, Danilo",McGill University,CIHR Fellowship,201811MFE,Fellowships - Post-PhD,Antidepressant effect of d-lysergic acid diethylamide (LSD) microdoses,"                 $90,000","                      $0","2 yrs 0 mth "
"Degré-Pelletier, Janie",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Développement et mécanismes cérébraux du raisonnement fluide chez les enfants sur le spectre de l'autisme,"                $105,000","                      $0","3 yrs 0 mth "
"Delage, Emilie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Les troubles de la reconnaissance des visages dans la maladie d’Alzheimer : développement d’un nouvel outil clinique et caractérisation des déficits auprès de personnes atteintes de la maladie d’Alzheimer,"                 $17,500","                      $0","1 yr 0 mth "
"Delaidelli, Alberto",University of British Columbia,Travel Awards - Institute Community Support,201808ISU,Institute of Cancer Research,Role of the let7-eEF2K axis in MYC-driven Medulloblastoma Adaptation to Nutrient Deprivation,"                  $1,100","                      $0","1 yr 0 mth "
"Delaidelli, Alberto",University of British Columbia,CIHR Fellowship,201811MFE,Health Professional Awards - Fellowships,Eukaryotic Elongation Factor-2 Kinase (eEF2K) as a new therapeutic target in pediatric brain cancer,"                $135,000","                      $0","3 yrs 0 mth "
"Delaidelli, Alberto",University of British Columbia,Travel Awards - Institute Community Support,201802ISU,Institute of Cancer Research,Targeting metabolic adaptation in MYC driven pediatric neuronal tumors,"                  $1,000","                      $0","1 yr 0 mth "
"Delgado Olguin, Paul",Hospital for Sick Children (Toronto),Project Grant,201809PJT,Cardiovascular System - B: Heart and Circulation,Epigenetic regulation of dilated cardiomyopathy by histone demethylation,"                $772,650","                      $0","5 yrs 0 mth "
"Dellaire, Graham P; Lam, Wan L",Dalhousie University (Nova Scotia),Planning and Dissemination Grant - Institute Community Support,201809PCS,Planning and Dissemination - ICR,1st Canadian Environmental Exposures in Cancer (CE2C) Network Meeting,"                 $10,000","                      $0","1 yr 0 mth "
"Delormier, Treena; McComber, Alex M; Lévesque, Lucie; Schaefer, Lee M",McGill University,Operating Grant: Network Environments for Indigenous Health Research- Dev Grants,201806NEH,Network Environments for Indigenous Health Research (NEIHR),"Title: Ratikonshatatie, ""the faces yet to come"": KSDPP Center for Research and Training for Community Mobilization and Knowledge Translation","                 $75,000","                      $0","1 yr 0 mth "
"Del Rincon, Sonia V",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Project Grant,201809PJT,Cancer Progression & Therapeutics,"Inhibiting the MNK1/2-eIF4E axis, to favor anti-tumor immunity in melanoma.","                $761,175","                      $0","5 yrs 0 mth "
"DeMatteo, Carol A; Hucal, Morris G; Noseworthy, Michael D",McMaster University,Collaborative Health Research Projects (NSERC partnered),201810CPG,Collaborative Health Research Projects - NSERC Partnered,Development of a Concussion Management Platform for Children and Youth: Bridging the Gap Between Research and Practice,"                $494,289","                      $0","3 yrs 0 mth "
"de Montigny, Alexandra",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $3,295","                      $0","1 yr 0 mth "
"Dempsey, Melissa",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $2,047","                      $0","1 yr 0 mth "
"Dempster, Kylie S",Brock University (Ontario),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,"Longitudinal implications of adverse childhood experiences on cardiovascular health and function, inflammation, and cardiovascular reactivity to postural stress","                $105,000","                      $0","3 yrs 0 mth "
"Denault, Jean-Bernard; Lavoie, Christine; Saucier, Caroline",Universit&eacute; de Sherbrooke,Project Grant,201809PJT,Cancer Biology & Therapeutics 2,Non-canonical role of initiator caspases in colorectal cancer,"                $669,375","                      $0","5 yrs 0 mth "
"Denburg, Judah A",McMaster University,Planning and Dissemination Grant - Institute Community Support,201803PCS,Planning and Dissemination - ICRH,AllerGen's 2019 Research Conference: Innovation from cell to society9,"                 $15,000","                      $0","1 yr 0 mth "
"Denis, Jean-Louis; Motulsky, Aude",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Project Grant,201803PJT,Health Policy & Systems Management Research,Academic health centers in Canada: Prospects and challenges for learning health systems,"                $474,301","                      $0","4 yrs 0 mth "
"de Oliveira, Claire",Centre for Addiction and Mental Health (Toronto),Project Grant,201803PJT,Health Policy & Systems Management Research,Understanding persistency in the high-cost category among mental health and addiction patients,"                $137,700","                      $0","2 yrs 0 mth "
"Derksen, Alexa R",McGill University,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,LSM7: a novel genetic variant in ultra-rare cases of leukodystrophy,"                 $17,500","                      $0","1 yr 0 mth "
"Derosa, Maria",Carleton University (Ottawa),Project Grant,201809PJT,Pharmaceutical Sciences,Utilization of a DNA aptamer to impede the in vitro and in vivo aggregation properties of alpha-synuclein.,"                $153,000","                      $0","2 yrs 0 mth "
"Derry, William B",Direct Payment,Canada Research Chairs - CIHR Funded,201810T1C,Special Cases - Awards Programs,Canada Research Chair - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Desai (Kapadia), Naaz A",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - B,Training sitting balance in individuals with thoracic motor complete spinal cord injury using multichannel surface Functional Electrical Stimulation.,"                $105,000","                      $0","3 yrs 0 mth "
"Desai, Sameer",University of British Columbia,Health System Impact Fellowships - Doctoral Western 1-year,201804HI8,Health System Impact Fellowship doctoral trainees (IHSPR DRA),"Geographical variation and temporal trends in mortality, morbidity, and health care service use for cystic fibrosis patients in British Columbia","                 $35,000","                      $0","1 yr 0 mth "
"Deschamps, Alain",Montreal Heart Institute,Project Grant,201803PJT,Randomized Controlled Trials,"Electroencephalography Guidance of Anesthesia to Alleviate Geriatric Syndromes (ENGAGES-CANADA) Study in Cardiac Surgery Patients: a Pragmatic, Randomized Clinical Trial","                $765,000","                      $0","3 yrs 0 mth "
"Deschamps, Stephanie",McGill University,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Dyslexia in English-French Bilinguals: Temporal Sampling and Audio-Visual Integration,"                 $17,500","                      $0","1 yr 0 mth "
"De Serres-Bérard, Thiéry",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Modélisation des atteintes neurologiques dans la dystrophie myotonique de type 1 de forme congénitale à l'aide d'organoïdes de cerveau,"                $105,000","                      $0","3 yrs 0 mth "
"Deshaies-Rugama, Anne-Sophie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Les fuseaux de sommeil dans l'apnée obstructive du sommeil chez les hommes et les femmes âgés,"                 $17,500","                      $0","1 yr 0 mth "
"Desharnais, Lysanne",McGill University,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,The role of 2-hydroxyglutarate as a contributor to immune system evasion in cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Deshayes, Thomas A",Universit&eacute; de Sherbrooke,Travel Awards - Institute Community Support,201808ISU,Institute of Aging,Feasibility and benefits of intradialytic mixed exercise on older End-stage renal disease patients: preliminary results.,"                  $1,000","                      $0","1 yr 0 mth "
"Deshpande, Prerna","Concordia University (Montreal, Quebec)",Travel Awards - Institute Community Support,201802ISU,Summer Program in Aging,Sex- differences in response to a online health behaviour change intervention developed for individuals at risk of developing chronic diseases.,"                  $1,000","                      $0","1 yr 0 mth "
"De Silva, Enoli S",University of British Columbia,Travel Awards - Institute Community Support,201808ISU,Institute of Circulatory and Respiratory Health,The role of the actin cytoskeleton in regulating platelet apoptosis,"                  $1,000","                      $0","1 yr 0 mth "
"Desimone, Alexa M",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,The influence of apolipoprotein E4 on microglial activity in cervical spondylotic myelopathy,"                 $17,500","                      $0","1 yr 0 mth "
"Desjardins, Eric M",McMaster University,Doctoral: Vanier Canada Graduate Scholarships,201810CGV,Vanier Canada Graduate Scholarships CIHR,Adipocyte AMP-activated protein kinase (AMPK) as a cellular target to treat obesity-related diseases in vivo: From mechanism to treatment,"                $150,000","                      $0","3 yrs 0 mth "
"Desjardins, Eric M",McMaster University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Adipocyte AMP-activated protein kinase (AMPK) as a cellular target to treat obesity-related diseases in vivo: From mechanism to treatment,"                $105,000","                      $0","3 yrs 0 mth "
"Desjardins, Pascale",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Étude de la contribution de la kinase WNK1 à la guérison des plaies cornéennes in vitro et in vivo,"                $105,000","                      $0","3 yrs 0 mth "
"Deslauriers, Simon",Universit&eacute; Laval,Travel Awards - Institute Community Support,201808ISU,Institute of Health Services and Policy Research,"Determinants of waiting time to access multidisciplinary pain treatment facilities for persons with rheumatic conditions in Quebec, Canada","                  $1,500","                      $0","1 yr 0 mth "
"Deslippe, Alysha L",University of British Columbia,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,A gender perspective on parenting practices and it's association with yourth's dietary behaviours,"                 $17,500","                      $0","1 yr 0 mth "
"De Somma, Elisea C","York University (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - B,Cerebellar White Matter Microstructure as a Predictor of Cognitive Outcomes in Pediatric-Onset Multiple Sclerosis,"                $105,000","                      $0","3 yrs 0 mth "
"Desormeau, Bennet D",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Utilité clinique des tests d’oscillométrie respiratoire en ajout à l’évaluation clinique de l’asthme chez les enfants d’âge préscolaire,"                 $17,500","                      $0","1 yr 0 mth "
"Després, Audrey-Anne",Universit&eacute; Laval,Travel Awards - Institute Community Support,201802ISU,ICRH - International Symposium on Atherosclerosis (ISA) Travel Awards,Impact of bariatric surgery on lipoprotein(a) levels in patients with severe obesity,"                  $1,000","                      $0","1 yr 0 mth "
"Després, Audrey-Anne",Universit&eacute; Laval,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201806FSS,Special Cases - Awards Programs,"Association entre les concentrations élevées de lipoprotéine(a) et l’activité ostéoblastique dans la valve aortique, les artëres et l'aorte mesurée par tomographie par émission de positron couplée à la tomographie axiale","                  $5,515","                      $0","0 yr 2 mths "
"Després, Jean-Pierre",Universit&eacute; Laval,Foundation Grant,201809FDN,Foundation Grant,Visceral obesity and ectopic fat: the missing links between lifestyle and chronic societal cardiometabolic diseases?,"              $1,673,851","                      $0","7 yrs 0 mth "
"Després, Philippe",Universit&eacute; Laval,Doctoral: Vanier Canada Graduate Scholarships,201810CGV,Vanier Canada Graduate Scholarships CIHR,A systems biology approach to understand the determinants of protein robustness to mutation,"                $150,000","                      $0","3 yrs 0 mth "
"Després, Philippe; Longtin, Jean; BERAUD, Guillaume; Déziel, Pierre-Luc",Universit&eacute; Laval,Collaborative Health Research Projects (NSERC partnered),201810CPG,Collaborative Health Research Projects - NSERC Partnered,"Prédire l'évolution de l'hépatite C par la fédération de données et l'intelligence artificielle : enjeux éthiques, juridiques, sociaux et de vie privée","                $156,330","                      $0","3 yrs 0 mth "
"De Vera, Mary A",University of British Columbia,Project Grant,201803PJT,"Public, Community & Population Health 2","Examining the epidemiology, treatment, and outcomes in young-onset colorectal cancer (EXPLAIN-yCRC)","                $459,000","                      $0","4 yrs 0 mth "
"Devlin, Angela M",University of British Columbia,Project Grant,201809PJT,"Nutrition, Food & Health",Maternal Folic Acid and Vitamin B12 intake During Pregnancy and Type 2 Diabetes Risk in Offspring,"                $485,775","                      $0","5 yrs 0 mth "
"DeWeerd, Megan",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Investigation of breast cancer cell dormancy,"                 $17,500","                      $0","1 yr 0 mth "
"de Wit, Kerstin",McMaster University,Project Grant,201803PJT,Health Services Evaluation & Interventions Research,Derivation of a clinical decision rule for emergency department head CT scanning in seniors who have fallen.,"                $857,756","                      $0","3 yrs 0 mth "
"Dhaliwal, Alexander K",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201810CGV,Vanier Canada Graduate Scholarships CIHR,Overcoming Obstacles in Cancer Nanomedicine Delivery using a Versatile In Situ Ultrasound-Triggered Microbubble-to-Nanoparticle Conversion,"                $150,000","                      $0","3 yrs 0 mth "
"Dhaliwal, Ravina",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $4,000","                      $0","1 yr 0 mth "
"Dhami, Gurneet",Mount Saint Vincent University (Halifax),Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $2,436","                      $0","1 yr 0 mth "
"Dhillon, Sonya",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - B,The Initial Development and Validation of the neuroCognitive Bias Scale for Depression,"                $105,000","                      $0","3 yrs 0 mth "
"Dhunna, Simran",University of Toronto,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Temporary Employment and the Health of Canadian Workers,"                 $17,500","                      $0","1 yr 0 mth "
"Diallo, Jean-Simon",Ottawa Hospital Research Institute,Operating Grant: CCS Innovation Grants,201803CCP,Special Cases,Novel oncolytic virus vaccines exploiting dendritic cell targeting,"                $100,000","                      $0","2 yrs 0 mth "
"Diamandis, Eleftherios P",Sinai Health System (Toronto),Team Grant: ERA-Net PerMed,201807ENP,Special Cases,Integrative PersonalizedRiskand Therapy Stratification of Localized Prostate Cancer,"                $450,000","                      $0","3 yrs 0 mth "
"Diamandis, Phedias",University Health Network (Toronto),Operating Grant: CCS Innovation Grants,201803CCP,Special Cases,Glioblastoma pharmacoproteomics: systematic proteomics-based profiling and chemical interrogation of glioblastoma,"                $100,000","                      $0","2 yrs 0 mth "
"Diamandis, Phedias",University Health Network (Toronto),CIHR - ICR / Cancer Research Society Partnership - Research Grants,201802CRP,Special Cases,Proteomic resolution of inter-and intra-tumoral heterogeneity in IDH-wildtype glioblastoma.,"                 $60,000","                      $0","3 yrs 0 mth "
"Diatchenko, Luda",McGill University,Operating Grant: Epigenetics Clinical Translation,201810ECT,Operating Grant : Epigenetics Clinical Translation,DNA Methylation and Mediation of Risk Factors for Chronic Facial Pain,"              $1,498,617","                      $0","4 yrs 0 mth "
"Di Cara, Francesca",Direct Payment,Canada Research Chairs - CIHR Funded,201810CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Di Castri, Antonia",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Implementation of a maternal pertussis immunization program: Improving coverage among Inuit women,"                 $17,500","                      $0","1 yr 0 mth "
"Di Cristo, Graziella","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Team Grant: NEURON,201806NDD,Special Cases,DECODE! Decrypting Cadherin-13 function in cortico-cerebellar circuitry underlying neurodevelopmental disorders!,"                 $75,000","                      $0","3 yrs 0 mth "
"DiDonato, Roberta; Browne, Lisa; Crocker, Sheldon; Chambers, Keri; Hillier, Denise; Thornhill, Gail",Memorial University of Newfoundland,Operating Grant: SPOR iCT Rewarding Success - Development Grants - NL,201802DG5,SPOR iCT Rewarding Success - Phase 2: Ideathon,Supporting older adults with complex mental health issues for aging in place in their homes within their community,"                 $99,963","                      $0","1 yr 0 mth "
"Diedrichsen, Joern",University of Western Ontario,Project Grant,201803PJT,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Characterizing the functional organization of the human cerebellum and cerebro-cerebellar communication,"                $413,100","                      $0","5 yrs 0 mth "
"Dierick, France J",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Travel Awards - Institute Community Support,201802ISU,ICRH - International Symposium on Atherosclerosis (ISA) Travel Awards,PDGF Receptor alpha inhibition prevents high blood flow-induced atherosclerotic plaque regression,"                    $870","                      $0","1 yr 0 mth "
"Dieter, Jessica",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $3,399","                      $0","1 yr 0 mth "
"DiFranco, Erica",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $2,921","                      $0","1 yr 0 mth "
"DiGiovanni, Laura",Hospital for Sick Children (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201810GSD,Doctoral Research Awards - A,Determining the role of peroxisome contact in maintaining mitochondrial health,"                $105,000","                      $0","3 yrs 0 mth "
"Dijk, Stephanie I",University of Alberta,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Dietary and Microbial Metabolites in Pediatric Inflammatory Bowel Disease,"                 $17,500","                      $0","1 yr 0 mth "
"Di Lena, Elise",McGill University,Master's Award: Canada Graduate Scholarships,201812GSM,Special Cases - Awards Programs,Can aggressive Forms of Ductal Carcinoma In Situ Be Identified with Molecular Markers?,"                 $17,500","                      $0","1 yr 0 mth "
"Dilliott, Allison A",University of Western Ontario,Travel Awards - Institute Community Support,201802ISU,ICRH - International Symposium on Atherosclerosis (ISA) Travel Awards,Identifying the genetic basis of vascular cognitive impairment using a custom designed next-generation sequencing-based gene panel,"                  $1,000","                      $0","1 yr 0 mth "
"Dillman, Shelley",Direct Payment,Indigenous Gender and Wellness: Idea Fair and Learning Circle,201811IGW,Special Cases - Awards Programs,Indigenous Gender and Wellness: Idea Fair and Learning Circle,"                  $2,392","                      $0","1 yr 0 mth "
"Dilworth, F J; Beaule, Paul E; Bourque, Guillaume; Brand, Marjorie C; Carsen, Sasha; Lapner, Peter; Liew, Allan",Ottawa Hospital Research Institute,Team Grant: CEEHRC Phase II,201802TGH,"CEEHRC Phase II (Canadian Epigenetics, Environment, and Health Research Consortium",Epigenetic changes affecting muscle stem cell function in the aging population,"              $1,497,750","                      $0","5 yrs 0 mth "
