Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Brown, Eric D",McMaster University,Operating Grant,200903MOP,Genomics: Systems and computational biology,Chemical genomic investigations in Escherichia coli,"                $738,790","                      $0","5 yrs 0 mth "
"Brown, Hilary",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200910GSD,Doctoral Research Awards - B,Developmental delay and school readiness in infants born near term: Is it time to redefine risk groups?,"                $105,000","                      $0","3 yrs 0 mth "
"Brown, Hilary","Queen's University (Kingston, Ontario)",Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards B,Parents' perceptions of unmet need in children with an autism spectrum disorder,"                 $17,500","                      $0","1 yr 0 mth "
"Brownstone, Robert M",Dalhousie University (Nova Scotia),Operating Grant,200909MOP,Movement & Exercise,Control of movement: regulation of spinal-muscular circuits,"                $833,779","                      $0","5 yrs 0 mth "
"Bruce, Ian C; Becker, Helen S; Gillespie, Deda C; Roberts, Larry E",McMaster University,"Team Grant: Vision, Hearing and Communication Disorders - LOI",200904VIS,"Team Grant: Vision, Hearing and Communications Disorders",CIHR Team in Central Effects of Hearing Loss,"                      $0","                      $0","1 yr 0 mth "
"Brumell, John H",Hospital for Sick Children (Toronto),Operating Grant,200903MOP,Experimental Medicine,The role of NADPH oxidases in Inflammatory Bowel Diseases,"                $771,358","                      $0","5 yrs 0 mth "
"Brumme, Chanson J",University of British Columbia,Doctoral: Vanier Canada Graduate Scholarships,200911CGV,Vanier Canada Graduate Scholarships CIHR,Clinical applications of ultra-deep sequencing technologies to HIV/AIDS treatment:  Improving screening methods for co-receptor antagonists,"                $150,000","                      $0","3 yrs 0 mth "
"Bruneau, Julie",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Planning Grants - Priority Announcement: International Research Collaborations,200910MIN,"Meetings, Planning and Dissemination Grant: International",An international research workshop focused on newly acquired hepatitis C in injecting drug users,"                 $19,450","                      $0","1 yr 0 mth "
"Bruneau, Julie; Roy, Elise",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant,200909MOP,"Public, Community & Population Health",The complex dynamics of Hepatitis C virus and HIV infections among injection drug users: A comprehensive approach.,"              $1,550,780","                      $0","5 yrs 0 mth "
"Brunet, Stephanie","Concordia University (Montreal, Quebec)",Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Characterization of the yeast and mammalian Trs23 subunit of the TRAPP vesicle tethering complex,"                 $17,500","                      $0","1 yr 0 mth "
"Brunette, Donald M",University of British Columbia,Operating Grant,200909MOP,Biomedical Engineering,Regulation of cell behaviour on implants by surface topography,"                $685,810","                      $0","5 yrs 0 mth "
"Brussoni, Mariana J",University of British Columbia,Operating Grant - Priority Announcement: Institute of Gender and Health,200909IGO,"Gender, Sex & Health",Canadian fathering and child unintentional injury prevention,"                 $75,111","                      $0","1 yr 0 mth "
"Bryan, Stirling",University of British Columbia,Evidence on Tap - Expedited Knowledge Synthesis,200911ETP,Evidence On Tap - Expedited Knowledge Synthesis,A Systematic Realist Review and Evidence Synthesis of the Role of Government Policy in Directing Large System Transformation,"                $110,000","                      $0","0 yr 6 mths "
"Bryan, Stirling; Ostrow, David N",University of British Columbia,"Meetings, Planning and Dissemination Grant: PHSI",200902MPS,"Meetings, Planning and Dissemination Grant: Partnerships for Health System Improvement","Promoting high quality, patient-centred care through the use of patient-reported outcomes measures","                 $15,000","                      $0","1 yr 0 mth "
"Bryan, Stirling",University of British Columbia,Evidence on Tap - Expedited Knowledge Synthesis,200907ETP,Evidence On Tap - Expedited Knowledge Synthesis,A Systematic Review and Evidence Synthesis of Research on the Regulation Requirement for 24 hour Registered Nurse Availability in Long-term Care Facilities,"                $110,000","                      $0","0 yr 6 mths "
"Bryant-Lukosius, Denise E",McMaster University,"Meetings, Planning and Dissemination Grant: Health Services and Policy Research",200906ILM,"Meetings, Planning and Dissemination Grant: Institute of Health Services and Policy Res.",National Consensus on Research Priorities for Advanced Practice Nursing Roles in Cancer Control,"                 $20,000","                      $0","1 yr 0 mth "
"Buckeridge, David L",McGill University,Collaborative Health Research Projects (NSERC partnered),200910CPG,Collaborative Health Research Projects - NSERC Partnered,Knowledge-Based Detection of Hospital Acquired Infections,"                $218,060","                      $0","3 yrs 0 mth "
"Buckeridge, David L",Direct Payment,Canada Research Chairs - CIHR Funded,200911CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Buensuceso, Ryan N",University of Western Ontario,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Generation of a novel therapeutic dendritic cell- based HIV vaccine,"                 $17,500","                      $0","1 yr 0 mth "
"Bufalino, Mary R",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,200911CGV,Vanier Canada Graduate Scholarships CIHR,Unequal protein damage partitioning during asymmetric stem cell division determines the differential lifespan of progeny,"                $100,000","                      $0","2 yrs 0 mth "
"Bujold, Emmanuel; Chaillet, Nils; Pasquier, Jean Charles",Universit&eacute; Laval,Operating Grant,200909MOP,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Utilisation de la mesure du segment inférieur de l'utérus par échographie comme outil préventif de la rupture utérine : Projet pilote et étude de faisabilité dans le cadre de la phase II d'un Essai Contrôlé Randomisé,"                $337,868","                      $0","2 yrs 0 mth "
"Bull, Julie R",University of New Brunswick (Fredericton),Doctoral: Vanier Canada Graduate Scholarships,200911CGV,Vanier Canada Graduate Scholarships CIHR,Grassroots Voices: Authenticity in relationships with academic researchers in the context of Aboriginal health research,"                $150,000","                      $0","3 yrs 0 mth "
"Bullock, Marie E",McGill University,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards B,"The role of gender, ethnicity, and religious affiliation in suicide  attempters' utilization of health care services.","                 $17,500","                      $0","1 yr 0 mth "
"Burelle, Yan",Universit&eacute; de Montr&eacute;al,Operating Grant,200909MOP,Cardiovascular System - B: Heart and Circulation,Mitochondrial vulnerability to stress: An early maladaptive response in adverse ventricular remodelling.,"                $478,186","                      $0","4 yrs 0 mth "
"Burger, Gertraud",Universit&eacute; de Montr&eacute;al,"Meetings, Planning and Dissemination Grant: Genetics",200910MPG,"Meetings, Planning and Dissemination Grant:  Genetics",Robert Cedergren Bioinformatics Colloquium (2010),"                  $5,000","                      $0","1 yr 0 mth "
"Burley, Madelaine C",Ryerson University (Toronto),Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,The role of attention inhibition in memory deficits in Schizophrenia,"                 $17,500","                      $0","1 yr 0 mth "
"Burley, Madelaine C",Ryerson University (Toronto),Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,200910FSS,Special Cases - Awards Programs,An fMRI investigation of differential hippocampal and amygdalar activation to emotional imagery in schizotypy,"                  $6,000","                      $0","0 yr 3 mths "
"Burrows, Kyle",University of British Columbia,CAG/CCFC/CIHR Summer Studentship for Research in Gastroenterology,200902GSS,CIHR - INMD  - CAG (Canadian Association of Gastroenterology) Partnership,The Role of Retinoic Acid in Intestinal Immunity and Inflammation.,"                  $3,000","                      $0","0 yr 4 mths "
"Burshtyn, Deborah N",University of Alberta,Catalyst Grant:Infection & Immunity-PHAC-CAID/Hep C Res Init/Biomed/clin stream,200909CI6,Catalyst Grant: Infection and Immunity,Natural Killer Cell Recognition of Hepatitis C Virus,"                 $94,700","                      $0","1 yr 0 mth "
"Buschmann, Michael D",Polytechnique Montr&eacute;al,"Operating Grant - PA: Inst of Nutrition, Metabolism and Diabetes -Bridge Funding",200903NMD,Biomedical Engineering,Chitosan/Plasmid-DNA Polyelectrolyte Complexes for Delivery of Glucagon-Like Peptide-1 (GLP-1) in Diabetes Type 2 Models,"                $100,000","                      $0","1 yr 0 mth "
"Bussières, André",Universit&eacute; du Qu&eacute;bec &agrave; Trois-Rivi&egrave;res,Fellowship Award - Primary Care,200910FPC,Allied Health Professionals - Fellowships,Identifying factors likely to influence the use of diagnostic imaging guidelines for adult spine disorders among chiropractors' enlisted in a health maintenance organization.,"                $110,000","                      $0","2 yrs 0 mth "
"Buteau, Jean",Universit&eacute; Laval,Operating Grant,200909MOP,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Glucagon-like peptide-1 and pancreatic beta-cell neogenesis,"                $315,501","                      $0","3 yrs 0 mth "
"Cadarette, Suzanne M",University of Toronto,Catalyst Grant: Post Market Drug Safety and Effectiveness,200910DSA,Catalyst Grant: Post Market Drug Safety and Effectiveness,Real-world Effects of Bisphosphonates: Using Innovation to Link Datasets (REBUILD) - Phase I,"                $100,000","                      $0","1 yr 0 mth "
"Cairns, Ewa",University of Western Ontario,"Operating Grant - PA: Musculoskeletal Health, Arthritis, Skin and Oral Health",200909IMH,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Arthritogenicity of the immune response to citrullinated antigens,"                $100,000","                      $0","1 yr 0 mth "
"Calon, Frédéric",Universit&eacute; Laval,Operating Grant: Industry-partnered Collaborative Research - Other Partner,200909ISO,Industry Partnered Collaborative Research,Isolation of therapeutic fractions from intravenous immunoglobulins using the triple transgenic mouse model of Alzheimer's disease,"                 $70,000","                      $0","4 yrs 0 mth "
"Calon, Frédéric",Universit&eacute; Laval,Operating Grant,200909MOP,Systems & Circuits Neurosciences - A,Investigations on the role of p21-activated kinase (PAK) in Alzheimer's disease,"                $533,500","                      $0","5 yrs 0 mth "
"Calon, Frédéric",Universit&eacute; Laval,Catalyst Grant: Pilot Projects in Aging,200903IAP,Institute of Aging Pilot Projects,Senescence acceleration in the 3xTg-AD model of Alzheimer's disease,"                 $50,000","                      $0","1 yr 0 mth "
"Cameron, David",Direct Payment,"Meetings, Planning and Dissemination Grant: INMHA",200910MNM,"Meetings, Planning and Dissemination Grant: Neurosciences, Mental Health and Addiction","""ALS Strategies for Quality of Life/ Quality of Care"" Day","                  $5,000","                      $0","1 yr 0 mth "
"Cameron, Trevor R",University of Calgary,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Characterizing the microwave frequency properties of lymph nodes for the purpose of non-invasive lymph node cancer detection,"                 $17,500","                      $0","1 yr 0 mth "
"Campbell, Alexander",Direct Payment,"Meetings, Planning and Dissemination Grant: Knowledge Translation",200906KWS,"Meetings, Planning and Dissemination Grant: Knowledge Translation","Knowledge Translation: Bridging the ""Know-Do"" Gap, The Policy Brief Process","                 $10,000","                      $0","1 yr 0 mth "
"Campbell, Leslie A",Dalhousie University (Nova Scotia),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200910GSD,Doctoral Research Awards - B,"Understanding the population, health system resource and access effects of colorectal cancer screening in Nova Scotia using simulation modelling","                $105,000","                      $0","3 yrs 0 mth "
"Campbell, Robert E",University of Alberta,"Catalyst Grant: Invention and High-Risk, High-Benefit Research",200903NHG,"Inventions, Technologies, or High Risk Grants","New tools for real-time imaging of multiple signaling events in single cells: design, construction, and biological applications of genetically encoded biosensors","                $259,225","                      $0","3 yrs 0 mth "
"Campbell, Robert E",University of Alberta,"Catalyst Grant: Invention and High-Risk, High-Benefit Research",200902NHG,"Inventions, Technologies, or High Risk Grants",Intracellular biosensors based on engineered fluorescent proteins: new tools and techniques for imaging the spatiotemporal dynamics of correlated biochemical events in single cells,"                 $90,600","                      $0","1 yr 0 mth "
"Camp, Patricia G",University of British Columbia,CIHR Fellowship,200902MFE,Allied Health Professionals - Fellowships,"Prevalence, Diagnosis and Management of Chronic Obstructive Pulmonary Disease: An Indepth Administrative Health Services Data Gender-Based Analysis","                $110,000","                      $0","2 yrs 0 mth "
"Canadian Coalition  For, Global Hlth Res; Bubela, Tania M",Direct Payment,"Meetings, Planning and Dissemination Grant: Knowledge Translation",200910KWS,"Meetings, Planning and Dissemination Grant: Knowledge Translation",Assessing Canadian Knowledge Translation Approaches in Global Health Research,"                 $15,000","                      $0","1 yr 0 mth "
"Canadian Coalition  For, Global Hlth Res; Neufeld, Victor R",Direct Payment,"Meetings, Planning and Dissemination Grant: Population and Public Health",200910MIP,"Meetings, Planning and Dissemination Grant: Population and Public Health",Linking Equity Methods Research with Global Indigenous Health Research: toward the creation of a res,"                 $21,752","                      $0","1 yr 0 mth "
"Canadian Society For, EXERCISE PHYS.; Hood, David A",Direct Payment,"Meetings, Planning and Dissemination Grant: Musculoskeletal Health and Arthritis",200910MHA,"Meetings, Planning and Dissemination Grant: Musculoskeletal Health and Arthritis",Canadian Society for Exercise Physiology Annual General Meeting,"                  $5,000","                      $0","1 yr 0 mth "
"CANADIAN SOCIETY FOR, Immunology; Watts, Tania H",Direct Payment,Planning Grants - Priority Announcement: Infection and Immunity,200910MPI,"Meetings, Planning and Dissemination Grant: III",Symposium: Balancing Immunity and Inflammation at Mucosal sites,"                 $10,000","                      $0","1 yr 0 mth "
"Cao, Xudong",University of Ottawa,Collaborative Health Research Projects (NSERC partnered),200910CPG,Collaborative Health Research Projects - NSERC Partnered,Biodegradable hollow fiber channels to allow drug delivery for stimulation and propagation of endogenous stem cells for repair of neural injury,"                $219,092","                      $0","3 yrs 0 mth "
"Cappadocia, Mary C","York University (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200910GSD,Doctoral Research Awards - B,Bullying and Victimization Experiences during Elementary School: Developmental Trajectories and Associated Mental Health and Peer Problems,"                 $70,000","                      $0","2 yrs 0 mth "
"Cappelli, Mario; Carandang, Carlo; Newton, Mandi S",Children's Hospital of Eastern Ontario Research Institute Inc,Operating Grant: Priority Announcement (IHSPR),200909IHP,Health Services Evaluation & Interventions Research,"Emergency Mental Health Services for Children and Youth: A Multi-site Study of Clinical Indicators for Patient Needs, Decision-making, and Service Delivery","                $100,000","                      $0","1 yr 0 mth "
"Cardinal, René",CIUSSS du Nord-de-l'Ile-de Montr&eacute;al - H&ocirc;pital Sacr&eacute; Coeur,Operating Grant -PA: Inst of Circulatory and Respiratory Health - Bridge Funding,200909CRH,Cardiovascular System - A: Cells and Tissues,The intrinsic cardiac nervous system:  experimental study of novel therapies for disturbances of cardiac rhythm and function,"                $100,000","                      $0","1 yr 0 mth "
"Carew, Caitlin",McMaster University,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Neural Systems Underlying Ruminative Thought: A Study of Young  Women at High-Risk for Depression and First Episode Major  Depressive Disorder Patients,"                 $17,500","                      $0","1 yr 0 mth "
"Care, William D; Anonson, June M; Racher, Frances E",Brandon University (Manitoba),CIHR/Regional Partnership Program/Operating Grants,200909ROP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Rural Postsecondary Students Collaborate to Improve the Health of their Campus Communities,"                 $48,207","                      $0","1 yr 0 mth "
"Care, William D; Anonson, June M; Racher, Frances E",Brandon University (Manitoba),Operating Grant,200910MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Rural Postsecondary Students Collaborate to Improve the Health of their Campus Communities,"                 $85,044","                      $0","1 yr 0 mth "
"Carlesso, Lisa",McMaster University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200910GSD,Doctoral Research Awards - B,Cervical Manipulation and Adverse Events: Assessing the risk amongst an international multicentre cohort of orthopaedic manual physiotherapists.,"                $105,000","                      $0","3 yrs 0 mth "
"Carleton, Amanda J",University of Toronto,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Effect of alpha-linolenic acid on prostate cancer.,"                 $17,500","                      $0","1 yr 0 mth "
"Carleton, Bruce C; Hayden, Michael R",University of British Columbia,Catalyst Grant: Post Market Drug Safety and Effectiveness,200910DSA,Catalyst Grant: Post Market Drug Safety and Effectiveness,Vincristine-induced Peripheral Neuropathy in Children with Cancer.,"                 $99,255","                      $0","1 yr 0 mth "
"Carleton, Bruce C; Peterson, Robert G",University of British Columbia,Partnerships for Health System Improvement (PHSI),200904PHE,Partnerships for Health System Improvement,Reducing the Acute Care Burden of Childhood Asthma on Health Services in British Columbia,"                $349,805","                      $0","3 yrs 0 mth "
"Caron-Jobin, Maude",Universit&eacute; Laval,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Composition en acide gras des tissus adipeux abdominaux chez la femme: lien avec le syndrome métabolique et l'inflammation,"                 $17,500","                      $0","1 yr 0 mth "
"Carpenter, Jennifer",Direct Payment,CIHR Journalism Award,200910JOU,Journalism Awards,Androgen Deprivation Therapy,"                 $10,000","                      $0","1 yr 0 mth "
"Carpenter, Mark G",Direct Payment,Canada Research Chairs - CIHR Funded,200904CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Carpentier, André C",Universit&eacute; de Sherbrooke,Operating Grant,200903MOP,Metabolism,Mechanisms of improved glucose metabolism after bariatric surgery in type 2 diabetes,"                $993,085","                      $0","5 yrs 0 mth "
"Carpiano, Richard M",University of British Columbia,CIHR New Investigator,200909MSH,Health Research Salary A,Community Social Capital and Population Health in British Columbia,"                $300,000","                      $0","5 yrs 0 mth "
"Carrier, Marc",Ottawa Hospital Research Institute,Randomized Controlled Trials: Mentoring,200902MTP,Randomized Controlled Trials - A (RFA),Screening for Previously Undiagnosed Cancer in Patients with Venous Thromboembolism,"                $140,000","                      $0","2 yrs 0 mth "
"Carrol, Jennifer L",Brock University (Ontario),Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards B,Early behavioural intervention for pre-diagnostic infants showing signs of autism,"                 $17,500","                      $0","1 yr 0 mth "
"Carson, Valerie L","Queen's University (Kingston, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200910GSD,Doctoral Research Awards - B,The Impact of Sedentary Behaviour on Children's Health,"                $105,000","                      $0","3 yrs 0 mth "
"Carter, Allison J","Simon Fraser University (Burnaby, B.C.)",Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards B,Exploring the Association between Intimate Partner Violence and Postpartum Depression,"                 $17,500","                      $0","1 yr 0 mth "
"Carter, Michael J",Brock University (Ontario),Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Examining the effects of self regulated augmented information in older adults for learning a complex motor task.,"                 $17,500","                      $0","1 yr 0 mth "
"Carter, Sophie",Universit&eacute; Laval,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Contrôle transcriptionel des macrophages impliqués dans la sténose aortique par la voie Sirt1/PPARgamma,"                 $17,500","                      $0","1 yr 0 mth "
"Casey, Joseph (Joe) R; Leslie, Elaine M",University of Alberta,"Meetings, Planning and Dissemination Grant: Genetics",200910MPG,"Meetings, Planning and Dissemination Grant:  Genetics",Membrane Proteins in Health and Disease-CSBMCB 53rd Annual Meeting,"                  $5,000","                      $0","1 yr 0 mth "
"Casey, Kelly-Ann",Dalhousie University (Nova Scotia),Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Noise Levels in Municipal Daycare Centres and Temporary Threshold Shift in Children,"                 $17,500","                      $0","1 yr 0 mth "
"Cashman, Neil R",University of British Columbia,Planning Grants - Priority Announcement: Infection and Immunity,200910MPI,"Meetings, Planning and Dissemination Grant: III","PrP CANADA 2010, Canada's Prion Research Conference","                 $17,500","                      $0","1 yr 0 mth "
"Cassels, Alan K",Direct Payment,CIHR Journalism Award,200910JOU,Journalism Awards,Industrialization of Childbirth,"                 $20,000","                      $0","1 yr 0 mth "
"Castleden, Heather E; Crooks, Valorie A",University of Victoria (British Columbia),"Meetings, Planning and Dissemination Grant: Aboriginal Peoples' Health",200902MAP,"Meetings, Planning and Dissemination Grant: Aboriginal Peoples' Health",Planning for Aboriginal Hospice Palliative Care in Rural and Remote British Columbia,"                 $22,530","                      $0","1 yr 0 mth "
"Cattral, Mark S",University Health Network (Toronto),Operating Grant - Priority Announcement: Infection and Immunity (Bridge Funding),200909III,Immunology & Transplantation,Study of  tumor dendritic cells,"                $100,000","                      $0","1 yr 0 mth "
"Caulfield, Timothy A",Direct Payment,Canada Research Chairs - CIHR Funded,200904CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Cawthorpe, David R",Direct Payment,"Meetings, Planning and Dissemination Grant: INMHA",200910MNM,"Meetings, Planning and Dissemination Grant: Neurosciences, Mental Health and Addiction",Developing national / international research networks for collaboration in Child Mental Health,"                  $5,000","                      $0","1 yr 0 mth "
"Caxaj, Claudia Susana",University of Western Ontario,Doctoral: Vanier Canada Graduate Scholarships,200911CGV,Vanier Canada Graduate Scholarships CIHR,The role of self-determination in promoting health among indigenous communities in the context of on-site mining,"                $150,000","                      $0","3 yrs 0 mth "
"Cayouette, Michel",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,200909MOP,Developmental Biology,Mechanisms of neuronal polarity formation,"                $737,970","                      $0","5 yrs 0 mth "
"Cechetto, David F; Arany, Edith J; Bartha, Robert; Hachinski, Vladimir; Lee, Ting-Yim; McDonald, Robert J; Munoz, David G; Naus, Christian C; Whitehead, Shawn N; Wojtowicz, Jan M",University of Western Ontario,Emerging Team Grant: Co-morb of brain disorders & other health problems-full,200906CBG,Emerging Team Grant: Co-morbidity of brain disorders and other health problems,CIHR Team in Vascular Cognitive Impairment: Animal Models of Co-morbidity,"              $1,078,644","                      $0","5 yrs 0 mth "
"Cechetto, David F; Hachinski, Vladimir",University of Western Ontario,Canadian Stroke Network - CIHR Inst of Aging Vascular Cognitive Impairment Dev.,200902VCI,Special Cases,Vascular Cognitive Impairment (VCI): Animal Models of Comorbidity. Project Type: Infrastructure Proposal.,"                $100,000","                      $0","1 yr 0 mth "
"Cellard, Caroline",Universit&eacute; Laval,Fellowship - PA: Clinical Research,200910CFE,Allied Health Professionals - Fellowships,Remédiation cognitive à travers la trajectoire de la schizophrénie : Identifier les multiples déterminants de l'évolution  Cognitive remediation across the risk trajectory to schizophrenia: investigating the multiple determinants of prevention and outcome,"                $165,000","                      $0","3 yrs 0 mth "
"Cellard, Caroline",Universit&eacute; Laval,CIHR Fellowship,200910MFE,Allied Health Professionals - Fellowships,Remédiation cognitive à travers la trajectoire de la schizophrénie : Identifier les multiples déterminants de l'évolution  Cognitive remediation across the risk trajectory to schizophrenia: investigating the multiple determinants of prevention and outcome,"                $165,000","                      $0","3 yrs 0 mth "
"Celler, Anna; Benard, Francois",University of British Columbia,"Meetings, Planning & Dissemination Grant: Cancer Research",200906MPC,"Meetings, Planning and Dissemination Grant: ICR",Functional Imaging for Radiotherapy,"                 $15,000","                      $0","1 yr 0 mth "
"Cerigo, Helen E",McGill University,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards B,"Acceptance and Comparability of Self-Collected Vaginal Swabs and Nurse-Practitioner Collected Cervical Swabs for Detection of HPV in Nunavik, Québec","                 $17,500","                      $0","1 yr 0 mth "
"Cescon, DAVID W",University of Toronto,Fellowship: Bisby (Prize),200910BFE,Health Professional Awards - Fellowships,Molecular pathogenesis of BRCA1-associated and triple-negative breast cancer: mechanism of tissue specificity and identification and characterization of cooperating tumorigenic pathways.,"                 $20,000","                      $0","4 yrs 0 mth "
"Cescon, DAVID W",University of Toronto,Fellowship - PA: CIHR/Rx&D - CAMO Research Program,200910XCA,Health Professional Awards - Fellowships,Molecular pathogenesis of BRCA1-associated and triple-negative breast cancer: mechanism of tissue specificity and identification and characterization of cooperating tumorigenic pathways.,"                $120,000","                      $0","4 yrs 0 mth "
"Chaconas, George",Direct Payment,Canada Research Chairs - CIHR Funded,200911T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Chagnon, Melanie",McGill University,"Meetings, Planning and Dissemination Grant: Genetics",200906MPG,"Meetings, Planning and Dissemination Grant:  Genetics",5th annual Symposium of the QTRN: Transgenesis : New Developments and Applications,"                  $4,941","                      $0","1 yr 0 mth "
"Cha, Jieun R",McGill University,Doctoral: Vanier Canada Graduate Scholarships,200911CGV,Vanier Canada Graduate Scholarships CIHR,Hsp90 inhibitor NXD30001 as a potential therapeutic agent in Amyotrophic Lateral Sclerosis (ALS),"                $150,000","                      $0","3 yrs 0 mth "
"Cha, Jieun R",McGill University,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Neuroprotective effects of the Hsp90 inhibitor NXD30001 in a  model of Amyotrophic Lateral Sclerosis,"                 $17,500","                      $0","1 yr 0 mth "
"Chakrabarti, Subhadeep",University of Alberta,CIHR Fellowship,200902MFE,Fellowships - Post-PhD,Role of Neuronal NOS (nNOS) on Estrogen Regulation of Endothelial Inflammation,"                $112,500","                      $0","2 yrs 6 mths "
"Chamberland, Lise",Universit&eacute; du Qu&eacute;bec &agrave; Rimouski,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards A,Le modèle transthéorique de Prochaska et l'adoption de comportement de santé un tremplin à la prévention de l'hypertension artérielle auprès de travailleurs en usine,"                 $17,500","                      $0","1 yr 0 mth "
"Chambers, Larry W; Keller, Heather H",Bruy&egrave;re Research Institute,Catalyst Grant: Pilot Projects in Aging,200909IAP,Social Dimensions in Aging,Validation of instruments for use in clinical trials assessing the impact of modified textured food in long term and complex continuing care.,"                 $50,000","                      $0","1 yr 0 mth "
"Champagne, François; Roy, Denis A; Contandriopoulos, André-Pierre",Universit&eacute; de Montr&eacute;al,Partnerships for Health System Improvement (PHSI),200904PHE,Partnerships for Health System Improvement,La carte logique: un outil pour porter un jugement partagé et valide sur la performance des organisations et des systèmes de santé,"                $264,703","                  $4,000","2 yrs 0 mth "
"Chanda, Bhaskar",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200910GSD,Doctoral Research Awards - A,In vitro generation and isolation of hematopoietic stem cells from embryonic stem cells,"                $105,000","                      $0","3 yrs 0 mth "
"Chang, Thomas Ming Swi",McGill University,Operating Grant,200903MOP,Pharmaceutical Sciences,"Novel therapeutical applications of artificial cells of macro, micron and nano dimensions as carriers in Nanomedicine and Regenerative Medicine","                $544,723","                      $0","4 yrs 0 mth "
"Chang, Wing Y",University of Toronto,Fellowship Award: Focus on Stroke,200910FSF,Off-Site Focus on Stroke,Induced-Pluripotent Stem Cells Derived From Hutchinson-Gilford Progeria Patients To Model Vascular Disease,"                  $4,250","                      $0","2 yrs 0 mth "
"Chan, Meanne C",University of British Columbia,Master's Award: Frederick Banting and Charles Best Canada Graduate Scholarships,200902CGM,Canada Graduate Scholarships Master's Awards B,Self-management and pediatric asthma: A longitudinal analysis,"                 $17,500","                      $0","1 yr 0 mth "
