Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Bird, Marie-Louise",University of British Columbia,Travel Awards - Institute Community Support,201707ISU,Institute of Health Services and Policy Research,Building a Bridge to the Community - An implementation approach to improve participation in community based exercise for people after stroke.,"                  $1,000","                      $0","1 yr 0 mth "
"Birnie, Kathryn A",University of Toronto,Travel Awards - Institute Community Support,201701ISU,Institute of Health Services and Policy Research,My Post-Operative Pain (MyPOP): A Smartphone-Based App to Address Gaps in Post-Operative Pain Self-Management for Youth,"                  $1,500","                      $0","1 yr 0 mth "
"Bittner, Megan",McMaster University,Undergraduate: Summer Studentship Award - Institute Community Support,201701SIP,Summer Studentships in Musculoskeletal Health,The Molecular Mechanisms of Exercise Adaptation in Spinal Muscular Atrophy,"                  $5,000","                      $0","0 yr 4 mths "
"Black, Sandra E","Sunnybrook Research Institute (Toronto, Ontario)",Foundation Grant,201709FDN,Foundation Grant,Small Vessel Disease meets protein misfolding: Phenobanking common dementias in clinical care to inform future precision medicine.,"              $2,081,600","                      $0","7 yrs 0 mth "
"Blair, Alexandra",Universit&eacute; de Montr&eacute;al,Travel Awards - Institute Community Support,201701ISU,Institute of Cancer Research,Urban area-level income and likelihood of non-recent colorectal cancer screening in Canada,"                  $1,000","                      $0","1 yr 0 mth "
"Blair, Karen L",St. Francis Xavier University (Nova Scotia),Planning and Dissemination Grant - Institute Community Support,201702PCS,Planning and Dissemination - IPPH - Social Science for Population Health,"""And with your hands, your hearts."" Investigating the health implications of public displays of affection in mixed-sex, same-sex, and gender diverse romantic relationships.","                 $17,933","                      $0","1 yr 0 mth "
"Blais, Lucie; Schnitzer, Mireille E",Universit&eacute; de Montr&eacute;al,Catalyst Grant: Personalized Health Catalyst Grants,201706PCG,Personalized Health - predictive analytic models,Medication adherence as a predictor of morbidity and mortality in patients with chronic respiratory diseases,"                $178,988","                      $0","2 yrs 0 mth "
"Blanchet, Rosanne",University of Alberta,"Fellowship - PA: First Nations, Inuit, M&eacute;tis and/or Urban Indigenous Health",201711FRF,Allied Health Professionals - Fellowships,"Evaluating an Indigenous food sovereignty initiative: Outcomes of the Syilx-led reintroduction of Okanagan sockeye salmon through habitat restoration on Syilx social determinants of health, food security and diet","                $165,000","                      $0","3 yrs 0 mth "
"Blanchette, Marc-André",McGill University,Health System Impact Fellowships - PostDoc Central Canada 2 year,201705HI5,Fellowship : Health System Impact Fellowships Post Doctoral Fellows (IHSPR FE),Pratiques réflexives pour une meilleure utilisation des opioïdes dans le traitement des lombalgies,"                 $48,500","                      $0","2 yrs 0 mth "
"Bland, Kelcey A",University of British Columbia,Travel Awards - Institute Community Support,201707ISU,Institute of Cancer Research,"""Chemotherapy-periodized"" aerobic exercise for women with breast cancer: a novel exercise prescription to account for fluctuations in fatigue","                  $1,000","                      $0","1 yr 0 mth "
"Blodgett, Joanna",Direct Payment,Doctoral Award - Doctoral Foreign Study Award (DFSA),201710DFS,Doctoral Research Awards - B,Age-related changes in standing balance: evidence of contributing factors from across the life course,"                $105,000","                      $0","3 yrs 0 mth "
"Boardman, Dominic",University of British Columbia,CIHR Fellowship,201711MFE,Fellowships - Post-PhD,Engineering flagellin-specific Tregs to restore intestinal homeostasis in IBD,"                $135,000","                      $0","3 yrs 0 mth "
"Bobos, Pavlos",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201710GSD,Doctoral Research Awards - B,"Is a new patient-centred joint-protection program able to enhance fidelity, intention and adherence in people with hand osteoarthritis? A randomized trial of 2 delivery formats.","                $105,000","                      $0","3 yrs 0 mth "
"Boccacci, Yelena",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Édition du gène de la beta globine par CRISPR-Cpf1 (Clustered Regularly Interspaced Short Palindromic Repeats) dans des cellules souches en voie de différenciation érythrocytaire,"                 $17,500","                      $0","1 yr 0 mth "
"Boerner, Katelynn E",Dalhousie University (Nova Scotia),Travel Awards - Institute Community Support,201701ISU,Institute of Health Services and Policy Research,Working with a national parenting magazine to reach parents with evidence-based vaccination pain management strategies,"                  $1,250","                      $0","1 yr 0 mth "
"Boet, Sylvain",Ottawa Hospital Research Institute,Team Grant: Impact of Gender on Knowledge Translation Interventions,201702IGK,Team Grant: Impact of Gender on Knowledge Translation Interventions,"Does One Size Fit All? The Implications of Gender for OR Team Performance, Teamwork Interventions, and Equitable Patient Outcomes.","                $448,848","                      $0","3 yrs 0 mth "
"Boet, Sylvain; Etherington, Nicole",Ottawa Hospital Research Institute,Patient-Oriented Research Collaboration Grants,201711PEG,Patient Engagement - Collaboration Grants (SPOR),Bringing the patient voice into the operating room: engaging patients in surgical safety,"                 $40,000","                      $0","1 yr 0 mth "
"Boger, Jennifer",University of Waterloo (Ontario),Planning and Dissemination Grant - Institute Community Support,201702PCS,Planning and Dissemination - IA,Designing assistive technology that cares: Dissemination of knowledge generated by a multidisciplinary workshop to explore the holistic needs of family caregivers and care recipients,"                 $20,000","                      $0","1 yr 0 mth "
"Bogie, Bryce J",McMaster University,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Emotional Memory in Major Depressive Disorder and Bipolar Disorder,"                 $17,500","                      $0","1 yr 0 mth "
"Bohm, Eric R",University of Manitoba,Operating Grant: SPOR iCT Rewarding Success - Travel Awards - Manitoba,201711TA3,SPOR iCT Rewarding Success - Phase 1: Idea Brief,Rewarding Success - Changing How We Measure & Manage Health System Performance Meeting Manitoba's Priorities,"                  $2,500","                      $0","0 yr 6 mths "
"Boileau, Isabelle",Centre for Addiction and Mental Health (Toronto),Project Grant,201709PJT,Behavioural Sciences - B-2,"Endocannabinoid Metabolism in Individuals with Posttraumatic Stress Disorder: Neuroimaging Studies with the Novel Fatty Acid Amide Hydrolase Probe, [11C]CURB","                $921,824","                      $0","4 yrs 0 mth "
"Boileau, Isabelle",Centre for Addiction and Mental Health (Toronto),Project Grant,201709PJT,Behavioural Sciences - B: Clinical Behavioural Sciences,Investigating endocannabinoid signaling in relapse to alcohol drinking: neuroimaging studies of Fatty Acid Amide Hydrolase in alcohol use disorder,"              $1,059,524","                      $0","4 yrs 0 mth "
"Boissonneault, Guylain",Universit&eacute; de Sherbrooke,Project Grant,201710PJT,Endocrinology,Genetic instability of the haploid male germ cells,"                $100,000","                      $0","1 yr 0 mth "
"Boivin, Lisa",University of Toronto,Travel Awards - Institute Community Support,201701ISU,Institute of Indigenous Peoples' Health,Images of Movement and Land-based Identity: Defining Wellness from an Indigenous Perspective,"                  $2,800","                      $0","1 yr 0 mth "
"Bolduc, Stéphane",Universit&eacute; Laval,Project Grant,201709PJT,Biomedical Engineering,Tissue Engineering of a functional Urethra for Autologous Reconstruction.,"                $562,276","                      $0","4 yrs 0 mth "
"Bondy, Susan J",University of Toronto,Dr. James Rossiter MPH Practicum Awards Program,201702JRO,Master's Award: Dr. James Rossiter MPH Practicum Awards Program,University of Toronto - Master's Award: Dr. James Rossiter MPH Practicum Award Program,"                      $0","                      $0","1 yr 0 mth "
"Bone, Mackenzie D",University of Saskatchewan,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs," Investigating proactive balance control in individuals with incomplete spinal cord injury","                 $17,500","                      $0","1 yr 0 mth "
"Bonnet, Sébastien",Universit&eacute; Laval,Project Grant,201709PJT,Respiratory System,Replication stress and pulmonary hypertension: Role for checkpoint kinase 1,"                $711,450","                      $0","5 yrs 0 mth "
"Booth, Gillian L; De Freitas, Victoria M; Wasyliw, Cindy; Ivers, Noah M; Lipscombe, Lorraine; Perkins, Bruce A; Shulman, Rayzel",Unity Health Toronto,Operating Grant: SPOR & JDRF - ICT Multi-Year Grant,201711JDT,Operating Grant : SPOR & JDRF - ICT Multi-Year Grant,Evaluating Innovative Health Care Solutions to Improve Outcomes for Persons with Type 1 Diabetes using a Novel Electronic Data Repository,"              $1,500,000","                      $0","4 yrs 0 mth "
"Borden, Katherine L",Direct Payment,Canada Research Chairs - CIHR Funded,201704T1C,Special Cases - Awards Programs,Canada Research Chair - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Boreskie, Kevin",University of Manitoba,Travel Awards - Institute Community Support,201701ISU,Summer Program in Aging,Examining Frailty and Cardiovascular Disease Risk Profile in Middle Aged and Older Women,"                    $703","                      $0","1 yr 0 mth "
"Bosch, Jacqueline J",McMaster University,Planning and Dissemination Grant - Institute Community Support,201708PCS,IPPH - Global Health Priority Area,"OSCAIL Assembly 2018: Reviewing the Organized Stroke Care Across Income Levels (OSCAIL) pilot study, and improving implementation design for the larger-scale follow-up study","                 $20,000","                      $0","1 yr 0 mth "
"Bossanyi, Marie-France",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,"Caractériser l’effecteur de RAB21, Snazarus et ses mécanismes d’action sur RAB21 et VAMP8 lors de l’autophagie induite en période de carence","                 $17,500","                      $0","1 yr 0 mth "
"Bosse, Ynuk",Universit&eacute; Laval,Project Grant,201709PJT,Respiratory System,Airway smooth muscle tone on asthmatic airway hyperresponsiveness,"                $459,000","                      $0","5 yrs 0 mth "
"Bouchard, Jean-Francois",Universit&eacute; de Montr&eacute;al,Project Grant,201709PJT,Pharmacology & Toxicology,Effects of GPR55 on synapse formation and remodeling during development.,"                $983,025","                      $0","5 yrs 0 mth "
"Bouchard, Louise",University of Ottawa,Operating Grant: Modelling knowledge on population health - OLMCs,201701ACU,Special Cases,"Un observatoire sociosanitaire de la population francophone, minorité de langue officielle (MLO) pour la recherche collaborative, la mobilisation et le transfert des connaissances : phase 1 de développement","                $100,000","                      $0","1 yr 0 mth "
"Bouchard, Luigi",Universit&eacute; de Sherbrooke,Operating Grant: Impact Grant : CEEHRC Phase II,201708IGH,Operating Grant : Impact Grant: CEEHRC Phase II,Development of a microRNAs-based panel for early prediction of gestational diabetes mellitus,"                $582,823","                      $0","3 yrs 0 mth "
"Bouchard, Luigi",Universit&eacute; de Sherbrooke,Project Grant,201709PJT,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",MicroRNAs in pregnancy and gestational diabetes: origin and functions for clinical applications,"                $455,175","                      $0","3 yrs 0 mth "
"Bouchard, Maxime L",McGill University,Project Grant,201710PJT,Developmental Biology,Apoptotic control of urinary tract morphogenesis by the IAP pathway,"                $100,000","                      $0","1 yr 0 mth "
"Boucher, Johémie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Corrélats neuronaux du discours continu chez les aphasiques post-stroke,"                 $17,500","                      $0","1 yr 0 mth "
"Boucher, Lisa M",University of Ottawa,Doctoral Research Award : Priority Announcement - HIV/AIDS,201710AID,Doctoral Research Awards - B,Implementing the Chronic Care Model to improve the care of people living with HIV: The role of self-management,"                $105,000","                      $0","3 yrs 0 mth "
"Boucoiran, Isabelle; Renaud, Christian","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)","Operating Grant: ECI grants in Maternal, Reproductive, Child & Youth Health",201705MRC,"Operating Grant: New Investigator Grants in Maternal, Reproductive, Child & Youth Health",Non primary cytomegalovirus infections in pregnancy,"                 $75,000","                      $0","3 yrs 0 mth "
"Boudreau, François",Universit&eacute; de Sherbrooke,Project Grant,201709PJT,"Hematology, Digestive Disease & Kidney",The Nuclear Receptor HNF4A as a Regulator of WNT Ligands: Biological Impact of this Novel Interaction in Gut Diseases,"              $1,082,475","                      $0","5 yrs 0 mth "
"Boulahya, Rahma",Montreal Heart Institute,Travel Awards - Institute Community Support,201707ISU,Institute of Circulatory and Respiratory Health,Le Brain-Derived Neurotrophic Factor (BDNF) induit l'agrégation plaquettaire par des mécanismes dépendants de médiateurs secondaires,"                  $1,000","                      $0","1 yr 0 mth "
"Boulos, Mary Ellene",University of Toronto,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Evaluating the feasibility and preliminary efficacy of telerehabilitation for convicted persons with traumatic brain injury,"                 $17,500","                      $0","1 yr 0 mth "
"Bourassa, Sophie",Universit&eacute; Laval,Undergraduate: Summer Studentship Award - Institute Community Support,201701SIP,Summer Studentships in Musculoskeletal Health,Évaluation d'un programme de Consultation en Activité Physique par les Pairs via Téléphone intelligent (CAPPT) pour les utilisateurs de fauteuil roulant manuel,"                  $5,000","                      $0","0 yr 4 mths "
"Bourbonnais, Anne","CIUSSS du Centre-Sud-de-l'&Icirc;le-de-Montr&eacute;al (Montr&eacute;al, Qu&eacute;bec)",Project Grant,201709PJT,Social Dimensions in Aging,Assessing the effectiveness of an approach based on the meanings of vocal behaviours in older people living with Alzheimer's disease in long-term care facilities: DECIBELS Project,"                $309,825","                      $0","3 yrs 0 mth "
"Bourgeault, Ivy L",University of Ottawa,Healthy and Productive Work - Partnership Grants,201711PWP,Special Cases,"Healthy Professional/Knowledge Workers: Examining the Gendered Nature of Mental Health Issues, Leaves of Absence & Return to Work Experiences from a Comparative Perspective","                $800,000","                      $0","5 yrs 0 mth "
"Bourgeault, Ivy L",University of Ottawa,SGBA Health Policy-Research Partnerships,201709SGB,SGBA Health Policy-Research Partnerships,Supporting the application of an SGBA lens in support of psychologically healthy workplaces,"                 $49,872","                      $0","2 yrs 0 mth "
"Bourgeois, Catherine",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201710GSD,Doctoral Research Awards - B,Les troubles psychotiques chez les victimes d'agression sexuelle à l'enfance : une étude prospective de cas-contrôle apparié,"                $105,000","                      $0","3 yrs 0 mth "
"Bourgon Labelle, Jonathan",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Associations entre les pratiques courantes de dotation en personnels de soins et les complications postopératoires en chirurgie cardiaque.,"                 $17,500","                      $0","1 yr 0 mth "
"Bourque Bearskin, Lisa","Thompson Rivers University (Kamloops, BC)",Catalyst Grant: Indigenous Approaches to Wellness Research,201701IAW,Indigenous Approaches to Wellness Research,"Indigenous Wellness Knowledge in Action: Evaluation of Research Protocol, Processes, Principles in Practice","                $149,544","                      $0","0 yr 1 mth "
"Bourque Bearskin, Lisa; Charleson, Ruth; Atleo, Cliff; Atleo, Julia; Christiansen, L. S; Sangster-Gormley, Esther V; Watts, Jeannette C","Thompson Rivers University (Kamloops, BC)",Catalyst Grant: Indigenous Approaches to Wellness Research - Wellness in aging,201710IA2,Indigenous Approaches to Wellness Research,"Developing a Research Agenda to Realize the Vision of an Effective, Culturally Relevant and Wellness Focused Nursing Service Developed in the Nuu-chah-nulth Way. ","                $150,000","                      $0","1 yr 0 mth "
"Bourque, Danielle H",McMaster University,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Evaluation of Indigenous Pedagogy in Nursing Curricula: Faculty Perspectives,"                 $17,500","                      $0","1 yr 0 mth "
"Bourque, Josiane",Direct Payment,CIHR Fellowship,201711MFE,Fellowships - Post-PhD,Dynamic phenotyping of pathologic mood instability across affective disorders,"                $150,000","                      $0","3 yrs 0 mth "
"Bourque, Kyla",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201710GSD,Doctoral Research Awards - A,A study on allosteric modulators and conformational determinants that dictate beta2-adrenergic receptor structure and function.,"                $105,000","                      $0","3 yrs 0 mth "
"Boutin, Amélie",University of British Columbia,CIHR Fellowship,201711MFE,Health Research Training A - Post-PhD (HTA),A systems approach for enhancing perinatal care regionalization,"                $135,000","                      $0","3 yrs 0 mth "
"Boutros, Paul C","Ontario Institute for Cancer Research (Toronto, Ontario)",Project Grant,201709PJT,Cancer Progression & Therapeutics,The evolution of prostate cancer,"              $1,147,500","                      $0","5 yrs 0 mth "
"Boutros, Paul C","Ontario Institute for Cancer Research (Toronto, Ontario)",Operating Grant: Impact Grant : CEEHRC Phase II,201708IGH,Operating Grant : Impact Grant: CEEHRC Phase II,Epi-Radiomic Signatures of Prostate Cancer Progression in Men on Active Surveillance,"                $600,000","                      $0","3 yrs 0 mth "
"Bovaird, Samantha",McGill University,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Exploration of the impact of genotoxic stress on RNA localization,"                 $17,500","                      $0","1 yr 0 mth "
"Bowdish, Dawn M",McMaster University,Project Grant,201709PJT,Biological and Clinical Aspects of Aging,Age-associated inflammation alters myeloid cell development and function,"                $983,025","                      $0","5 yrs 0 mth "
"Boycott, Kym M",University of Ottawa,Genomics and Personalized Health -Large-Scale Applied Genomics Res Projects,201710GP1,Special Cases,Care4Rare Canada: Harnessing multi-omics to deliver innovative diagnostic care for rare genetic diseases in Canada (C4R-SOLVE),"              $2,801,102","                      $0","4 yrs 0 mth "
"Boyd, John H",University of British Columbia,Project Grant,201709PJT,Cardiovascular System - B: Heart and Circulation,Organ donation after cardiac death: optimizing the donor heart.,"                $504,900","                      $0","5 yrs 0 mth "
"Boyko, Jennifer A",University of Waterloo (Ontario),Travel Awards - Institute Community Support,201701ISU,CPHA Conference,"A novel approach from tobacco control for documenting public health practice for learning, improvement and impact","                  $1,500","                      $0","1 yr 0 mth "
"Bradbury, Kelly G",McMaster University,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Investigating the dietary patterns of children and adolescents with obesity at baseline and 1 year after entering one of 10 Canadian pediatric weight management programs,"                 $17,500","                      $0","1 yr 0 mth "
"Bragg, Elaine G",University of Alberta,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,"     Power Mobility and Sport Participation amongst Children and Adolescents: Player and Parent Perspectives","                 $17,500","                      $0","1 yr 0 mth "
"Braitstein, Paula",University of Toronto,CIHR-IPPH Trailblazer Award - Mid-Career Population/Public Health Researcher,201701TLB,CIHR-IPPH Trailblazer Award in Population Health Solutions,Recognition and response: Using applied public health research to understand and address a population health emergency in street-connected children and youth in Kenya,"                 $12,500","                      $0","1 yr 0 mth "
"Braitstein, Paula; Apondi, Edith; Donnelly, Peter; Johnston, Christine; kimaiyo, sylvester; Mackie, Christopher; Rourke, Sean B; Sider, Douglas",University of Toronto,Team Grant: HIV Implementation Science  - Component 2,201708CTW,HIV Implementation Science - Component 2,"Adapting and scaling-up ""Peer Navigators"" to targeted populations of street-involved youth in Canada and Kenya to increase linkage to HIV prevention, testing, and treatment","              $1,994,657","                  $5,000","5 yrs 0 mth "
"Brand, Marjorie C",Ottawa Hospital Research Institute,Project Grant,201709PJT,Molecular & Cellular Biology of Cancer,Deciphering the molecular mechanism of acquired resistance in leukemia,"                $925,650","                      $0","5 yrs 0 mth "
"Brand, Marjorie C; Couture, Jean-François",Ottawa Hospital Research Institute,Operating Grant: Impact Grant : CEEHRC Phase II,201708IGH,Operating Grant : Impact Grant: CEEHRC Phase II,Novel approach to destabilize protein interactions in T-ALL,"                $588,081","                      $0","3 yrs 0 mth "
"Brassard, Paul",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant: Secondary Data Analysis for Cancer Prevention and Control,201711PCC,Secondary Data Analysis - All Other Cancers,Onset of cancer after an IBD diagnosis; potential impact on screening strategies,"                 $72,000","                      $0","1 yr 0 mth "
"Brassard, Paul",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Catalyst Grant: HPV Screening & Vaccination in Underserved Populations,201709HPV,Indigenous populations,"Working with Inuit communities to improve cervical cancer screening coverage in Nunavik, Quebec","                $200,000","                      $0","1 yr 0 mth "
"Brassinga, Ann Karen",University of Manitoba,Planning and Dissemination Grant - Institute Community Support,201708PCS,Planning and Dissemination - III,Microbial Pathogenesis and Resistance Program at the 68th Annual Canadian Society of Microbiologists (CSM) Conference,"                 $10,000","                      $0","1 yr 0 mth "
"Braun, Andrew P",University of Calgary,Project Grant,201709PJT,Cardiovascular System - C: Vascular System,The type 1 IP3 receptor as a critical regulator of cerebrovascular function,"                $589,052","                      $0","4 yrs 0 mth "
"Bray, Signe; Dewey, Deborah M",University of Calgary,Project Grant,201709PJT,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Inter-individual variability in attention skills in children born very preterm: neural correlates and intervention response,"                $615,825","                      $0","5 yrs 0 mth "
"Brehaut, Jamie C; McCudden, Christopher; Presseau, Justin",Ottawa Hospital Research Institute,Project Grant,201709PJT,Knowledge Translation Research,"Enabling Multi-site,Tailored Feedback Interventions to Reduce Low-Value Test Ordering in Critical Care: A Systematic Approach","                $504,900","                      $0","4 yrs 0 mth "
"Brennan, David; Lisk, Ryan C",University of Toronto,Catalyst Grant: HIV/AIDS CBR Program - General Stream,201710CDE,HIV/AIDS Community-Based Research (merged),"Measuring the impact of an innovative community-based peer-led app intervention to address the sexual health of gay, bisexual and other men who have sex with men.","                 $40,000","                      $0","1 yr 0 mth "
"Brennan, Niall",Direct Payment,Best Brains Exchange Travel Award,201704BBR,Special Cases - Awards Programs,Improving population health and system management through Machine Learning (ML) and Artificial Intelligence (AI).,"                  $2,252","                      $0","1 yr 0 mth "
"Brenner, Darren M",University of Calgary,Operating Grant: Secondary Data Analysis for Cancer Prevention and Control,201711PCC,Secondary Data Analysis - Breast Cancer,Examining the etiology of young-onset breast cancer in the Canadian Partnership for Tomorrow Project,"                 $99,659","                      $0","1 yr 0 mth "
"Breton, Mylaine",Direct Payment,Canada Research Chairs - CIHR Funded,201704CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Brisebois, Benjamin",Universit&eacute; Laval,Undergraduate: Summer Studentship Award - Institute Community Support,201701SIP,Summer Studentships in Musculoskeletal Health,Role of glycogen in the metabolic responses of cytokine-activated neutrophils,"                  $5,000","                      $0","0 yr 4 mths "
"Brisebois, Benjamin",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Étude de l'impact de l'acidification vésiculaire sur la résistance à la chimiothérapie dans le cancer du rein,"                 $17,500","                      $0","1 yr 0 mth "
"Broberg, Jordan S",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,An Investigation of an Anatomically Designed Knee Replacement System,"                 $17,500","                      $0","1 yr 0 mth "
"BROCKMAN, Nicole",University of Alberta,Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Blood glucose response to acute bouts of differing intensities of resistance exercise in type 1 diabetes,"                 $17,500","                      $0","1 yr 0 mth "
"Brodeur, Nicolas",Universit&eacute; de Sherbrooke,Travel Awards - Institute Community Support,201707ISU,Institute of Cancer Research,Improvements in the cross-section measurements for DNA damage induced by low-energy electrons.,"                  $1,000","                      $0","1 yr 0 mth "
"Bromme, Dieter",University of British Columbia,Project Grant,201709PJT,Pharmaceutical Sciences,Ectosteric inhibitors of cathepsin K: their mechanism and in vivo efficacy,"                $956,250","                      $0","5 yrs 0 mth "
"Bromme, Dieter; Percival, Michael D; Ciufolini, Marco A",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201711CPG,Collaborative Health Research Projects - NSERC Partnered,Side effect-free cathepsin K targeting drugs for skeletal diseases,"                $359,850","                      $0","3 yrs 0 mth "
"Bromme, Dieter",Direct Payment,Canada Research Chairs - CIHR Funded,201704T1C,Special Cases - Awards Programs,Canada Research Chair - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Brooks-Cleator, Lauren A",University of Ottawa,Travel Awards - Institute Community Support,201701ISU,National Gathering of Graduate Students and New Investigator Meeting,"Aging Well for Indigenous Seniors in Ottawa, Ontario","                    $950","                      $0","1 yr 0 mth "
"Brooks, Steven C; Clegg, Gareth","Queen's University (Kingston, Ontario)",Planning/Dissemination Grants - IPPH - ICS - Building Healthy Cities - General,201711PD1,Planning and Dissemination - Healthy Cities Research Initiative,"Rethinking Public Access Defibrillation to Build Healthier Cities - A Planning Meeting to Build Partnerships, Identify Novel Strategies and Plan for a Large-Scale Community Intervention","                 $10,000","                      $0","1 yr 0 mth "
"Brophy, James M",Research Institute of the McGill University Health Centre,Project Grant,201709PJT,"Public, Community & Population Health 2",Ticagrelor compared to clopidogrel in acute coronary syndromes - the TC4 comparative effectiveness study,"                $309,825","                      $0","3 yrs 0 mth "
"Brophy, Jason C; Bitnun, Sean A; Bulman, Dennis E; Chakraborty, Pranesh K; Gantt, Soren M; Goldfarb, David M",Children's Hospital of Eastern Ontario Research Institute Inc,Project Grant,201710PJT,Virology & Viral Pathogenesis 2,Relative benefits and cost effectiveness of universal newborn screening for cytomegalovirus by saliva versus dried blood spot PCR,"                $100,000","                      $0","1 yr 0 mth "
"Brophy, Jason C; Chakraborty, Pranesh K; Dunn, Jessica; Gantt, Soren M; Goldfarb, David M",Children's Hospital of Eastern Ontario Research Institute Inc,Planning and Dissemination Grant - Institute Community Support,201702PCS,Planning and Dissemination - III,Establishing a Research Agenda for Optimizing the Diagnosis and Care of Infants with Congenital Cytomegalovirus (cCMV) Infection in Canada,"                 $10,000","                      $0","1 yr 0 mth "
"Brossard-Racine, Marie",Research Institute of the McGill University Health Centre,"Operating Grant: ECI grants in Maternal, Reproductive, Child & Youth Health",201705MRC,"Operating Grant: New Investigator Grants in Maternal, Reproductive, Child & Youth Health",One year of brain maturation following a preterm birth,"                 $75,000","                      $0","3 yrs 0 mth "
"Brouillette, Rebecca",Universit&eacute; de Sherbrooke,Planning and Dissemination Grant - Institute Community Support,201708PCS,Planning and Dissemination - ICR,Journée Phare 2017,"                 $10,000","                      $0","1 yr 0 mth "
"Brown, Andrea L",Direct Payment,Best Brains Exchange Travel Award,201704BBR,Special Cases - Awards Programs,Opioid Knowledge Exchange Event.,"                  $1,110","                      $0","1 yr 0 mth "
"Brown, Carolyn J",University of British Columbia,Project Grant,201709PJT,Genetics,Role of XIST in human X-chromosome inactivation,"                $963,900","                      $0","5 yrs 0 mth "
"Brown, Darcie R","Trinity Western University (Langley, BC)",Master's Award: Canada Graduate Scholarships,201712GSM,Special Cases - Awards Programs,Uncovering Voices of Self-Compassion in the Lived Experiences of Parents of Twice Exceptional Children,"                 $17,500","                      $0","1 yr 0 mth "
"Browne, M. Erin",University of Regina (Saskatchewan),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201710GSD,Doctoral Research Awards - B,Understanding Pain Mismanagement in Older Adults with Dementia,"                $105,000","                      $0","3 yrs 0 mth "
"Brown, Grant W",University of Toronto,Foundation Grant,201709FDN,Foundation Grant,Mechanisms of Genome Instability,"              $2,848,146","                      $0","7 yrs 0 mth "
"Brown, Helen J",University of British Columbia,Catalyst Grant: Indigenous Approaches to Wellness Research,201701IAW,Indigenous Approaches to Wellness Research,"""Helping our men inside"": Integrating Tsilhqot'in approaches to wellness and healing to improve a prison-Indigenous community partnership through community based participatory research","                $140,995","                      $0","0 yr 1 mth "
"Brown, Hilary",University of Toronto,"Operating Grant: ECI grants in Maternal, Reproductive, Child & Youth Health",201705MRC,"Operating Grant: New Investigator Grants in Maternal, Reproductive, Child & Youth Health",Infants born to women with disabilities: Health and health care,"                 $24,999","                      $0","3 yrs 0 mth "
"Brown, Kristin",University of Waterloo (Ontario),Travel Awards - Institute Community Support,201701ISU,CPHA Conference,The COMPASS Study as an intervention: Using knowledge exchange strategies to enhance the impact of school health research,"                  $1,500","                      $0","1 yr 0 mth "
"Brubacher, Jeffrey R; Evans, David C",University of British Columbia,Project Grant,201709PJT,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Predictors of poor health and functional recovery following road trauma: An emergency department inception cohort study.,"                $875,925","                      $0","5 yrs 0 mth "
