Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Coffin, Carla S",University of Calgary,New Investigator Award - PA: HIV/AIDS Biomedical/Clinical Research,201109HSH,Health Professional Awards - New Investigators,Hepatitis B Virus Infection (HBV) in Human Immunodeficiency Type -1 (HIV-1) Positive Patients,"                $300,000","                      $0","5 yrs 0 mth "
"Cohen, Alan A",Universit&eacute; de Sherbrooke,Operating Grant : Adv Theoretical Meth Innov Hlth Res-Longitudinal Studies Aging,201110TO1,Operating Grant: Innovations in Health Research,Novel approaches to aging physiology: Using statistics and data mining to understand dysregulation of biomarker networks in human populations,"                $193,482","                      $0","3 yrs 0 mth "
"Cohen, Alan A",Universit&eacute; de Sherbrooke,Operating Grant,201109MOP,Biological and Clinical Aspects of Aging,Understanding the physiology of aging by modeling longitudinal changes in networks of biomarkers in humans,"                $330,546","                      $0","3 yrs 0 mth "
"Cohen, Tamara R",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,A Lifestyle Intervention to Improve Body Composition in Overweight and Obese Children,"                $105,000","                      $0","3 yrs 0 mth "
"Cole, Emily","Concordia University (Montreal, Quebec)",Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Assessing retrograde object recognition and spatial memory following global cerebral ischemia in rats,"                 $17,500","                      $0","1 yr 0 mth "
"Cole, Laura K",University of Manitoba,CIHR Fellowship,201110MFE,Fellowships - Post-PhD,Cardiolipin synthesis as a therapy for heart failure in persistent pulmonary hypertension,"                $135,000","                      $0","3 yrs 0 mth "
"Cole, William C",University of Calgary,Operating Grant,201103MOP,Cardiovascular System - C: Vascular System,The Cerebral Arterial Myogenic Response in Health and Disease,"                $734,090","                      $0","5 yrs 0 mth "
"Colley, Rachel C; Longmuir, Patricia E",Children's Hospital of Eastern Ontario Research Institute Inc,Planning Grants - Priority Announcement: Ethics,201110MPE,Planning Grants,PAR-Q 4 KIDS: An ethical approach for encouraging children to participate in higher intensity or maximal effort physical activity,"                 $25,000","                      $0","1 yr 0 mth "
"Collin, Johanne; Otero, Marcelo V",Universit&eacute; de Montr&eacute;al,Operating Grant,201103MOP,"Humanities, Social Sciences, Law & Ethics in Health",Transformation de la psychopathologie de la vie quotidienne: des anciennes névroses aux anxiodépressions contemporaines,"                $242,689","                      $0","3 yrs 0 mth "
"Collisson, Beverly A",Direct Payment,Travel Awards - Institute Community Support,201109ISU,"Institute of Human Development, Child and Youth Health",First Words: The Lexicon at 12 Months of Age,"                  $1,000","                      $0","0 yr 1 mth "
"Coll, Michel-Pierre",Universit&eacute; Laval,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - B,Perception de la douleur d'autrui chez les professionnels de la santé: Implication pour l'intervention.,"                $105,000","                      $0","3 yrs 0 mth "
"Colmegna, Ines",Research Institute of the McGill University Health Centre,"Operating Grant - PA: Musculoskeletal Health, Arthritis, Skin and Oral Health",201109IMH,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Characterization of the Hematopoietic Stem - Progenitor Cell Function in Rheumatoid Arthritis,"                $100,000","                      $0","1 yr 0 mth "
"Colombo Godoy, Lucas",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Improving the management of patients with diabetes and coronary artery disease using large clinical and administrative registries from Ontario,"                $105,000","                      $0","3 yrs 0 mth "
"Colquhoun, Amy",University of Alberta,Doctoral: Vanier Canada Graduate Scholarships,201111CGV,Vanier Canada Graduate Scholarships CIHR,Development and evaluation of knowledge translation methods as a part of community-driven research on Helicobacter pylori in northern Aboriginal communities,"                $150,000","                      $0","3 yrs 0 mth "
"Colquhoun, Amy",University of Alberta,"Dissemination Events - PA: First Nations, Inuit and M&eacute;tis Health",201106DFN,Dissemination Events Grants,Community-driven research on H. pylori: making microbiology results meaningful to participants,"                 $20,000","                      $0","1 yr 0 mth "
"Comber, Lisa M",Ottawa Heart Institute Research Corporation (Ontario),CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,Quitting Smoking 101: Everything you need to know!,"                  $3,000","                      $0","1 yr 0 mth "
"Conibear, Elizabeth",University of British Columbia,Operating Grant,201103MOP,Cell Biology & Mechanisms of Disease,Molecular Mechanisms of Protein Sorting in the Endocytic Pathway,"                $711,700","                      $0","5 yrs 0 mth "
"Connor, Kristin L",Sinai Health System (Toronto),CIHR Fellowship,201102MFE,Fellowships - Post-PhD,Deciphering the gene-environment interactions underlying the developmental origins of health and disease in response to maternal dietary restriction.,"                $123,750","                      $0","2 yrs 9 mths "
"Conrod, Patricia","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201103MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,A cluster randomised trial investigating the effects of delaying onset of substance use on adolescent cognitive development.,"              $1,109,426","                      $0","6 yrs 0 mth "
"Conroy, Andrea",University of Toronto,CIHR Fellowship,201110MFE,Fellowships - Post-PhD,"The Impact of HIV-1 and Malaria Co-infection on Angiogenesis, Fetal Development and Pregnancy Outcome in Sub-Saharan Africa.","                $135,000","                      $0","3 yrs 0 mth "
"Conroy, Sherrill A",University of Alberta,Planning Grants - PA: Aboriginal Health Research Priority Setting - Regional,201106MAB,Planning Grants,Aboriginal community meetings: planning to honour youthful wisdom about community health/wellb,"                 $18,500","                      $0","1 yr 0 mth "
"Consort. Ntl De Formation, En Santé",Direct Payment,Dissemination Events - PA: Official Language Minority Communities (OLMC),201110DOF,Dissemination Events Grants,"3e Forum national de recherche sur la santé des francophones en situation minoritaire au Canada, Consortium national de formation en santé, 26 au 28 juin 2012, Université Laurentienne, Sudbury, Ontario.","                 $25,000","                      $0","1 yr 0 mth "
"Cooke, Donald M",University of Ottawa,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,Targeting connexins to promote functional spinal cord repair,"                $105,000","                      $0","3 yrs 0 mth "
"Cooke, Donald M",University of Ottawa,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Targeting gap junction proteins to inhibit release of neurotoxic lipid second messengers and promote functional spinal cord repair,"                 $17,500","                      $0","1 yr 0 mth "
"Cooke, Martin J; Wilk, Piotr",University of Waterloo (Ontario),Operating Grant - Secondary Analysis of Databases,201104SEC,Secondary Analysis of Databases,Understanding Obesity among Métis and Off-Reserve First Nations Children: Contexts and Determinants,"                 $96,000","                      $0","2 yrs 0 mth "
"Cook, Richard J",Direct Payment,Canada Research Chairs - CIHR Funded,201104T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Cooley, Patrick K",Institute of Naturopathic Education and Research (Toronto),Planning Grants - Priority Announcement:  HIV/AIDS,201106MPL,Planning Grants,"Planning a model for implementation, delivery and evaluation of integrative care for people with HIV","                 $20,976","                      $0","1 yr 0 mth "
"Cools-Lartigue, Jonathan",McGill University,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Acute Bacterial Pneumonia Promotes Cancer Metastasis Through Toll Like Recpetor Signal Transduction,"                 $17,500","                      $0","1 yr 0 mth "
"Coombes, Brian K",McMaster University,Operating Grant,201109MOP,Microbiology & Infectious Diseases,Regulatory subversion of host defenses by bacteria,"                $685,810","                      $0","5 yrs 0 mth "
"Cooper, Curtis L; Angel, Jonathan B",Ottawa Hospital Research Institute,Dissemination Events,201110KDE,Dissemination Events Grants,"Canadian Association for HIV Research (CAHR) 2012 Conference-  ""A Turning Point in HIV/AIDS: Meeting New Challenges""","                 $25,000","                      $0","1 yr 0 mth "
"Copeland, Alexandra","York University (Toronto, Ontario)",Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Factors that predict the development of Generalized Anxiety Disorder (GAD),"                 $17,500","                      $0","1 yr 0 mth "
"Coquelle, Nicolas",University of Alberta,CIHR Fellowship,201110MFE,Fellowships - Post-PhD,"Structure and function of polynucleotide kinase/phosphatase, a potential target in cancer therapy.","                 $78,750","                      $0","1 yr 9 mths "
"Corbière, Marc; Reinharz, Daniel",Universit&eacute; de Sherbrooke,Dissemination Events,201102KDE,Dissemination Events Grants,Workshop on supported employment programs in Canada,"                 $23,662","                      $0","1 yr 0 mth "
"Corbière, Marc; Dewa, Carolyn S",Universit&eacute; de Sherbrooke,Operating Grant,201109MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health",Factors associated with the work integration of people with severe mental disorders in social enterprises located in Canada,"                $443,285","                      $0","3 yrs 0 mth "
"Cormier, Matthew C","Queen's University (Kingston, Ontario)",Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Uncovering a role for gut microbiota-derived short-chain fatty acids in the anti-Factor VIII immune response,"                $105,000","                      $0","3 yrs 0 mth "
"Corneil, Brian D",University of Western Ontario,Operating Grant,201110MOP,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Behavioural and neurophysiological effects of Transcranial Magnetic Stimulation in the primate oculomotor system,"                $100,000","                      $0","1 yr 0 mth "
"Corniou, Marine",Direct Payment,CIHR Journalism Award,201110JOU,Journalism Awards,Le retour de la tuberculose au Canada : comment vaincre l'épidémie au Nunavut?,"                 $10,140","                      $0","1 yr 0 mth "
"Cossman, Brenda",University of Toronto,CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,"""Gender Dysphoria"": Treating and Supporting Transgender Youth","                  $3,000","                      $0","1 yr 0 mth "
"Costa, Andrew P",University of Waterloo (Ontario),Planning Grants - Priority Announcement: International Research Collaborations,201110MIN,Planning Grants,Use of third generation comprehensive clinical assessments to improve acute geriatric care: Research and development with the interRAI Acute Care Suite of tools,"                 $25,000","                      $0","1 yr 0 mth "
"Costa, Andrew P",University of Waterloo (Ontario),Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201110FSS,Special Cases - Awards Programs,"Multinational Emergency Department Study at the University of Queensland, Australia","                  $6,000","                      $0","0 yr 3 mths "
"Côté, Amélie","INRS - (Qu&eacute;bec, QC)",CIHR Caf&eacute; Scientifique Program,201106SCI,CIHR Caf&eacute; Scientifique Program,Demande de financement pour un café scientifique sur la procréation assistée,"                  $3,000","                      $0","1 yr 0 mth "
"Cotechini, Tiziana","Queen's University (Kingston, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,Role of inflammation in the pathophysiology of intrauterine growth restriction and pre-eclampsia,"                 $70,000","                      $0","2 yrs 0 mth "
"Côté, Daniel",Universit&eacute; Laval,Collaborative Health Research Projects (NSERC partnered),201110CPG,Collaborative Health Research Projects - NSERC Partnered,Optical guidance during neurosurgery for deep brain stimulation electrode implantation in the treatment of Parkinson's disease,"                $336,750","                      $0","3 yrs 0 mth "
"Côté, Hélène; Bitnun, Sean A; Money, Deborah M; Pick, Neora; Soudeyns, Hugo",University of British Columbia,Team Grant - HIV/AIDS and comorbidities - LOI,201111TCI,HIV/AIDS and Co-morbidities,Molecular Aging and HIV co-morbidities in Women and Children,"                  $8,750","                      $0","1 yr 0 mth "
"Côté, Jacques",Universit&eacute; Laval,"Catalyst Grant - CEEHRC Epigenetics, Environment & Health",201111CAP,"Catalyst Grant: CEEHRC Epigenetics, Environment and Health",Functional analysis of non-coding RNA/chromatin interactions at imprinted Prader-Willi Syndrome locus,"                $100,000","                      $0","1 yr 0 mth "
"Côté, Jacques",Universit&eacute; Laval,Operating Grant,201103MOP,Molecular & Cellular Biology of Cancer,Regulation of nuclear processes and cell fate by MYST-ING tumor suppressor complexes,"              $1,009,568","                      $0","5 yrs 0 mth "
"Côté, Jean-François",Institut de recherches cliniques de Montr&eacute;al,Dissemination Events - Priority Announcement: Cancer Research,201110DCA,Dissemination Events Grants,"Colloque ""Signalisation Québec 2012""","                 $24,740","                      $0","1 yr 0 mth "
"Côté, José; Hébert, Marie-Josée",Universit&eacute; de Montr&eacute;al,Knowledge Translation Supplement,201110KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Transfert d'une application Web : de VIH-TAVIE à TRANSPLANT-TAVIE,"                 $72,466","                      $0","1 yr 0 mth "
"Côté, Marceline",Direct Payment,Banting Postdoctoral Fellowship Program,201111BPF,Banting Postdoctoral Fellowships Program,Development and characterization of new antivirals against ebolavirus,"                $140,000","                      $0","2 yrs 0 mth "
"Côté, Marceline",Direct Payment,CIHR Fellowship,201110MFE,Fellowships - Post-PhD,Identification of cellular factors essential for Ebola virus and lassa fever virus entry.,"                $129,167","                      $0","2 yrs 7 mths "
"Côté, Sylvana; Boivin, Michel","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201103MOP,Social & Developmental Aspects of Children's & Youth's Health,From Birth to Adolescence: The Developmental Trajectories Leading to Mental Health Problems in a Representative Population Sample.,"                $917,000","                      $0","5 yrs 0 mth "
"Courchesne, Valérie",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,Les processus d'apprentissage dans l'autisme de haut-niveau,"                 $17,500","                      $0","1 yr 0 mth "
"Coutts, Shelagh B",University of Calgary,Operating Grant,201103MOP,Clinical Investigation - D: Cardiovascular Systems,Diagnosis Of Uncertain-origin Benign Transient neurological symptoms.  (DOUBT),"                $594,855","                      $0","5 yrs 0 mth "
"Couture, Mélanie","CIUSSS du Centre-Sud-de-l'&Icirc;le-de-Montr&eacute;al (Montr&eacute;al, Qu&eacute;bec)",CIHR Fellowship,201102MFE,Health Research Training A - Post-PhD (HTA),"Développement, validation et mise à l'essai d'un outil de partenariat aidants-gestionnaires de cas favorisant la réflexion des aidants concernant l'hébergement de leur proche atteint de la maladie d'Alzheimer ou d'un autre type de démences apparentées","                 $90,000","                      $0","2 yrs 0 mth "
"Couture, Réjean",Universit&eacute; de Montr&eacute;al,Operating Grant,201109MOP,Cardiovascular System - C: Vascular System,Kinin B1 receptor as a key target in the treatment of hypertension and insulin resistance,"                $640,883","                      $0","5 yrs 0 mth "
"Coverdale, Nicole",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,"Age, sympathetic activation, and the brain-heart connection","                 $70,000","                      $0","2 yrs 0 mth "
"Cowen, Leah E",University of Toronto,Operating Grant,201109MOP,Microbiology & Infectious Diseases,Regulation of Fungal Drug Resistance and Morphogenesis by Hsf1,"                $668,885","                      $0","5 yrs 0 mth "
"Cowen, Leah E",Direct Payment,Canada Research Chairs - CIHR Funded,201104CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Cowie, Megan",University of Calgary,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Expanding Capacity in Alberta to Deliver Contingency Patient Management in Outpatient Addiction Treatment: A Randomized Clinical Trial for Methamphetamine Use,"                $105,000","                      $0","3 yrs 0 mth "
"Cox, John J; Hamelin, Anne-Marie",McGill University,Operating Grant,201103MOP,"Public, Community & Population Health",Prospective investigation of the relationship between food insecurity and health and behavioural outcomes in HIV-HCV co-infection: clues for prevention interventions,"                $449,650","                      $0","3 yrs 6 mths "
"Craig, Andrew W","Queen's University (Kingston, Ontario)",Operating Grant,201109MOP,Cancer Progression & Therapeutics,Roles of F-BAR proteins in lung cancer progression and metastases,"                $706,058","                      $0","5 yrs 0 mth "
"Craig, Ann Marie",Direct Payment,Canada Research Chairs - CIHR Funded,201104T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Craig, Wendy M","Queen's University (Kingston, Ontario)",Dissemination Events,201106KDE,Dissemination Events Grants,Healthy Relationships Workshop for Master Trainers in Youth Serving Organizations,"                 $21,002","                      $0","1 yr 0 mth "
"Cramb, David T",University of Calgary,Collaborative Health Research Projects (NSERC partnered),201110CPG,Collaborative Health Research Projects - NSERC Partnered,Rapid in vitro screening of nanomaterial distributions and toxicity,"                $291,545","                      $0","3 yrs 0 mth "
"Cregan, Sean P",Direct Payment,Canada Research Chairs - CIHR Funded,201104CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Crevecoeur, Frederic","Queen's University (Kingston, Ontario)",CIHR Fellowship,201102MFE,Fellowships - Post-PhD,Multi-sensory integration for motor control,"                $135,000","                      $0","3 yrs 0 mth "
"Crocker, Anne G",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Operating Grant,201109MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health","GOING HOME - Recovery and community reintegration of mentally ill men and women discharged from hospital: A prospective, longitudinal study of forensic psychiatric patients","                $669,349","                      $0","4 yrs 6 mths "
"Crome, Sarah A",University Health Network (Toronto),CIHR Fellowship,201110MFE,Fellowships - Post-PhD,Advancing Tumour Infiltrating Lymphocyte-Therapy for Ovarian Cancer to the Clinic,"                $135,000","                      $0","3 yrs 0 mth "
"Crome, Sarah A",University Health Network (Toronto),Banting Postdoctoral Fellowship Program,201111BPF,Banting Postdoctoral Fellowships Program,Advancing Tumour Infiltrating Lymphocyte Therapy for Ovarian Cancer to the Clinic,"                $140,000","                      $0","2 yrs 0 mth "
"Crooks, Valorie A","Simon Fraser University (Burnaby, B.C.)",Planning Grants - Priority Announcement: Health Services and Policy Research,201102PLH,Planning Grants,Understanding Canadians' Use of Medical Tourism for Hip and Knee Surgery,"                 $17,221","                      $0","1 yr 0 mth "
"Crooks, Valorie A; Labonté, Ronald; Snyder, Jeremy C","Simon Fraser University (Burnaby, B.C.)",Operating Grant,201109MOP,Health Services Evaluation & Interventions Research,An international comparative case study of the health equity impacts of medical tourism in developing nations,"                $527,351","                      $0","3 yrs 0 mth "
"Crooks, Valorie A","Simon Fraser University (Burnaby, B.C.)",Dissemination Events - Priority Announcement: Ethics,201102MET,Dissemination Events Grants,Disseminating Research on the Ethical Dimensions of Canadians' Decision-Making in Medical Tourism,"                 $20,984","                      $0","1 yr 0 mth "
"Crooks, Valorie A; Schuurman, Nadine C","Simon Fraser University (Burnaby, B.C.)",Operating Grant,201103MOP,Palliative & End of Life Care,Refining a Decision-Support Model for Siting Palliative Care Services in Rural Canadian Communities,"                $301,227","                      $0","3 yrs 0 mth "
"Crooks, Valorie A; Snyder, Jeremy C","Simon Fraser University (Burnaby, B.C.)",Operating Grant - Priority Announcement: Ethics,201103EOG,"Humanities, Social Sciences, Law & Ethics in Health","Risks, Roles, and Responsibilities: Understanding the experiences of Canadian medical tourists' caregiver-companions","                $211,935","                      $0","3 yrs 0 mth "
"Crosley, Erin J","Simon Fraser University (Burnaby, B.C.)",Master's Award: Canada Graduate Scholarships,201102GSM,Canada Graduate Scholarships Master's Awards A,The Physiological Roles of Pregnancy-Associated Plasma Protein A2 (PAPPA2) During Pregnancy,"                 $17,500","                      $0","1 yr 0 mth "
"Crosschild, Chloe F",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,Iitsim'kaatsita: Enhancing relations between Indigenous women and registered nurses. Journeying toward transformative reconciliation to foster maternal health equity.,"                $105,000","                      $0","3 yrs 0 mth "
"Crowe, Kelly A",Direct Payment,CIHR Journalism Award,201110JOU,Journalism Awards,The Neuroscience of Human Behavior,"                 $20,000","                      $0","1 yr 0 mth "
"Cruceanu, Cristiana",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,High-throughput sequencing approach to identify bipolar disorder genes,"                 $81,667","                      $0","2 yrs 4 mths "
"Cuello, A. Claudio G",McGill University,Catalyst Grant: COEN Initiative,201106INE,Special Cases,Early synaptic plasticity and network dysfunction in transgenic (tg) rat models of Alzheimer's disease (AD),"                $306,404","                      $0","2 yrs 0 mth "
"Culotti, Joseph G",Sinai Health System (Toronto),Operating Grant,201109MOP,Genetics,Molecular mechanisms of a voltage-gated potassium channel mediated suppression of an axon guidance defect in C. elegans,"                $575,465","                      $0","5 yrs 0 mth "
"Culotti, Joseph G",Direct Payment,Canada Research Chairs - CIHR Funded,201104T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Cummins, Carolyn L",University of Toronto,CIHR New Investigator,201109MSH,New Investigators C,Role of LXRbeta in Glucocorticoid-Induced Hyperglycemia,"                $300,000","                      $0","5 yrs 0 mth "
"Cunningham, Ian A",University of Western Ontario,Operating Grant,201103MOP,Medical Physics & Imaging,Energy-Subtraction Cardiac Angiography: A New Approach in X-Ray Imaging,"                $329,049","                      $0","3 yrs 0 mth "
"Curtis, Sandra L","Concordia University (Montreal, Quebec)","Planning Grants - Priority Announcement: Gender, Sex and Health Research",201106MGE,Planning Grants,"Gender, Health, and Music Therapy: An International Dialogue","                 $24,750","                      $0","1 yr 0 mth "
"Cusack, Rhodri",University of Western Ontario,Collaborative Health Research Projects (NSERC partnered),201110CPG,Collaborative Health Research Projects - NSERC Partnered,Assessing neonatal brain fuction with fMRI,"                $272,569","                      $0","3 yrs 0 mth "
"Cybulsky, Myron I",University Health Network (Toronto),Operating Grant,201109MOP,Cardiovascular System - C: Vascular System,Reverse transmigration of arterial intimal dendritic cells,"                $608,918","                      $0","5 yrs 0 mth "
"Cygler, Mirek M",McGill University,Operating Grant,201103MOP,Genomics: Systems and computational biology,Structural Proteomics of Host-Pathogen Interactions,"              $3,033,946","                      $0","5 yrs 0 mth "
"Cygler, Mirek M",Direct Payment,Canada Research Chairs - CIHR Funded,201104T1C,Special Cases - Awards Programs,CRC Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Cynader, Max S",University of British Columbia,Proof of Principle Program - Phase I,201109PPP,Proof of Principle,Novel peptide as potential therapeutic for treatment of ischemic stroke,"                $160,000","                      $0","1 yr 0 mth "
"Da Costa, Deborah M; Zelkowitz, Phyllis",Research Institute of the McGill University Health Centre,Operating Grant,201103MOP,"Gender, Sex & Health","Men's Mental Health During the Transition to Parenthood: A Prospective Study to Track Changes, Determinants and Health-Seeking Behaviours","                $271,039","                      $0","3 yrs 6 mths "
"Dacosta, Ralph S",University Health Network (Toronto),Proof of Principle Program - Phase I,201102PPP,Proof of Principle,"Development of PRODIGI, a Handheld Optical Imaging Technology for Real-time Intraoperative-guidance of Breast Tumour Resection","                $121,250","                 $24,000","1 yr 0 mth "
"Dagnino, Lina",University of Western Ontario,Operating Grant,201109MOP,Cell Biology & Mechanisms of Disease,Focal adhesion proteins and epidermal integrity,"                $767,930","                      $0","5 yrs 0 mth "
"Dahmani, Louisa",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201110GSD,Doctoral Research Awards - A,The impact of Global Positioning Systems on virtual navigation and the hippocampus,"                $105,000","                      $0","3 yrs 0 mth "
"Dallaire, Clémence; Juneau, Lucille",Universit&eacute; Laval,Partnerships for Health System Improvement (PHSI),201111PHE,Partnerships for Health System Improvement,L'implantation d'une clinique de suivis intégrés de maladies chroniques en misant sur la deuxieme ligne de soins,"                $293,432","                      $0","3 yrs 0 mth "
"Dalton, John P",McGill University,Operating Grant,201103MOP,Microbiology & Infectious Diseases,"Aminopeptidases of malaria parasites: understanding their biochemistry, structure and function for new drug development","                $319,264","                      $0","3 yrs 0 mth "
"Daly, Zachary R",University of British Columbia,Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - B,"A mixed methods exploration of young peoples' experiences of climate anxiety and its impacts in British Columbia, Canada","                $105,000","                      $0","3 yrs 0 mth "
"Damha, Masad J",McGill University,Operating Grant,201109MOP,Pharmaceutical Sciences,Modifying Gene Expression with Synthetic Nucleic Acid Therapeutics,"                $349,137","                      $0","3 yrs 0 mth "
"D'Amours, Damien",Universit&eacute; de Montr&eacute;al,Operating Grant,201109MOP,Biochemistry & Molecular Biology - B,Regulation of the DNA damage response by SMC complexes,"                $734,656","                      $0","5 yrs 0 mth "
"Daneault, Jean-François",Direct Payment,Travel Awards - Institute Community Support,201109ISU,Institute of Musculoskeletal Health and Arthritis,"The relationship between quality of life, physical activity and life space in advanced Parkinson's disease before and after STN DBS","                  $1,000","                      $0","0 yr 1 mth "
"Daneman, Nick","Sunnybrook Research Institute (Toronto, Ontario)",CIHR Clinician Scientist - Phase 2,201110MC2,Clinician Scientist,Optimizing the Duration of Antibiotic Therapy for Bloodstream Infections,"                $300,000","                      $0","3 yrs 0 mth "
"Daniluk, Judith C",University of British Columbia,Knowledge Translation Supplement,201106KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Fertility Awareness Online,"                 $85,657","                      $0","1 yr 0 mth "
"Dargie, Emma E","Queen's University (Kingston, Ontario)",Doctoral: Vanier Canada Graduate Scholarships,201111CGV,Vanier Canada Graduate Scholarships CIHR,Women in Pain: Exploring the Neuropathic Components of Vulvodynia to Improve Diagnosis and Treatment,"                $150,000","                      $0","3 yrs 0 mth "
"Darling, Elizabeth K",University of Ottawa,CIHR Fellowship,201102MFE,Allied Health Professionals - Fellowships,"The impact of the implementation of the Canadian Paediatric Society's guidelines on the detection, management and prevention of hyperbilirubinemia: a population health perspective.","                $137,500","                      $0","2 yrs 6 mths "
"Darvesh, Sultan",Dalhousie University (Nova Scotia),Operating Grant - PA: Regional Partnership Program - Nova Scotia,201103RNS,Biological and Clinical Aspects of Aging,Synthesis and Evaluation of Butyrylcholinesterase Ligands for Brain Imaging in Dementia,"                 $53,624","                      $0","1 yr 0 mth "
"Darvesh, Sultan",Dalhousie University (Nova Scotia),Operating Grant,201109MOP,Biological and Clinical Aspects of Aging,Synthesis and Evaluation of Butyrylcholinesterase Ligands as Brain Molecular Imaging Biomarkers for Alzheimer Disease,"                $387,892","                      $0","3 yrs 0 mth "
"Dasari, Harika","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Doctoral Research Award: Canada Graduate Scholarships,202011FBD,Doctoral Research Awards - A,Chimeric antigen receptors on regulatory T cells as a treatment strategy in auto-immune diseases.,"                $105,000","                      $0","3 yrs 0 mth "
"Dasgupta, Kaberi",Research Institute of the McGill University Health Centre,Catalyst Grant-Clinical Interventions for Cardiovasc Disease:Enhancing effect...,201106CAI,Catalyst Grant: Clinical Interventions for Cardiovascular Disease,"Combining Motivational Support, Meal Preparation Training, and a Tapering Course of Meal Replacements To Achieve Vascular Risk Reduction in Women with a Gestational Diabetes History (MoMM)","                 $99,947","                      $0","1 yr 0 mth "
"Dasgupta, Kaberi; Daskalopoulou, Styliani; Rosenberg, Ellen E",Research Institute of the McGill University Health Centre,Operating Grant,201103MOP,Clinical Investigation - D: Cardiovascular Systems,Step Monitoring to improve ARTERial health (SMARTER),"                $371,644","                      $0","3 yrs 0 mth "
