Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Dechman, Margaret K; Keough, Francine A; Porter, Christine; Kirkland, Susan A",Cape Breton University,Planning Grants,201210KPE,Planning Grants,Supporting and maintaining Natural Helper Models for needle exchange in Atlantic Canada: Building a pan-Atlantic collaborative,"                 $25,000","                      $0","1 yr 0 mth "
"De Gorter, Marianne K",Direct Payment,Banting Postdoctoral Fellowship Program,201211BPF,Banting Postdoctoral Fellowships Program,Interindividual variability in the effect of statin exposure on the tissue transcriptome,"                $140,000","                      $0","2 yrs 0 mth "
"De Jesus Cadete, Virgilio J",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,Matrix metalloproteinase-2 (MMP-2) is activated during ischemia in a model of myocardial infarction,"                  $1,200","                      $0","0 yr 1 mth "
"de Kock, Leanne",Children's Hospital of Eastern Ontario Research Institute Inc,CIHR Fellowship,202012MFE,Fellowships - Post-PhD,Solve-Mosaicism: Using deep-DNA and single-cell sequencing to investigate the contribution of mosaicism to unsolved rare genetic disease,"                $135,000","                      $0","3 yrs 0 mth "
"De Koninck, Paul",Universit&eacute; Laval,Operating Grant,201209MOP,Molecular & Cellular Neurosciences - B,Synaptic signaling and remodeling by CaM kinase II,"              $1,084,545","                      $0","5 yrs 0 mth "
"De Leon, Nolan S",University of Manitoba,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Assessment of circular ribonucleic acid expression profiles in biofluids for the prognosis and diagnosis of congenital anomalies,"                 $17,500","                      $0","1 yr 0 mth "
"del Giorgio, Francesca",McGill University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Effects of the COVID-19 Pandemic on Canadian Pediatric Emergency Departments,"                 $17,500","                      $0","1 yr 0 mth "
"de Lima e Martins Lara, Nathalia",University of Calgary,CIHR Fellowship,202012MFE,Fellowships - Post-PhD,Testicular organoids derived from induced pluripotent stem cells as a bioassay for modelling human testicular development and function,"                $135,000","                      $0","3 yrs 0 mth "
"Delisle, Samuel",University of Ottawa,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,The role of the ste20-like kinase (SLK) in Her2-driven breast cancers,"                 $17,500","                      $0","1 yr 0 mth "
"Delisle, Vanessa",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201210GSD,Doctoral Research Awards - A,The DEPRESsion Screening Data (DEPRESSD) Registry: Using Individual Patient Data Meta-analysis to Generate Valid Estimates of Diagnostic Accuracy,"                $105,000","                      $0","3 yrs 0 mth "
"DeLong, Rebecca F",University of Manitoba,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,The activity of the kinase inhibitor Gefitinib on CLL cells and stromal interactions.,"                 $17,500","                      $0","1 yr 0 mth "
"Delorme, Josianne",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,"     Implantation pan-québécoise d’une intervention nutritionnelle précoce en oncologie pédiatrique","                 $17,500","                      $0","1 yr 0 mth "
"Del Sordo, Luigi M",University of Western Ontario,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Impaired clearance of dead and dying cells: pain and joint outcomes in knee osteoarthritis patients.,"                 $17,500","                      $0","1 yr 0 mth "
"Demchuk, Andrew M",University of Calgary,Operating Grant,201203MOP,Clinical Investigation - D: Cardiovascular Systems,Identifying New approaches to optimize Thrombus characterization for predicting Early Recanalization and Reperfusion with iv tPA using Serial CT angiography (INTERRSeCT),"                $261,446","                      $0","3 yrs 0 mth "
"deMontigny, Francine; Villeneuve, Raymond",Universit&eacute; du Qu&eacute;bec en Outaouais,Dissemination Events,201206KDE,Dissemination Events Grants,"A la rencontre des pères et leur famille dans les services de santé et sociaux : Disséminer, échanger et appliquer des connaissances","                 $25,000","                      $0","1 yr 0 mth "
"Denburg, Judah A",McMaster University,Dissemination Events,201206KDE,Dissemination Events Grants,2013 AllerGen Scientific Meeting: Innovation from Cell to Society,"                 $25,000","                      $0","1 yr 0 mth "
"Denburg, Judah A",McMaster University,CIHR Caf&eacute; Scientifique Program,201205SCI,CIHR Caf&eacute; Scientifique Program,"The September and December Asthma Spikes in School Age Children: What parents, teachers and the public need to know","                  $3,000","                      $0","1 yr 0 mth "
"Denchev, Yavor P",University of Victoria (British Columbia),Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Understanding the Molecular Basis of Treponema pallidum Dissemination,"                 $17,500","                      $0","1 yr 0 mth "
"Deneault, Eric",Hospital for Sick Children (Toronto),Banting Postdoctoral Fellowship Program,201211BPF,Banting Postdoctoral Fellowships Program,Role of NRXN1 in Autism Spectrum Disorder Using Induced Pluripotent Stem Cells,"                $140,000","                      $0","2 yrs 0 mth "
"Denford, Sarah",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,"Functional characterization of METTL7B, a biomarker in KMT2A-MLLT3 translocated acute myeloid leukemia","                 $17,500","                      $0","1 yr 0 mth "
"Deng, Wei Q",McMaster University,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Understanding the contribution of gene-gene and gene-environment interactions to gene expression traits,"                 $17,500","                      $0","1 yr 0 mth "
"Denis, Jean-Louis; Baker, G. Ross",Ecole nationale d'administration publique (Qu&eacute;bec),Evidence on Tap - Expedited Knowledge Synthesis (EIHR),201201ETR,Evidence On Tap - Expedited Knowledge Synthesis,Physician leadership and engagement for health system improvement and accountability,"                 $83,463","                      $0","1 yr 0 mth "
"Dennis, Cindy-Lee E",Direct Payment,Canada Research Chairs - CIHR Funded,201210CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 2 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 2,"                $500,000","                      $0","5 yrs 0 mth "
"Dennis, Haley A",University of Lethbridge (Alberta),Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Sedentary Behaviour and Health Risk: Is excessive “screen time” the real culprit?,"                 $17,500","                      $0","1 yr 0 mth "
"Denomme, Michelle M",Direct Payment,Travel Awards - Institute Community Support,201205ISU,"Institute of Human Development, Child and Youth Health",Compromized fertility disrupts Peg1 but not Snrpn and Peg3 imprinted methylation acquisition in mouse oocytes,"                  $1,000","                      $0","0 yr 1 mth "
"Dent, Anglin",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Deep Learning Approaches to Deciphering Intra-Tumoural Heterogeneity for Precision Medicine,"                 $17,500","                      $0","1 yr 0 mth "
"Deotto, Angela C","York University (Toronto, Ontario)",Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Neural correlates of academic ability and executive functioning in children and adolescents with fetal alcohol spectrum disorder.,"                 $17,500","                      $0","1 yr 0 mth "
"Depatureaux, Agnès",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Fellowship - PA: Biomedical / Clinical HIV/AIDS Research,201202HFE,Fellowships - Post-PhD,Etude de l'impact du polymorphisme naturel du VIH1 groupe O sur la résistance aux antirétroviraux et sur la cinétique d'apparition des mutations de résistance,"                 $90,000","                      $0","2 yrs 0 mth "
"De Pol, Michelle A",University of Toronto,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,The Role of Fatty Acid Amide Hydrolase in Humans with Comorbid Borderline Personality Disorder and Depression,"                 $17,500","                      $0","1 yr 0 mth "
"Derome, Amélie",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Rôles des protéines SNX1 et SNX2 dans le routage intracellulaire du récepteur MET dans les cellules du cancer colorectal résistantes à l'apoptose.,"                 $17,500","                      $0","1 yr 0 mth "
"Deroy, Kathy",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Gender and Health,Both peripheral and neuronal tryptophan hydroxylases participate in human trophoblastic serotonin production : Implication of fetal sex,"                  $2,500","                      $0","0 yr 1 mth "
"Desbiens, Nadia",Universit&eacute; de Montr&eacute;al,"Planning Grants - Priority Announcement: Gender, Sex and Health Research",201202MGE,Planning Grants,Santé mentale et traumatismes de l'enfance: Différences garçons-filles dans les trajectoires de développement de jeunes ayant vécu la maltraitance,"                 $22,650","                      $0","1 yr 0 mth "
"Deschenes, Martin",Universit&eacute; Laval,Operating Grant,201203MOP,Systems & Circuits Neurosciences - A,The control of whisker motion in rodents,"                $847,756","                      $0","5 yrs 0 mth "
"Deschênes-Simard, Xavier",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Cancer Research,Tumor suppressor activity of the ERK/MAPK pathway by promoting selective protein degradation.,"                  $1,000","                      $0","0 yr 1 mth "
"Descoteaux, Albert","INRS - (Qu&eacute;bec, QC)",Operating Grant,201209MOP,Microbiology & Infectious Diseases,Regulation of macrophage functions during infections,"                $686,400","                      $0","5 yrs 0 mth "
"De Serres, Sacha",Universit&eacute; Laval,KRESCENT / CIHR New Investigators,201201KRI,Special Cases - Awards Programs,Assessment of the Role of Circulating Monocytes in the Development of Chronic Allograft Damage in Kidney Transplant Recipients,"                $115,619","                      $0","3 yrs 0 mth "
"Desgagné, Maxime",Universit&eacute; Laval,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201201SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Optimisation des peaux humaines reconstruites par génie tissulaire : réduction du temps nécessaire à la production.,"                  $4,950","                      $0","0 yr 3 mths "
"Desmarteaux, Carolane",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Identification d’un biomarqueur cérébral de la modulation de la douleur par l’hypnose,"                 $17,500","                      $0","1 yr 0 mth "
"Desmeules, François",CIUSSS Est-de-l'Ile-de- Montr&eacute;al-Maisonneuve Rosemont,Planning Grants - Priority Announcement: Health Services and Policy Research,201210PLH,Planning Grants,Advanced practice physiotherapy in Canada: A model for building a pan-Canadian research initiative to improve healthcare delivery,"                 $22,483","                      $0","1 yr 0 mth "
"Desnoyers, Guillaume",University of New Brunswick (Fredericton),CIHR Fellowship,201210MFE,Fellowships - Post-PhD,Investigating the mechanism of eIF3e-mediated epithelial-to-mesenchymal transition during breast cancer,"                $135,000","                      $0","3 yrs 0 mth "
"De Verteuil, Danielle A",Direct Payment,Travel Awards - Institute Community Support,201205ISU,Institute of Cancer Research,A role for immunoproteasomes in transcription,"                  $1,000","                      $0","0 yr 1 mth "
"Diamandis, Eleftherios P",Sinai Health System (Toronto),Operating Grant,201209MOP,Cancer Progression & Therapeutics,Integrated Approach to Discover Prostate Cancer Biomarkers in Seminal Plasma,"                $417,240","                      $0","3 yrs 0 mth "
"DiCarlo, Amanda L",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Pulsatility studies of hemodynamics in the carotid bifurcation using particle image velocimetry,"                 $17,500","                      $0","1 yr 0 mth "
"Dick, John E",University Health Network (Toronto),Canada-Japan CEEHRC Teams in Epigenetics of Stem Cells,201208EPS,Canada-Japan CEEHRC Teams in Epigenetics of Stem Cells,Epigenetics and stemness in human hematopoiesis and leukemia: a new generation of stem cell targeted regenerative and leukemia therapeutics,"              $2,000,000","                      $0","5 yrs 0 mth "
"Dikareva, Anastasia",McGill University,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Perceived barriers to physical activity among obese women.,"                 $17,500","                      $0","1 yr 0 mth "
"Dikareva, Anastasia",Direct Payment,Travel Awards - Institute Community Support,201209ISU,Institute of Musculoskeletal Health and Arthritis,Support group attendance is associated with higher physical activity among bariatric patients in years following surgery.,"                  $1,000","                      $0","0 yr 3 mths "
"Dikeakos, Dimitrios J",University of Western Ontario,Operating Grant,201209MOP,Virology & Viral Pathogenesis,Nef: an HIV-1 protein at the forefront of pathogenesis,"                $618,380","                      $0","5 yrs 0 mth "
"Dimitroulakos, Jim",Ottawa Hospital Research Institute,Operating Grant - PA: Cancer Research (bridge funding),201203IC1,Cancer Progression & Therapeutics 2,The cellular stress response regulator ATF3 is a novel mediator of platin induced tumour cell cytotoxicity and resistance,"                $100,000","                      $0","1 yr 0 mth "
"Dimov, Ivan P",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Navigation par résonance magnétique de particules ferromagnétiques porteuses de chimiothérapie pour traiter le cancer du foie: optimisation in-vitro et guidage au niveau lobaire dans le porc,"                 $17,500","                      $0","1 yr 0 mth "
"Di Noia, Javier M",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,201209MOP,Immunology & Transplantation,Molecular mechanisms and function of AID-dependent antibody diversification,"                $720,520","                      $0","5 yrs 0 mth "
"Di Noia, Javier M",Direct Payment,Canada Research Chairs - CIHR Funded,201210CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 2 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 2,"                $500,000","                      $0","5 yrs 0 mth "
"Dionne, Isabelle",Direct Payment,Canada Research Chairs - CIHR Funded,201210T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 1 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Diorio, Caroline",Direct Payment,CIHR Fellowship,202012MFE,Health Professional Awards - Fellowships,Targeting CD38 in T-cell acute lymphoblastic leukemia (T-ALL): A Phase I trial with correlative biology to evaluate a novel chimeric antigen receptor T-cell against CD38 (CART38) in paediatric patients with relapsed or refractory T-ALL,"                $200,000","                      $0","4 yrs 0 mth "
"Di Polo, Adriana",Universit&eacute; de Montr&eacute;al,Operating Grant,201209MOP,Cell Biology & Mechanisms of Disease,Molecular mechanisms of retinal ganglion cell dendrite degeneration.,"                $715,845","                      $0","5 yrs 0 mth "
"Di Scipio, Matteo",McMaster University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Identifying Novel and Causual Cardiometabolic Biomarkers with Mendelian Randomization,"                 $17,500","                      $0","1 yr 0 mth "
"Dixon, George",University of Waterloo (Ontario),CIHR Health Professional Student Research Award,201202CHP,Special Cases - Awards Programs,Three (3) CIHR Health Professional Student Research Award vouchers.,"                 $12,753","                      $0","1 yr 0 mth "
"Dmitrienko, Gary I",University of Waterloo (Ontario),Operating Grant: Industry-partnered Collaborative Research,201203IPR,Industry Partnered Collaborative Research,New strategies for overcoming bacterial resistance to antibiotics,"                $200,000","                      $0","2 yrs 0 mth "
"Dmitriev, Oleg Y",University of Saskatchewan,Operating Grant - PA: Regional Partnership Program - Saskatchewan,201203RSN,Biochemistry & Molecular Biology - A,Molecular mechanism of the human copper transporting ATPases,"                $140,860","                      $0","2 yrs 0 mth "
"Dobbins, Diane J",University of Guelph,CIHR Caf&eacute; Scientifique Program,201205SCI,CIHR Caf&eacute; Scientifique Program,Dimensions of Understanding Food Security and Implications for Health,"                  $3,000","                      $0","1 yr 0 mth "
"Dobbins, Maureen J",McMaster University,Dissemination Events,201210KDE,Dissemination Events Grants,Getting the word out to public health: Sharing the results of the Partnerships for Health Systems Improvement project,"                 $23,080","                      $0","1 yr 0 mth "
"Dodd, Megan",McMaster University,CIHR Synapse Mentorship Award,201201MEN,CIHR Synapse Mentorship Awards,"2012 Synapse Mentorship Award (Master's, doctoral student/postdoctoral fellow)","                  $5,000","                      $0","1 yr 0 mth "
"Dodd, Warren H",University of Guelph,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards B,"Investigating Maternal and Child Nutrition among Seasonal Migrant Populations in Tamil Nadu, India","                 $17,500","                      $0","1 yr 0 mth "
"Dodd, Warren H",University of Guelph,Doctoral: Vanier Canada Graduate Scholarships,201211CGV,Vanier Canada Graduate Scholarships CIHR,"Seasonal Labour Migration and Intra-Household Health Statuses in the Krishnagiri district of Tamil Nadu, India","                $150,000","                      $0","3 yrs 0 mth "
"Doiron, Maxime",Universit&eacute; Laval,Doctoral Research Award - PA: Psychosocial Research Parkinson's Disease,201210PSD,Doctoral Research Awards - B,Profils cognitifs et neuropsychiatriques de patients fumeurs et non fumeurs souffrant de la maladie de Parkinson idiopathique,"                      $0","                      $0","3 yrs 0 mth "
"Doiron, Maxime",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Profils cognitifs de patients fumeurs et non fumeurs avec la maladie de Parkinson idiopathique.,"                 $17,500","                      $0","1 yr 0 mth "
"Dolman, Lena",McGill University,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Estimating the contribution of BRCA2 to hereditary ovarian cancers in the French Canadian population of Quebec.,"                 $17,500","                      $0","1 yr 0 mth "
"Dolman, Lena",McGill University,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201210FSS,Special Cases - Awards Programs,"Determining the efficacy, acceptability and safety of cold-coagulation treatment against cervical precancerious lesions in low-income countries","                  $6,000","                      $0","0 yr 3 mths "
"Domene, Jose F",University of New Brunswick (Fredericton),Operating Grant,201209MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Longitudinal Trajectories of Depressive Symptoms through the Transition from Post-secondary Education into the Workforce: The Influence of Social Supports and Employment Characteristics,"                 $61,703","                      $0","2 yrs 0 mth "
"Dominelli, Paolo",Direct Payment,Travel Awards - Institute Community Support,201209ISU,Institute of Gender and Health,Sex-based differences in dysanapsis in healthy non-smokers,"                  $2,250","                      $0","0 yr 3 mths "
"Dong, Huiru",Direct Payment,CIHR Fellowship,202012MFE,Health Research Training A - Post-PhD (HTA),Using machine learning to curb the opioid epidemic in Canada and the United States,"                $150,000","                      $0","3 yrs 0 mth "
"Dong, Jerry",McGill University,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Measuring Mitochondrial Protein Turnover Rates in an Organoid Model of Parkinson’s Disease,"                 $17,500","                      $0","1 yr 0 mth "
"Donia, Joseph",Ryerson University (Toronto),Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards B,Quality of Life and Symptom Change Over Time in Colorectal Cancer Patients,"                 $17,500","                      $0","1 yr 0 mth "
"Donnici, Claire",University of Calgary,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Prenatal and postnatal maternal depression and child brain development,"                 $17,500","                      $0","1 yr 0 mth "
"Doonan, Robert-James",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201210GSD,Doctoral Research Awards - A,Identification of the unstable atherosclerotic plaque: from bench to clinical practice,"                $105,000","                      $0","3 yrs 0 mth "
"Dorward, Ann M",Memorial University of Newfoundland,Operating Grant - PA: Regional Partnership Program - Newfoundland and Labrador,201203RNL,Genetics,Genetic and epigenetic determinants for juvenile-onset ovarian tumourigenesis,"                $179,771","                      $0","3 yrs 0 mth "
"Dorward, Ann M",Direct Payment,Canada Research Chairs - CIHR Funded,201204CRC,Special Cases - Awards Programs,CRC Tier 1,"                $500,000","                      $0","5 yrs 0 mth "
"Dorward, Meghan G","NSCAD University, Nova Scotia College of Art and Design",Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Participatory Arts as Social Determinants of Mental Health in Pandemic-Era University Populations,"                 $17,500","                      $0","1 yr 0 mth "
"Dos Santos, Claudia C",Unity Health Toronto,Operating Grant - PA: ICRH - New investigators (Bridge Funding),201209OCN,"Hematology, Digestive Disease & Kidney",Mechanisms of Protection and Informed Target Discovery for Gene and Stem Cell Therapy in Sepsis,"                $100,000","                      $0","1 yr 0 mth "
"Doucet, Shelley A; Bainbridge, Lesley A",University of New Brunswick (Fredericton),Planning Grants - Priority Announcement: Integrated Knowledge Translation,201202PIK,Planning Grants,Developing and Applying Social Theories to Improve Interprofessional Education and Collaboration in Health,"                 $25,000","                      $0","1 yr 0 mth "
"Douglas, Alison",Direct Payment,Travel Awards - Institute Community Support,201209ISU,Institute of Cancer Research,Akt2 regulates mitophagy via PINK1 in breast cancer cell lines,"                  $1,000","                      $0","0 yr 3 mths "
"Doupe, Malcolm B",Direct Payment,Best Brains Exchange Travel Award,201204BBR,Special Cases - Awards Programs,Keep’in Them out When they Don’t Need to be In,"                  $1,000","                      $0","0 yr 6 mths "
"Dragiewicz, Molly",University of Ontario Institute of Technology,Planning Grants - Priority Announcement: International Research Collaborations,201210MIN,Planning Grants,Safe at Work: International Research Collaboration for Understanding the Health and Safety of Anti-Violence Workers in Canada and Australia,"                 $21,828","                      $0","1 yr 0 mth "
"Drake, James M; Cheng, Hai-Ling M; Sivaloganathan, Sivabal",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201210CPG,Collaborative Health Research Projects - NSERC Partnered,Temperature measurement in cortical bone and bone marrow during magnetic resonance guided focused ultrasound thermo-therapy in a porcine model,"                $302,342","                      $0","3 yrs 0 mth "
"Drapeau, Pierre",Universit&eacute; de Montr&eacute;al,Operating Grant,201209MOP,Genetics,Synaptic targets for therapeutic protection of motor function in a genetic model of ALS,"                $664,370","                      $0","5 yrs 0 mth "
"Drapeau, Pierre",Direct Payment,Canada Research Chairs - CIHR Funded,201210T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 1 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Draper, Jonathan S",Direct Payment,Canada Research Chairs - CIHR Funded,201210CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 2 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 2,"                $500,000","                      $0","5 yrs 0 mth "
"Drengson, Jane R",University of Victoria (British Columbia),Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards B,"Child Health in an Informal Urban Settlement; Implications of maternal occupation, household income and family structure","                 $17,500","                      $0","1 yr 0 mth "
"Drewlo, Sascha",Direct Payment,Travel Awards - Institute Community Support,201201ISU,"Institute of Human Development, Child and Youth Health",The PPAR-[gamma] Agonist Rosiglitazone Reverses sFLT1 Hyper-Secretion from First Trimester Placental Villi in a GCM1-Dependent Manner,"                  $1,000","                      $0","0 yr 1 mth "
"Driedger, S. Michelle",Direct Payment,Canada Research Chairs - CIHR Funded,201204CRC,Special Cases - Awards Programs,CRC Tier 1,"                $500,000","                      $0","5 yrs 0 mth "
"Drobysheva, Anastasia",Direct Payment,Travel Awards - Institute Community Support,201201ISU,Institute of Circulatory and Respiratory Health,Changes in cardiac sympathetic nervous system in rats after myocardial infarction.,"                    $500","                      $0","0 yr 1 mth "
"Dror, Yigal",Hospital for Sick Children (Toronto),Operating Grant,201209MOP,"Hematology, Digestive Disease & Kidney",Inherited bone marrow failure syndromes: from genomic discoveries to biology,"                $760,000","                      $0","5 yrs 0 mth "
"Drouin, Jacques",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,201203MOP,Developmental Biology,Mechanisms of limb specification,"                $859,005","                      $0","5 yrs 0 mth "
"Drouin, Jacques",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,201203MOP,Endocrinology,Pathways controlling POMC cell function and transcription,"                $737,395","                      $0","5 yrs 0 mth "
"Drouin, Jacques",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,201209MOP,Biochemistry & Molecular Biology - B,Transcriptional and epigenetic mechanisms for differentiation of pituitary POMC cells,"                $841,860","                      $0","5 yrs 0 mth "
"Drouin-Ouellet, Janelle",Direct Payment,CIHR Fellowship,201202MFE,Fellowships - Post-PhD,IPSC and in vivo approaches to understand Parkinson's disease dementia and potential therapies,"                $150,000","                      $0","3 yrs 0 mth "
"Drucker, Daniel J",Sinai Health System (Toronto),Operating Grant,201203MOP,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",Enteroendocrine control of nutrient assimilation,"                $809,625","                      $0","5 yrs 0 mth "
"Drumm, Ellen",University of Toronto,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,"Repetitive behaviors: Comparing manifestations across a sample of adolescents with ASD, OCD, and Intellectual Disability","                 $17,500","                      $0","1 yr 0 mth "
"Druyts, Eric F",University of British Columbia,Doctoral Research Award - PA: Drug Safety and Effectiveness,201210DRS,Doctoral Research Awards - B,Novel health economic methods to strengthen coverage decision-making of biologic response modifiers for the treatment of rheumatoid arthritis,"                $105,000","                      $0","3 yrs 0 mth "
"D'souza, Nicole A",Direct Payment,Travel Awards - Institute Community Support,201205ISU,Institute of Population and Public Health - Travel Awards,"Beyond PTSD: Religion, Mobility and Social Networks in Highland Peru","                  $1,847","                      $0","0 yr 1 mth "
"Dube, Denis",Universit&eacute; du Qu&eacute;bec en Outaouais,CIHR Health Professional Student Research Award,201202CHP,Special Cases - Awards Programs,Deux (2) Bourses de recherche aux étudiants dans le domaine de la santé des IRSC.,"                  $8,502","                      $0","1 yr 0 mth "
"Dubé, Evemie",Direct Payment,Travel Awards - Institute Community Support,201201ISU,"Institute of Human Development, Child and Youth Health",Influence de l'obésité maternelle et du diabète gestationnel sur le transport du cholestérol dans le placenta humain à terme,"                  $1,000","                      $0","0 yr 1 mth "
"Dubé, Jonathan",CIUSSS du Nord-de-l'Ile-de Montr&eacute;al - H&ocirc;pital Sacr&eacute; Coeur,Master's Award: Canada Graduate Scholarships,201202GSM,Canada Graduate Scholarships Master's Awards A,Conséquences du vieillissement sur la sensibilité cérébrale à la lumière : Étude en imagerie par résonnance magnétique,"                 $17,500","                      $0","1 yr 0 mth "
"Dubé, Laurence",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Efficacité d’un traitement cognitif-comportemental transdiagnostique pour troubles anxieux sur l'insomnie,"                 $17,500","                      $0","1 yr 0 mth "
"Dubé, Marie-Pierre",Universit&eacute; de Montr&eacute;al,Champions of Genetics: Building the Next Generation,201202HAM,Special Cases,Genomic study of bleeding risk with warfarin,"                 $30,000","                      $0","2 yrs 0 mth "
"Dubé, Marie-Pierre; Carpentier, André C; Lewis, Gary F; Tardif, Jean-Claude",Montreal Heart Institute,Team Grant: Diabetes Mechanisms and Translational Solutions - LOI - General,202012DL4,Team Grant: Diabetes Mechanisms and Translational Solutions - LOI,Precision medicine study of type 2 diabetes in the COLCOT-T2D trial,"                 $10,000","                      $0","1 yr 0 mth "
"Dubé Ponte, Marie-Violaine",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,202012GSM,Special Cases - Awards Programs,Influence des services d’éducation prénatale de groupe et en ligne et du contexte de la COVID-19 sur différents indicateurs liés à l’allaitement maternel,"                 $17,500","                      $0","1 yr 0 mth "
"Dube, Veronique",University Health Network (Toronto),"Fellowship Award - Aging, Veterans and Dementia",201210CVF,Allied Health Professionals - Fellowships,Évaluation des effets d'une pratique réflexive sur l'administration de psychotropes et sur la fréquence et la sévérité des symptômes comportementaux et psychologiques de la démence chez des personnes âgées résidant en centre d'hébergement et de soins de longue durée.,"                 $55,000","                      $0","2 yrs 0 mth "
"Dubois, Claire M",Universit&eacute; de Sherbrooke,Operating Grant,201209MOP,Molecular & Cellular Biology of Cancer,Hypoxic control of tumor cell invasion and metastasis,"                $739,805","                      $0","5 yrs 0 mth "
