Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Coutlée, François; Franco, Eduardo L",McGill University,Foundation Grant,201409FDN,Foundation Grant,Research Program on the Epidemiology and Prevention of Human Papillomavirus Infection and Associated Cancers,"              $2,350,689","                      $0","7 yrs 0 mth "
"Franke, Thea",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - B,"My Neighbourhood, My Mobility, My Health: A Prospective Study of Older Adults' as they Strive to 'Age in Place'","                $105,000","                      $0","3 yrs 0 mth "
"Frankland, Paul W",Hospital for Sick Children (Toronto),Foundation Grant,201409FDN,Foundation Grant,Memory function and dysfunction,"              $2,436,671","                      $0","7 yrs 0 mth "
"Fraser, Sarah L",Universit&eacute; de Montr&eacute;al,Operating Grant: SickKids-CIHR-IHDCYH New Investigator Grants,201401SKF,Special Cases,"Ilagiinut:collaborative child mental health care from communites, to professionals, to policy change for Inuit of Canada","                $283,288","                      $0","3 yrs 0 mth "
"Frayne, Richard",University of Calgary,Foundation Grant,201409FDN,Foundation Grant,"Quantitative MR Imaging of Vascular Contributions to Aging, Cognitive Decline and Stroke","              $1,293,565","                      $0","7 yrs 0 mth "
"Frayn, Mallory",McGill University,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Motivational Interviewing to Improve Weight Loss and Maintenance in University Students,"                 $17,500","                      $0","1 yr 0 mth "
"Freedman, Stephen B; Finkelstein, Yaron",University of Calgary,Operating Grant,201403MOP,"Nutrition, Food & Health",Pathogen specific effectiveness of probiotics in children with acute gastroenteritis,"                $607,891","                      $0","4 yrs 0 mth "
"Freeman, Shannon L",University of Northern British Columbia,CIHR Fellowship,201411MFE,Health Research Training A - Post-PhD (HTA),Caring for older adults in their preferred location of care: An intervention study to support safe transition for residents from long-term care back to rural and remote northern communities,"                $135,000","                      $0","3 yrs 0 mth "
"Freeman, Shannon L",Direct Payment,Travel Awards - Institute Community Support,201405ISU,Institute of Aging,"Risk Factors for Change in Dyspnea Symptoms Over Time Among Community Dwelling Persons with a Life Limiting Illness in Ontario, Canada","                  $1,000","                      $0","0 yr 3 mths "
"Frohlich, Katherine L",Universit&eacute; de Montr&eacute;al,Operating Grant,201403MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Social inequality in smoking across Montreal neighbourhoods:  Participants' experiences from the Interdisciplinary Study of Inequalities in Smoking,"                $178,418","                      $0","2 yrs 0 mth "
"Fuhrer, Rebecca",McGill University,Dr. James Rossiter MPH Practicum Awards Program,201403JRO,Master's Award: Dr. James Rossiter MPH Practicum Awards Program,McGill University application Master's Award: Dr. James Rossiter MPH Practicum Awards Program,"                      $0","                      $0","1 yr 0 mth "
"Fuller, Jonathan",University of Toronto,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201406FSS,Special Cases - Awards Programs,Prediction in Public Health and Clinical Medicine,"                  $6,000","                      $0","0 yr 3 mths "
"Fullerton, Morgan D",University of Ottawa,CIHR New Investigator,201412MSH,New Investigators A,AMPK regulation of macrophage cholesterol metabolism in atherosclerosis,"                $300,000","                      $0","5 yrs 0 mth "
"Fung, Gabriel K",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Coxsackieviral infection causes cytoplasmic translocation and cleavage of TAR DNA binding protein-43,"                    $800","                      $0","0 yr 3 mths "
"Gabbs, Melissa",University of Manitoba,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Gender Effects of Dietary Omega-&#173;3 Fatty Acids from Plant and Marine Sources on Oxylipins in Healthy Humans,"                 $17,500","                      $0","1 yr 0 mth "
"Gage, Blair K",University Health Network (Toronto),CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Generating Functional Liver Sinusoidal Endothelial Cells from Human Pluripotent Stem Cells,"                $135,000","                      $0","3 yrs 0 mth "
"Gagnon, Jean-François",Direct Payment,Canada Research Chairs - CIHR Funded,201404CRC,Special Cases - Awards Programs,Canada Research Chair Tier 2,"                $500,000","                      $0","5 yrs 0 mth "
"Gagnon, Jonathan",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Role of SUMOylation of nuclear receptor Nor-1 in neuronal protection,"                 $17,500","                      $0","1 yr 0 mth "
"Gagnon, Marie-Eve",Universit&eacute; du Qu&eacute;bec &agrave; Rimouski,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Polymédication et diabète : une réalité bénéfique ou nocive pour l'individu âgé?,"                 $17,500","                      $0","1 yr 0 mth "
"Gagnon, Marie-Eve",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Effets de l'activité physique chez les personnes présentant un trouble cognitif léger avec ou sans symptômes dépressifs,"                 $17,500","                      $0","1 yr 0 mth "
"Gagnon, Marie-Pierre",Universit&eacute; Laval,Planning and Dissemination Grant - Institute Community Support,201408PCS,Planning and Dissemination - IHSPR,Un portail d'échange de connaissances sur le dossier de santé personnel électronique,"                  $9,922","                      $0","1 yr 0 mth "
"Gagnon, Michelle",Direct Payment,Travel Awards - Institute Community Support,201401ISU,"Institute of Human Development, Child and Youth Health",A systematic review of knowledge translation in pediatric pain,"                  $1,000","                      $0","0 yr 3 mths "
"Gahagan, Jacqueline C",Dalhousie University (Nova Scotia),Catalyst Grant: HIV/AIDS CBR Program - General Stream,201410CDE,HIV/AIDS Community-Based Research (merged),Community Preparedness in the Context of HIV Point-of-Care-Testing in the Atlantic Region: Are Our Communities Ready?,"                 $32,860","                      $0","0 yr 11 mths "
"Gahagan, Jacqueline C; Proctor-Simms, Michelle",Dalhousie University (Nova Scotia),Planning and Dissemination Grant - Institute Community Support,201408PCS,Planning and Dissemination - HIV/AIDS and/or STBBIs,"Mobilizing Information, Preventing Infection","                 $10,000","                      $0","1 yr 0 mth "
"Gajic-Veljanoski, Olga",Direct Payment,Travel Awards - Institute Community Support,201405ISU,Institute of Health Services and Policy Research,Diagnostic pathways for the detection of incomplete atypical femur fractures: An economic evaluation,"                  $1,500","                      $0","0 yr 3 mths "
"Galarneau, Geneviève",Direct Payment,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Association Study on Chronic Kidney Disease Subtypes in the eMERGE Network,"                $150,000","                      $0","3 yrs 0 mth "
"Galbraith, Lauren E",University of Calgary,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Evaluation of Targeted Screening Programs for Chronic Kidney Disease in Canada,"                 $17,500","                      $0","1 yr 0 mth "
"Gale, Robert T",McMaster University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,Using Authentic Substrates to Study Wall Teichoic Acid Biosynthesis,"                $105,000","                      $0","3 yrs 0 mth "
"Gallant, François",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Investigating the effects of hypertension and antihypertensive treatment on driving performance,"                 $17,500","                      $0","1 yr 0 mth "
"Gallant, Natasha",University of Regina (Saskatchewan),Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Pain mitigating effects of social support among older adults,"                 $17,500","                      $0","1 yr 0 mth "
"Gallouzi, Imed",McGill University,Planning and Dissemination Grant - Institute Community Support,201402PCS,Planning and Dissemination - ICR,2nd International Cancer Cachexia Conference: Evolving Mechanisms and Therapies,"                 $10,000","                      $0","1 yr 0 mth "
"Galvan Marquez, Imelda",Direct Payment,Science Policy Fellowships,201412SPF,Science Policy Fellowships,"Funding opportunity:Other - Science Policy Fellowships (Winter 2014 Competition) Funded by: CIHR Policy and Programs Branch/Animal Feed Division/CFIA  Sponsoring supervisor: Dr. Annie Savoie, National Manager Biotechnology and Microbiology Section","                 $35,000","                      $0","1 yr 0 mth "
"Gan, Kathlyn J",Direct Payment,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Synaptic effects of the schizophrenia-associated 22q11.2 deletion in mouse and human neurons,"                $150,000","                      $0","3 yrs 0 mth "
"Ganss, Bernhard",University of Toronto,Operating Grant,201403MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Novel Protein Determinants for Dentogingival Attachment,"                $716,214","                      $0","5 yrs 0 mth "
"Gantt, Soren M",University of British Columbia,Operating Grant,201403MOP,Virology & Viral Pathogenesis,Correlates of acquisition and immune control of primary Epstein-Barr virus infection in Ugandan infants,"                $588,852","                      $0","5 yrs 0 mth "
"Gao, Xiaoqing",Direct Payment,Travel Awards - Institute Community Support,201401ISU,"Institute of Human Development, Child and Youth Health",Effect of extremely low birth weight on the later perception of facial expressions,"                  $1,000","                      $0","0 yr 3 mths "
"Garcia, John M",University of Waterloo (Ontario),Dr. James Rossiter MPH Practicum Awards Program,201403JRO,Master's Award: Dr. James Rossiter MPH Practicum Awards Program,University of Waterloo application Master's Award: Dr. James Rossiter Master's of Public Health Awards Program,"                      $0","                      $0","1 yr 0 mth "
"Gareau, Alison",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Memory B cells and active antibody production are present in ectopic lymphoid structures in the epicardial coronary arteries of cardiac transplant patients,"                  $1,100","                      $0","0 yr 3 mths "
"Gareau, Marc-André D",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Mouvements périodiques des jambes au cours du sommeil et leurs impact sur la microvasculature cérébrale,"                 $17,500","                      $0","1 yr 0 mth "
"Garg, Amanmeet",Direct Payment,Travel Awards - Institute Community Support,201405ISU,Institute of Aging,Alteration in cardiovascular and postural control relationship in non-fainting elderly individuals,"                  $1,000","                      $0","0 yr 3 mths "
"Garg, Amit; Gavsie, Ronnie; Dhanani, Sonny",London Health Sciences Centre Res. Inc. (Ont.),Planning and Dissemination Grant - Institute Community Support,201408PCS,Planning and Dissemination - III,Hospital Donation Physicians: Building an Evaluation Framework,"                  $9,730","                      $0","1 yr 0 mth "
"Garg, Shyam",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Cancer Research,Novel Self-Associating Poly(ethylene oxide)-b-poly(epsilon-caprolactone) based Drug Conjugate for Delivery of STAT3 Inhibitor JSI-124 to Murine B16 Melanoma,"                  $1,000","                      $0","0 yr 3 mths "
"Garland, Rosalind",McGill University,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Validation of an Empowerment Questionnaire in Young Adult Women with Breast Cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Garrett-Petts, Will","Thompson Rivers University (Kamloops, BC)",CIHR Health Professional Student Research Award,201402CHP,Special Cases - Awards Programs,Two (2) CIHR Health Professional Student Research Award vouchers.,"                  $8,502","                      $0","1 yr 0 mth "
"Garvelink, Mirjam M",Universit&eacute; Laval,CIHR Fellowship,201411MFE,Health Research Training A - Post-PhD (HTA),An international comparison of informal caregivers' experience of shared decision making with seniors: a mixed-methods study.,"                $135,000","                      $0","3 yrs 0 mth "
"Gasbarrino, Karina",Research Institute of the McGill University Health Centre,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,Adiponectin is a key playeR of caroTid athEroscleRotic plaque instabilitY (ARTERY),"                $105,000","                      $0","3 yrs 0 mth "
"Gasbarrino, Karina",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Association of AdipoR2 mRNA expression on peripheral monocytes with carotid plaque instability,"                    $940","                      $0","0 yr 3 mths "
"Gatignol, Anne",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,201403MOP,Virology & Viral Pathogenesis,Virus-cell interactions in the regulation of HIV translation,"                $481,439","                      $0","5 yrs 0 mth "
"GAUDET, JEFFREY M",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Cancer Research,"Feasibility of accurately determining cell number by 19F MRI and the impact of cellular rejection, inflammation and transfer of label","                  $1,000","                      $0","0 yr 3 mths "
"Gaudreault, Pierre-Olivier",CIUSSS du Nord-de-l'Ile-de Montr&eacute;al - H&ocirc;pital Sacr&eacute; Coeur,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,White matter integrity and sleep microarchitecture in aging and traumatic brain injury,"                $105,000","                      $0","3 yrs 0 mth "
"Gäverth, Johan",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Development and evaluation of a new method to objectively measure spasticity,"                  $1,100","                      $0","0 yr 3 mths "
"Gebremeskel, Simon Y",Dalhousie University (Nova Scotia),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,NKT cell immunotherapy for breast cancer,"                $105,000","                      $0","3 yrs 0 mth "
"Gendron, Louis",Universit&eacute; de Sherbrooke,Operating Grant,201403MOP,Pharmaceutical Sciences,"Design, synthesis and characterization of novel enkephalin analogs for the delta opioid receptor","                $727,754","                      $0","5 yrs 0 mth "
"Genik, Lara M",University of Guelph,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - B,Let's Talk About Pain: Testing the Effectiveness of a Pain Assessment and Management Training Program for Respite Workers,"                $105,000","                      $0","3 yrs 0 mth "
"Gennis, Hannah G","York University (Toronto, Ontario)",Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Mental Health Screening During Infant Immunizations: Establishing the Psychometrics of the Immunization Behaviours Checklist,"                 $17,500","                      $0","1 yr 0 mth "
"Georgiades, Katholiki K; Boyle, Michael H",McMaster University,Operating Grant,201403MOP,Social & Developmental Aspects of Children's & Youth's Health,School Influences on Child and Youth Mental Health,"                $431,895","                      $0","2 yrs 6 mths "
"Gerlach, Alison",University of British Columbia,Travel Awards - Institute Community Support,201409ISU,Institute of Indigenous Peoples' Health,'Meeting Families Where They're At': Fostering Health Equity for Indigenous Children in Canada,"                  $2,500","                      $0","1 yr 0 mth "
"Germain, Lucie",Universit&eacute; Laval,Foundation Grant,201409FDN,Foundation Grant,Les cellules souches épithéliales et le génie tissulaire : de la recherche fondamentale à la recherche clinique,"              $2,569,325","                      $0","7 yrs 0 mth "
"Germain, Lucie",Direct Payment,Canada Research Chairs - CIHR Funded,201404T1C,Special Cases - Awards Programs,Canada Research Chair Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Gerstein, Aleeza",Direct Payment,Banting Postdoctoral Fellowship Program,201409BPF,Banting Postdoctoral Fellowships Program,In vivo evolution of drug resistance in Cryptococcus,"                $140,000","                      $0","2 yrs 0 mth "
"Gervais, Oliver",University of Ottawa,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,"Cardiac surgery, post-operative caregiver burden","                 $17,500","                      $0","1 yr 0 mth "
"Ghahary, Aziz",University of British Columbia,Operating Grant,201403MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Skin cell therapy for the long term treatment of alopecia areata,"                $803,159","                      $0","5 yrs 0 mth "
"Ghert, Michelle A; Bhandari, Mohit",McMaster University,Operating Grant,201403MOP,Cancer Biology & Therapeutics,Prophylactic Antibiotic Regimens in Tumor Surgery (PARITY): A Multi-Center Randomized Controlled Trial,"                $913,568","                      $0","5 yrs 0 mth "
"Ghiasi, Marzieh",McGill University,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Nosocomial tuberculosis infection among healthcare workers in India,"                 $17,500","                      $0","1 yr 0 mth "
"Ghisi, Gabriela L","York University (Toronto, Ontario)",CIHR Fellowship,201411MFE,Health Research Training B - HP,Effects of cardiac rehabilitation on functional capacity and cardiovascular risk factors in Brazilian patients assisted by public health care: a randomized controlled trial,"                 $90,000","                      $0","2 yrs 0 mth "
"Ghoreishi, Sina",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Nicotinamide adenine dinucleotide precusors and vascular aging,"                 $17,500","                      $0","1 yr 0 mth "
"Ghosh, Hasu",Direct Payment,Science Policy Fellowships,201412SPF,Science Policy Fellowships,"Science Policy Fellowship,  Health Promotion and Chronic Disease Prevention Branch/ Centre for Chronic Disease Prevention/ Surveillance and Epidemiology Division/ Public Health Agency of Canada. Dr. Gayatri Jayaraman, Senior Manager","                 $45,000","                      $0","1 yr 0 mth "
"Gibson, Barbara E",Holland Bloorview Kids Rehabilitation Hospital (Toronto),Operating Grant,201403MOP,"Humanities, Social Sciences, Law & Ethics in Health",Moving together: Choreographic mappings of children with diverse dis/abilities and their neurological responses to a dance-play event,"                $180,000","                      $0","3 yrs 0 mth "
"Giguère, Hugo",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Comment la protéine Dual-specificity phosphatase 10 exacerbe-t-elle l'insuffisance cardiaque?,"                 $17,500","                      $0","1 yr 0 mth "
"Gilbert, Penney M",University of Toronto,Operating Grant - PA: IMHA - New Invest.- Musculoskeletal Health Bridge Funding,201403ONM,Biomedical Engineering,Matrix biomechanics and satellite cell aging,"                $100,000","                      $0","1 yr 0 mth "
"Giles, Luisa V",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,The endothelial responses to low- and high-intensity cycling with diesel exhaust exposure,"                    $710","                      $0","0 yr 3 mths "
"Gillen, Jenna",Direct Payment,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Exercise and adipose tissue metabolism in obesity: implications for insulin resistance,"                $150,000","                      $0","3 yrs 0 mth "
"Gillen, Jenna",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Gender and Health,Sex specific adaptations to very low-volume high-intensity interval training in overweight men and women,"                  $1,650","                      $0","0 yr 3 mths "
"Gillies, Brittany R",Memorial University of Newfoundland,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,The role of calcitriol in regulating maternal bone metabolism during pregnancy and lactation,"                 $17,500","                      $0","1 yr 0 mth "
"Gilliland, Jason A",University of Western Ontario,Operating Grant,201403MOP,"Public, Community & Population Health","Evaluation of a Community-Based Physical Activity Intervention for Elementary School Children in London, Ontario","                $225,843","                      $0","3 yrs 0 mth "
"Gill, John S",University of British Columbia,Foundation Grant,201409FDN,Foundation Grant,Strategies to achieve self-sufficiency in kidney transplantation in Canada,"                $916,387","                      $0","7 yrs 0 mth "
"Gill, Louis-Nascan",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Effet de la méditation pleine conscience sur les performances cognitives face à la douleur,"                 $17,500","                      $0","1 yr 0 mth "
"Gilmour, Robert F",University of Prince Edward Island (Charlottetown),CIHR Health Professional Student Research Award,201402CHP,Special Cases - Awards Programs,Two (2) CIHR Health Professional Student Research Award vouchers.,"                  $8,502","                      $0","1 yr 0 mth "
"Gilsing, Anne",McMaster University,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Assessing healthy weight and healthy diet in the aging population,"                $135,000","                      $0","3 yrs 0 mth "
"Gingras, Anne-Claude",Sinai Health System (Toronto),Foundation Grant,201409FDN,Foundation Grant,Functional proteomics of signaling in health and disease,"              $5,341,430","                      $0","7 yrs 0 mth "
"Gingras, Anne-Claude; Nesvizhskii, Alexey I; Raught, Brian",Sinai Health System (Toronto),Operating Grant - PA: Genetics (Bridge Funding: Research Priorities),201403OGB,Genomics: Systems and computational biology,A physical map of a human cell,"                $100,000","                      $0","1 yr 0 mth "
"Ginsburg, Ophira",Women's College Hospital (Toronto),Planning and Dissemination Grant - Institute Community Support,201408PCS,Planning and Dissemination - ICR,Women's Cancers and Health Equity: a Lancet Series,"                 $10,000","                      $0","1 yr 0 mth "
"Giosa, Justine L",University of Waterloo (Ontario),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - B,"Developing an integrated geriatric care planning approach in home care: Combining common assessment, person-centred care and interdisciplinary collaboration","                $105,000","                      $0","3 yrs 0 mth "
"Giri, Prapti","Wilfrid Laurier University (Waterloo, Ontario)",Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Exploring Paths and Barriers to Resiliency in the Trauma Therapist: From Novice to Expert,"                 $17,500","                      $0","1 yr 0 mth "
"Gladman, Dafna D",University Health Network (Toronto),Planning and Dissemination Grant - Institute Community Support,201408PCS,Planning and Dissemination - IMHA,2014-2015 IPART Scientific and Business Meeting,"                 $10,000","                      $0","1 yr 0 mth "
"Glenn, Nicole M",Universit&eacute; de Montr&eacute;al,CIHR Fellowship,201411MFE,Health Research Training B - HP,"A phenomenology of smoking, inequality and place","                 $90,000","                      $0","2 yrs 0 mth "
"Glicksman, Robin",University of Toronto,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Diet Pattern Analysis in Relation to Sub-Clinical Inflammation,"                 $17,500","                      $0","1 yr 0 mth "
"Glizer, Daniel",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Cognitive training in patients with Parkinson's disease and healthy controls,"                 $17,500","                      $0","1 yr 0 mth "
"Globa, Andrea K",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201410GSD,Doctoral Research Awards - A,Cadherin Adhesion Complexes in Cocaine Addiction,"                $105,000","                      $0","3 yrs 0 mth "
"Godbout, Anne-Sophie",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Étude de l'impact indirect des inhibiteurs de la cholinestérase sur le sentiment de fardeau du proche aidant d'une personne atteinte de démence,"                 $17,500","                      $0","1 yr 0 mth "
"Godin, Michel; Courtman, David W; Davis, Darryl R; Harden, James L",University of Ottawa,Collaborative Health Research Projects (NSERC partnered),201410CPG,Collaborative Health Research Projects - NSERC Partnered,Cocooning Therapeutic Cells,"                $261,805","                      $0","3 yrs 0 mth "
"Godwin, Marshall S; Cooper, Bruce; Chan, Kevin J",Memorial University of Newfoundland,SPOR Network in Primary and Integrated Hlth Care Innovations - Nfld & Labrador,201401SN1,SPOR Network in Primary & Integrated Health Care Innovations,Connecting Policy and Practice Through the Health Sectors and Across Health Disciplines: A SPOR Network in Primary and Integrated Health Care Innovations,"                 $75,000","                      $0","1 yr 0 mth "
"Goldade, Seirin",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Perinatal Risk Factors for Hypertension In Women,"                 $17,500","                      $0","1 yr 0 mth "
"Goldenberg, Shira",University of British Columbia,CIHR New Investigator,201412MSH,Health Research Salary A,"A research program on migration as a social determinant of HIV, STIs, & HCV among marginalized women","                $300,000","                      $0","5 yrs 0 mth "
"Goldenberg, Shira",University of British Columbia,Operating Grant - Priority Announcement : Hepatitis C (bridge),201403HEB,"Public, Community & Population Health","Evaluating the impacts of migration and mobility on HIV, STIs and viral hepatitis among female sex workers in British Columbia","                      $0","                      $0","1 yr 0 mth "
"Goldfarb, David M",McMaster University,Planning and Dissemination Grant - Institute Community Support,201408PCS,Planning and Dissemination - IIPH,Building an Arctic Enteric Infections Research Agenda,"                 $11,903","                      $0","1 yr 0 mth "
"Goldowitz, Daniel",Direct Payment,Canada Research Chairs - CIHR Funded,201404T1C,Special Cases - Awards Programs,Canada Research Chair Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Goldstein, Benjamin I","Sunnybrook Research Institute (Toronto, Ontario)",Operating Grant,201403MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Neural and Peripheral Approaches Linking Circuitry and Circulation in Adolescent Bipolar Disorder,"                $692,124","                      $0","5 yrs 0 mth "
"Goldstein, Rose",McGill University,CIHR Health Professional Student Research Award,201402CHP,Special Cases - Awards Programs,Twenty one (21) CIHR Health Professional Student Research Award vouchers.,"                 $89,271","                      $0","1 yr 0 mth "
"Gonzalez, Andrea",McMaster University,CIHR New Investigator,201412MSH,New Investigators A,Maternal and Infant Outcomes in the Context of Adversity: Assessing the Intergenerational Transmission of Risk and Preventive Interventions.,"                $300,000","                      $0","5 yrs 0 mth "
"Goodwin Wilson, Marnie",McGill University,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Investigation of the role of post-operative infection on colon cancer metastasis,"                 $17,500","                      $0","1 yr 0 mth "
"Goodyer, Paul R",Research Institute of the McGill University Health Centre,Operating Grant - E-Rare-2: Innovative Therapeutic Approaches,201405ERL,Special Cases,Novel Therapies for Cystinosis,"                $224,998","                      $0","3 yrs 0 mth "
"Gorski, Sharon M; Lum, Julian J; Young, Robert N","Simon Fraser University (Burnaby, B.C.)",Planning and Dissemination Grant - Institute Community Support,201402PCS,Planning and Dissemination - ICR,Vancouver Autophagy Symposium 2014: Creation of a Pan-Canadian Network for Advancing Autophagy Research and Drug Development,"                  $9,940","                      $0","1 yr 0 mth "
"Gorski, Sharon M","Simon Fraser University (Burnaby, B.C.)",Operating Grant,201403MOP,Cell Biology & Mechanisms of Disease,Autophagy and Apoptosis Cross-talk,"                $658,800","                      $0","5 yrs 0 mth "
"Gotman, Jean",McGill University,Foundation Grant,201409FDN,Foundation Grant,Electrical and metabolic manifestations of human focal epilepsy,"              $2,291,930","                      $0","7 yrs 0 mth "
"Gottlieb, Michael M",University of British Columbia,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,A collaborative filtering based approach to biomedical knowledge discovery,"                 $17,500","                      $0","1 yr 0 mth "
"Gottlieb, Michael M",University of British Columbia,Undergraduate: Summer Studentship Award - Institute Community Support,201402SIP,Undergraduate Studentship - IG,ICS IG 2014 Computational Biology Undergraduate Summer Student Health Research award - Identify genetic causes of intellectual disability (ID) in children who have an underlying metabolic phenotype of an unknow origin.,"                  $5,000","                      $0","0 yr 4 mths "
"Goudie, Eric",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Pulmonary Artery Sealing Using an Energy Sealing Device for Thoracoscopic Lobectomy. Survival Study on a Canine Model.,"                 $17,500","                      $0","1 yr 0 mth "
"Gough, Ethan K",University of British Columbia,CIHR Fellowship,201411MFE,Fellowships - Post-PhD,Alteration of intestinal microbiota composition and function by co-trimoxazole use and the effect of these changes on growth in HIV infected children.,"                 $90,000","                      $0","2 yrs 0 mth "
"Gould, Travis",Direct Payment,Travel Awards - Institute Community Support,201401ISU,Institute of Circulatory and Respiratory Health,Neutrophil Extracellular Traps promote thrombin generation through platelet-dependent and -independent mechanisms,"                    $900","                      $0","0 yr 3 mths "
"Govindasamy, Natasha",University of Alberta,Master's Award: Canada Graduate Scholarships,201412GSM,Special Cases - Awards Programs,Therapeutic Neutralization of Platelet-derived Angiostatin to Promote Angiogenesis,"                 $17,500","                      $0","1 yr 0 mth "
"Gracco, Vincent",McGill University,Operating Grant,201403MOP,Behavioural Sciences - B-2,Neural substrate and sensorimotor dysfunction in developmental stuttering,"                $709,800","                      $0","5 yrs 0 mth "
"Grady, Cheryl L",Baycrest Centre for Geriatric Care (Toronto),Foundation Grant,201409FDN,Foundation Grant,Exploring the role of the frontoparietal control network across the adult lifespan,"              $1,163,323","                      $0","7 yrs 0 mth "
"Graff-Guerrero, Ariel",Centre for Addiction and Mental Health (Toronto),CIHR New Investigator,201412MSH,Health Professional Awards - New Investigators,The role of Glutathione in Glutamatergic system dysregulation in Treatment-Resistant Schizophrenia,"                $300,000","                      $0","5 yrs 0 mth "
"Graham, Ian D",University of Ottawa,Foundation Grant,201409FDN,Foundation Grant,"Moving knowledge into action for more effective practice, programs and policy: A research program focusing on integrated knowledge translation","              $3,318,872","                      $0","7 yrs 0 mth "
