Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Geraldes, Pedro M",Universit&eacute; de Sherbrooke,Operating Grant,201303MOP,Cardiovascular System - C: Vascular System,Role of SHP-1 in poor collateral vessel formation and angiogenic response in diabetes.,"                $610,571","                      $0","5 yrs 0 mth "
"Gerlach, Alison",Direct Payment,Travel Awards - Institute Community Support,201309ISU,Institute of Indigenous Peoples' Health,Pathways to Health Equity for Aboriginal Children,"                  $1,500","                      $0","0 yr 3 mths "
"Germain, Lucie",Universit&eacute; Laval,Operating Grant,201303MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Régénération de la peau humaine,"                $867,055","                      $0","5 yrs 0 mth "
"Gerretsen, Philip",Centre for Addiction and Mental Health (Toronto),CIHR Fellowship,201311MFE,Health Professional Awards - Fellowships,The Functional and Behavioral Effects of Transcranial Direct Current Stimulation (tDCS) on Illness Awareness in Schizophrenia: A Pilot Proof of Concept Study,"                 $55,000","                      $0","1 yr 0 mth "
"Gershon, Andrea S","Sunnybrook Research Institute (Toronto, Ontario)",CIHR New Investigator,201312MSH,Health Research Salary A,The Chronic Obstructive Pulmonary Disease (COPD) Health Outcomes Team (COHORT),"                $300,000","                      $0","5 yrs 0 mth "
"Ghaffari, Mazyar",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Cancer Research,"A novel smoothened antagonist, TAK-441, delays castration resistant progression in prostate cancer by disrupting paracrine hedgehog signaling","                  $1,000","                      $0","0 yr 3 mths "
"Ghahary, Aziz",University of British Columbia,Proof of Principle Program - Phase I,201309PPP,Proof of Principle,Re -constitutable skin substitute powder kit,"                $147,089","                      $0","1 yr 0 mth "
"Ghahary, Aziz",University of British Columbia,"Operating Grant - PA: Musculoskeletal Health, Arthritis, Skin and Oral Health",201309IMH,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Skin cell therapy for the long term treatment of alopecia areata,"                $100,000","                      $0","1 yr 0 mth "
"Ghazarian, Magar D",University of Toronto,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,The Role of Neutrophil Extracellular Traps and their Toll-like Receptors in Insulin Resistance and Type II Diabetes,"                 $17,500","                      $0","1 yr 0 mth "
"Gibson, Eli",Direct Payment,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Reducing prostate cancer overtreatment: optimization of focal therapy planning techniques via accurate MRI-histology fusion,"                $100,000","                      $0","2 yrs 0 mth "
"Gibson, Jennifer; Secker, Barbara L",University of Toronto,Dissemination Events - Priority Announcement: Ethics,201306MET,Dissemination Events Grants,Ethics Program Evaluation in Canada: Synthesizing Research Evidence and Expert Practice to Improve Ethics Quality in Healthcare,"                 $24,942","                      $0","1 yr 0 mth "
"Gifford, Wendy A; Holyoke, Paul D; Squires, Janet E",University of Ottawa,Knowledge Synthesis Grant,201304KRS,Knowledge Synthesis Grant,A systematic review of managerial leadership for research use in nursing and allied healthcare professions,"                 $99,929","                      $0","1 yr 0 mth "
"Gignac, Monique A",Institute for Work & Health (Toronto),Operating Grant,201303MOP,Social Dimensions in Aging,Employment needs and experiences of workers with arthritis and diabetes: Keeping the Boom(ers) in the labour market.,"                $166,466","                      $0","2 yrs 0 mth "
"Gilbert, Mark P",University of British Columbia,Planning Grants,201310KPE,Planning Grants,"Health Literacy, HIV Risk, and Men Who Have Sex with Men: Building a program of research through national and international collaborations","                 $24,962","                      $0","1 yr 0 mth "
"Gilbert, Mark P; Kendall, Perry; Wong, Thomas; Coombs, Daniel; Ogilvie, Gina S",University of British Columbia,Partnerships for Health System Improvement (PHSI),201311PHE,Partnerships for Health System Improvement,"Optimizing the impact of internet-based testing for the control of HIV and sexually transmitted infections among gay, bisexual, and other men who have sex with men","                $370,583","                  $2,000","3 yrs 0 mth "
"Giles, Madison L",Memorial University of Newfoundland,Master's Award - HIV/AIDS Community-Based Research: Aboriginal Stream,201304CBD,HIV/AIDS Community-Based Research (merged),"Understanding the Experiences of First Nations, Métis and Inuit Youth with HIV/AIDS Prevention Programs in Labrador.","                 $17,500","                      $0","1 yr 0 mth "
"Gillespie, Mark A",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Circulatory and Respiratory Health,An LXR-Ncoa5 transcriptional complex transmits inflammatory signals in atherosclerosis,"                    $925","                      $0","0 yr 3 mths "
"Gilliland, Jason A",University of Western Ontario,Operating Grant: Population Health Intervention Research,201312GIR,Operating Grant: Population Health Intervention Research,"How does providing free access to community recreation facilities and programs change physical activity levels among the Grade 5 population in London, Ontario?","                      $0","                      $0","0 yr 1 mth "
"Gillis, Jennifer",University Health Network (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - B,Changing risk: extending statistical methodology to appropriately adjust for time-dependent and differentially left-truncated data in time-to-event analyses in the presence of competing risks,"                $105,000","                      $0","3 yrs 0 mth "
"Gillis, Loralee",Direct Payment,"Planning Grants - Priority Announcement: Gender, Sex and Health Research",201302MGE,Planning Grants,Identifying the Health and Mental Health Impacts of Social Exclusion for Young Gender Non-Conforming Males and Transgender Boys in Canada,"                 $25,000","                      $0","1 yr 0 mth "
"Gill, John S; Devereaux, Philip J; Kim, Sang J; Knoll, Gregory",University of British Columbia,Operating Grant,201309MOP,Randomized Controlled Trials,A Randomized Trial of Screening for Coronary Artery Disease in Kidney Transplant Candidates,"                $240,252","                      $0","3 yrs 0 mth "
"Gill, Kathryn J; Gauthier, Gail; Beauclair, Linda; Laporte, Lise; Low, Nancy C",Research Institute of the McGill University Health Centre,Canadian Research Initiative in Substance Misuse,201310CSM,Canadian Research Initiative in Substance Misuse,CIHR Team - The Treatment of Comorbid Substance Dependence and Mental Illness,"                 $45,136","                      $0","1 yr 0 mth "
"Gilmore, Greydon",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Optimization of Deep Brain Stimulation in Parkinson's disease patients.,"                 $17,500","                      $0","1 yr 0 mth "
"Gilpin, Sarah E",Direct Payment,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Regeneration of Transplantable Human Lungs from Native Matrix Scaffolds,"                $100,000","                      $0","2 yrs 0 mth "
"Gilpin, Sonya",London Health Sciences Centre Res. Inc. (Ont.),CIHR Caf&eacute; Scientifique Program,201305SCI,CIHR Caf&eacute; Scientifique Program,Cafe Scientifique - Present Innovations in Health Research,"                  $3,000","                      $0","1 yr 0 mth "
"Ginsburg, Ophira",Women's College Hospital (Toronto),Applied Public Health Chair - LOI,201310LCP,IPPH / PHAC Applied Public Health Chair - Letter of Intent,Public Health Oncology: an inter-disciplinary program of population intervention global health research and education to address inequities in breast cancer control.,"                      $0","                      $0","0 yr 1 mth "
"Giros, Bruno J",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Operating Grant,201309MOP,Pharmacology & Toxicology,A pharmacological approach to reduce cognitive deficits in psychosis: Targeting of the dopamine D1 receptors.,"                $679,294","                      $0","5 yrs 0 mth "
"Giros, Bruno J",Direct Payment,Canada Research Chairs - CIHR Funded,201310T1C,Special Cases - Awards Programs,CRC Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Gislason, Maya K",University of Northern British Columbia,Banting Postdoctoral Fellowship Program,201310BPF,Banting Postdoctoral Fellowships Program,"Addressing the public health dynamics of intensive natural resource extraction in Canada: Assessing capacity to address cumulative health, ecosystem and social impacts in complex systems","                $140,000","                      $0","2 yrs 0 mth "
"Givetash, Linda R",University of British Columbia,Health Research Communications Award,201304KSW,CIHR Health Research Communications Award,Aging baby boomers: An investigation of the health prospects of Canada's largest demographic and the impact their health needs will have on society and the economy,"                 $35,000","                      $0","2 yrs 0 mth "
"Glasgow, Stephen D",McGill University,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Cholinergic modulation of deleted-in-colorectal-cancer (DCC) in neocortical neurons contributes to structural and functional synaptic plasticity.,"                 $97,500","                      $0","2 yrs 2 mths "
"G. Leclerc, Bruno",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Combinaisons d’immunothérapies et implication de l'ecto-5'-nucleotidase et de l’infiltration lymphocytaire dans le cancer de la prostate,"                 $17,500","                      $0","1 yr 0 mth "
"Glier, Melissa B",Direct Payment,Travel Awards - Institute Community Support,201309ISU,"Institute of Nutrition, Metabolism and Diabetes",Obesity-related Cardiac Lipotoxicity in Cystathionine-beta-synthase (+/-) Deficient Mice.,"                  $1,500","                      $0","0 yr 3 mths "
"Glover, J. N. Mark",Direct Payment,Canada Research Chairs - CIHR Funded,201304T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 1 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Glowacka, Maria M",Dalhousie University (Nova Scotia),Master's Award: Canada Graduate Scholarships,201302GSM,Canada Graduate Scholarships Master's Awards B,A prospective study of the impact of fear-avoidance variables and anxiety sensitivity on genital pain and sexual impairment after childbirth.,"                 $17,500","                      $0","1 yr 0 mth "
"Gobbi, Gabriella",McGill University,Operating Grant,201303MOP,Pharmacology & Toxicology,Melatonin MT1 receptor as a target for antidepressant drugs,"                $527,746","                      $0","4 yrs 0 mth "
"Gobinath, Aarthi",Direct Payment,Travel Awards - Institute Community Support,201305ISU,Institute of Gender and Health,Maternal antidepressant use alters hippocampal plasticity and stress-related behaviour of male and female offspring,"                  $2,250","                      $0","0 yr 3 mths "
"Go, Christopher D",Sinai Health System (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - A,Proximity biotinylation coupled to mass spectrometry for mapping the architecture of a human cell,"                $105,000","                      $0","3 yrs 0 mth "
"Go, Christopher D",University of Toronto,Master's Award: Canada Graduate Scholarships,201302GSM,Canada Graduate Scholarships Master's Awards A,Mass spectrometry proteomic analysis of PTPN12 to elucidate its phosphatase role in tumor suppression and cell signalling,"                 $17,500","                      $0","1 yr 0 mth "
"Godbout, Natacha",Universit&eacute; du Qu&eacute;bec &agrave; Montr&eacute;al,"Planning Grants - Priority Announcement: Gender, Sex and Health Research",201302MGE,Planning Grants,Health outcomes in male survivors of interpersonal violence,"                 $24,285","                      $0","1 yr 0 mth "
"Godbout, Roseline",University of Alberta,Operating Grant,201303MOP,Cancer Progression & Therapeutics,Role of Brain Fatty Acid-binding Protein in Malignant Glioma Progression,"                $723,341","                      $0","5 yrs 0 mth "
"Godwin, Alison A",Laurentian University of Sudbury,CIHR Caf&eacute; Scientifique Program,201305SCI,CIHR Caf&eacute; Scientifique Program,Cafe Scientifique Mental Health,"                  $3,000","                      $0","1 yr 0 mth "
"Goel, Amit",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Master's Award: Canada Graduate Scholarships,201302GSM,Canada Graduate Scholarships Master's Awards A,Metabotropic Glutamate Function in a Neurodevelopmental Model of Schizophrenia.,"                 $17,500","                      $0","1 yr 0 mth "
"Goldberg, Harvey A; Hunter, Graeme K",University of Western Ontario,Operating Grant,201303MOP,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Functional Characterization of Bone Sialoprotein,"                $754,306","                      $0","5 yrs 0 mth "
"Goldschleger, Jessica",McGill University,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Participatory action research to establish outcome measures in the evaluation of needs and priority for respite services for parents of children with autism spectrum disorder,"                 $17,500","                      $0","1 yr 0 mth "
"Goldstein, Rose",McGill University,CIHR Health Professional Student Research Award,201302CHP,Special Cases - Awards Programs,Nineteen (19) CIHR Health Professional Student Research Award vouchers.,"                 $79,788","                      $0","1 yr 0 mth "
"Gollob, Michael H",Ottawa Heart Institute Research Corporation (Ontario),Operating Grant,201303MOP,Cardiovascular System - B: Heart and Circulation,Novel Molecular Targets and Mechanisms of Human Atrial Fibrillation,"                $738,103","                      $0","5 yrs 0 mth "
"Gommerman, Jennifer L",University of Toronto,CIHR Caf&eacute; Scientifique Program,201305SCI,CIHR Caf&eacute; Scientifique Program,Multiple Sclerosis: To B or not to B?,"                  $3,000","                      $0","1 yr 0 mth "
"Gomm, Rachel N",University of British Columbia,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Autism-Linked Genes and Neural Connectivity in the Brain,"                 $17,500","                      $0","1 yr 0 mth "
"Gonzalez, Andrea; Macmillan, Harriet L; McGowan, Patrick O",McMaster University,Operating Grant,201303MOP,Social & Developmental Aspects of Children's & Youth's Health,The impact of a home visitation intervention on biological outcomes in infants exposed to psychosocial adversity: A longitudinal evaluation.,"                $955,022","                      $0","5 yrs 0 mth "
"Goodarzi, Zahra S",University of Calgary,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Depression and Anxiety in Neurologic Disease,"                 $17,500","                      $0","1 yr 0 mth "
"Good, Kimberley P",Dalhousie University (Nova Scotia),CIHR Caf&eacute; Scientifique Program,201305SCI,CIHR Caf&eacute; Scientifique Program,How well do you smell?  Or other ways to diagnose movement disorders early.,"                  $3,000","                      $0","1 yr 0 mth "
"Goodman, Jack",University of Toronto,Operating Grant,201303MOP,Clinical Investigation - D: Cardiovascular Systems,Cardiac Consequences of Excessive Exercise,"                $199,196","                      $0","3 yrs 0 mth "
"Goodman, Sarah",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - A,Epigenetic signatures of socioeconomic-related adversity in children,"                $105,000","                      $0","3 yrs 0 mth "
"Gorczynski, Paul F",Centre for Addiction and Mental Health (Toronto),CIHR Fellowship,201311MFE,Health Research Training A - Post-PhD (HTA),Establishing evidence-based knowledge mobilization strategies to increase levels of physical activity (PA) in people with schizophrenia and diabetes.,"                 $90,000","                      $0","2 yrs 0 mth "
"Gordon, Grant R",University of Calgary,Operating Grant,201303MOP,Systems & Circuits Neurosciences - A,Parallel control of the micro-vasculature by neurons and astrocytes,"                $813,550","                      $0","5 yrs 0 mth "
"Gordon, John R",University of Saskatchewan,Operating Grant,201303MOP,Immunology & Transplantation,Regulatory dendritic cell induction of immune tolerance,"                $660,626","                      $0","5 yrs 0 mth "
"Gordon, Karen Ann",Hospital for Sick Children (Toronto),Operating Grant,201303MOP,Social & Developmental Aspects of Children's & Youth's Health,Restoring binaural hearing to children who are deaf,"                $623,602","                      $0","5 yrs 0 mth "
"Gore, Toni M","Simon Fraser University (Burnaby, B.C.)",Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Gendered Biases: What Discourses on Genital Cutting Reveal about Cultural Bias in the Development of Global Health Policies,"                 $17,500","                      $0","1 yr 0 mth "
"Goswami, Rashmi S",Direct Payment,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Transcriptomic and genomic analysis of mantle cell lymphoma to determine possible mechanisms of pathogenesis and prognosis,"                $150,000","                      $0","3 yrs 0 mth "
"Gotman, Jean",McGill University,Operating Grant,201303MOP,Medical Physics & Imaging,Electrical and metobolic analysis of human epileptogenic lesions,"                $808,834","                      $0","5 yrs 0 mth "
"Gouin, Jean-Philippe","Concordia University (Montreal, Quebec)",Operating Grant,201309MOP,"Psychosocial, Sociocultural & Behavioural Determinants of Health",Psychosocial and physiological predictors of chronic inflammation among individuals exposed to chronic stress,"                $473,302","                      $0","5 yrs 0 mth "
"Gove, Teal G",McGill University,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Alterations in the Neuromuscular Junction Transcriptome with Aging and the Impact of Exercise Training,"                 $17,500","                      $0","1 yr 0 mth "
"Govindarajan, Anand; Baxter, Nancy N",Sinai Health System (Toronto),Operating Grant,201303MOP,Health Services Evaluation & Interventions Research 2,Population-based assessment of sleep deprivation in staff physicians and its impact on patient care and outcomes,"                $223,882","                      $0","2 yrs 6 mths "
"Gowing, Kevin W",University of Calgary,Master's Award: Canada Graduate Scholarships,201302GSM,Canada Graduate Scholarships Master's Awards A,Impact of maternal prebiotic fibre intake on developmentally programmed non-alcoholic fatty liver disease,"                 $17,500","                      $0","1 yr 0 mth "
"Goyette, Marie-Anne",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Rôle du récepteur tyrosine kinase AXL dans la progression du cancer du sein,"                 $17,500","                      $0","1 yr 0 mth "
"Graber, Tyson",McGill University,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Targeting glutmate-dependent translation elongation in brain tumours.,"                 $71,250","                      $0","1 yr 7 mths "
"Grace, Daniel",University of British Columbia,Fellowship - Prize: Knowledge Translation Supplement,201311EDK,Health Research Training A - Post-PhD (HTA),"Enhancing sexual health services for young gay and bisexual men: Assessing differential experiences, needs and conceptualizations of HIV transmission risk","                  $5,000","                      $0","1 yr 0 mth "
"Grace, Daniel",University of British Columbia,CIHR Fellowship,201311MFE,Health Research Training A - Post-PhD (HTA),"Enhancing sexual health services for young gay and bisexual men: Assessing differential experiences, needs and conceptualizations of HIV transmission risk","                $140,000","                      $0","3 yrs 0 mth "
"Graham, Ian D",Direct Payment,Best Brains Exchange Travel Award,201304BBR,Special Cases - Awards Programs,Strategic Approaches to Integrate Point-of-Care Testing for Sexually Transmitted and Blood Borne Infections (STTBI) into Public Health Practice,"                  $1,032","                      $0","1 yr 0 mth "
"Graham, Raquel B",University of Victoria (British Columbia),Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,The Buffering Effect of Social Support on Stress-induced Comfort Eating,"                 $17,500","                      $0","1 yr 0 mth "
"Graham, Taryn M",University of Calgary,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - B,Access to Housing for Canadian Pet Owners as Healthy Public Policy,"                $105,000","                      $0","3 yrs 0 mth "
"Grahn, Jessica",University of Western Ontario,CIHR New Investigator,201312MSH,New Investigators C,Investigating the effects of sound on movement,"                $300,000","                      $0","5 yrs 0 mth "
"Grainger, Stephanie L",Direct Payment,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Wnt regulation of the hematopoietic stem cell niche,"                $150,000","                      $0","3 yrs 0 mth "
"Grandisson, Marie",University of Ottawa,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201310FSS,Special Cases - Awards Programs,Stage de recherche en développement et handicap,"                  $6,000","                      $0","0 yr 6 mths "
"Grandvaux, Nathalie",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant,201303MOP,Virology & Viral Pathogenesis,Duration of the antiviral response: phospho-dependent regulation mechanisms,"                $470,453","                      $0","4 yrs 0 mth "
"Grandvaux, Nathalie",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant - Priority Announcement: Infection and Immunity (Bridge Funding),201309III,Respiratory System,Redox regulation of the innate antiviral response in airway epithelial cells: regulation and function of DUOX2.,"                $100,000","                      $0","1 yr 0 mth "
"Grandy, Scott A",Dalhousie University (Nova Scotia),CIHR Caf&eacute; Scientifique Program,201305SCI,CIHR Caf&eacute; Scientifique Program,The Role of Physical Activity in Health Aging,"                  $2,086","                      $0","1 yr 0 mth "
"Grant, Michael D",Memorial University of Newfoundland,Operating Grant - PA: Regional Partnership Program - Newfoundland and Labrador,201303RNL,Virology & Viral Pathogenesis,Cytomegalovirus Immune Memory Inflation and Immunosenescence in Human Immunodeficiency Virus Infection,"                $137,878","                      $0","3 yrs 0 mth "
"Grant, Michael D",Memorial University of Newfoundland,Operating Grant - PA: HIV/AIDS Bridge Funding - Biomedical/Clinical Stream,201303HBF,Virology & Viral Pathogenesis,Cytomegalovirus Immune Memory Inflation and Immunosenescence in Human Immunodeficiency Virus Infection,"                $100,000","                      $0","1 yr 0 mth "
"Gravel, Simon",Direct Payment,Canada Research Chairs - CIHR Funded,201304CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 2 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 2,"                $500,000","                      $0","5 yrs 0 mth "
"Gray-Owen, Scott D",University of Toronto,Operating Grant - PA: HIV/AIDS Bridge Funding - Biomedical/Clinical Stream,201309HBF,Microbiology & Infectious Diseases,Intimate Relations: Impact of Neisseria gonorrhoeae on HIV Replication and Immunity,"                $100,000","                      $0","1 yr 0 mth "
"Graziano, Laura J",University of British Columbia,Master's Award: Canada Graduate Scholarships,201312GSM,Special Cases - Awards Programs,Does a high fat diet impair the ability of adiponectin to induce mitochondrial biogenesis in skeletal muscle?,"                 $17,500","                      $0","1 yr 0 mth "
"Greaves, Lorraine J; Bradshaw, Denise; Poole, Nancy","Centre of Excellence for Women's Health (Vancouver, BC)",Canadian Research Initiative in Substance Misuse,201310CSM,Canadian Research Initiative in Substance Misuse,"Girls, Women, Prescription Drug Use, Trauma and Chronic Pain","                 $49,999","                      $0","1 yr 0 mth "
"Green, Annika",Direct Payment,Travel Awards - Institute Community Support,201305ISU,Institute of Population and Public Health - Travel Awards,"Prevalence and Predictors of Misperceptions About ""Light"" and ""Low-Tar"" Cigarettes: Findings from the ITC Korea Survey","                  $2,500","                      $0","0 yr 3 mths "
"Greenaway, Christina A",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,201303MOP,"Public, Community & Population Health",Universal Childhood Varicella Vaccination Program: Will It Protect or Harm the Immigrant Population?,"                $275,523","                      $0","3 yrs 6 mths "
"Green, Michael E","Queen's University (Kingston, Ontario)",Applied Public Health Chair - LOI,201310LCP,IPPH / PHAC Applied Public Health Chair - Letter of Intent,The Ontario First Nations Applied Public Health Research Chair,"                      $0","                      $0","0 yr 1 mth "
"Greenwood, Celia M; Labbe, Aurelie",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,201303MOP,Genetics,Analysis of DNA Methylation Data,"                $402,146","                      $0","4 yrs 0 mth "
"Grenier-Larouche, Thomas",Universit&eacute; de Sherbrooke,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - A,Étude des mécanismes adipocytaires menant à l'amélioration de l'intolérance aux lipides après la chirurgie bariatrique chez des patients diabétiques obèses.,"                $105,000","                      $0","3 yrs 0 mth "
"Grenier, Sébastien","CIUSSS du Centre-Sud-de-l'&Icirc;le-de-Montr&eacute;al (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201309MOP,Social Dimensions in Aging,L'efficacité du Programme d'Aide au Succès du SEvrage (PASSE-65+) chez les personnes âgées désirant arrêter leur consommation de benzodiazépines,"                $241,789","                      $0","3 yrs 0 mth "
"Grenon, Renee",University of Ottawa,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - B,The Effects of Childhood Adversity on Attachment States of Mind among Obese Women with Binge Eating Disorder,"                $105,000","                      $0","3 yrs 0 mth "
"Griesdale, Donald",University of British Columbia,Planning Grants-Priority Announcement:Partnerships for Health System Improvement,201310MHS,Planning Grants,CIHR Planning Grant for Traumatic Brain Injury Research,"                 $24,856","                      $0","1 yr 0 mth "
"Griffith, E. Jane",University of Manitoba,"Dissemination Events - PA: First Nations, Inuit and M&eacute;tis Health",201310DFN,Dissemination Events Grants,ACKTIONS: Accelerating Community-Led Knowledge to Action Systems,"                 $24,719","                      $0","1 yr 0 mth "
"Griffith, Lauren E; Gruneir, Andrea",McMaster University,Operating Grant,201303MOP,Health Services Evaluation & Interventions Research 2,Estimating Health Service Utilization Associated with Multimorbidity: A Comparison of Self-Reported Health Service Utilization and Chronic Disease Status Data with Routinely Collected Administrative Health Care Utilization Data,"                $246,987","                      $0","2 yrs 0 mth "
"Grignon, Michel L",Direct Payment,Best Brains Exchange Travel Award,201304BBR,Special Cases - Awards Programs,Public Policy Options for Financing the Long-Term Care System,"                  $2,187","                      $0","1 yr 0 mth "
"Grimshaw, Jeremy M",Ottawa Hospital Research Institute,Dissemination Events,201302KDE,Dissemination Events Grants,The 21st International Cochrane Colloquium: Better Knowledge for Better Health | Un meilleur savoir pour une meilleure santé,"                 $25,000","                      $0","1 yr 0 mth "
"Grimshaw, Jeremy M",Ottawa Hospital Research Institute,Knowledge Translation Prize,201302KTA,Knowledge Translation Awards,Nomination to the 2013 Knowledge Translation Prize for Cochrane Canada,"                $100,000","                      $0","1 yr 0 mth "
"Grinstein, Sergio",Hospital for Sick Children (Toronto),Operating Grant,201309MOP,Cell Physiology,Intracellular pH regulation; role in organellar function,"                $930,223","                      $0","5 yrs 0 mth "
"Grol, Matthew W",Direct Payment,CIHR Fellowship,201311MFE,Fellowships - Post-PhD,Combinatorial Gene Therapy for the Treatment of Early- and Late-Stage Osteoarthritis,"                $150,000","                      $0","3 yrs 0 mth "
"Gross, Jeffrey",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201310GSD,Doctoral Research Awards - A,Characterizing the functional role of 5-hydroxymethylcytosine in suicide through next-generation sequencing.,"                $105,000","                      $0","3 yrs 0 mth "
"Grova, Christophe",McGill University,Operating Grant,201309MOP,Medical Physics & Imaging,Multimodal identification of the neurovascular coupling within the epileptogenic network,"                $486,582","                      $0","4 yrs 0 mth "
"Grover, Steven A; Da Costa, Deborah M; Tsuyuki, Ross T",Research Institute of the McGill University Health Centre,Operating Grant,201309MOP,"Public, Community & Population Health",The Canadian Health Improvement Network to Upgrade Prevention Services (CHIN-UPS) - Evaluating a Multidisciplinary Health Promotion Program in Community Pharmacies,"                $448,245","                      $0","3 yrs 6 mths "
"Gruber, Reut",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Dissemination Events,201306KDE,Dissemination Events Grants,Continuing Medical Education to Provide Health Care Professionals with Evidence-Based Tools to Treat Behavioral and Medical Pediatric Sleep Disorders,"                 $23,985","                      $0","1 yr 0 mth "
"Grudniewicz, Agnieszka",Direct Payment,Travel Awards - Institute Community Support,201301ISU,Institute of Health Services and Policy Research,"The Effect of Print or Online Educational Materials for Primary Care Physicians on Clinical Behavior, Knowledge and Patient Outcomes: A Systematic Review","                  $1,500","                      $0","0 yr 3 mths "
"Gruenheid, Samantha L",McGill University,Operating Grant,201309MOP,"Hematology, Digestive Disease & Kidney",Rspo2: Tipping the balance between intestinal epithelial homeostasis versus dysfunction,"                $684,199","                      $0","5 yrs 0 mth "
"Grundberg, Elin",Direct Payment,Canada Research Chairs - CIHR Funded,201304CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER - Tier 2 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA - Niveau 2,"                $500,000","                      $0","5 yrs 0 mth "
"Grunfeld, Eva",University of Toronto,Team Grant: Community-Based Primary Healthcare - ICR/CBCI,201301TT7,Team Grant: Community-Based Primary Healthcare - Full Application,Canadian Team to Improve Community-Based Cancer Care along the Continuum (CanIMPACT),"              $2,476,364","                      $0","5 yrs 0 mth "
"Guay, Simon-Pierre",Universit&eacute; Laval,Fellowship - Priority Announcement: Epigenetics,201311FEP,Fellowships - Post-PhD,Étude des déterminants génétiques et épigénétiques des complications métaboliques liées à l'obésité,"                $135,000","                      $0","3 yrs 0 mth "
"Guay, Stéphane",CIUSSS de l'Est-de-l'lle-de-Montr&eacute;al-Sant&eacute; Mentale,"Dissemination Events - PA: Gender, Sex and Health Research",201302DGE,Dissemination Events Grants,Outil Web interactif de sensibilisation sur la violence au travail vécue par les femmes et les hommes,"                 $24,730","                      $0","1 yr 0 mth "
