Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Chaillet, Nils; Luo, Zhong-Cheng","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Operating Grant,201009MOP,Aboriginal Peoples' Health,Estimation de la macrosomie fœtale chez les populations Cris de l'Est de la Baie James,"                 $81,437","                      $0","1 yr 0 mth "
"Chakrabarti, Subrata; Li, Xiaokun",University of Western Ontario,China-Canada Joint Health Research Initiative,201003CCI,China-Canada Joint Health Research Initiative - Grants Program,Preventive Effects and the Mechanisms of  action of a Novel Mutant of Fibroblast Growth Factor on Diabetic Cardiomyopathy,"                $146,100","                      $0","3 yrs 0 mth "
"Challis, John R",University of Western Ontario,CIHR Health Professional Student Research Award,201004CHP,Special Cases - Awards Programs,Thirty (30) CIHR Health Professional Student Research Award vouchers.,"                $127,530","                      $0","1 yr 0 mth "
"Chamberlain, Michael D",University of Toronto,CIHR Fellowship,201002MFE,Fellowships - Post-PhD,Modular Tissue Engineering: Formation of liver microtissue for in vitro assays and in vivo implantation.,"                 $90,000","                      $0","2 yrs 0 mth "
"Chambers, Adam",Direct Payment,CIHR Fellowship,201002MFE,Fellowships - Post-PhD,Gut Hormones and the Resolution of Diabetes after Bariatric Surgery,"                $150,000","                      $0","3 yrs 0 mth "
"Chambers, Ann F",Direct Payment,Canada Research Chairs - CIHR Funded,201004T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"              $1,400,000","                      $0","7 yrs 0 mth "
"Chambers, Larry W",Bruy&egrave;re Research Institute,"Meetings, Planning and Dissemination Grant: Aging",201006MPA,"Meetings, Planning and Dissemination Grant:  Aging",Modified-Texture Food Research Planning Workshop,"                  $8,700","                      $0","1 yr 0 mth "
"Chambers, Larry W; Le Clair, John K",Bruy&egrave;re Research Institute,Planning Grants,201002KPE,Planning Grants,The SHRTN Collaborative Annual Network Planning Workshop,"                 $15,000","                      $0","1 yr 0 mth "
"Chamoux, Estelle",Direct Payment,Catalyst Grant: Official Language Minority Communities in Health Research,201003OLG,Catalyst Grant: Official Language Minority Communities,Access to health care in English in the Eastern Townships (province of Quebec) and its effects on population health,"                $100,000","                      $0","0 yr 8 mths "
"Chan, An-Wen",Women's College Hospital (Toronto),Dissemination Events - Priority Announcment: Ethics,201002DET,Dissemination Events Grants,The SPIRIT Initiative: Standard Protocol Items for Randomized Trials,"                 $24,985","                      $0","1 yr 0 mth "
"Chanda, Noemi",McMaster University,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,Reevaluating the economic model of the household as it relates to health technology interventions in the home and the changing health care landscape,"                 $17,500","                      $0","1 yr 0 mth "
"Chandran, Vinod; Kulasingam, Vathany",University Health Network (Toronto),Project Grant - PA: Musculoskeletal Health and Arthritis - Skin,202010PZZ,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Identifying Metabolomic Markers of Disease Activity in Psoriatic Disease using Solid Phase Microextraction - Liquid Chromatography - High Resolution Mass Spectrometry,"                $100,000","                      $0","1 yr 0 mth "
"Chang, Natasha C",McGill University,Project Grant - PA: Musculoskeletal Health and Arthritis - Pain,202010PYY,Cell Biology - Disease,Contribution of autophagy in muscle stem cell dysfunction in Duchenne muscular dystrophy,"                $100,000","                      $0","1 yr 0 mth "
"Chang, Sabrina C",University of British Columbia,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Circulating endocannabinoids and female sexual arousal,"                 $17,500","                      $0","1 yr 0 mth "
"Chan, John S",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant,201003MOP,Experimental Medicine,Diabetes and the mechanism(s) of renal tubular apoptosis in db/db mouse kidneys,"                $606,623","                      $0","5 yrs 0 mth "
"Chan, Justin M",University of British Columbia,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Immune driven changes in colonic epithelial cell differentiation: Pathophysiology or a novel mechanism of host defense?,"                 $17,500","                      $0","1 yr 0 mth "
"Chan, Laurie H",Direct Payment,Canada Research Chairs - CIHR Funded,201010T1C,Special Cases - Awards Programs,CRC Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Chan, Matthew W",University of Calgary,Banting Postdoctoral Fellowship Program,201011BPF,Banting Postdoctoral Fellowships Program,"Molecular Mechanisms of Neutrophils, Monocytes and iNKT cells in Sterile Injury of the Liver","                $140,000","                      $0","2 yrs 0 mth "
"Chan, Matthew W",University of Calgary,CIHR Fellowship,201010MFE,Health Professional Awards - Fellowships,Role of Natural Killer T-Cells in the Sterile Injury in Liver,"                $165,000","                      $0","3 yrs 0 mth "
"Chan, Noel",McMaster University,Project Grant,202010PJT,Randomized Controlled Trials,Low dose ColchicinE in pAtients with peripheral Artery DiseasE to address residual vascular Risk (LEADER-PAD): A randomized trial (Vanguard Phase),"                $336,600","                      $0","2 yrs 6 mths "
"Chan, Peter T; Hales, Barbara F; Jabado, Nada; Nagano, Makoto; Robaire, Bernard",Research Institute of the McGill University Health Centre,Team Grant: Childhood Cancer - Late Effects of Treatment -LOI,201012TCC,Special Cases,Towards fertility restoration and mitigation of adverse reproductive outcomes in male childhood cancer survivors,"                  $5,000","                      $0","1 yr 0 mth "
"Chan, Sherilynn F",University of British Columbia,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,Childhood Socioeconomic Status and Family Environment: Predictors of Cardiovascular Disease,"                 $17,500","                      $0","1 yr 0 mth "
"Chan, Steven M",University Health Network (Toronto),Project Grant,202010PJT,Cancer Progression & Therapeutics,Repurposing Metformin to Target TET2 Mutation Driven Clonal Hematopoiesis and Malignant Transformation,"                $573,752","                      $0","4 yrs 0 mth "
"Chan, Timothy",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,ARRT: Adaptive and Robust Radiation Therapy treatment planning for lung cancer,"                $263,123","                      $0","3 yrs 0 mth "
"Chan, Warren C",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,Engineering low-cost nanotechnology based molecular diagnostics using paper,"                $198,202","                      $0","3 yrs 0 mth "
"Chapanian, Rafi",University of British Columbia,Fellowship - Priority Announcement: Transfusion Science,201010CBF,Fellowships - Post-PhD,A Novel Cell Surface Engineering Method for Universal Red Blood Donor Cells via Combination of Enzymatic Cleavage and Polymer Grafting,"                      $0","                      $0","3 yrs 0 mth "
"Chapman, Alexander L; Gratz, Kim L","Simon Fraser University (Burnaby, B.C.)",Operating Grant,201003MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Emotion regulation and self-harm in borderline personality disorder,"                $486,916","                      $0","4 yrs 0 mth "
"Chapman, C. E",Universit&eacute; de Montr&eacute;al,Operating Grant,201009MOP,Movement & Exercise,Central neuronal mechanisms underlying tactile roughness in the monkey,"                $985,780","                      $0","5 yrs 0 mth "
"Chapman, Katie L",University of British Columbia,Master's Award - Obstetrics and Gynaecology,201002OGM,Canada Graduate Scholarships Master's Awards B,The Effectiveness of an Ashtanga Yoga Intervention on Quality of Life and the Risk for the Metabolic Syndrome in Postpartum Mothers.,"                 $17,500","                      $0","1 yr 0 mth "
"Charania, Nadia A",University of Waterloo (Ontario),Doctoral: Vanier Canada Graduate Scholarships,201010CGV,Vanier Canada Graduate Scholarships CIHR,Improving the Pandemic Response in Remote First Nation Communities of Sub-Arctic Ontario Using A Community-based Approach (Including Collaborative Geomatics and Mathematical Modeling),"                $150,000","                      $0","3 yrs 0 mth "
"Charbonneau, Geneviève",Universit&eacute; de Montr&eacute;al,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - B,Étude des mécanismes cérébraux impliqués dans le traitement multisensoriel des émotions chez les individus autistes et chez les personnes atteintes du syndrome d'Asperger.,"                 $70,000","                      $0","2 yrs 0 mth "
"Chari, Rajagopal",Direct Payment,Banting Postdoctoral Fellowship Program,201011BPF,Banting Postdoctoral Fellowships Program,A high throughput system for delivering genome sequence-based personalized medicine,"                $140,000","                      $0","2 yrs 0 mth "
"Chari, Rajagopal",Direct Payment,CIHR Fellowship,201010MFE,Fellowships - Post-PhD,A high throughput system for delivering genome sequence-based personalized medicine,"                $150,000","                      $0","3 yrs 0 mth "
"Charland Verville, Vanessa",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Évaluation de l'olfaction chez d'anciens joueurs de football. Les commotions cérébrales nuisent-elles à la perception et à la mémoire olfactive?,"                 $17,500","                      $0","1 yr 0 mth "
"Charles, Christopher",University of Guelph,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - B,Investigation of a novel supplementation technique for the  amelioration of iron-deficiency anemia in rural Cambodia,"                 $70,000","                      $0","2 yrs 0 mth "
"Charron, Frederic",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,201003MOP,Molecular & Cellular Neurosciences - B,The role and molecular mechanism of Sonic hedgehog in neural circuit formation,"                $837,004","                      $0","5 yrs 0 mth "
"Chartier, François",Universit&eacute; Laval,CIHR Fellowship,201002MFE,Fellowships - Post-PhD,Role of CRB3 in Wnt signaling regulation and colon cancer,"                $112,500","                      $0","2 yrs 6 mths "
"Chartrand, Hayley K",University of Manitoba,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,"Social Support as a Moderator of the Risk of Developing Physical and Mental Comorbidity, Disability, and Suicidality in Posttraumatic Stress Disorder.","                 $17,500","                      $0","1 yr 0 mth "
"Chateau, Daniel; Brownell, Marni D; Dormuth, Colin R",University of Manitoba,Project Grant,202010PJT,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health 2",Investigating Use of Prescription Opioids and Multiple Psychotropic Medications During Pregnancy: Impact on the Mother and Developing Child,"                $432,226","                      $0","3 yrs 0 mth "
"Chatwood, Susan; Gesink, Dionne",Direct Payment,Catalyst Grant: HIV/AIDS Community Based Research Program - Indigenous Stream,201004CAG,HIV/AIDS Community-Based Research - Aboriginal Stream,Team Development and Community Partnerships to Examine HIV/AIDS in Northern Canada.,"                 $33,000","                      $0","1 yr 0 mth "
"Chaulk, Keith G",Memorial University of Newfoundland,Planning Grants,201010KPE,Planning Grants,Discussing aboriginal suicide in Labrador with emphasis on research that supports suicide prevention,"                 $25,000","                      $0","1 yr 0 mth "
"Chaurand, Pierre",Universit&eacute; de Montr&eacute;al,Op Gr: Spark Grants in Novel Technologies in Cancer Prevention & Early Detection,202010SGN,Special Cases,Cancer steroidomics by tag-enhanced imaging mass spectrometry,"                $150,000","                      $0","1 yr 0 mth "
"Chauve, Cedric","Simon Fraser University (Burnaby, B.C.)","Meetings, Planning & Dissemination Grant: Cancer Research",201010MPC,"Meetings, Planning and Dissemination Grant: ICR","RECOMB 2011, the 15th Annual International Conference on Research in Computational Molecular Biology","                 $10,000","                      $0","1 yr 0 mth "
"Chee, Melissa J",Carleton University (Ottawa),Project Grant,202010PJT,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,Neurobiology of fructose-induced obesity,"                $761,175","                      $0","5 yrs 0 mth "
"Chelico, Linda",University of Saskatchewan,New Investigator Award - PA: HIV/AIDS Biomedical/Clinical Research,201009HSH,New Investigators A,The virus infectivity factor (Vif) of HIV-1: mechanisms of inhibiting APOBEC3 immune factors,"                $300,000","                      $0","5 yrs 0 mth "
"Chelico, Linda",University of Saskatchewan,Operating Grant - PA: HIV/AIDS Research Initiative - Biomedical/Clinical Stream,201009HOP,Virology & Viral Pathogenesis,The virus infectivity factor (Vif) of HIV-1: mechanisms of inhibiting antiviral APOBEC3 immune factors,"                $344,820","                      $0","3 yrs 0 mth "
"Chemtob, Sylvain","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Proof of Principle Program - Phase II,201003PP2,Proof of Principle,IL-1  Allosteramers to treat diabetes and its complications,"                $300,000","                      $0","1 yr 0 mth "
"Chemtob, Sylvain",Direct Payment,Canada Research Chairs - CIHR Funded,201004T1C,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER – TIER 1 / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA – NIVEAU 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Chen, Chien-Shun",University of Toronto,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201003SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Biomaterial stiffness regulation of mesenchymal stem cell osteogenic differentiation,"                  $4,950","                      $0","0 yr 3 mths "
"Cheng, Adam",University of British Columbia,Operating Grant: Monitoring and Optimizing CPR,201006OMF,Special Cases,Assessing and Improving the Quality of Cardiopulmonary Resuscitation (CPR) Delivered During Pediatric Cardiac Arrest Using a Novel Pediatric CPR Feedback Device.,"                 $33,556","                      $0","3 yrs 0 mth "
"Cheng, Hai-Ling M",University of Toronto,Project Grant,202010PJT,Cardiovascular System - B: Heart and Circulation,Imaging microvascular dysfunction: a new paradigm for early detection of heart failure,"                $948,600","                      $0","5 yrs 0 mth "
"Cheng, Matthew P; Daneman, Nick; Johnstone, Jennie; Lee, Todd C",Research Institute of the McGill University Health Centre,Project Grant,202010PJT,Randomized Controlled Trials,"The S. aureus Network Adaptive Platform Trial (SNAP) Canada: A Randomized Controlled Trial for Penicillin-susceptible, Methicillin-susceptible, and Methicillin-resistant Staphylococcus aureus Bloodstream Infections in Hospitalized Patients","              $1,139,852","                      $0","4 yrs 0 mth "
"Chen, Jeffrey M",Direct Payment,CIHR Fellowship,201002MFE,Fellowships - Post-PhD,Control of ESX-1 virulence secretion by the espA-espC-espD operon in Mycobacterium tuberculosis: molecular characterization and potential for anti-virulence drug development.,"                $100,000","                      $0","2 yrs 0 mth "
"Chen, Sui Rong W",University of Calgary,Operating Grant,201009MOP,Cell Physiology,Molecular Basis of Ca2+ Release Termination and its Role in Cardiomyopathies,"                $778,343","                      $0","5 yrs 0 mth "
"Chen, Yen-I; Barkun, Alan N",Research Institute of the McGill University Health Centre,Project Grant,202010PJT,"Clinical Investigation - C: Digestive, Endocrine and Excretory Systems",Endoscopic ultrasound-guided biliary drainage (EUS-BD) of first intent with a lumen apposing metal stent vs. endoscopic retrograde cholangiopancreatography (ERCP) in the management of patients with malignant distal biliary obstruction: a multi-centre randomized controlled trial (ELEMENT trial),"                $328,950","                      $0","2 yrs 8 mths "
"Chertkow, Howard M",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Alzheimer's Disease Neuroimaging Initiative (ADNI),201010ADN,Special Cases,Alzheimer's Disease Cooperative Study - Project #1,"                $300,000","                      $0","5 yrs 0 mth "
"Cheung, Carol C; Torlakovic, Emina",University Health Network (Toronto),Dissemination Events,201006KDE,Dissemination Events Grants,ReDefining the Crucial Role of Pathologists in the Era of Personalized Medicine: A National Strategy,"                 $20,145","                      $0","1 yr 0 mth "
"Cheung, Derek K",University of Toronto,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201003SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Development and validation of a portable postural monitoring system for the assessment of children and youth living with a paediatric spinal deformity.,"                  $4,950","                      $0","0 yr 3 mths "
"Cheung, Janice",McMaster University,"Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201003SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA","Is physical activity in patients with neck/arm musculoskeletal disorders mediated by pain intensity/threshold/tolerance, fear of movement or neural sensitivity?","                  $4,950","                      $0","0 yr 3 mths "
"Cheung, Karen C",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),201010CPG,Collaborative Health Research Projects - NSERC Partnered,Hydrogel-based microfluidic cell culture system for controlled drug dosage effects,"                $221,941","                      $0","3 yrs 0 mth "
"Cheung, Po-Yin",University of Alberta,Knowledge Translation Supplement,201002KTB,"Meetings, Planning and Dissemination Grant: End of Grant Knowledge Supplement",Special publication of a current review of practice in the management of asphyxiated neonates,"                 $33,778","                      $0","1 yr 0 mth "
"Cheung, Tsz Ying Sylvia",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Regulation of microRNA expression by interleukin-10 in activated macrophages,"                $105,000","                      $0","3 yrs 0 mth "
"Cheung, Winson Y; Cuthbert, Colleen A",University of Calgary,Project Grant,202010PJT,"Public, Community & Population Health",Characterizing Chronic Opioid Use in Cancer Patients,"                $504,900","                      $0","3 yrs 0 mth "
"Chevalier, Therese",Dalhousie University (Nova Scotia),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Multimodal Imaging for Surgical Planning in Epilepsy,"                $105,000","                      $0","3 yrs 0 mth "
"Chevrier, Andre D",Hospital for Sick Children (Toronto),Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,fMRI and MEG of preparation in the stop signal task,"                 $17,500","                      $0","1 yr 0 mth "
"Chevrier, Claudyne",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,"Interfaces socio-médicales et expériences de la tuberculose dans les bidonvilles de Mumbai, Inde: Prendre en compte les constructions sociales afin de mieux intervenir","                 $17,500","                      $0","1 yr 0 mth "
"Chiang, Yu-Shan",University of Toronto,Doctoral Research Award - Priority Announcement: Amyotrophic Lateral Sclerosis,201010ALD,Doctoral Research Awards - A,Using proteomics to investigate the role of TDP-43 (TAR DNA-binding protein 43) in the pathogenesis of Amyotrophic Lateral Sclerosis,"                 $39,000","                      $0","3 yrs 0 mth "
"Chicoine, Evelyne",Universit&eacute; de Montr&eacute;al,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Réponse métabolique à un repas de pâtes alimentaires marquées en 13C au repos ou à la suite d'une période d'exercice chez le sujet obèse,"                 $17,500","                      $0","1 yr 0 mth "
"Chidiac, Peter",University of Western Ontario,Operating Grant,201009MOP,Pharmacology & Toxicology,Role of RGS2 in the response of cells to stress,"                $539,515","                      $0","5 yrs 0 mth "
"Chilibeck, Philip D",University of Saskatchewan,Project Grant,202010PJT,Movement & Exercise,Is stretching superior to walking for reducing blood pressure?,"                $487,306","                      $0","3 yrs 0 mth "
"Chin, Jacqueline","Queen's University (Kingston, Ontario)",Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,A Preventative Intervention for Suicide: Expanding One's Time Perspective,"                 $17,500","                      $0","1 yr 0 mth "
"Chiu, Maria",University of Toronto,CIHR Fellowship,201010MFE,Health Research Training A - Post-PhD (HTA),The built environment and risk of cardiovascular disease: a population-based study in Ontario,"                 $90,000","                      $0","2 yrs 0 mth "
"Chiu, Stephanie E","Sunnybrook Research Institute (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,The Development of In Vivo Models for the Study of the Natural History and Treatment of Atherosclerotic Intraplaque Hemorrhage,"                 $70,000","                      $0","2 yrs 0 mth "
"Chiu, Ting",Hospital for Sick Children (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Elucidating the mechanism by which saturated fatty acid causes insulin resistance in muscle.,"                 $70,000","                      $0","2 yrs 0 mth "
"Chomont, Nicolas",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Project Grant,202010PJT,Virology & Viral Pathogenesis 2,Single-cell approaches to characterize and target the cellular reservoirs of HIV infection,"                $772,650","                      $0","5 yrs 0 mth "
"Chopek, Jeremy",University of Manitoba,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Comparison of flexor and extensor motoneurons to serotonin application and channel and receptor distributions in activity dependent states,"                $105,000","                      $0","3 yrs 0 mth "
"Chopra, Rajiv","Sunnybrook Research Institute (Toronto, Ontario)",Proof of Principle Program - Phase I,201009PPP,Proof of Principle,Development of endorectal MR elastography for prostate cancer detection,"                $153,344","                      $0","1 yr 0 mth "
"Chorney, Jill E",Dalhousie University (Nova Scotia),CIHR New Investigator,201009MSH,Health Research Salary A,"Pain at Home in Children Following Major Surgery: Physical, Psychological, and Economic Consequences","                $300,000","                      $0","5 yrs 0 mth "
"Chorney, Jill E",IWK Health Centre (Halifax),Operating Grant,201003MOP,Social & Developmental Aspects of Children's & Youth's Health,"Pain at Home in Children following Major Surgery: Physical, Psychological, and Economic Consequences","                $724,991","                      $0","5 yrs 0 mth "
"Chou, Vai Lam",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,201010GSD,Doctoral Research Awards - A,Delineate the role of neural stem cells in Alzheimer's disease pathogenesis,"                $105,000","                      $0","3 yrs 0 mth "
"Chow, Chung-Wai",University Health Network (Toronto),Project Grant,202010PJT,Respiratory System,Assessment of IPF Severity with Conventional and Intrabreath Oscillometry,"                $627,300","                      $0","5 yrs 0 mth "
"Chowdhury, Tanvir T",University of Calgary,CIHR Fellowship,201010MFE,Health Research Training B - HP,Dynamics of gylcemic control and risk of cardiovascular events in diabetic mellitus.,"                 $90,000","                      $0","2 yrs 0 mth "
"Christie, Brian R",University of Victoria (British Columbia),Project Grant,202010PJT,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,Bringing focus to the invisible injury: Defining a role for microbleeds and microglia in mild traumatic brain injury.,"                $967,725","                      $0","5 yrs 0 mth "
"Christie, Brian R",University of Victoria (British Columbia),Project Grant - PA: Sex and Gender in Health Research (Bridge funding),202010PJX,"Gender, Sex & Health",Drinking with Mary Jane: Understanding how consuming alcohol and marijuana during pregnancy impacts the developing brain.,"                $100,000","                      $0","1 yr 0 mth "
"Christoff, Kalina",University of British Columbia,Operating Grant - PA: INMHA (bridge funding),201009INO,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Investigating higher mental functions using real-time fMRI,"                $100,000","                      $0","1 yr 0 mth "
"Chuang, Jenny",University of British Columbia,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Executive function subprocesses and neural correlates of pathological gambling,"                 $17,500","                      $0","1 yr 0 mth "
"Chu, Lisa","York University (Toronto, Ontario)",Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards A,Influence of Pubertal Development on Fat Oxidation Rates during Exercise in Overweight Girls,"                 $17,500","                      $0","1 yr 0 mth "
"Chung, Winnie W",University of Guelph,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,The Unique Influence of Self-Perceived Loneliness on Childhood-Onset Depression,"                 $17,500","                      $0","1 yr 0 mth "
"Chunick, Susan L; Barer, Morris L","Fraser Health Authority (Surrey, BC)",Knowledge Synthesis Grant,201010KRS,Knowledge Synthesis Grant,Human Resource Practices that Optimize Research Capacity in Health Care: A Scoping Review,"                 $48,000","                  $2,000","1 yr 0 mth "
"Cianflone, Katherine M",Universit&eacute; Laval,Operating Grant,201003MOP,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",ASP Deficient and ASP Excess Mice Models: Immune-Metabolic Interactions in Adipose Tissue and Energy Expenditure Regulation,"                $619,175","                      $0","5 yrs 0 mth "
"Cimini, Massimo",University of Toronto,Science to Business Program,201003SB2,Science to Business,"Canadian Institutes of Health Research Science to Business 2010-2011 Fellowship  Rotman School of Management , University of Toronto MBA Program","                 $42,500","                      $0","2 yrs 0 mth "
"Ciofani, Maria",Direct Payment,CIHR Fellowship,201002MFE,Fellowships - Post-PhD,The transcription factor network regulating Th17 lineage specification and function,"                 $87,500","                      $0","1 yr 9 mths "
"Cioffi, Iacopo; Moayedi, Massieh",University of Toronto,Project Grant,202010PJT,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Identifying a novel neuromuscular biomarker signature of chronic temporomandibular disorders,"                $830,025","                      $0","5 yrs 0 mth "
"Ciruna, Brian G",Hospital for Sick Children (Toronto),Operating Grant,201009MOP,Cell Biology & Mechanisms of Disease,"Novel mechanisms underlying ciliogenesis, planar cell polarity, and polycystic kidney disease","                $894,920","                      $0","5 yrs 0 mth "
"Claing, Audrey",Universit&eacute; de Montr&eacute;al,Operating Grant,201009MOP,Pharmacology & Toxicology,Regulation of G protein-coupled receptor function by ARF6,"                $653,984","                      $0","5 yrs 0 mth "
"Claing, Audrey",Universit&eacute; de Montr&eacute;al,Operating Grant,201003MOP,Molecular & Cellular Biology of Cancer,Role of ARF proteins in breast cancer,"                $622,670","                      $0","5 yrs 0 mth "
"Clandinin, Michael T",University of Alberta,Operating Grant,201009MOP,"Nutrition, Food & Health",Absorption of ganglioside reduces proinflammatory signaling in the intestine,"                $398,616","                      $0","3 yrs 0 mth "
"Clarke, Anthony J; Brown, Eric D; Burrows, Lori L; Levesque, Roger C; Strynadka, Natalie C",University of Guelph,Canada-UK Partnership on Antibiotic Resistance - LOI,201011TGO,Special Cases,"Novel antibacterial targets, assays, probes and opportunities in bacterial cell wall biogenesis","                      $0","                      $0","1 yr 0 mth "
"Clarke, Diana E; Chernomas, Wanda M",University of Manitoba,"Meetings, Planning and Dissemination Grant: INMHA",201002MNM,"Meetings, Planning and Dissemination Grant: Neurosciences, Mental Health and Addiction",Developing a research agenda: Young women living with schizophrenia,"                  $5,000","                      $0","1 yr 0 mth "
"Clarke, Hugh J",Research Institute of the McGill University Health Centre,Operating Grant,201009MOP,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Defining the role of FSH in oocyte development: an essential prerequisite to treat infertility,"                $534,320","                      $0","4 yrs 0 mth "
"Clarke, Paul B; Hébert, Terence E",McGill University,Project Grant,202010PJT,Pharmacology & Toxicology,Biased agonism at G-protein coupled receptors: in vitro to in vivo,"                $898,875","                      $0","5 yrs 0 mth "
"Clark, Jessica","Queen's University (Kingston, Ontario)","Undergraduate: Mobility, musculoskeletal health and arthritis - ICS",201003SMA,"Undergraduate: Mobility, musculoskeletal health & arthritis - IMHA",Understanding mechanical energy compensation as a means of enhancing mobility in aging and disability,"                  $4,950","                      $0","0 yr 3 mths "
"Clavel, Marie-Annick",Universit&eacute; Laval,Project Grant,202010PJT,"Gender, Sex & Health",Impact of an Angiotensin Receptor Blocker in Aortic Stenosis - a Randomized Controlled Trial,"                $753,525","                      $0","5 yrs 0 mth "
"Claycomb, Julie M",University of Toronto,Project Grant - PA: Epigenetics/epigenomics in human health or disease,202010PJG,Developmental Biology,Regulation of Spermatogenesis and Epigenetic Inheritance by Argonaute/Small RNA Pathways,"                $100,000","                      $0","1 yr 0 mth "
"Cleary, Sean",Sinai Health System (Toronto),Operating Grant,201010MOP,"Public, Community & Population Health 2","The association of serum Vitamin D levels, genetic variants in vitamin D metabolism genes and pancreatic cancer risk.","                $100,000","                      $0","1 yr 0 mth "
"Clowater, Sarah L",University of Manitoba,Master's Award: Canada Graduate Scholarships,201002GSM,Canada Graduate Scholarships Master's Awards B,Effects of Self-Knowledge on Self-Regulation and Healthy Eating,"                 $17,500","                      $0","1 yr 0 mth "
"Clow, Barbara N",Dalhousie University (Nova Scotia),CIHR Caf&eacute; Scientifique Program,201006SCI,Special Cases,Sex or gender? What difference does it make?,"                  $3,000","                      $0","1 yr 0 mth "
"Cluff, Tyler; Dukelow, Sean P",University of Calgary,Project Grant,202010PJT,Movement & Exercise,Robotic Evaluations of Motor Learning during Stroke Neurorehabilitation,"                $742,050","                      $0","5 yrs 0 mth "
