Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Gagnon, Madison K",Brock University (Ontario),Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Allergic Disease and Adverse Childhood Experiences,"                 $17,500","                      $0","1 yr 0 mth "
"Gaisano, Herbert Y",Direct Payment,Canada Research Chairs - CIHR Funded,201910T1C,Special Cases - Awards Programs,Canada Research Chairs - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
"Galea, Liisa A",University of British Columbia,Catalyst Grant: Analysis of CLSA Data,201909ACD,Catalyst Grant: Analysis of CLSA Data,Healthy Aging: The effects of Parenthood and APOE Genotype on Cognitive Decline,"                 $63,000","                      $0","1 yr 0 mth "
"Galea, Liisa A",University of British Columbia,Planning and Dissemination Grant - Institute Community Support,201909PCS,Planning and Dissemination - INMHA,Minding the Brain Gap: A National Meeting on Advancing Women's Brain Health,"                 $15,000","                      $0","1 yr 0 mth "
"Galica, Jacqueline; Robb, Kathleen J","Queen's University (Kingston, Ontario)",Catalyst Grant: Patient-Oriented Research,201909PAO,Catalyst Grant : Patient-Oriented Research,Surviving Gynecological Cancer in small urban and rural communities: Using integrated knowledge translation methods to develop a framework to facilitate survivor preparedness to transition out of cancer treatment,"                 $75,195","                      $0","1 yr 0 mth "
"Gallagher, Anne; Birca, Ala; Lodygensky, Gregory A; Pinchefsky, Elana","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Project Grant,201903PJT,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health 2",Visual and cognitive development in preemies: the role of neonatal hypoglycemia,"                $531,676","                      $0","5 yrs 0 mth "
"Gallagher, Anne",Direct Payment,Canada Research Chairs - CIHR Funded,201904CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Gallagher, Damien","Sunnybrook Research Institute (Toronto, Ontario)",Project Grant,201903PJT,"Gender, Sex & Health","Understanding the links between depression and increased risk of Alzheimer's dementia: longitudinal analyses of modifiable risks, neuropathology and the role of sex & gender.","                $126,225","                      $0","2 yrs 0 mth "
"Gallant, Jelisa C",Mount Saint Vincent University (Halifax),Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201906FSS,Special Cases - Awards Programs,"Exploring Factors associated with high rates of both relapse and failure to follow-up in patients under 5 years of age at the Lao Friends Hospital for Children in Luan Prabang, Lao.","                  $6,000","                      $0","0 yr 4 mths "
"Gallo, Lucy; Egale Canada, .",Direct Payment,Indigenous Gender and Wellness Development Grants,201910IWD,Indigenous Gender and Wellness Development Grants,"Building Two Spirit Supports at Egale Youth Services: Wellness, Access and Inclusion for Two Spirit Youth under 29 years of age","                 $38,326","                      $0","1 yr 0 mth "
"Gallouzi, Imed",McGill University,Planning and Dissemination Grant - Institute Community Support,201909PCS,Planning and Dissemination - ICR,5th Cancer Cachexia Conference: Bridging Molecular Advances to Clinical Care,"                 $10,000","                      $0","1 yr 0 mth "
"Gallouzi, Imed",McGill University,Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - ICR,"mRNA Turnover: Mechanisms, Regulation and their Implication in Infectious and Age-Related Diseases","                 $10,000","                      $0","1 yr 0 mth "
"Ganann, Rebecca L; Richardson, Elizabeth; Phillips, Stuart M",McMaster University,Catalyst Grant: Patient-Oriented Research,201909PAO,Catalyst Grant : Patient-Oriented Research,"The EMBOLDEN study: Enhancing physical and community MoBility in OLDEr adults with health inequities using commuNity co-design, implementation and evaluation of a complex intervention incorporating exercise, nutrition, social participation, and system navigation","                $100,000","                      $0","1 yr 0 mth "
"Ganesh, Aravind",University of Calgary,CIHR Fellowship,201910MFE,Health Professional Awards - Fellowships,Clarifying and modifying the natural history of vascular cognitive impairment - a Canadian cohort study with a paired pilot clinical trial,"                 $55,000","                      $0","1 yr 0 mth "
"Gangloff, Anne",Universit&eacute; Laval,Project Grant,201903PJT,Cancer Progression & Therapeutics 2,Multi-pathway cholesterol depletion on top of FOLFIRINOX in newly diagnosed metastatic pancreatic adenocarcinoma: a feasibility and proof-of-concept study,"                $153,000","                      $0","2 yrs 0 mth "
"Ganguly, Esha",University of Alberta,Travel Awards - Institute Community Support,201909ISU,Institute of Circulatory and Respiratory Health,Effects of nanoparticle-encapsulated MitoQ (nMitoQ) delivery to the placenta on fetal cardiomyocyte development in a rat model of prenatal hypoxia,"                  $1,000","                      $0","1 yr 0 mth "
"Garceau, Laurence",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Revue syst‚matique et m‚ta-analyse des traitements psychologiques des troubles anxieux chez les individus pr‚sentant un trouble bipolaire,"                 $17,500","                      $0","1 yr 0 mth "
"Garcia Prat, Laura",University Health Network (Toronto),CIHR Fellowship,201910MFE,Fellowships - Post-PhD,Investigating the therapeutic potential of modulating lysosomal biogenesis in normal and leukemic human hematopoietic stem cells,"                $135,000","                      $0","3 yrs 0 mth "
"Garg, Amit; Cote, Brenden B; Vorster, Arris H; Blake, Peter G; Bohm, Clara; Lacson, Jr., Eduardo; Levin, Adeera; Silver, Samuel; Tonelli, Marcello",London Health Sciences Centre Res. Inc. (Ont.),Operating Grant: SPOR Innovative Clinical Trial Multi-Year Grant,201911MYG,Operating Grant: SPOR Innovative Clinical Trial Multi-Year Grant,Innovative Pragmatic Cluster-Randomized Registry Trials to Improve Hemodialysis Care,"              $2,817,233","                      $0","4 yrs 0 mth "
"Gariépy, Geneviève",CIUSSS de l'Est-de-l'lle-de-Montr&eacute;al-Sant&eacute; Mentale,Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - ICRH,Workshop to develop a national strategy on the integration of sleep and circadian rhythms into public health research and policies,"                 $15,000","                      $0","1 yr 0 mth "
"Gariépy, Geneviève",CIUSSS de l'Est-de-l'lle-de-Montr&eacute;al-Sant&eacute; Mentale,Travel Awards - Institute Community Support,201901ISU,IPPH - Starting Investigators Workshop Travel Bursaries,Social and structural determinants of youth mental health: potential mechanisms for policy and interventions,"                  $1,500","                      $0","1 yr 0 mth "
"Gasbarrino, Karina",McGill University,Travel Awards - Institute Community Support,201901ISU,Institute of Circulatory and Respiratory Health,Circulating sex-specific markers of plaque instability in women and men with severe carotid atherosclerosis,"                  $1,000","                      $0","1 yr 0 mth "
"Gaudreau, Pierrette",Universit&eacute; de Montr&eacute;al,Summer Program in Aging Host Support,201901SPH,Special Cases,Geroscience: A novel interdisciplinary approach for research on aging.,"                 $75,000","                      $0","1 yr 0 mth "
"Gauthier, Lynn R; Chambers, Christine T; Gagliese, Lucia; Gagnon, Bruno; Hawley, Philippa H",Universit&eacute; Laval,Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - INMHA,"Managing cancer pain during the opioid crisis: A multidisciplinary, cross-Canada knowledge dissemination and research planning initiative","                 $20,000","                      $0","1 yr 0 mth "
"Gauthier, Lynn R",Universit&eacute; Laval,Project Grant,201903PJT,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Age-related patterns in the experience of chemotherapy-induced peripheral neuropathy,"                $749,700","                      $0","5 yrs 0 mth "
"Gavarkovs, Adam G",University of Toronto,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - B,Reducing patient preoperative anxiety through an innovative translational simulation intervention targeting health professionals,"                $105,000","                      $0","3 yrs 0 mth "
"Gaynor-Sodeifi, Kaveh",McGill University,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Association Between Muscle Mass and Exercise Physiological and Perceptual Outcomes in People with Chronic Obstructive Pulmonary Disease,"                 $17,500","                      $0","1 yr 0 mth "
"Ge, Erjia; Brook, Jeffrey R; Lou, Wen-Yi W; To, Teresa",University of Toronto,Operating Grant: Data Analysis - Healthy Cities Intervention Research,201910DA4,Data Analysis Using Existing Databases and Cohorts,Exploring inequalities of greenness accessibility to inform interventions to reduce avoidable development of allergic-related respiratory problems in children,"                 $75,000","                      $0","1 yr 0 mth "
"Gegiia, Ievgen",Universit&eacute; Laval,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Effet de l?hyperthermie sur le pronostic neurologique … long terme des patients suivant un traumatisme cranioc‚r‚bral grave.,"                 $17,500","                      $0","1 yr 0 mth "
"Gelinas, Céline; Laporta, Donald P",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Project Grant,201909PJT,"Psychosocial, Sociocultural & Behavioural Determinants of Health",Managing Pain In Collaboration in the Intensive Care Unit (MPIC-ICU): Impact on clinical practices and patient outcomes,"                $684,674","                      $0","4 yrs 6 mths "
"Gelinas, Céline; Richebé, Philippe G",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Project Grant,201909PJT,"Psychosocial, Sociocultural & Behavioural Determinants of Health",Validation of a new multi-parameter technology to better diagnose pain in the adult intensive care population: The Nociception Level (NOL) Index,"                $524,024","                      $0","4 yrs 0 mth "
"Gelmon, Lawrence J",University of Manitoba,Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - HIV/AIDS and/or STBBIs,The University of Nairobi Collaborative HIV/AIDS Research Group Annual Meeting 2020 celebrating 40 Years of collaboration with the University of Manitoba,"                 $20,000","                      $0","1 yr 0 mth "
"Gendron, Louis",Universit&eacute; de Sherbrooke,Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - Institute of Genetics,20th Joint meeting of the Great Lakes GPCR Retreat and the Club des récepteurs à sept domaines transmembranaires du Québec,"                 $20,000","                      $0","1 yr 0 mth "
"Généreux-Gamache, Jade-Anaïs",Universit&eacute; de Sherbrooke,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Caract‚risation des partenaires d?interaction du facteur de transcription LRH-1 (liver receptor homolog 1) dans un modŠle de cancer du sein triple n‚gatif,"                 $17,500","                      $0","1 yr 0 mth "
"Genest, Christine",Universit&eacute; de Montr&eacute;al,Team Grant: Mental Wellness in Public Safety Team Grants - LOI,201903MWL,Team Grant: Mental Wellness in Public Safety Team Grants - LOI,"Décrire longitudinalement les blessures de stress post-traumatique suite à l'exposition à des événements potentiellement traumatiques chez les pompiers, policiers, paramédics et répartiteurs puis développer et implanter en collaboration avec des utilisateurs des connaissances un programme de prévention pour soutenir le personnel de la sécurité publique : une approche réaliste avec méthodologie mixte.","                 $29,436","                      $0","0 yr 5 mths "
"Genest, Jacques Jr.",Research Institute of the McGill University Health Centre,Project Grant,201909PJT,Clinical Investigation - D: Cardiovascular Systems,Familial Hypercholesterolemia in Canada:  Precision and Personalized Approaches to Increase Identification and Improve Clinical outcomes,"                $734,400","                      $0","5 yrs 0 mth "
"Genest, Jacques Jr.; Bernard, Sophie",Research Institute of the McGill University Health Centre,Knowledge Synthesis Grant: Socio-Economic Burden of Inherited Disease,201909SBI,Knowledge Synthesis Grant: Socio-Economic Burden of Inherited Disease,Homozygous Familial Hypercholesterolemia (HoFH) in Canada,"                 $99,617","                      $0","1 yr 0 mth "
"Genest, Jacques Jr.",Research Institute of the McGill University Health Centre,Project Grant,201903PJT,Cardiovascular System - B: Heart and Circulation,Desmocollin 1 (DSC1) and atherosclerosis,"                $765,000","                      $0","5 yrs 0 mth "
"Genov, Roman; Weinroth, Aaron; Valiante, Taufik A",University of Toronto,Collaborative Health Research Projects (NSERC partnered),201910CPG,Collaborative Health Research Projects - NSERC Partnered,Personalized Contingent Neurostimulation for Epilepsy by Machine Learning in Organic Brain Interfaces,"                $360,000","                 $15,000","3 yrs 0 mth "
"Gentile, Francesco",University of British Columbia,CIHR Fellowship,201910MFE,Fellowships - Post-PhD,Computer-Aided Discovery of Estrogen Receptor Activation Function 2 (AF2) Inhibitors as the First-In-Class Therapies for Drug Resistant Breast Cancers,"                 $90,000","                      $0","2 yrs 0 mth "
"Geoffroy, Marie-Claude",McGill University,Project Grant,201903PJT,"Psychosocial, Sociocultural & Behavioural Determinants of Health 2",Transitioning to Adulthood: Risk and Protective Factors for Mental Health Problems (MHPs) between Adolescence and Adulthood in a Representative Population Sample.,"                $260,101","                      $0","4 yrs 0 mth "
"Geoffroy, Marie-Claude",Direct Payment,Canada Research Chairs - CIHR Funded,201904CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"George, Nicole",McGill University,Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - B,Bridging the clinic and community: Implementing an integrated chronic pain management intervention,"                $105,000","                      $0","3 yrs 0 mth "
"Gerarduzzi, Casimiro",CIUSSS Est-de-l'Ile-de- Montr&eacute;al-Maisonneuve Rosemont,Project Grant,201909PJT,"Hematology, Digestive Disease & Kidney",Targeting SMOC2-induced epithelial-to-mesenchymal transition inhibits senescence in mouse models of kidney fibrosis,"                $738,225","                      $0","5 yrs 0 mth "
"Gesink, Dionne; Bourns, Laura",University of Toronto,Project Grant - Priority Announcement: HIV/AIDS and STBBI,201909PJH,"Public, Community & Population Health 2",Sexual Health and STI Prevention For Sexual Minority Men In Suburban Cities,"                 $85,000","                      $0","1 yr 0 mth "
"Ghahary, Aziz",University of British Columbia,Project Grant - PA: MSK/Skin/Oral Health: Clinical Research - Skin Health,201903PJ6,Biomedical Engineering,Development and application of a Multifunctional Nutrient-rich Composite Scaffold for Treatment of Complex Wounds,"                $100,000","                      $0","1 yr 0 mth "
"Ghanbari, Faegheh",Research Institute of the McGill University Health Centre,Travel Awards - Institute Community Support,201909ISU,Institute of Cancer Research,Inhibition of triple negative breast cancer cell progression using estrogen related receptor alpha's endogenous inverse agonist,"                  $1,500","                      $0","1 yr 0 mth "
"Ghaseminejad Tafres, Amirfarhad",University of British Columbia,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Generating a Novel Transgenic Model and Developing Gene-Editing Therapeutic Approaches for Retinitis Pigmentosa,"                 $17,500","                      $0","1 yr 0 mth "
"Ghasemlou, Nader","Queen's University (Kingston, Ontario)",Project Grant - PA: MSK/Skin/Oral Health: Clinical Research - Skin Health,201909PJ6,Systems & Circuits Neurosciences - A,Neuro-immune control of postoperative pain via CCL22:CCR4 signalling,"                $100,000","                      $0","1 yr 0 mth "
"Ghoman, Simran K",University of Alberta,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Game-based simulation training to help neonatal resuscitation providers save babies at birth,"                 $17,500","                      $0","1 yr 0 mth "
"Ghosh-Swaby, Olivia R",Women's College Hospital (Toronto),Travel Awards - Institute Community Support,201909ISU,Travel Awards - Canadian Cardiovascular Congress,"Glucose Lowering Drugs or Strategies, Major Adverse Cardiovascular Events and Heart Failure Outcomes, and Association with Weight Loss - A Meta-analysis of Large Cardiovascular Outcome Trials","                  $1,000","                      $0","1 yr 0 mth "
"Giacca, Adria",University of Toronto,Project Grant,201903PJT,"Diabetes, Obesity, Lipid & Lipoprotein Disorders",The role of NOD1 in obesity-associated diabetes,"                $940,950","                      $0","5 yrs 0 mth "
"Giacomelli, Andrew O",University Health Network (Toronto),CIHR Fellowship,201910MFE,Fellowships - Post-PhD,Defining the tumor immune microenvironment in homologous recombination-deficient tumors using single-cell immunophenotypic and transcriptomic profiling,"                $135,000","                      $0","3 yrs 0 mth "
"Giangregorio, Lora Marie",University of Waterloo (Ontario),Project Grant,201903PJT,Randomized Controlled Trials,Finding the Optimal Resistance Training Intensity For Your Bones: A randomized controlled trial (FORTIFY Bones),"              $1,258,426","                      $0","5 yrs 0 mth "
"Gibbard, Evan",University of British Columbia,Travel Awards - Institute Community Support,201909ISU,Institute of Cancer Research,Modeling High Grade Serous Ovarian Cancer Using Human Fallopian Tube-Derived Organoids,"                  $1,500","                      $0","1 yr 0 mth "
"Gibbard, Evan",University of British Columbia,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Organoid models of high grade serous ovarian cancer: investigating the effect of homologous recombination mutations on genomic stability,"                 $17,500","                      $0","1 yr 0 mth "
"Gibson, Jennifer; Crowcroft, Natasha S; Paprica, P. Alison; Rosella, Laura C",University of Toronto,Planning and Dissemination Grant - Institute Community Support,201903PCS,Planning and Dissemination - IPPH Artificial Intelligence,The 'Collaboration on AI for the Public's Health': Toward a Research Program for Equitable AI,"                 $24,320","                      $0","1 yr 0 mth "
"Gibson, William T",University of British Columbia,Project Grant,201909PJT,Genetics,Functional Studies of Coding Variants in Polycomb Repressive Complex Found in Humans,"                $612,000","                      $0","5 yrs 0 mth "
"Giesbrecht, Gerald F",University of Calgary,Project Grant,201903PJT,Social & Developmental Aspects of Children's & Youth's Health,Role of the gut microbiota and physiological systems underlying internalizing problems during the transition from childhood to adolescence,"                $971,550","                      $0","5 yrs 0 mth "
"Gifford, Wendy A; Ashton, Savanah",University of Ottawa,Project Grant,201909PJT,Indigenous Health Research,Building culturally safe cancer survivorship care with Inuit in Inuit Nunangat,"                $738,224","                      $0","3 yrs 0 mth "
"Gifford, Wendy A; Dick, Peggy F; Dick, Natasha; Thomas, Roanne Leigh",University of Ottawa,Operating Grant: Transitions in Care - Evaluation Grants,201902TEG,Operating Grant: Transitions in Care - Evaluation Grants,Adapting transitions-in-care (TiC) strategies for cancer to be culturally relevant with First Nations communities,"                $200,000","                      $0","2 yrs 0 mth "
"Gilbert, Claudia","INRS - (Qu&eacute;bec, QC)",Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Étude du rôle de la sulfurostransférase mitochondriale MPST dans la nécrose régulée des macrophages après infection par le virus de la grippe,"                 $17,500","                      $0","1 yr 0 mth "
"Gilbert-Ouimet, Mahée",Direct Payment,Canada Research Chairs - CIHR Funded,201904CRC,Special Cases - Awards Programs,Canada Research Chair - Tier 2,"                $600,000","                      $0","5 yrs 0 mth "
"Gilchrist, Madeline C",University of Western Ontario,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Dopaminergic modulation of a fast visuomotor pathway in health and in Parkinson's Disease,"                 $17,500","                      $0","1 yr 0 mth "
"Gilchrist, Victoria",University of Ottawa,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Characterization of novel viral sensitizers that enhance oncolytic herpes simplex-1 virus (HSV1) and vesicular stomatitis virus (VSV) infection in cancer cells through polo-like kinase-1(PLK1) inhibition,"                 $17,500","                      $0","1 yr 0 mth "
"Gilks, Cyril B; Bashashati, Ali; Salcudean, Septimiu E",University of British Columbia,Project Grant,201903PJT,Medical Physics & Imaging,"Omics, Histopathology and AI: An Integrative Approach for Biomarker Discovery in Ovarian Cancer","                $822,376","                      $0","3 yrs 0 mth "
"Gillies, Elizabeth R",University of Western Ontario,Project Grant - PA: Arthritis,201909PJD,Pharmaceutical Sciences,Intra-articular Delivery of PPAR-delta Inhibitors for the Treatment of Post-traumatic Osteoarthritis,"                $100,000","                      $0","1 yr 0 mth "
"Gilliland, Jason A",University of Western Ontario,Prize - IHDCYH Talks,201910IHT,Prize - IHDCYH Talks,Go Green Travel Clean: Using child voices and drawings to encourage clean and active school travel modes among primary school children,"                    $750","                      $0","1 yr 0 mth "
"Gilliland, Jason A",University of Western Ontario,Project Grant,201909PJT,"Public, Community & Population Health","Examining the influence of a school travel planning intervention on children's travel behaviour, physical activity, and exposure to pollution around their schools","              $1,005,975","                      $0","5 yrs 0 mth "
"Gillis, Chelsia A",Research Institute of the McGill University Health Centre,CIHR Fellowship,201910MFE,Allied Health Professionals - Fellowships,Targeting and optimizing personalized pre-operative risk factors to achieve better colorectal surgery outcomes,"                $165,000","                      $0","3 yrs 0 mth "
"Gillis, Chelsia A",University of Calgary,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201906FSS,Special Cases - Awards Programs,Prehabilitation intervention to improve patient-centered outcomes post-colorectal surgery for cancer: A multicenter randomized controlled trial,"                  $5,800","                      $0","0 yr 2 mths "
"Gill, Jagbir S; Assu, Alissa; Appleton, Leanne A; Hart, Colleen A",University of British Columbia,Team Grant - SPOR iCT Rewarding Success - Phase 3,201901SRS,Team Grant - SPOR iCT Rewarding Success - Phase 3,A BC wide program for Indigenous patients to Gain Equitable access to kidney transplantation: The BRIDGE to Transplantation Initiative.,"              $2,400,000","                      $0","4 yrs 0 mth "
"Gill, Peter J; Breen-Reid, Karen M; Buchanan, Francine; Van Clieaf, Judy; Bayliss, Patricia A; Mahant, Sanjay",Hospital for Sick Children (Toronto),Catalyst Grant: Patient-Oriented Research,201909PAO,Catalyst Grant : Patient-Oriented Research,Patient-oriented research priorities for pediatric hospital care: a James Lind Alliance Priority Setting Partnership,"                $100,000","                      $0","1 yr 0 mth "
"Gill, Sandeep K",University of British Columbia,Doctoral Research Award - Priority Announcement - Infection and Immunity,201910DF3,Doctoral Research Awards - A,"Transfer of Sinonasal Microbiota from a Healthy Donor to Treat Refractory Chronic Rhinosinusitis in Recipient Patient, A Prospective Safety and Efficacy Study","                $105,000","                      $0","3 yrs 0 mth "
"Gilormini, Pierre-André","Simon Fraser University (Burnaby, B.C.)",CIHR Fellowship,201910MFE,Fellowships - Post-PhD,CRISPR-Cas9 genome-wide pooled screen for the identification of unknown glucocerebrosidase modulators,"                $135,000","                      $0","3 yrs 0 mth "
"Girard, Simon",Universit&eacute; du Qu&eacute;bec &agrave; Chicoutimi,Project Grant,201903PJT,Genetics,Investigating the role of non-coding variations in epilepsy,"                $436,050","                      $0","3 yrs 0 mth "
"Girgis, Samer A",McGill University,Master's Award: Canada Graduate Scholarships,201912GSM,Special Cases - Awards Programs,Targeting Translation as a Druggable Opportunity in Breast Cancer,"                 $17,500","                      $0","1 yr 0 mth "
"Giros, Bruno J",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Project Grant,201903PJT,Pharmacology & Toxicology,Noradrenergic control of vulnerability to chronic stress: novel mechanisms and targets,"                $883,576","                      $0","5 yrs 0 mth "
"Giuffre, Adrianna",University of Calgary,Canada Graduate Scholarships - Michael Smith Foreign Study Supplements,201906FSS,Special Cases - Awards Programs,"Effects of Transcranial Direct Current Stimulation (tDCS) and High Definition-tDCS (HD-tDCS) on motor learning in children: Robotic Transcranial Magnetic Stimulation (TMS) motor maps, current modelling, and resting state functional connectivity","                  $6,000","                      $0","0 yr 3 mths "
"Gladdy, Rebecca A",Sinai Health System (Toronto),Project Grant,201903PJT,Cancer Progression & Therapeutics,Whole Genome Sequencing Defines Leiomyosarcoma Evolution and Identifies Therapeutic Opportunities in the DNA Damage Pathway,"                $948,600","                      $0","5 yrs 0 mth "
"Gleason, James L; Fournier, Alyson Elise; Mittermaier, Anthony; Moitessier, Nicolas R",McGill University,Project Grant,201909PJT,Pharmaceutical Sciences,Development of 14-3-3 protein/protein interaction agonists as potential therapies for spinal cord injury and stroke,"                $286,875","                      $0","3 yrs 0 mth "
"Glogauer, Michael",University of Toronto,Planning and Dissemination Grant - Institute Community Support,201909PCS,Planning and Dissemination - IMHA,Consensus meeting for dental guidelines development to optimize oral health in head and neck cancer survivors,"                 $14,900","                      $0","1 yr 0 mth "
"Glover, J. N. Mark",University of Alberta,Project Grant,201909PJT,Biochemistry & Molecular Biology - A,Role of BRCT proteins in DNA damage signaling,"                $826,200","                      $0","5 yrs 0 mth "
"Godard-Sebillotte, Claire",McGill University,Travel Awards - Institute Community Support,201909ISU,Institute of Health Services and Policy Research,La continuité des soins auprès du médecin généraliste peut elle prévenir les hospitalisations évitables chez les personnes âgées démentes? Perspectives Québécoises,"                  $1,500","                      $0","1 yr 0 mth "
"Godin, Michel; Courtman, David W; Davis, Darryl R; Stewart, Duncan J",University of Ottawa,Collaborative Health Research Projects (NSERC partnered),201910CPG,Collaborative Health Research Projects - NSERC Partnered,Enhancing cell therapies using microfluidic encapsulation strategies,"                $480,060","                 $13,960","3 yrs 0 mth "
"Goertz, David E","Sunnybrook Research Institute (Toronto, Ontario)",Project Grant,201903PJT,Medical Physics & Imaging,Novel Catheter Based Therapeutic Ultrasound Approach for the Treatment of Coronary Artery Occlusions,"                $374,851","                      $0","4 yrs 0 mth "
"Gogna, Priyanka","Queen's University (Kingston, Ontario)",Doctoral Research Award: Canada Graduate Scholarships,201911FBD,Doctoral Research Awards - B,Air pollution and sentinel biologic health effects in Canada,"                $105,000","                      $0","3 yrs 0 mth "
"Gogovor, Amédé",Universit&eacute; Laval,Fellowship: POR Awards - Transition to Leadership Stream - Phase 1,201911TLS,POR Awards- Transition to Leadership Stream- Phase 1- Fellowship,Patient-engaged development of standards for a reporting guideline for scaling studies of health interventions,"                $155,000","                      $0","2 yrs 0 mth "
"Gogovor, Amédé",Universit&eacute; Laval,Travel Awards - Institute Community Support,201909ISU,Institute of Health Services and Policy Research,Items for reporting scaling studies of health interventions: a systematic review,"                  $1,500","                      $0","1 yr 0 mth "
"Goldenberg, Neil M",Hospital for Sick Children (Toronto),CLA/CIHR-ICRH/AZ Canada Emerging Clinician Scientist Award,201907ECS,Special Cases,Immunological Dysfunction in Systemic Sclerosis-Associated Pulmonary Arterial Hypertension,"                $147,232","                      $0","2 yrs 0 mth "
"Goldenberg, Shira","Simon Fraser University (Burnaby, B.C.)",Project Grant,201903PJT,"Public, Community & Population Health 2",Evaluating Impacts of Structural and Community-Led Interventions on STBBI Risk Environments for Street and Off-Street Sex Workers,"              $1,024,304","                      $0","5 yrs 0 mth "
"Goldenberg, Shira; Lavergne, Miriam R","Simon Fraser University (Burnaby, B.C.)",Project Grant,201903PJT,Health Services Evaluation & Interventions Research 3,"Evaluating Inequities in Refugee and Immigrant Women's Sexual and Reproductive Health Access (IRIS): A Mixed-Methods, Population-Based Study in British Columbia","                $956,250","                      $0","5 yrs 0 mth "
"Gold, Michael R",University of British Columbia,Project Grant,201904PJT,Immunology & Transplantation,"Control of B cell receptor (BCR) spatial organization, BCR signaling, and B cell activation by proteins that regulate actin remodeling","                $100,000","                      $0","1 yr 0 mth "
"Goldstein, Roger S",McMaster University,Catalyst Grant: Breathing as One - Boehringer Ingelheim Canada COPD Grant,201912BAO,Special Cases,Rapid Access Rehabilitation (RAR) Post Hospitalization for Acute Exacerbations of Chronic Obstructive Pulmonary Disease – a feasibility study,"                 $10,000","                      $0","1 yr 0 mth "
"Golla, Kalyan",University of British Columbia,Travel Awards - Institute Community Support,201909ISU,Institute of Circulatory and Respiratory Health,The regulation of integrin signaling by the platelet cytoskeleton,"                  $1,000","                      $0","1 yr 0 mth "
"Gomez Cardona, Liliana",CIUSSS de l'Ouest-de-l'Ile-de-Montr&eacute;al-Douglas Hospital,Indigenous Gender and Wellness Development Grants,201910IWD,Indigenous Gender and Wellness Development Grants,Study on the cultural appropriateness and safety of a mental health assessment tool among the Indigenous communities of Canada,"                 $74,804","                      $0","1 yr 0 mth "
"Gomez-Carrillo Castro, Ana",McGill University,Planning and Dissemination Grant - Institute Community Support,201909PCS,Planning and Dissemination - Strategy for Patient-Oriented Research,Advancing person-centered DE-prescription practice through inverse knowledge-translation,"                 $19,963","                      $0","1 yr 0 mth "
"Gomez Jaramillo, David",Unity Health Toronto,Project Grant,201903PJT,Health Policy & Systems Management Research,A population-based study of emergency general surgery conditions in patients with solid organ transplants,"                $126,225","                      $0","2 yrs 0 mth "
"Gomez, Maria J",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,201911CGV,Vanier Canada Graduate Scholarships CIHR,Molecular and functional maturation of engrafted pluripotent stem cell-derived cardiomyocytes,"                $150,000","                      $0","3 yrs 0 mth "
"Gommerman, Jennifer L",Direct Payment,Canada Research Chairs - CIHR Funded,201910T1C,Special Cases - Awards Programs,Canada Research Chairs - Tier 1,"              $1,400,000","                      $0","7 yrs 0 mth "
