"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"95","Ministry of AYUSH","Discovery isolation, characterization & pharmacopeial standardization of traditionally used Indian medicinal plants to achieve new biological knoweldge","A. Ali","CSIR-Indian Institute of Integrative Medicine","Canal Road",6616330,36,"2016-17","AYUSH","Indian Rupees","Months","AYUSH_2016-17_14"
"96","Ministry of AYUSH","Effect of Yoga in patients undergoing Chemoradiation in Carcinoma Cervix - A randomized controlled study","H.B. Goverdhan","Kidwai Memorial Institute of Oncology","Department of Radiation Oncology, Dr. M.H. Marigowda Road",5404200,36,"2016-17","AYUSH","Indian Rupees","Months","AYUSH_2016-17_15"
"97","Ministry of AYUSH","Role of Delphinium denudatum (Jadwar) in a rat model of Nicotine dependence","R. Jain","All India Institute of Medical Sciences","Department of Psychiatry, Ansari Nagar",2916018,36,"2016-17","AYUSH","Indian Rupees","Months","AYUSH_2016-17_16"
"98","Ministry of AYUSH","Evaluation of ratio protective potential of medicinally important Indian bamboo plants in cancer","P.J. Mehta","Nirma University","Department of Pharmacology, Institute of Pharmacy, S.G. Highway",4212250,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_1"
"99","Ministry of AYUSH","Efficacy of Homoeopathic intervention in influencing the academic outcome in children with scholastic difficulties from the vernacular medium - a multicentric study","K.M. Dhawale","Dr. M.L. Dhawale Memorial Trust","BMC's Holistic Mother & Child Care Centre, 3rd Floor, Hari Shankar Joshi Marg, Dahisar (E)",5954025,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_2"
"100","Ministry of AYUSH","Effect of Yogic intervention on QOL & immunological profile in breast cancer patients undergoing chemotherapy & radiotherapy - A randomized control trial","S. Kumar","King George's Medical University","Department of General Surgery",5707566,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_3"
"101","Ministry of AYUSH","Anti-migratory role of black seed extract (Thymoquinone) nanoparticle in triple negative breast cancer cells: Evaluation of molecular mechanisms via miRNA axis","A. Adhikary","Calcutta University","Department of Life Science, Cancer, Centre for Research in Nanoscience & Nanotechnology, Acharya Prafulla Chandra Siksha Prangan, JD-2, Sector III, Saltlake City",3536890,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_4"
"102","Ministry of AYUSH","Efficacy of Naturopathy & Yoga in controlling hypothyrodism","R. Nair","Babu Nature Cure Hospital & Yogashram","Gandhi Nidhi, Patparganj, Mayur Vihar, Phase I",3381977,24,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_5"
"103","Ministry of AYUSH","Unveiling the therapeutic potential of a Unani herbal formulation Habb-e-Asgandh in hematological malignancy","A. Sharma","All India Institute of Medical Sciences","Department of Biochemistry, Ansari Nagar",6107090,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_6"
"104","Ministry of AYUSH","Evaluation of antimycobacterial potential of Unani drugs Qurs-e-Sartan Kafoori & sharbat-e-Ejaz - A mechanistic approach","Z. Fatima","Amity University","Amity Education Valley, Panchagaon, Manesar",4789970,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_7"
"105","Ministry of AYUSH","Validation of traditional Unani plant products & their ingredients for anticancer effet on Hepatocellular carcinoma","A.S. Moghe","Bharati Vidyapeeth University","Department of Cell & Molecular Biology, Rajiv Gandhi Institute of IT & Biotechnology, Dhankawadi",6457670,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_8"
"106","Ministry of AYUSH","Efficacy of Yoga based lifestyle intervention on Acute phase Insulin Release (AIR) in pre-diabetes","M.N. Ramesh","Swami Vivekananda Yoga Anusandhana Samsthana","Molecular Biosciece Laboratory, Anvesna Research Laboratories, #19, Eknath Bhavan, Gavipuram Circle, Kempegowda Nagar",2950315,24,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_9"
"107","Ministry of AYUSH","Toxicity evaluation of Ayurvedic herbo-metallic preparations","S.I. Kumari","CSIR-Indian Institute of Chemical Technology","Tarnaka",4985900,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_10"
"108","Ministry of AYUSH","Screening of pro-apoptotic potential of medicinal plant extract on Leishmania donovani infected & uninfected human macrophages","A. Rub","Jamia Millia Islamia","Department of Biotechnology, Infection & Immunity Lab (414), Srinivasa Ramanujan Block",6409210,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_11"
"109","Ministry of AYUSH","A translational randomized trial of Yoga based lifestyle intervention for Major Depressive Disorder (MDD) management in India & analyzing biomarkers of cellular aging associated with it","R. Dada","All India Institute of Medical Sciences","Department of Anatomy, Lab for Molecular Reproduction & Genetics, Ansari Nagar",5708800,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_12"
"110","Ministry of AYUSH","Effect of Unani drugs on cognitive defects & the neurotoxicity induced by the expression of human alpha synuclein in the transgenic Drosophila fly model of Parkinson's disease","Y.H. Siddiqui","Aligarh Muslim University","Department of Zoology",3819200,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_13"
"111","Ministry of AYUSH","Yoga & its outcome based on biochemical & molecular evidences in Diabetic patients","K.V. Kalyan","GITAM University","Department of Biochemistry, Rushikonda",2319860,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_14"
"112","Ministry of AYUSH","Study of formulations of Unani medicine for their anti-cancer efficacy & mechanisms","R.P. Singh","Jawaharlal Nehru University","104, Cancer Biology Laboratory, School of Life Sciences",4929640,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_15"
"113","Ministry of AYUSH","Evaluation of the effect of Patrapottali sveda & Thailadhara extrenally & Panchatiktaka Ksheera & ghruta internally in the management of Sandhivata (Osteo Arthritis-knee)","E.T.N. Mooss","Vaidyaratnam Ayurveda Foundation","Vaidyaratnam Road, Ollur, Thaikkattussery",3749980,24,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_16"
"114","Ministry of AYUSH","Role of Yoga during antenatal period among gestational Diabetic & its outcomes in a primary health care setting","P.N. Ravindra","Gadag Institute of Medical Sciences","Mallasamudra",4895050,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_17"
"115","Ministry of AYUSH","Evaluation of the heavy metals content in market samples of plant raw drugs used in Ayurveda","P. Gauba","Jaypee Institute of Information Technology","A-10, Sector 62",4106920,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_18"
"116","Ministry of AYUSH","Exploring the Yoga benefits of cognitive improvement & metabolic mediator of neuro-endocrine biomarkers in patients with Type 2 Diabetes","D. Singh","Swami Vivekananda Yoga Anusandhana Samsthana","19, Eknath Bhavan, Gavipuram Circle,K.G. Nagar",6354738,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_19"
"117","Ministry of AYUSH","A study of therapeutic effect of Yoga based intervention in patients with Somatoform pain diorders","G. Desai","National Institute of Mental Health & Neuro Sciences","Department of Psychiatry",3194800,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_20"
"118","Ministry of AYUSH","Exploring the therapeutic mechanism of Majoon chobchini, an Unani medicine in the management of Rheumatoid Arthritis (Waja-ul-mafasil) - an immunological investigation","M. Rasool","Vellore Institute of Technology University","School of Bio Sciences & Technology, Immunopathology Lab.",3370080,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_21"
"119","Ministry of AYUSH","The impact of Yoga intervention on physical & mental health of adults with Type 2 Diabetes","S. Poongothai","Madras Diabetes Research Foundation.","Department of Clinical Trials Operations, No. 4, Conran Smith Road, Gopalapuram",4735290,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_22"
"120","Ministry of AYUSH","Single step extraction of whole plant extract containing phenylpropanoids & investigation of their biomedical role in treatment of stomach cancer","M.M. Sundaram","SASTRA University","School of Chemical & Biotechnology, Tirumalaisamudram",3110000,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_23"
"121","Ministry of AYUSH","Pharmacological & molecular approaches to investigate the effect of Adhatoda vasica in experimental models of Bleomycin induced Pulmonary Fibrosis","J. Bhatia","All India Institute of Medical Sciences","Department of Pharmacology, Ansari Nagar",5542932,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_24"
"122","Ministry of AYUSH","Comparative study of nanoformulation of Khamira Abresham hakim Arshadwala with its traditional formulation against Myocardial necrosis & associated ailements","T. Mahmood","Integral University","Faculty of Pharmacy, Islamic Council for Productive Education, Dasauli, Kursi Road",4339080,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_25"
"123","Ministry of AYUSH","Effect of Celastruspaniculatus (Malkanganj) on cell model of Alzheimer's disease","S. Fatima","Jamia Millia Islamia","Department of Biotechnology, Lab No. 510, Srinivas Ramanujan Block",4996800,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_26"
"124","Ministry of AYUSH","A clinical study to evaluate the effects of Yogic intervention on Pulmonary functions, inflammatory markers, oxidative stress & health status in patients of Chronic Obstructive Pulmonary Disease (COPD)","K. Gulati","Vallabhbhai Patel Chest Institute","Department of Pharmacology, University of Delhi",3977170,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_27"
"125","Ministry of AYUSH","Effect of Ayurveda nootropics on cognitive function in breast cancer patients on adjuvant chemotherapy: A randomized controlled trial","A. Godbole","Institute of Transdisciplinary Health Science & Technology"," ",5687490,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_28"
"126","Ministry of AYUSH","Validating the Diabetic wound-healing activity of Jatyadi Thailam using an in vitro reverse pharmacology approach","P.R. Padma","Avinashilingam Institute for Home Science & Higher Education for Women","Department of Biochemistry, Biotechnology & Bioinformatics",2545000,24,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_29"
"127","Ministry of AYUSH","Clinical evaluation of Ayurveda based integrative management of Diabetic Retinopathy","G.G. Gangadharan","M.S. Ramaiah Indian Centre for Ayurveda & Integrative Medicine","Gokula Education Foundation (Medical), Gate No. 2, New B.E.L. Road",5018400,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_30"
"128","Ministry of AYUSH","To study the antitumour potential of Pashaanbhela, Punarnava, Gokshura & Badra on the human Urothelial Cell Carcinoma (UCC) cell lines","S. Verma","ICMR-National Institute of Pathology","ICMR Building, Safdarjung Hospital Campus",2890000,36,"2017-18","AYUSH","Indian Rupees","Months","AYUSH_2017-18_31"
"129","Ministry of AYUSH","The effect of IAM - Integrated Amrita Meditation technique on primary headaches","V. Balakrishnan","Amrita Vishwa Vidyapeetham","Department of Physiology, Amrita Institute of Medical Sciences & Research Centre, Amrita Lane, P.O. Ponekkara",3718000,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_1"
"130","Ministry of AYUSH","Neural correlates of Yoga in breast cancer patients with chemo brain: A randomized controlled trial","R.M. Rao","Health Care Global Foundation","Department of Complementary & Alternative Medicine, # 8, P. Kalingarao Road, Sampangiram Nagar",5302059,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_2"
"131","Ministry of AYUSH","Evaluating the anti-cancer activity & mechanism of action of Unani formulation Habbe Mussafi Khoon against Cervical Cancer","R.K. Ghanekar","Bharati Vidyapeeth University","Cancer Research Lab., Interactive Research School for Health Affairs, Dhankawadi",5756500,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_3"
"132","Ministry of AYUSH","A randomized controlled trial to assess the efficacacy of gut therapy (Koshta Chikitsa) for managing dysbiosis in children with Autism","K.S. Dinesh","Kerala Ayurveda Studies & Research Society","Department of Kaumarabhritya, P.O. Edarikode, Kottakkal",5722740,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_4"
"133","Ministry of AYUSH","Effect of Yoga on clinical outcomes & quality life in patients with Vasovagal Syncope: A randomized control trial","G. Sharma","All India Institute of Medical Sciences","Department of Cardiology, Ansari Nagar",3082018,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_5"
"134","Ministry of AYUSH","Yoga for ICD patients: A randomized controlled trial to evaluate the efficacy of Yoga on psychological & Arrhythmic outcomes of patients implanted with Implantable Cardioverter Defibrillator","N. Naik","All India Institute of Medical Sciences","Department of Cardiology, Ansari Nagar",2608376,24,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_6"
"135","Ministry of AYUSH","Studies on effect of Yoga & relevant training on averting symptoms of Diabetes Type 2 & its correlation with gene expression - A prospective outcome randomized controlled study","S.D. Pathak","Kaivalyadhama Yoga Institute","Kaivalyadhama S.M.Y.M. Samiti, Swami Kuvalyananda Marg",2266600,24,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_7"
"136","Ministry of AYUSH","Prospective parallel group open label study to access the changes in clinic-pathological variables in patients of Diabetic Nephropathy stage III receiving Ayurvedic Treatment Regimen (ATR) versus those not receiving Ayurvedic Treatment Regimen (ATR)","A.N. Kulkarni","Ayurved Mahavidyalaya","Ayurved Seva Sangh's, Ganeshwadi, Panchavati",3937306,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_8"
"137","Ministry of AYUSH","A randomized open label controlled prospective Phase II clinical study of Haridra Churna on Glycemic control in pre-diabetic subjects","S.P. Pande","Ayurved Mahavidyalaya","Ayurved Seva Sangh's, Ganeshwadi, Panchavati",4713510,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_9"
"138","Ministry of AYUSH","Evaluating the anti-cancer activity of Homeopathic preparation of Linum Usitatissimum in breast cancer cell lines","P. Raina","Bharati Vidyapeeth University","Interactive Research School for Health Affairs, Dhankawadi",4202500,24,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_10"
"139","Ministry of AYUSH","Straiftfying the efficacy of Homeopathic preparation of allium sativum in alleviating different forms of dyslipidemia - a comparative study using hyperlipidemic models","P. Kalaiselvi","Dr. A.L. Mudaliar P.G. Institute of Basic Medical Sciences","Department of Medical Biochemistry, Madras University, Taramani Campus",5108320,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_11"
"140","Ministry of AYUSH","Assessment of the mechanism of actions of some selected Homeopathic preparations for their role in the Prostate Cancer","P. Roy","Indian Institute of Technology (Roorkee )","Department of Biotechnology",3852660,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_12"
"141","Ministry of AYUSH","Determination of antithrombotic potential of traditionally used Unani formulations","M.Z. Ashraf","Jamia Millia Islamia","Department of Biotechnology, Faculty of Natural Scieces, Ramanujan Block",5793280,24,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_13"
"142","Ministry of AYUSH","Comparison of Unani formulations Zuroor-e-Qula & Jawarish Amla Sada with allopathic anti-oxidants in management of patients with early-intermediate stage of oral submucous fibrosis","A. Rai","Jamia Millia Islamia","Department of Oral Medicine & Radiology, Faculty of Dentistry",5104250,36,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_14"
"143","Ministry of AYUSH","Effect of classical Ayurvedic management in PCOS","M. Prasad","Astanagam Ayurvedic Chikitsalayam & Vidyapeedham","Ashtanga Educational Trust",2889500,24,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_15"
"144","Ministry of AYUSH","Evaluation of cyto-toxic & anti-proliferative activity of a Siddha herbo-mineral formulation Sanda Rasa Parpam (SRP)","N. Kabilan","Tamil Nadu Dr. M.G.R. Medical University","Department of Siddha, 69, Anna Salai, Guindy",3828780,24,"2018-19","AYUSH","Indian Rupees","Months","AYUSH_2018-19_16"
