"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"217","Defence Research and Development Organisation","Relationship between microstructure and ultrasonic attenuation in Ti alloys and Ni alloys","G.V.S.  Murthy","National Metallurgical Laboratory","Material Unit, Burma Mines",1931800,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_54"
"218","Defence Research and Development Organisation","Smart structural concepts for guided wave evaluation of composites with embedded polymer film transducers","C.R.L. Murthy","Indian Institute of Science","Structural Engineering Research Centre",782500,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_55"
"219","Defence Research and Development Organisation","Strain rate effects on the mechanical behavior of composites","N.K. Naik","Indian Institute of Technology (B)","Structural Engineering Research Centre, Powai",1747000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_56"
"220","Defence Research and Development Organisation","Studies on divided entrance aircraft intake ducts","S.N. Singh","Indian Institute of Technology (D)","Department of Aerodynamics, Hauz Khas",815200,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_57"
"221","Defence Research and Development Organisation","Studies on impingement of low density jets","J. Kurian","Indian Institute of Technology (M)","Department of Aerodynamics",706800,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_58"
"222","Defence Research and Development Organisation","Turbine rotor stator interactions including effects of film cooling","N. Sitaram","Indian Institute of Technology (M)","Propulsion Unit",902100,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_59"
"223","Defence Research and Development Organisation","Compatible Piezoelectric Films for Sensors","S. Chandra","Indian Institute of Technology (D)","Centre for Applied Research in Electronics, Hauz Khas",2369000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_60"
"224","Defence Research and Development Organisation","Computer Based Study analysis and Design of Wide Band gap Compound Semiconductor based IMPATT diodes","N. Mazumdar","International Institute of Information Technology","EC-96, Salt Lake",865000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_61"
"225","Defence Research and Development Organisation","Development of dynamic Tangential Surface","S.K. Biswas","Indian Institute of Science","Department of Mechanical Engineering",2655000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_62"
"226","Defence Research and Development Organisation","Development of Photosynthesised Polymers for Optical Recording","R. Joseph","Cochin University of Science & Technology","Department of Rubber Technology",2541000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_63"
"227","Defence Research and Development Organisation","Estimation of Control Parameters from the Soliton Solution of Coupled Non-linear Schrodinger Equation for the Effective Implementation of All-Optic Logic","S. Sebastian","Engineering And Research Academy","Department of Electronics & Communication, Thirumalaisamudram",1072000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_64"
"228","Defence Research and Development Organisation","Neural Networks Applications to Object Classification Problem","A. Wahi","Bannari Amman Institute of Technology","Computer Application Department, Sathyamangalam, Distt. Erode",1207000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_65"
"229","Defence Research and Development Organisation","Preparation of a Status Report on Combustion Research in India","R.I. Sujith","Indian Institute of Technology (M)","Department of Aerospace Engineering",224000,"12","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_66"
"230","Defence Research and Development Organisation","Studies of RIJKE Tube thermo Acoustics and Vorticity-Acoustics Interactions","S.D. Sharma","Indian Institute of Technology (B)","Department of Aerospace Engineering",2484000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_67"
"231","Defence Research and Development Organisation","Studies on Composite Leaf Spring and Shaft in Automobile Applications","S. Vijayarangan","P.S.G. College of Technology"," ",1967000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_68"
"232","Defence Research and Development Organisation","Study of Neural Network Scheme for Radar Signal Processing","S.N. Merchant","Indian Institute of Technology (B)","Advanced Centre for Research in Electronics, Powai",1840000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_69"
"233","Defence Research and Development Organisation","Wearable Electronic Clothing for Defence Personnel","A. Venkatachalam","P.S.G. College of Technology","Department of Textile Technology",500000,"10","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_70"
"234","Defence Research and Development Organisation","A Wingsail Equipped Catamaran : Proof-of-Concept","V. Radhakrishnan","Raman Research Institute","C.V. Raman Avenue, Sadashivanagar",2450000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_71"
"235","Defence Research and Development Organisation","Bifurcation and Chaos in Periodically Pulsed non-linear Electronic Circuits - Applications to Chaotic Cryptography and Science Communication","S. Parthasarathy","National Institute of Technology (T)","Department of Physics",846000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_72"
"236","Defence Research and Development Organisation","Cadmium Selenide thin Films for Photo-detector","G.K. Shivakumar","National Institute of Technology (K)","Department of Physics",967000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_73"
"237","Defence Research and Development Organisation","Crystallization and Characterization of Alkaline Earth Tungsten/Molybdates","S.K. Arora","Sardar Patel University","Department of Physics",2193000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_74"
"238","Defence Research and Development Organisation","Design and Fabrication of Microwave Microstrip Tunable Devices Polycrystalline Ferrite Substance; A feasibility Study","G.S. Tyagi","Dayal Bagh Educational Institute","Department of Physics & Computer Science, Dayalbagh",177000,"12","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_75"
"239","Defence Research and Development Organisation","Design Optimization and Simulation of Dual Metal Gate (DMG) Structure for improved Hot Electron Effect and Gate Transport Efficiency of Sub-100nm MOSFET","R.S. Gupta","Delhi University","South Campus",2262000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_76"
"240","Defence Research and Development Organisation","Development of Electrochemical Process for super conducting MgB2 Films","S.H. Pawar","Shivaji University","Department of Physics",2696000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_77"
"241","Defence Research and Development Organisation","Development of Nanoparticle Giant Magnetoresistance Materials for Possible Applications as Sensors","P.V. Reddy","Osmania University","Department of Physics",1900000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_78"
"242","Defence Research and Development Organisation","Effect of Organized Media on Redox Process of Technological Importance","S.C. Bhattacharya","Jadavpur University","Jadavpur",2170000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_79"
"243","Defence Research and Development Organisation","Fundamental Studies on Thermal Properties of nano-fluids","S.K. Das","Indian Institute of Technology (M)","Department of Mechanical Engineering",1900000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_80"
"244","Defence Research and Development Organisation","Growth and High Quality NLO Crystal-4-Dimethylamino-N-Methyl-4 STILBAZOLIUM Tolysate (DAST)","S. Kalainathan","Vellore Institute of Technology","Department of Physics",1369000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_81"
"245","Defence Research and Development Organisation","Heavy Ion Radiation Effect on Non-Linear Optical (NLO) Crystals","V.K. Kumar","Nehru Memorial College","Department of Physics",841000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_82"
"246","Defence Research and Development Organisation","Investigation of Hydrogen Storage Properties of Interstitially Modified and Polymer disperser Nano-crystalline materials","S.R. Prabhu","Indian Institute of Technology (M)","Department of Physics",1170000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_83"
"247","Defence Research and Development Organisation","Investigation of the effect of Trap Changes on Photovoltaic Properties of Some Dye sensitized organic/Polymer Semiconductiors in Different devices Architectures","N.B. Manik","Jadavpur University","Department of Physics",1765000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_84"
"248","Defence Research and Development Organisation","Investigation on Encrypted Optical Correlator for Data Security Systems","J. Joseph","Indian Institute of Technology (D)","Department of Physics, Hauz Khas",2392000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_85"
"249","Defence Research and Development Organisation","Investigations in Optical Wavefront Sensing Schemes","A.R. Ganesan","Regional Engineering College","Department of Physics",2486000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_86"
"250","Defence Research and Development Organisation","Microwave Synthesis of Dielectric Ceramic Materials","S.R. Murthy","Osmania University","Department of Physics, P.G. College of Science, Saifabad",2593000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_87"
"251","Defence Research and Development Organisation","Multicomponent Boriding and Laser Surface Modification","P. Gopalakrishnan","P.S.G. College of Technology","Department of Metallurgical Engineering",2450000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_88"
"252","Defence Research and Development Organisation","Nonadiabatic Channels in the Superconducting pairing of Alkali Metal doped Fullerides","D. Varshney","Devi Ahilya Vishwavidyalaya","School of Physics",1348000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_89"
"253","Defence Research and Development Organisation","Preparation and Characterization of Ferroelectric Ceramics and Thin Films","H.N. Sarma","Manipur University","Department of Physics, Canchipur",2269000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_90"
"254","Defence Research and Development Organisation","Quantum Confinement effects on the Optical Properties of Semiconductor Nanostructures","C. Vijayan","Indian Institute of Technology (M)","Department of Physics",2269000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_91"
"255","Defence Research and Development Organisation","Research Infrastructure for High Precision Measurements in Fluid Dynamics","K.R. Sreenivas","Jawaharlal Nehru Centre for Advanced Scientific Research","Fluid Dynamics unit",2450000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_92"
"256","Defence Research and Development Organisation","Secondary Instabilities of Viscosity Stratified Flows","R. Govindarajan","Jawaharlal Nehru Centre for Advanced Scientific Research","Fluid Dynamic Unit, Jakkur Campus",2052000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_93"
"257","Defence Research and Development Organisation","Silica Aerogel Lo dielectric substrates and Super-capacitors for Defence Related Applications","K.G.K. Warrier","Regional Research Laboratory","Caramics Division",2452000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_94"
"258","Defence Research and Development Organisation","Spintronics in Magnetic Thin Films of Transition Metal Oxides","R.C. Budhani","Indian Institute of Technology (K)","Department of Physics",1959000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_95"
"259","Defence Research and Development Organisation","Studies on Silver and Copper based Oxide Films for new and Novel P-type transparent Conducting Oxides","A. Subramanian","Indian Institute of Technology (M)","Department of Physics",2378000,"24","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_96"
"260","Defence Research and Development Organisation","Study of Degradation Mechanism in Chalcogenides","N.S. Saxena","Rajasthan University","Department of Physics",1655000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_97"
"261","Defence Research and Development Organisation","Study of Structural Phase Transition and Spin Crossover on Doped Nanostructure Magnetic by high Pressure Mossbaver Spectroscopy","U. Chandra","Rajasthan University","Department of Physics",1039000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_98"
"262","Defence Research and Development Organisation","Synthesis and Characterization of bismuth Layers Structure Ferroelectroc Ceramics for Tailoring Ferroelectric and Dielectric Properties","P. Sarah","C.V.R. College of Engineering","Vastunagar, Ibrahimpatanam (M), RR Distt.",1795000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_99"
"263","Defence Research and Development Organisation","Synthesis and Characterization of New Relax or Ferroelectrics","G.S. Kumar","Osmania University","Department of Physics, University College of Women",1403000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_100"
"264","Defence Research and Development Organisation","Synthesis and Characterization of Phase Separated polymer Ferroelectric Liquid Crystal Composites","K.K. Raina","Thapar Institute of Engineering & Technology","Department of Physics, School of Basic and Applied Science",2152000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_101"
"265","Defence Research and Development Organisation","Synthesis and Characterization of Some II-VI Semiconductor Films in Nanostructure Form","K.K. Chattopadhyay","Jadavpur University","Department of Physics",1948000,"36","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_102"
"266","Defence Research and Development Organisation","System Engineering Aproaches for Complex Mega Projects","K.L. Ramchand","National Institute of Advanced Studies","Indian Institute of Science Campus",600000,"8","2002-03","DRDO","Indian Rupees","Months","DRDO_2002-03_103"
"267","Defence Research and Development Organisation","Optical Characterisation of compound semiconductor thin films for solar cell applications","K.P. Vijayakumar","Cochin University of Science & Technology","Department of Physics, CUSCAT Campus",2425000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_1"
"268","Defence Research and Development Organisation","Studies on Generations of tunable femtosecond pulses by picosecond chirped pulse optical parametric amplification","P.B. Bisht","Indian Institute of Technology (M)","Department of Physics",2256000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_2"
"269","Defence Research and Development Organisation","Preparation and Studies on Composites Unsaturated polyester and Phosphine acid coated nano-sized phosphates and other Inorganic materials","P. Pramanik","Indian Institute of Technology (Kh)","Department of Chemistry",3216000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_3"
"270","Defence Research and Development Organisation","Synthesis and measurement of optical non-linearity of organic and organometallic compounds","P.K. Bharadwaj","Indian Institute of Technology (K)","Department of Chemistry",2684000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_4"
"271","Defence Research and Development Organisation","Characterization of Technologically Important Semiconductor using Compton Scattering Technique","B.L. Ahuja","Mohanlal Sukhadia University","Department of Physics, College of Science Campus",2044000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_5"
"272","Defence Research and Development Organisation","Studies on the synthesis and Response to Stimulus of Polymers with tendency for Crystallographic Association","R. Dhamodharan","Indian Institute of Technology (M)","Department of Chemistry",2500000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_6"
"273","Defence Research and Development Organisation","Solid State optical cryocoolers: Design and Development of Novel Optical Cryocoolers and thermal/optical characterization thereof","S. Jacob","Indian Institute of Science","Centre for Cryogenic Technology",4521000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_7"
"274","Defence Research and Development Organisation","Solid State optical cryocoolers:Design and Development of Critical Materials for","S.K. Sangunni","Indian Institute of Science","Department of Physics",4696000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_8"
"275","Defence Research and Development Organisation","Caged and Capped Semiconductor Nanoparticle : An investigation of their Luminiscence behaviour and Light induced multicomponent electron transfer properties across silicon layers","P. Ramamurti","Madras University","National Centre for Ultrafast Processes",2310000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_9"
"276","Defence Research and Development Organisation","Investigation of Functional Piezoelectric and Pyroelectric Materials for Defence Application","G.D. Sharma","Jai Narain Vyas University","Department of Chemistry",2575000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_10"
"277","Defence Research and Development Organisation","Electro-optical and Hyperpolarisability studies in synthesis Novel Non-linear optical chromophores: Banana Shape liquid Crystals","N.V.S. Rao","Assam University","Department of Chemistry",4195000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_11"
"278","Defence Research and Development Organisation","Deformation Studies of Armour steel under Medium Strain rates","R. Shankar","P.S.G. College of Technology"," ",1613000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_12"
"279","Defence Research and Development Organisation","X-ray diffraction and computer Simulation of Lithium based oxysulphide ionically conducting glass structures","M. Seshasayee","Indian Institute of Technology (M)","Department of Physics",2070000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_13"
"280","Defence Research and Development Organisation","Multilayered Electroceramics thin films","D.C. Aggarwal","Indian Institute of Technology (K)","Materials Science Programme",2710000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_14"
"281","Defence Research and Development Organisation","Development of New Synergistic Solvent Extraction Technology for Toxic Heavy Metals Using Dentrimers","S. Kumar","Loyola College","Department of Chemistry",3819000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_15"
"282","Defence Research and Development Organisation","Synthesis, Structure and reactivity studies on shape persistend Macrocyclic Silacyclanes","S. Sankararaman","Indian Institute of Technology (M)","Department of Chemistry",2016000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_16"
"283","Defence Research and Development Organisation","Electro-organic Synthesis of organic compounds of defence interest","R. Jain","Jiwaji University","School of Studies in Chemistry",2500000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_17"
"284","Defence Research and Development Organisation","Measurement of Casimir Force using Indeginious Atomic Force Microscope","A. Roy","Indian Institute of Technology (Kh)","Department of Physics & Meteorology",4464000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_18"
"285","Defence Research and Development Organisation","Development of lead Potassium Niobate as Piezoelectric Transducers and Pyroelectric Detector Materials","S. Rao","Andhra University","Department of Physics",1914000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_19"
"286","Defence Research and Development Organisation","Design and Development of Noval Hydrogen Storage Materials-Lithium Intercalated Fullerenes and Carbon Nanotubes using Flame Synthesis","Y. Anjaneyulu","Jawaharlal Nehru Technological University","Centre for Environment Institute of Post Graduate Studies & Research, Mahaveer Marg",4814000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_20"
"287","Defence Research and Development Organisation","Studies on Mechanism of New Dye-laser Materials and their organic hosts","M. Hussain","Jamia Millia Islamia","Department of Physics",2800000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_21"
"288","Defence Research and Development Organisation","An ocean going wingsail propelled electronically controlled catamaran","V. Radhakrishnan","Raman Research Laboratory"," ",2300000,"12","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_22"
"289","Defence Research and Development Organisation","Hydrogen storage properties of carbon nanotubes synthesized by alloy hydride cataslytic route of pyrolysis","S. Ramaprabhu","Indian Institute of Technology (M)","Department of Physics",1319000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_23"
"290","Defence Research and Development Organisation","Charge transport and space charge relaxation studies in instrinsically conducting polymers","J.K. Quamara","National Institute of Technology (Kurukshetra)","Applied Physics Department",2734000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_24"
"291","Defence Research and Development Organisation","La5Sr5 Ca3O  based transparent conducting electrode memory and display devices","M.K. Jayaraj","Cochin University of Science & Technology","Department of Physics",2810000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_25"
"292","Defence Research and Development Organisation","Development of Ion-selective electrodes for Determination of Metal Ions","K.G. Kumar","Cochin University of Science & Technology","Department of Applied Chemistry",2285000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_26"
"293","Defence Research and Development Organisation","Investigation of Strengthening Mechanism in Al/Carbon Nanotubes Composite","K.T. Kashyap","M.S. Ramaiah Institute of Technology","Department of Mechanical Engineers",1822000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_27"
"294","Defence Research and Development Organisation","UV Laser and Band Gap Engineered Sensors based on Zno","R.K. Thareji","Indian Institute of Technology (K)","Department of Physics",4146000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_28"
"295","Defence Research and Development Organisation","Modeling and simulation of Microwave Drying of Non-conducting Materials: Ceramic-A case study","T. Murugesan","Anna University","Department of Chemical Engineering, Alagappy College of Technology",962000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_29"
"296","Defence Research and Development Organisation","Assessment of Export Potential and Employment Impact of IT Sector in India","J.S. Sodhi","Shri Ram Centre for Industrial Relations & Human Resources","4, Safdar Hashim Marg",865000,"6","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_30"
"297","Defence Research and Development Organisation","The Investigation on Polymide Matrix Comprising In-situ Generated Nano-phase structures (IGNPC)","S.K. Nema","Rani Durgavati Vishwavidyalaya","Macromolecular Research Centre",3744000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_31"
"298","Defence Research and Development Organisation","Physics based modeling, simulation and Electrical Characterisation of Novel Device Architecture; Silicon-on-Nothing (SON) MOSFETS for sub-micron 100nm Device Dimension","M. Gupta","Delhi University","Department of Electronic Science, South Campus",3168000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_32"
"299","Defence Research and Development Organisation","Thermophysical properties of Doped Perovskite Solid oxide fuel cell Materials","C.V. Reddy","Osmania University","Department of Physics",2042000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_33"
"300","Defence Research and Development Organisation","Microwave Studies of MgB2 Superconducting Fules","H.S. Pawar","Shivaji University","Department of Physics",4490000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_34"
"301","Defence Research and Development Organisation","Intercelated Nanosized Noble Metal Catalysts for selective hyderogeneration of furfural to furfuryl alcohol for defence & space application","T. Sivakumar","Anna University","Department of Chemical Engineering, Alagappa College of Technology",2494000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_35"
"302","Defence Research and Development Organisation","Effect of cyclic oxidation and residual stress on oxidation kinetics of mechanisms of molybdenum sislicide based alloys and composites","R. Metra","Indian Institute of Technology (Kh)","Department of Metallurgical & Materials Engineering",2295000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_36"
"303","Defence Research and Development Organisation","Simulation Assisted development of aluminium metal foam through liquid metallurgy route for engineering applications","Director","Regional Research Laboratory","Hoshangabad Road",6500000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_37"
"304","Defence Research and Development Organisation","Ab-intio study of Electronic and Optical Properties of Nano-wires and Tubes","P.S. Yadav","Allahabad University","Department of Physics",1959000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_38"
"305","Defence Research and Development Organisation","Thin film of Indium Gallium Nitride for Opto-electronic and Photo voltasic applications","A. Subramaniuyam","Indian Institute of Technology (M)","Department of Physics",4117000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_39"
"306","Defence Research and Development Organisation","Synthesis of Ferrites from Thermolysis of Metal Ferricarboxylates Precursors","B.S. Randhawa","Guru Nanak Dev University","Department of Chemistry",2539000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_40"
"307","Defence Research and Development Organisation","Development of Method of Control Ultraviolet Radiation in Welding Processes","R. Sellamuthu","Amrita Institute of Technology & Science","Department of Production Engineering",1545000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_41"
"308","Defence Research and Development Organisation","Anti-Jamming Techniques for Present and Third Generation GPS","K.D. Rao","Osmania University","R&T Unit for Navigational Electronics",1470000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_42"
"309","Defence Research and Development Organisation","Application on ab-intio Model in Predicting Physical Properties of Materials and their Applications","P. Gopalan","Indian Institute of Technology (B)","Department of Metallurgical Engineering and Meterials Sciences, Powai",4381000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_43"
"310","Defence Research and Development Organisation","Development of High Performance Textiles from Spider Web","T.S. Sankaran","Bannari Amman Institute of Technology","Department of Textile Technology, Sattyamangalam",754000,"34","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_44"
"311","Defence Research and Development Organisation","Development of High Strength In-Situ-Al-TiC Composites","M. Chakraborty","Indian Institute of Technology (Kh)","Department of Metallurgical & Materials Engineering",3156000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_45"
"312","Defence Research and Development Organisation","Study of Energy Transport Phenomena Using Sintered Metallic Porous Wick in a Circular Heat Pipe","N.M. Nagarajan","National Institute of Technology (Kozhikode)","Department of Mechanical Engineering",1440000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_46"
"313","Defence Research and Development Organisation","Investigation on the Improvement of Dielectric Properties of Microwave Dielectric Resonators for Higher Efficiency in Microwave Devices","V.R.K. Murthy","Indian Institute of Technology (M)","Department of Physics",3155000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_47"
"314","Defence Research and Development Organisation","Growth of ZnO Single Crystals and Preparation of Polished Wafers for Nitride Epitaxy","K. Sankaranarayanan","Alagappa University","Crystal Research Centre, Alagappa Nagar",2324000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_48"
"315","Defence Research and Development Organisation","Synthesis and Relaxativity Studies of Lipophilic Gadolium Complexes of Biomacromolecules appended Macrocycles as Contrast Enhancing Agents for Magnetic Resonance Imaging","V. Alexander","Loyola College","Department of Physics",4000000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_49"
"316","Defence Research and Development Organisation","Detoxification of Some simulants of Chemical Warfare Agents and Pesticides using Hydroxamic Acids","K.K. Ghosh","Pt. Ravishankar Shukla University","School of Studies in Chemistry",1600000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_50"
"317","Defence Research and Development Organisation","Interfacial Processes on Conducting polymer-bactero rhodhospin Structure","K.S. Narayan","Jawaharlal Nehru Centre for Advanced Scientific Research","Jakkur Campus",2394000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_51"
"318","Defence Research and Development Organisation","Development of Ultra High purity Gallium for Epitaxial and Optoelectronic Applications","V.N. Mani","Centre for Materials for Electronics Technology","IDA, Phase-II, HCL Post Cherlapplli",2910000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_52"
"319","Defence Research and Development Organisation","Modelling Chemical Behaviour of Non-oxide Ceramics : A Tool for Virtual Design and Virtual Study","C. Varadachari","Raman Centre for Applied & Interdisciplinary Sciences"," ",1340000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_53"
"320","Defence Research and Development Organisation","Research Programme on Flow Instabilities","R. Narasimha","Jawaharlal Nehru Centre for Advanced Scientific Research","Engineering & Mechanical Unit, Jakkur Campus",4565000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_54"
"321","Defence Research and Development Organisation","Development of Apparatus for Simultaneous Measurement of Surface Shear Force and Flow Velocities within 500 nm of the Wall","M.S. Bobji","Indian Institute of Science","Department of Mechanical Engineering",4073000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_55"
"322","Defence Research and Development Organisation","Missile Defence & interceptor Allocation by RBF Neural Networks","S.T. Selvi","Anna University","Department of Information Technology",1200000,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_56"
"323","Defence Research and Development Organisation","Enabling Infrastruture for projects in Compotitional Mathematics","G. Rangarajan","Indian Institute of Science","Department of Mathematics",4674000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_57"
"324","Defence Research and Development Organisation","Output only dynamic identification of rotor bearing systems","N.S. Vyas","Indian Institute of Technology (K)","Propulsion Division",324800,"30","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_58"
"325","Defence Research and Development Organisation","Active and passive flow control of internal flows","R.K. Sullery","Indian Institute of Technology (K)","Department of Aerodynamics",802000,"33","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_59"
"326","Defence Research and Development Organisation","Investigation of flow field around protrosions at supersonic speeds","J.K. Prasad","Birla Institute of Technology","Department of Aerodynamics, Mesra",956000,"36","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_60"
"327","Defence Research and Development Organisation","Development of an intelligent electronic pressure scanner","B. Vasudevan","Indian Institute of Science","Department of Aerodynamics",719200,"24","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_61"
"328","Defence Research and Development Organisation","PSP Measurement in Supersonic Flow","Channaraju","National Aeronautical Laboratory","Department of Aerodynamics",670100,"18","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_62"
"329","Defence Research and Development Organisation","Design and development of a diaphragmless shock tube","J. Jagdesan","Indian Institute of Science","Department of Aerodynamics",742000,"32","2003-04","DRDO","Indian Rupees","Months","DRDO_2003-04_63"
