"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"118","Ministry of Power","Tunneling in water charge zones under high hydro static pressure","S.P.S. Kundla","N.H.P.C. Limited","Sector 33",10903000,36,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_8"
"119","Ministry of Power","National effort to develop technology for Custom Power Devices (STATCOM) development of STATCOM for application at: IT - Park, Trivandrum. Development of 4*500k VAR STATCOM for application at: IT- Park","A.K. Unnikrishnan","Centre for Development of Advanced Computing(C-DAC)","Vellayamvalam",25000000,51,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_9"
"120","Ministry of Power","National effort to develop technology for Custom Power Devices (Static Compensator STATCOM) - development of 2.5 MVAr for Bhilai Steel Plant","U. Chowdhury","Bharat Heavy Electricals Limited (BHEL)","Corporate Research & Development Division, Vikasnagar",38500000,53,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_10"
"121","Ministry of Power","Life enhancement of under water parts of hydro power station due to silt erosion","S.P. Pathak","Satluj Jal Vidyut Nigam Limited","Mehta Niwas, New Shimla",3640000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_11"
"122","Ministry of Power","Feasibility study on ""Midget Transformer"" in 11 kV/433 V Network-I Phase","P. Xavier","Tamil Nadu Electricity Board","2nd Floor, Eastern Wing, 144, Anna Salai",250000,14,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_12"
"123","Ministry of Power","Performance analysis & trading of wind power generation in emerging power system","S.N. Singh","Indian Institute of Technology (Kanpur)","Department of Elect. Engineering",2160000,32,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_13"
"124","Ministry of Power","Optimal placement of sectionalizing switches & distributed generation resources for improving service reliability in power distribuion system","V. Pant","Indian Institute of Technology (Roorkee )","Department of Electrical Engineering",3210000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_14"
"125","Ministry of Power","Condition monitoring of generators in power stations using on-line partial discharge measurements & off-line Tan Delta measurements","S.P. Beryl","Tamil Nadu Electricity Board","3rd Floor, Western Wing, 144, Anna Salai",3800000,36,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_15"
"126","Ministry of Power","Analysis of sub synchronous resonance & design of controllers for Ramagundam - Kadapa TCSC","K.S. Naidu","Veltech Multitech Dr. Rangarajan, Dr. Sakunthala Engineering College","#42, Avadi - Vel Tech Road",1250000,23,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_16"
"127","Ministry of Power","Evaluation of efficacy & long term performance of locally available clays of Kerala as an encasement in earthing systems in high soil resistivity areas","C.S. Renjith","Kerala State Electricity Board","Office of the Chief Engineer (Corporate Planning), Vydyuthi Bhuvanam, Pattom",2000000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_17"
"128","Ministry of Power","Design & development of a FPGA based adaptive distance relay for Fexible AC - Transmission System","P.K. Dash","Institute of Technical Education & Research","Siksha O Anusandhan University, Khandagiri Square",2000000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_18"
"129","Ministry of Power","Study of power quality problems & counter measures in present power systems using power electronics decvices ( Investigation on the performance of revenue meters & modified power factor under not recommended n-sinusoidal conditions)","B. Subudhi","National Institute of Technology (Rourkela)","Department of Elect. Engineering",2020000,23,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_19"
"130","Ministry of Power","Development of Remote energy metering system towards the estimation of zonal energy consumption with AMR (Development of smart wireless energy meter with accessing facility from remote centralized control room)","J. Bera","Calcutta University","Department of Applied Physics, Elect. Engineering, 92, Acharya Prafulla Chandra Road",2330000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_20"
"131","Ministry of Power","Corrosion mapping of structural steel & concrete structures/equipment of thermal power stations located away from coastal areas","G.S. Grewal","Electrical Research & Development Association","GIDC, ERDA Road, Makarpura",2500000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_21"
"132","Ministry of Power","Design & development of DSP based controller for small hydro & wind power generator","S.P. Singh","Indian Institute of Technology (Roorkee )","Department of Electrical Engineering",2500000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_22"
"133","Ministry of Power","Development of High Temperature Superconducting (HTS) 630kVA distribution transformers for application in distribution system","A.N. Kumthekar","E.M.C.O. Limited","Plot No. F-5, Road No. 28, Wagle Industrial Estate, Thane",20000000,63,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_23"
"134","Ministry of Power","Study on performance of reclaimed oil in distribution transformer oil & reclaimed oil in power transformer","P. Xavier","Tamil Nadu Electricity Board","2nd Floor, Eastern Wing, 144, Anna Salai",300000,36,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_24"
"135","Ministry of Power","Development of appropriate Algorithms for efficient management of energy control centers","R.V. Parimala","Dayananda Sagar College of Engineering","Department of Elect. Engineering, Shavige Malleshwara Hills, Kumaraswamy Layout",950000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_25"
"136","Ministry of Power","Stabilization of AC/DC network with unified power flow controller","R.K. Pandey","Banaras Hindu University","Department of Electronic Engineering, Indian Institute of Technology",1953000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_26"
"137","Ministry of Power","Wide area measurement & control for improving observability & stability of power systems","S.N. Singh","Indian Institute of Technology (Kanpur)","Department of Electronic Engineering",2500000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_27"
"138","Ministry of Power","Performance evaluation of a new device for electricity production","S.V. Modak","Indian Institute of Technology (Delhi)","Department of Mechanical Engineering, Hauz Khas",85000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_28"
"139","Ministry of Power","Pollution assessment in selected sites of GETCO grid (Pollution mapping: A tool for the selection of insulator)","P.A.K. Murthy","Electrical Research & Development Association","G.I.D.C., E.R.D.A. Road, Makarpura",1580000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_29"
"140","Ministry of Power","Application of intelligent control to hybrid wind diesel-solar power system","M. Mufti","National Institute of Technology (Hazratbal)"," ",2500000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_30"
"141","Ministry of Power","Investigation of operation & control of multiple distributed generaton sources in micro grid","D.N. Gaonkar","National Institute of Technology (Karnataka)","Srinivasanagar P.O., Surathkal",2500000,24,"2010-11","MOP","Indian Rupees","Months","MOP_2010-11_31"
"142","Ministry of Power","Design & development of Anti-Islanding Protection Relay for distributed generations","S.R. Samantary","Indian Institute of Technology (Bhubaneswar)","School of Electrical Engineering",2270000,36,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_1"
"143","Ministry of Power","Design & development of DSP based controller for small hydro & wind power generator","S.P. Singh","Indian Institute of Technology (Roorkee )","Department of Electrical Engineering",2500000,24,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_2"
"144","Ministry of Power","Design of 25kWe pressurized cirulating fluidized bed unit","P. Mahanta","Indian Institute of Technology (Guwahati)","Department of Mechanical Engineering, Centre for Energy",3500000,36,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_3"
"145","Ministry of Power","Development of Glass Fiber reinforced Polymer Nano composite Rods for High Voltage Insulators","N.M. Renukappa","Sri Jayachamarajendra College of Engineering","Department of Electronics & Communication Engineering",4500000,24,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_4"
"146","Ministry of Power","Development of High Performance Polycarbonate/ABS Nano compisites for EMI shielding application","R.R.N.S. Bhattacharya","Tata Energy & Research Institute","SRC, 4th Main, Domlur II Stage",2800000,36,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_5"
"147","Ministry of Power","Diagnostic study on Partial discharge activity in Cryogenic insulation structure by Multi Sensor System","R. Sarathi","Indian Institute of Technology (Madras)","Department of Electrical Engineering",4600000,24,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_6"
"148","Ministry of Power","High Temperature superconducting energy stoarge technique for use in distributed generation system (Fly Wheel Energy Storage System)","K.V.S. Rao","Siddaganga Institute of Technology","Department of Mechanical Engineering, B.H. Road",950000,24,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_7"
"149","Ministry of Power","Study of Metallurgical aspects of Nitronic steel for underewater part applications","A. Sharma","Malaviya National Institute of Technology","Department of Metallurgical & Materials Engineering, Jawahar Lal Nehru Marg",2880000,36,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_8"
"150","Ministry of Power","Study of Power quality problems & counter measures in present power systems using power electronics devices (investigation on the performance of Revenue Meters & modified power factor under not recommended n-sinusoidal conditions)","B. Subudhi","National Institute of Technology (Rourkela)","Department of Electrical Enginnering",2020000,24,"2011-12","MOP","Indian Rupees","Months","MOP_2011-12_9"
"151","Ministry of Power","Development of Nanostructured material compositions for next generation solar cell","M. Saha","National Institute of Technology (Agartala)","Department of Chemistry, Jirania",2500000,36,"2012-13","MOP","Indian Rupees","Months","MOP_2012-13_1"
"152","Ministry of Power","Improved operation of distributed networks incorporating load models","S.P. Singh","Banaras Hindu University","Department of Electrical Engineering, Indian Institute of Technology",3060000,24,"2012-13","MOP","Indian Rupees","Months","MOP_2012-13_2"
"153","Ministry of Power","Development of Nanostructured material compositions for next generation solar cell","M. Saha","National Institute of Technology (Agartala)","Department of Chemistry, Jirania",2500000,36,"2013-14","MOP","Indian Rupees","Months","MOP_2013-14_1"
"154","Ministry of Power","Improved operation of distributed networks incorporating load models","S.P. Singh","Banaras Hindu University","Department of Electrical Engineering, Indian Institute of Technology",3060000,24,"2013-14","MOP","Indian Rupees","Months","MOP_2013-14_2"
"155","Ministry of Power","Development of Nanostructured material compositions for next generation solar cell","M. Saha","National Institute of Technology (Agartala)","Department of Chemistry, Jirania",2500000,36,"2014-15","MOP","Indian Rupees","Months","MOP_2014-15_1"
"156","Ministry of Power","Improved operation of distributed networks incorporating load models","S.P. Singh","Banaras Hindu University","Department of Electrical Engineering, Indian Institute of Technology",3060000,24,"2014-15","MOP","Indian Rupees","Months","MOP_2014-15_2"
"157","Ministry of Power","Development of high temperature low sag nano composite core","Rashmi","Siddaganga Institute of Technology","Department of Electrical Engineering",2800000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_1"
"158","Ministry of Power","Development and AC characterization of 2nd generation High Temperature Superconductor (HTS) based modular SFCL system","T.S. Datta","Inter University Accelerator Centre","Post Box No. 10502, Aruna Asaf Ali Marg",4960000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_2"
"159","Ministry of Power","Hybrid HVDC systems for multi infeed applications","P. Manohar","M.S. Ramaiah Institute of Technology","Department of Elrctronics & Electrical Engineering, M.S.R. Nagar",1700000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_3"
"160","Ministry of Power","Inferring the dielectric and partial discharge characteristics of nano fluids for power transformer applications","S. Chandrasekar","Sona College of Technology","Department of Electrical & Electronics Engineering",1700000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_4"
"161","Ministry of Power","Dielectric diagnosis of EHV bushings using Frquency Domain Spectroscopy (FDS) including cause identification for abnormal conditions of the bushing","M. Chandran","Tamil Nadu Generation & Distribution Corporation Limited","Office of Chief Engineer, 3rd Floor, Western Wing, NPKRR Maaliga,144, Anna Salai",4000000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_5"
"162","Ministry of Power","Development of control strategies for grid connected PV system utilizing the MPPT and reactive power capability","S.N. Singh","Indian Institute of Technology (Kanpur)","105, ACES, Department of Electrical Engineering",3125000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_6"
"163","Ministry of Power","Investigation on the operation and control of multiple distributed generation sources in micro grid (Phase II)","D.N. Gaonkar","National Institute of Technology (Karnataka)","Department of Electrical & Electronic Engineering, Surathkal, Srinivasanagar, P.O. Surathkal",2500000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_7"
"164","Ministry of Power","Development of intelligent relaying scheme for microgrids with DG penetration","S.R. Samantaray","Indian Institute of Technology (Bhubaneswar)","School of Electrical Sciences",2800000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_8"
"165","Ministry of Power","Day ahead solar power forecasting for Indian climate zone","N. Rajkumar","Central Power Research Institute","No. 8066, Sadashivanagar(P)",5000000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_9"
"166","Ministry of Power","Characterization of electric double layer super capacitor with CNT- conducting polymers? Metal oxide composites and nano dielectrics","R. Nandihalli","R.V. College of Engineering","Department of Elelctronics & Electrical Engineering, R.V. Vidyaniketan Post Mysore Road",1800000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_10"
"167","Ministry of Power","Design, development and deployment of grid interfaced power conversion unit for solar-wind power generation system","V. Saranvanan","Arunai Engineering College","Department of PG Electrical & Electronics Engineering, Velu Nagar",345000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_11"
"168","Ministry of Power","Compilation of data on latest technologies in geological & geotechnical investigations & problems faced & mitigation measures adopted during execution of hydroelectric projects","A.C. Gupta","Central Board of Irrigation & Power","Malcha Marg, Chanakyapuri",4000000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_12"
"169","Ministry of Power","Studies on development of guidelines for best practices in water & waste usage in coal based thermal power plants","O.P. Maken","Excellence Enhancement Centre for Indian Power Sector","Wing No.5, 1st Floor, West Block-II, Sector 1, R.K. Puram",4200000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_13"
"170","Ministry of Power","Reduction of switching transients in doubly fed induction machines used in large pumped storage plan","T.R. Chelliah","Indian Institute of Technology (Roorkee )","Department of Water Resource Development & Management",2375000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_14"
"171","Ministry of Power","Development of solid state transformer as a wind power Intefacing device","S. Ashokan","National Institute of Technology (Kozhikode)","N.I.T Campus",2800000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_15"
"172","Ministry of Power","Development of smart grid, controllers for hybrid renewable distributed generators for a stand-alone and grid-connected operation addressing reliability and power quality issues.","K. Chandrasekaran","National Institute of Technology (Puducherry)","Department of Electrical & Electronics Engineering. Aringar Anna Govt. Arts & Science College Campus, Nehru Nagar, Karaikal",3515000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_16"
"173","Ministry of Power","Erosion-corrosion studies on thermal sprayed nanostructured coatings","K. Jayaganthan","Indian Institute of Technology (Madras)"," ",6800000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_17"
"174","Ministry of Power","Characterization and development of silicone rubber-EPDM nano composites as outdoor insulating material for EHV applications","V. Velumurugan","Indian Institute of Technology (Madras)","Department of Aerospace Engineering",6100000,24,"2015-16","MOP","Indian Rupees","Months","MOP_2015-16_18"
"175","Ministry of Power","Studies to improve the performance of fault location algorithm for multi-location shunt fault in transmission line-A case study of Chhatisgarh state","A. Yadav","National Institute of Technology (Raipur)","Department of Electrical Engineering, G.E. Road,",2700000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_1"
"176","Ministry of Power","Development of a dsPIC based efficient system for simultaneous active power sharing & reactive power compensation in a grid-connected photovoltaic system","A. Datta","Mizoram University","Department of Electrical Engineering",710000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_2"
"177","Ministry of Power","Adaptive protection schemes for microgrids with grid-connected & islanded mode of operation","P. Jena","Indian Institute of Technology (Roorkee)","Department of Electrical Engineering",3000000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_3"
"178","Ministry of Power","Performance improvement of steam generator through the enhanced hydrophobic surface","M.K. Das","Indian Institute of Technology (Bhubaneswar)"," ",4998000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_4"
"179","Ministry of Power","High-temperature erosion characteristics of boiler tube materials of subcritical and supercritical thermal power plants and prediction of critical erosion regions through CFD modeling","R.K. Kumar","Central Power Research Institute","Meterial Technology Division",4986000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_5"
"180","Ministry of Power","Experimental & computational analysis of heat sink application for optimal performance by developing low cost natural filler reinforced composite material","B. Das","National Institute of Technology (Silchar)","District Cachar, Fakiratilla",2263000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_6"
"181","Ministry of Power","Development of blue light emitting diode packages","C.J. Panchal","M.S. University of Baroda"," ",4950000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_7"
"182","Ministry of Power","High performance PFC based LED drivers working under stringent AC supply","U.K. Kalla","Government Engineering College","Karni Industrial Area",3476000,24,"2016-17","MOP","Indian Rupees","Months","MOP_2016-17_8"
"183","Ministry of Power","Design & development of 5m long single phase HTS cable","A.S. Gour","Indian Institute of Technology (Kharagpur)","Applied Superconductivity Laboratory, Cryogenic Engineering Centre",5121000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_1"
"184","Ministry of Power","Design & development of RF sensors for identification & localization of incipient discharges in GIS","K. Arunachalam","Indian Institute of Technology (Madras)","Department of Engineering Design",3840000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_2"
"185","Ministry of Power","Design, development & validation of a new adaptive digital relaying scheme for power transformer","B.R. Bhalja","Indian Institute of Technology (Roorkee )","Department of Electrical Engineering, District Haridwar",4773000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_3"
"186","Ministry of Power","Analysis of performance of inclined plate anchors embedded in geosynthetics reinforced soils for transmission tower foundations","G.L.S. Babu","Indian Institute of Science","Department of Civil Engineering, Centre for Continuing Education, C.V. Raman Road",3196000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_4"
"187","Ministry of Power","High capacitance (50F to 200F) graphene supercapacitors for storage of power from renewable energy sorces","A. Seema","Centre for Materials for Electronics Technology (C-MET)","Athani P.O. M.G. Kavu",7128000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_5"
"188","Ministry of Power","Development of high-power & high-energy density solid-state hybrid-energy storage device","P. Elumalai","Pondicherry University","Centre for Green Energy Technology, Kalapet",5924000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_6"
"189","Ministry of Power","Design & development of a cost-effective & energy-efficient grid - connected pumped hydro system employed with sensor-less PMBLDCM","A. Banerjee","National Institute of Technology (Meghalaya)","Department of Electrical Engineering, Bijni Complex, Laitumkhrah",3290000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_7"
"190","Ministry of Power","Model order reduction for simulation acceleration in power electronics","M.A. Bazaz","National Institute of Technology (Srinagar)","Department of Electrical Engineering,Hazratbal",702000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_8"
"191","Ministry of Power","Investigations on control flexibilities of grid integrated solar photovoltaic energy conversion system","S.S. Rao","National Institute of Technology (Warangal)","Department of Electrical Engineering",3110000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_9"
"192","Ministry of Power","Development of nanocrystalline materials for solid oxide fuel cells working at 600 degree C","A.S. Nesaraj","Karunya University","Department of Chemistry, Karunya Institute of Technology & Science, Karunya Nagar",2746000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_10"
"193","Ministry of Power","Post combustion Carbon Capture & Sequestration (CCS) plant on a coal fired thermal power plant - feasibility study","V.K. Sethi","R.K.D.F. University","Airport Bypass Road, Near RGPV, Gandhi Nagar",3850000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_11"
"194","Ministry of Power","Bio-processing of coal industrial effluent & coal fines recovery using aquatic plants & phototrophs","V. Anguselvi","CSIR-Central Institute of Mining & Fuel Research","Division of Industrial Biotechnology & Waste Utilization",3685000,18,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_12"
"195","Ministry of Power","IEC 61850 compliant SF6 monitoring system for gas insulated switchgear","G.R. Biswal","Veer Surendra Sai University of Technology","Department of Electrical & Electronics Engineering",4800000,24,"2018-19","MOP","Indian Rupees","Months","MOP_2018-19_13"
