"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"104","Ministry of New & Renewable Energy","Experimental characteristic of wind turbine blading over full 0-360 degree angle of attack","A.P. Haran","Centre for Wind Energy Technology","Velachery - Tambaram High Road, Pallikaranai",1580000,24,"2010-11","MNRE","Indian Rupees","Months","MNRE_2010-11_31"
"105","Ministry of New & Renewable Energy","Health/condition monitoring at experimental/ R&D wind farm at Kayathar on 2MW wind turbine","R. Katyal","Centre for Wind Energy Technology","Velachery-Tambaram High Road, Pallikaranai",3200000,12,"2010-11","MNRE","Indian Rupees","Months","MNRE_2010-11_32"
"106","Ministry of New & Renewable Energy","Establishment of 45kW miniature grid connected hybrid system at CWET campus for meeting the load demand partly & also to undertake R&D related studies","R. Katyal","Centre for Wind Energy Technology","Velachery-Tambaram High Road, Pallikaranai",12600000,12,"2010-11","MNRE","Indian Rupees","Months","MNRE_2010-11_33"
"107","Ministry of New & Renewable Energy","P.S.G. College of Technology, Coimbatore - Certificate Course & P.G. Diploma Course","R. Rudramoorthy","Centre for Wind Energy Technology","Velachery-Tambaram High Road, Pallikaranai",16698000,36,"2010-11","MNRE","Indian Rupees","Months","MNRE_2010-11_34"
"108","Ministry of New & Renewable Energy","Amrita School of Engineering, Coimbatore - PG Diploma Courses","K.K. Sasi","Centre for Wind Energy Technology","Velachery-Tambaram High Road, Pallikaranai",15300000,36,"2010-11","MNRE","Indian Rupees","Months","MNRE_2010-11_35"
"109","Ministry of New & Renewable Energy","Advanced research on Thin Film Silicon solar cells & P V systems","H. Saha","Bengal Engineering & Science University","Centre of Excellence for Green Energy & Sensor Systems",147610000,48,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_1"
"110","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.S. Sooch","Punjab Agricultural University"," ",413280,12,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_2"
"111","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V.K. Vijay","Indian Institute of Technology (Delhi)","CRDT, Hauz Khas",1334898,12,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_3"
"112","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V. Kumargoud","Agricultural Sciences University","G.K.V.K. Campus",455253,12,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_4"
"113","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S. Kamaraj","Tamil Nadu Agricultural University"," ",791303,12,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_5"
"114","Ministry of New & Renewable Energy","Biogas Development & Training Centre","P. Mahanta","Indian Institute of Technology (Guwahati)"," ",744000,12,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_6"
"115","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.P. Singh","Devi Ahilya Vishwavidyalaya","C.E.S.R.",1266662,12,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_7"
"116","Ministry of New & Renewable Energy","Biogas slurry handling & biomanure management","S. Sharma","Indian Institute of Technology (Delhi)","C.R.D.T., Hauz Khas",1691000,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_8"
"117","Ministry of New & Renewable Energy","Design & development of Mobile unit for Biogas enrichment","V.K. Vijay","Indian Institute of Technology (Delhi)","C.R.D.T., Hauz Khas",6887400,21,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_9"
"118","Ministry of New & Renewable Energy","Development & demonstration of automatic two axis tracking paraboloid solar thermal concentrator of about 100 Sq.M. aperture area with integration for industrial process heat applications for medium temperature range","A. Paranjape","Clique Developments Limited"," ",2072000,12,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_10"
"119","Ministry of New & Renewable Energy","Development of 100 square meter solar concentrator","V. Sardeshpande","A.T.E. Enterprises Private Limited","517 Shreenivas 2nd Floor, Baner Road",3090000,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_11"
"120","Ministry of New & Renewable Energy","Development of a metal hydride based Hydrogen strorage system for stand-alone, portable Hydrogen fueled genset","G.S. Grewal","Electrical Research & Development Association"," ",2306400,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_12"
"121","Ministry of New & Renewable Energy","Development of Humic acids extraction lab scale plant for Biogas spent slurry & its dissemination for industrial application","A.K. Kurchania","Maharana Pratap University of Agriculture & Technology","C.T.A.E.",5566400,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_13"
"122","Ministry of New & Renewable Energy","Development of polymer electrolyte membrane for non-conventional electro-chemical energy devices","V.K. Shahi","Central Salt & Marine Chemicals Research Institute"," ",4097000,36,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_14"
"123","Ministry of New & Renewable Energy","Development of stable & low cost thin film solar cells using automated spray technique","K.P. Vijaykumar","Cochin University of Science & Technology"," ",22386000,36,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_15"
"124","Ministry of New & Renewable Energy","Development of the prototype photo reactor for Hydrogen production from Hydrogen Sulphide under natural sunlight","B.B. Kale","Centre for Materials for Electronics Technology(C-MET)"," ",2240000,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_16"
"125","Ministry of New & Renewable Energy","Dye Sensitized Solar Cell (DSSC)/Quantum Dot Dye Sensitized Solar Cell","L. Giribabu","Indian Institute of Chemical Technology","National Chemical Laboratory, Pune",423228000,48,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_17"
"126","Ministry of New & Renewable Energy","Establishment of the Centre of Excellence in Solar Thermal Research & Education at IIT Jodhpur, Rajasthan","R. Shekhar","Indian Institute of Technology (Jodhpur)"," ",400000000,60,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_18"
"127","Ministry of New & Renewable Energy","Exploitation of unique properties of quantum dots for efficient energy harvesting in solar cells","R.G. Balakrishna","Jain University","Center for Emerging Technologies",2916000,36,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_19"
"128","Ministry of New & Renewable Energy","Generation of Hydrogen from Bio-mass derived Glycerol","V. Durgakumari","Indian Institute of Chemical Technology"," ",7412000,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_20"
"129","Ministry of New & Renewable Energy","Integrated research, development & demonstration of Biogas generation from Leaves, Fruit-hull & De-oiled cake of Jatropha using CSTR digester","G.S. Kumar","University of Petroleum & Energy  Studies"," ",3500250,18,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_21"
"130","Ministry of New & Renewable Energy","Polymers modified metal-matrix nano-composites as fuel cell catalyst: Performance screening in alkaline medium","J. Datta","Bengal Engineering & Science University","Shibpur",3058000,36,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_22"
"131","Ministry of New & Renewable Energy","R&D on Thin Film Solar Cells","S. Kumar","National Physical Laboratory","CSRI",490660000,48,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_23"
"132","Ministry of New & Renewable Energy","Setting up demonstration project for production of 8000kg/Day Bio-Cng at Shri Tatyasaheb Warana Sahakari Sakhar Karkhana Ltd., Warananagar, Kolhapur, Maharashtra","A.V.M. Rao","Spectrum Renewable Energy Private Limted","202 Cyber Heights, RD 2, Banjara Hills",35840000,9,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_24"
"133","Ministry of New & Renewable Energy","Solar water desalination plant for Bitra Island, Lakshadweep","N. Vasanthakumar","Department of Information & Technology","Secretariat, Union Territory",18700000,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_25"
"134","Ministry of New & Renewable Energy","Strengthening the Test facilities for testing & performance evaluation of Biomass cookstoves","A.K. Kurchania","Maharana Pratap University of Agriculture & Technology"," ",4200000,24,"2011-12","MNRE","Indian Rupees","Months","MNRE_2011-12_26"
"135","Ministry of New & Renewable Energy","Development of CZTSSolar cells & modules - non vacuum process","A. Ray","Pandit Deenadayal Petroleum University","Raisan Village",19356000,36,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_1"
"136","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V.K. Vijay","Indian Institute of Technology (Delhi)","C.R.D.T., Hauz Khas",1781700,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_2"
"137","Ministry of New & Renewable Energy","Biogas Development & Training Centre","M. Suar","Kalinga Institute of Industrial Technology University","Campus XI",1903000,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_3"
"138","Ministry of New & Renewable Energy","Biogas Development & Training Centre","D. Sharma","Maharana Pratap University of Agriculture & Technology","C.T.A.E.",1773800,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_4"
"139","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V. Kumargoud","Agricultural Sciences University","GKVK",1810800,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_5"
"140","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S. Kamaraj","Tamil Nadu Agricultural University"," ",1810800,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_6"
"141","Ministry of New & Renewable Energy","Biogas Development & Training Centre","P. Mahanta","Indian Institute of Technology (Guwahati)"," ",1537400,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_7"
"142","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.P. Singh","Devi Ahilya Vishwavidyalaya","C.E.S.R.",1810800,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_8"
"143","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.S. Sooch","Punjab Agricultural University"," ",2022600,12,"2012-13","MNRE","Indian Rupees","Months","MNRE_2012-13_9"
"144","Ministry of New & Renewable Energy","Development of CZTSSolar cells & modules - non vacuum process","A. Ray","Pandit Deenadayal Petroleum University","Raisan Village",19356000,36,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_1"
"145","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V.K. Vijay","Indian Institute of Technology (Delhi)","C.R.D.T., Hauz Khas",1781700,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_2"
"146","Ministry of New & Renewable Energy","Biogas Development & Training Centre","M. Suar","Kalinga Institute of Industrial Technology University","Campus XI",1903000,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_3"
"147","Ministry of New & Renewable Energy","Biogas Development & Training Centre","D. Sharma","Maharana Pratap University of Agriculture & Technology","C.T.A.E.",1773800,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_4"
"148","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V. Kumargoud","Agricultural Sciences University","GKVK",1810800,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_5"
"149","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S. Kamaraj","Tamil Nadu Agricultural University"," ",1810800,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_6"
"150","Ministry of New & Renewable Energy","Biogas Development & Training Centre","P. Mahanta","Indian Institute of Technology (Guwahati)"," ",1537400,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_7"
"151","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.P. Singh","Devi Ahilya Vishwavidyalaya","C.E.S.R.",1810800,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_8"
"152","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.S. Sooch","Punjab Agricultural University"," ",2022600,12,"2013-14","MNRE","Indian Rupees","Months","MNRE_2013-14_9"
"153","Ministry of New & Renewable Energy","Development of CZTSSolar cells & modules - non vacuum process","A. Ray","Pandit Deenadayal Petroleum University","Raisan Village",19356000,36,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_1"
"154","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V.K. Vijay","Indian Institute of Technology (Delhi)","C.R.D.T., Hauz Khas",1781700,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_2"
"155","Ministry of New & Renewable Energy","Biogas Development & Training Centre","M. Suar","Kalinga Institute of Industrial Technology University","Campus XI",1903000,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_3"
"156","Ministry of New & Renewable Energy","Biogas Development & Training Centre","D. Sharma","Maharana Pratap University of Agriculture & Technology","C.T.A.E.",1773800,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_4"
"157","Ministry of New & Renewable Energy","Biogas Development & Training Centre","V. Kumargoud","Agricultural Sciences University","GKVK",1810800,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_5"
"158","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S. Kamaraj","Tamil Nadu Agricultural University"," ",1810800,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_6"
"159","Ministry of New & Renewable Energy","Biogas Development & Training Centre","P. Mahanta","Indian Institute of Technology (Guwahati)"," ",1537400,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_7"
"160","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.P. Singh","Devi Ahilya Vishwavidyalaya","C.E.S.R.",1810800,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_8"
"161","Ministry of New & Renewable Energy","Biogas Development & Training Centre","S.S. Sooch","Punjab Agricultural University"," ",2022600,12,"2014-15","MNRE","Indian Rupees","Months","MNRE_2014-15_9"
"162","Ministry of New & Renewable Energy","Development of improved DS process for mc-Si wafers & their application to Solar cells","P. Ramasamy","S.S.N. College of Engineering"," ",46842000,48,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_1"
"163","Ministry of New & Renewable Energy","Development of high efficiency selective emitter large area N-type crystalline silicon solar cell","U. Gangopadhyay","Meghnad Saha Institute of Technology","Nazirabad",29840000,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_2"
"164","Ministry of New & Renewable Energy","Development of solar PV & wind hybrid power plant with large scale battery storage at Kaza, Himachal Pradesh","Y.B.K. Reddy","Solar Energy Corporation of India","First Floor, D-3, A Wing, Religare Building, District Centre, Saket",149100000,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_3"
"165","Ministry of New & Renewable Energy","High energy density thermal energy storage for concentrated solar plant","V.K. Sethi","Ram Krishna Dharmarth Foundation University"," ",3600000,18,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_4"
"166","Ministry of New & Renewable Energy","Hierarchical composite nanostructure photocatalysts for efficient water splitting under solar light irradiation","M.V. Shankar","CSIR-Central Electrochemical Research Institute"," ",7218800,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_5"
"167","Ministry of New & Renewable Energy","Development of laboratory for sediment monitoring & impact analysis studies in hydropower plant","A. Kumar","Indian Institute of Technology (Roorkee )","Alternate Hydro Energy Centre",29408000,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_6"
"168","Ministry of New & Renewable Energy","Design & development of solar light driven graphene based mixed oxide photocatalysts for efficient production of hydrogen (solar fuel)","B. Neppolian","S.R.M. University","S.R.M. Research Institute",4108060,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_7"
"169","Ministry of New & Renewable Energy","Investigation on small capacity wind turbine with compressed air energy storage system","R. Velraj","Anna University","Institute for Energy Studies",4531000,24,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_8"
"170","Ministry of New & Renewable Energy","Development & installation of micro thruster augmented wind power generator using a 200kW MICON power plant  at C-WET facility, Kayathar","R. Natarajan","Vellore Institute of Technology University"," ",9196000,24,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_9"
"171","Ministry of New & Renewable Energy","A novel fused converter for Wind-PV hybrid system to power rural telephony","V. Rajini","S.S.N. College of Engineering"," ",3400000,24,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_10"
"172","Ministry of New & Renewable Energy","Structural assessment & strengtheing of existing telecom towers to enable them to support small wind turbines","A. Agarwal","Indian Institute of Technology (Hyderabad)"," ",5039000,24,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_11"
"173","Ministry of New & Renewable Energy","Design & development of magnetically levitated micro vertical axis wind mill for power generation in low velocity regimes","M.K. Surappa","Anna University","Sardar Patel Road",1292500,24,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_12"
"174","Ministry of New & Renewable Energy","Maximization of gaseous energy recovery from organic wastes through Biohythane process","D. Das","Indian Institute of Technology (Kharagpur)"," ",4812000,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_13"
"175","Ministry of New & Renewable Energy","Design of a microbial electrolytic cell for economic & energy efficient biohydrogen production from leafy biomass by electrohydrogenesis","P. Gupta","National Institute of Technology (Raipur)","Amanaka",3761460,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_14"
"176","Ministry of New & Renewable Energy","Design & development of porous graphene modified metal oxide photoanode for photoelectro chemical water splitting","K. Parida","Siksha O Anusandhan University","Centre for Nano Science & Nano Technology",6481200,36,"2015-16","MNRE","Indian Rupees","Months","MNRE_2015-16_15"
"177","Ministry of New & Renewable Energy","National Centre for Photovoltaic Research & Education (NCPRE) Phase II","B.G. Fernandes","Indian Institute of Technology (Bombay)"," ",311750000,60,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_1"
"178","Ministry of New & Renewable Energy","National Centre for Photovoltaic Research & Education (NCPRE) Phase II","C.S. Solanki","Indian Institute of Technology (Bombay)"," ",311750000,60,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_2"
"179","Ministry of New & Renewable Energy","From cell towards module using cost organo-metal halide perovskite materials","S.K. Sarkar","Indian Institute of Technology (Bombay)","Powai",31848000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_3"
"180","Ministry of New & Renewable Energy","Development & field testing of solar powered clean drinking water system for communities without piped water line & electricity","C. Banerjee","Saurya EnerTech Solar Energy","230 Udyog Vihar II Road, Rajiv Nagar, DLF Phase I, Sector 20",10700000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_4"
"181","Ministry of New & Renewable Energy","Development & field testing of solar powered clean drinking water system for communities without piped water line & electricity","V. Tripathi","National Institute of Solar Energy","19 Milestone, Gwalphari",10700000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_5"
"182","Ministry of New & Renewable Energy","Development of electrode materials for high energy density lithium ion batteries & computational studies of solar absorber layers","M. Sasidharan","S.R.M. University","Kattankulathur",25250000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_6"
"183","Ministry of New & Renewable Energy","Development of electrode materials for high energy density lithium ion batteries & computational studies of solar absorber layers","R. Thapa","S.R.M. University","Kattankulathur",25250000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_7"
"184","Ministry of New & Renewable Energy","Development of a monitoring system for the energy reception elements in solar thermal plant","S.S. Garud","The Energy & Resources Institute","IHC. Lodhi Road",41059600,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_8"
"185","Ministry of New & Renewable Energy","Studies on utilization of solar energy in tasar post cocoon technology operations","Z.M.S. Khan","Central Tasar Research & Training Institute","Division of Post Cocoon Technology, Central Silk Board, Nagri",3873000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_9"
"186","Ministry of New & Renewable Energy","Design, development & proto building a solar energy driven desiccant & ejector based environmental friendly air conditioning system","A.A. Nene","MAEER's Maharashtra Institute of Technology","Paud Road, Kothrud",937000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_10"
"187","Ministry of New & Renewable Energy","Development of high efficiency receiver for supercritical CO2 integrated with static focus Parabolic dish","P. Dutta","Indian Institute of Science"," ",22349000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_11"
"188","Ministry of New & Renewable Energy","Hybrid energy management using cyber-physical controller for real time EMS of micro grid application","A.K. Parvathy","Hindustan Institute of Technology & Science","Padur, Kallambakam",3595000,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_12"
"189","Ministry of New & Renewable Energy","Design & development of 1kW hybrid wind turbine system for low wind speed regimes","T.M. Premkumar","Hindustan Institute of Technology & Science","Padur, Kallambakam",1430500,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_13"
"190","Ministry of New & Renewable Energy","Design & development of 1kW hybrid wind turbine system for low wind speed regimes","U. Ramachandraiah","Hindustan Institute of Technology & Science","Padur, Kallambakam",1430500,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_14"
"191","Ministry of New & Renewable Energy","Hybrid DC micro grid system for future residential-rural electrification","R. Gupta","Motilal Nehru National Institute of Technology (Allahabad)","Prayagraj",2570000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_15"
"192","Ministry of New & Renewable Energy","Vibration control in domestic small horizontal axis wind turbine","M. Yuvaraja","P.S.G. College of Technology","Peelamedu",191820,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_16"
"193","Ministry of New & Renewable Energy","Vibration control in domestic small horizontal axis wind turbine","R. Rudramoorthy","P.S.G. College of Technology","Peelamedu",191820,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_17"
"194","Ministry of New & Renewable Energy","Vibration control in domestic small horizontal axis wind turbine","M. Senthilkumar","P.S.G. College of Technology","Peelamedu",191820,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_18"
"195","Ministry of New & Renewable Energy","Vibration control in domestic small horizontal axis wind turbine","P. Viswananthan","P.S.G. College of Technology","Peelamedu",191820,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_19"
"196","Ministry of New & Renewable Energy","Design & development of efficient power conditioning system for grid-connected wind-solar hybrid power generation in Tiruvannamalai","V. Saravanan","Arunai College of Engineering"," ",852000,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_20"
"197","Ministry of New & Renewable Energy","Design & development of efficient power conditioning system for grid-connected wind-solar hybrid power generation in Tiruvannamalai","M. Arumugam","Arunai College of Engineering"," ",852000,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_21"
"198","Ministry of New & Renewable Energy","A wind-solar hybrid microgeneration scheme suitable for wide speed range & grid-isolated remote applications","D. Chatterjee","Jadavpur University"," ",1573000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_22"
"199","Ministry of New & Renewable Energy","Vortex induced virbation wind power generation using dual mode of electricity generation viz. Piezo-electric & electric generator","P. Baredar","Maulana Azad National Institute of Technology (Bhopal)","3, Link Road, Near Kali Mata Mandir",872850,12,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_23"
"200","Ministry of New & Renewable Energy","Modifying blade profile of savonious wind rotor to reduce turbulence","P. Baredar","Maulana Azad National Institute of Technology (Bhopal)","3, Link Road, Near Kali Mata Mandir",496650,12,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_24"
"201","Ministry of New & Renewable Energy","Development of a multipurpose intelligent controller for a nano grid operation","C. Vyjayanthi","National Institute of Technology (Goa)","Farmagudi",3561800,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_25"
"202","Ministry of New & Renewable Energy","Reforming of biogas for hydrogen production & its utilization in Ci engine under dual fuel mode","A. Dhir","Thapar University"," ",3895000,24,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_26"
"203","Ministry of New & Renewable Energy","Reduction of Nox from H2 engines using EGR & after treatment devices","D. Bhatia","Indian Institute of Technology (Delhi)","Hauz Khas",20980000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_27"
"204","Ministry of New & Renewable Energy","Hydrogen generation using Biomass Gasification for Fuel cell application (HBGF)","S. Dasappa","Indian Institute of Science"," ",22690500,48,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_28"
"205","Ministry of New & Renewable Energy","Hydrogen generation using Biomass Gasification for Fuel cell application (HBGF)","A.M. Raichur","Indian Institute of Science"," ",22690500,48,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_29"
"206","Ministry of New & Renewable Energy","Development of carbon materials for hydrogen absorption & desorption","B.T. Mukherjee","K.V. Pendharkar College of Arts, Science & Commerce","Dombivili East",3031480,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_30"
"207","Ministry of New & Renewable Energy","Development of design methodology for lightweight high pressure hydrogen storage composite cylinder for vehicular applications","S. Kumar","CSIR-Central Mechanical Engineering Research Institute"," ",1800000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_31"
"208","Ministry of New & Renewable Energy","Mass production of modified Carbon Nano Tubes (CNTs) for hydrogen gas storage applications","S. Srivastava","Vivekanand Global University"," ",1541600,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_32"
"209","Ministry of New & Renewable Energy","Mass production of modified Carbon Nano Tubes (CNTs) for hydrogen gas storage applications","R.K. Khanna","Vivekanand Global University"," ",1541600,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_33"
"210","Ministry of New & Renewable Energy","Development of high efficiency receiver for supercritical CO2 integrated with static focus Parabolic dish","Director","World Renewal Spiritual Trust","121, Mahatma Gandhi Road, I st Floor, Talhoti",11900000,36,"2016-17","MNRE","Indian Rupees","Months","MNRE_2016-17_34"
"211","Ministry of New & Renewable Energy","National primary standard facility for cell calibration","Vandana","CSIR-National Physical Laboratory"," ",178850000,36,"2017-18","MNRE","Indian Rupees","Months","MNRE_2017-18_1"
"212","Ministry of New & Renewable Energy","Development of high efficiency (21%/ 19%) PERC  type of c-Si/ mc-Si  solar cells","K.K. Pant","Bharat Heavy Electricals Limited"," ",131400000,36,"2017-18","MNRE","Indian Rupees","Months","MNRE_2017-18_2"
"213","Ministry of New & Renewable Energy","Development of high efficiency (21%/ 19%) PERC  type of c-Si/ mc-Si  solar cells","A.K. Tripathi","National Institute of Solar Energy"," ",131400000,36,"2017-18","MNRE","Indian Rupees","Months","MNRE_2017-18_3"
"214","Ministry of New & Renewable Energy","Porphyrin@Graphene quantum dots Sensitized Solar Cells (PGSSCs) using polypyrrole-graphene composites as counter electrode - A step towards 4G solar cells","A.K. Narula","Guru Govind Singh Indraprastha University"," ",6467000,36,"2017-18","MNRE","Indian Rupees","Months","MNRE_2017-18_4"
"215","Ministry of New & Renewable Energy","Design & development of ‘high efficiency solar water pumping systems","A.K. Tripathi","National Institute of Solar Energy","IDA Scudder Road",48500000,36,"2018-19","MNRE","Indian Rupees","Months","MNRE_2018-19_1"
"216","Ministry of New & Renewable Energy","Setting up facility for calibration of solar radiation measuring sensors & its analysis/ modelling based on ground surface measurements","A.K. Tripathi","National Institute of Solar Energy"," ",12076000,24,"2018-19","MNRE","Indian Rupees","Months","MNRE_2018-19_2"
"217","Ministry of New & Renewable Energy","System design, erection, testing & commissioning of 40 Kwth & 10 Kwe pilot plant aiming at the feasibility study of Mwe scale concentrated solar thermal plant integrated with 24 x 7 thermal energy storage","V.K. Sethi","Ram Krishna Dharmarth Foundation University"," ",3900000,17,"2018-19","MNRE","Indian Rupees","Months","MNRE_2018-19_3"
"218","Ministry of New & Renewable Energy","Flexible perovskite solar cells & intermediate module","S.K. Sarkar","Indian Institute of Technology (Bombay)","Powai",83000000,36,"2018-19","MNRE","Indian Rupees","Months","MNRE_2018-19_4"
