"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"597","Department of Atomic Energy","Navigation of multiple robots using artificial intelligence technique","D.R. Parhi","National Institute of Technology (Rourkela)","Department of Mechanical Engineering",1693750,12,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_70"
"598","Department of Atomic Energy","Numerical & experimental evaluation of ball punch test for estimation of mechanical properties & fracture toughness using miniature samples","K.K. Pathak","Regional Research Laboratory"," ",1892000,9,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_71"
"599","Department of Atomic Energy","Studies on effects of electron & Bremsstrahlung on MOS devices & Cadmium Telluride (CdTe) based thin film solar cell using Microtron facility of Mangalore University","H.M. Mahesh","Kuvempu University"," ",1341500,6,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_72"
"600","Department of Atomic Energy","Study & analysis of combined single photon emission computed tomography & computed tomorgraphy using video tomography & independent component analysis","V.K. Ananthashayana","M.S. Ramaiah Institute of Technology","Department of Computer Science",1929650,4,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_73"
"601","Department of Atomic Energy","Study of discharge through a single pipe in horizontal pipe with stratified flow","P. Prabhakaran","M.S. University of Baroda","Department of Mechanicl Engineering",1329500,5,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_74"
"602","Department of Atomic Energy","Study of one & two dimensional nanostructures using Density Functional Theory & Green's Function Methods","P. Dua","Amity Centre for Vacuum & Advanced Technologies"," ",2483400,4,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_75"
"603","Department of Atomic Energy","Superconducting magnet & recondensation liquid helium cryostats based on multistage pulse tube cryocoolers","S. Kasthurirengan","Indian Institute of Science","Centre for Cryogenic Technology",1878500,4,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_76"
"604","Department of Atomic Energy","Thermodynamics of surfaces & phase equilibria in nanomaterials","J.P. Hajra","Central Glass & Ceramic Research Institute"," ",904200,3,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_77"
"605","Department of Atomic Energy","Utility of anu photorheography in sick neouates","B.S. Rai","Father Muller Medical College"," ",1622850,6,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_78"
"606","Department of Atomic Energy","Generation, study & application of covariance error matrix in nuclear data for advanced nuclear systems in India","N.S. Nair","Manipal University","Health Science Library",1875000,3,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_79"
"607","Department of Atomic Energy","Development & evaluation of novel brain targeted nasal drug delivery system","V.B. Patravale","University Institute of Chemical Technology","Pharmaceutical Division, Matunga",1188200,15,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_80"
"608","Department of Atomic Energy","Development of portable lymphoscientigarph for early assessment of filarial lymphatic disease in the South Indian scenario based on radio active tracer transport & micro detectors","K. Jagadesan","K.J. Hospital Research & P.G. Centre"," ",3257850,18,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_81"
"609","Department of Atomic Energy","Evaluation of medical exposure to the members of public due to Diagnostic/Therapeutic activities in the Rawatbhatta region","G.L. Verma","Government Medical College","Department of Radiodiagnosis & Imaging",961800,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_82"
"610","Department of Atomic Energy","Evaluation of safety biodistribution, elimination & Yogavahi property of Kajjali in experimental animals using 203 Hg","S.S. Sathye","University Institute of Chemical Technology","Pharmaceutical Division",1188200,24,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_83"
"611","Department of Atomic Energy","Hormonal regulation of human telomerase & its possible implications in the Pathogenesis of Prostate Cancer","G. Sachdeva","Indian Council of Medical Research","National Inst. for Res. in Repro. Health",1486000,6,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_84"
"612","Department of Atomic Energy","Isolation & mechanism - based validation of novel antiangiogenic molecules from medicinal plants: Role in cancer therapy","B.P. Salimath","Mysore University","Studies in Applied Botany & Biotech.",2081800,13,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_85"
"613","Department of Atomic Energy","Performance evaluation of non invasive modalities in vascular disorders","H.D. Shenoy","Father Muller Medical College"," ",1711150,6,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_86"
"614","Department of Atomic Energy","Preservation & safety evaluation of Siddha/Ayurvedic preparations applying microtron irradiation","A.G. Murugesan","Manonmaniam Sundaranar University"," ",1206600,3,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_87"
"615","Department of Atomic Energy","Rational design, synthesis & biological evaluation of potential HDAC inhibitors as anticancer agents","C.S. Ramaa","Bharati Vidyapeeth's College of Pharmacy"," ",2094700,3,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_88"
"616","Department of Atomic Energy","Analysis of Band Structure Engineering of the Ga (1-X) in X Sb Single Crystals Grown by Vertical Directional Solidification Technique","D.B. Gadkari","Mithibai College of Arts, Science & Commerce","Department of Physics",1499750,8,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_89"
"617","Department of Atomic Energy","Carrier transport measurements in single crystal diamonds grown by Microwave Plasma Chemical Vapor Deposition (MPCVD) on diamond substrates & fabrication of designer anvils","D.S. Misra","Indian Institute of Technology (B)","Department of Physics, Powai",1964400,12,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_90"
"618","Department of Atomic Energy","Cooperative phenomena & nanosize effects in some correlated systems","A. Taraphder","Indian Institute of Technology (Kh)","Department of Physics & Meteorology",1756000,16,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_91"
"619","Department of Atomic Energy","CRP - Spintronics materials - magnetic & superconducting thin film heterostructures for spintronics","R.C. Budhani","Indian Institute of Technology (K)","Department of Physics",12178000,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_92"
"620","Department of Atomic Energy","CRP - Spintronics materials - magnetic particles & composites for spintronics","S.K. Kulkarni","Pune University","Department of Physics",6600000,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_93"
"621","Department of Atomic Energy","CRP-Spintronics Materials","S.B. Ogale","National Chemical Laboratory","Physical & Materials Chemistry Division",8010000,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_94"
"622","Department of Atomic Energy","CRP-Spintronics materials - preparation & characterization of double perovskite based spintronic materials","D.D. Sarma","Indian Association for the Cultivation of Science","Centre for Advance Materials",17746000,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_95"
"623","Department of Atomic Energy","CRP-Spintronics Materials - Simulation & design of Spintrnomics Materials - I","G.P. Das","Indian Association for the Cultivation of Science","Department of Material Science",7936000,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_96"
"624","Department of Atomic Energy","CRP-Spintronics Materials - Simulation & design of Spintronics Materials - II","G.P. Das","Indian Association for the Cultivation of Science"," ",2794700,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_97"
"625","Department of Atomic Energy","Developing a high senstive laser technique for the fabrication of fiber grating sensors  & their characterization - Applications of grating technology in chemical sensing & in nuclear environments","U.S. Raikar","Karnatak University","Department of Physics",2155950,12,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_98"
"626","Department of Atomic Energy","Development of magnetic refrigerant materials for regenerator applications at various temperature","K.G. Suresh","Indian Institute of Technology (B)","Department of Physics",661500,7,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_99"
"627","Department of Atomic Energy","Development of Neutron Facility for Physics Experiments & Cascade Code for the Design & Modelling of Accelerator Driven Sub-Critical System","V. Kumar","Rajasthan University","Department of Physics",1487500,7,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_100"
"628","Department of Atomic Energy","Effects of radiations on liquid-crystal display materials","R. Dhar","Ewing Christian College","Department of Physics",1286000,3,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_101"
"629","Department of Atomic Energy","Generation & characterization of nano particles using pulsed power technique","R. Sarathi","Indian Institute of Technology (M)"," ",926300,3,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_102"
"630","Department of Atomic Energy","Generation of sub 10 femtosecond (fs) pulses by using the technique on Non-collinear Optical Parametric Amplification (NOPA) & their characterization","P.B. Bisht","Indian Institute of Technology (M)","Department of Physics",5680000,12,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_103"
"631","Department of Atomic Energy","Gravitational collapse & formation of event horizons","N. Banerjee","Jadavpur University","Department of Physics",722500,6,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_104"
"632","Department of Atomic Energy","High-spin Isomer studies via incomplete Fusion Reactions","P. Das","Indian Institute of Technology (B)","Department of Physics",781900,6,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_105"
"633","Department of Atomic Energy","Influence of electron beam irradiation of the properties of conducting polymer composites","D.P. Padiyan","Manonmaniam Sundaranar University","Department of Physics",1118000,4,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_106"
"634","Department of Atomic Energy","Optimization study of various parameters of RPC for India based Neutrino Observatory","B.K. Nandi","Indian Institute of Technology (B)","Department of Physics",1707000,10,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_107"
"635","Department of Atomic Energy","Radiological risk assessment due to medical exposure to public around Madras Atomic Power Station","S. Ganesan","Anna University","Department of Physics",812800,36,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_108"
"636","Department of Atomic Energy","Studies of Physics with Magnetized Iron Neutrino Detector","S. Umasankar","Indian Institute of Technology (B)","Department of Physics",901900,6,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_109"
"637","Department of Atomic Energy","Studies of XRF using 2 pi Geometrical Geometrical configuration method: Near edge effects & chemical effect","N.M. Badiger","Karnatak University","Department of Physics",1826500,14,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_110"
"638","Department of Atomic Energy","Synthesis, characterization & device applications of Nanocrystalline PMN-PT, PZN-PT & PZT relaxor materials","S. Ramasamy","Madras University","Department of Nuclear Physics",298300,10,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_111"
"639","Department of Atomic Energy","TiO2 Phosphate glass nanocomposite for nonlinear optical application","B.B. Kale","Centre for Materials for Electronics Technology"," ",1641000,4,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_112"
"640","Department of Atomic Energy","Undulators & high gain free electron laser amplifiers","G. Mishra","Devi Ahilya Vishwavidyalaya","Department of Physics",1994300,4,"2006-07","DAE","Indian Rupees","Months","DAE_2006-07_113"
"641","Department of Atomic Energy","Breeding soybean utlizing radiation induced mutants & elite lines for resistance against YMV & root rot","A.N. Shrivastava","Jawaharlal Nehru Krishi Vishwavidyalaya","Department of Plant Breeding & Genetics",496125,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_1"
"642","Department of Atomic Energy","Development of new varieties of mungbean, uridbean & pigeonpea crops & popularization of released varieties","S.K. Rao","Jawaharlal Nehru Krishi Vishwavidyalaya"," ",151500,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_2"
"643","Department of Atomic Energy","Development of radioimmunoassay hormonal estimation in Bovines & estimation of hormones & metabolites in cows & buffaloes having reproductive disorders in Chhattisgarh Region","J.U.R. Khan","College of Veterinary Science &  Animal Husbandry","Department of Veterinary Physiology",1803400,6,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_3"
"644","Department of Atomic Energy","Development of salt tolerant high market valued rice mutant varieties","S. Geetha","Anbil Dharmalingam Agricultural College & Research Institute","Plant Breeding & Genetics",845600,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_4"
"645","Department of Atomic Energy","Development of shelf stable intermediate moisture & high moisture fruit & vegetable products using radiation procesessing as a Hurdle technology","A. Chaturvedi","Acharya N.G. Ranga Agricultural University"," ",1913800,11,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_5"
"646","Department of Atomic Energy","Development of stem rot (sclerotium rolfsii sace) resistant genotypes in groundnut (A hypagaea L.) through mutation breeding","A.I. Rathnakumar","National Research Centre for Groundnut"," ",1794000,10,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_6"
"647","Department of Atomic Energy","Effect of additives on the characteristics of the proteins, pentosans & protein-carbohydrate interactions in wheat flour in relation to chapati making quality","U.J.S.P. Rao","Central Food Technological Research Institute","Department of Biochemistry & Nutrition",1936800,11,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_7"
"648","Department of Atomic Energy","Genetic improvement of Isabgol (Forsk platago ovata) for yield & yield attributing characters through mutation breeding","A.K. Sharma","College of Agriculture"," ",1197300,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_8"
"649","Department of Atomic Energy","Identification of drought & salt stress inducible genes in grapes rootstocks & their role in physio-biochemical responses under abiotic stresses","J. Satisha","National Research Centre for Grapes"," ",1984000,6,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_9"
"650","Department of Atomic Energy","Improving Salt Tolerance in Rice (Oryza Sativa L.) through induced mutagenesis & recombination breeding","S. Thirumeni","Pt. Jawaharlal Nehru College of Agriculture & Research Institute","Plant Breeding & Genetics",1640000,11,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_10"
"651","Department of Atomic Energy","In vitro & in vivo nutation studies in Amla (Emblica officinalis gaertn) through gamma rays","V. Ponnuswami","Horticultural College & Research Institute"," ",1769950,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_11"
"652","Department of Atomic Energy","Induced mutagenesis for higher yield & quality of horsegram","A.P. Agrawal","S.G. College of Agriculture & Research Station"," ",1395050,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_12"
"653","Department of Atomic Energy","Induced mutation - A crop improvement strategy for developing Dwarf & Sigatoka Leaf Spot resistant Banana Cv. grand naine","S. Uma","National Research Centre on Banana","Crop Improvement Division",1487000,7,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_13"
"654","Department of Atomic Energy","Investigations on inter-plant competition of Banana (Musa Paradisiaca L.) & of Papaya (Carica Papaya L.) under high density planting using Isotopic technique","S.C. Kotur","Indian Institute of Horticulture Research","Div. of Soil Sc. & Agricultural Chemistry",1399750,7,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_14"
"655","Department of Atomic Energy","Irradiation of Alphonso mangoes effect on quality /elimination of pest & diseases prevailing in the climatic conditions of the Konkan Region","K.H. Pujari","College of Agriculture"," ",1378250,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_15"
"656","Department of Atomic Energy","Irrigation return flow & its mechanism in overexploited indo gangetic Alluvium area in Haryana & central Punjab region & its impact on ground sustainability","R. Rangarajan","National Geophysical Research Institute","Groundwater Replenishment Division",1580000,12,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_16"
"657","Department of Atomic Energy","Isolation & characterization of mutants with high resistant starch content in rice","M. Kumar","Tamil Nadu Agricultural University","Centre for Plant Breeding & Genetics",1069850,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_17"
"658","Department of Atomic Energy","Large scale trial of irradiated potato & onion - their response in different storages condition, respiratory behaviour & maturity indicators","K.E. Lawande","National Research Centre for Onion & Garlic"," ",3746490,14,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_18"
"659","Department of Atomic Energy","Non-invasive monitoring of buffalo reproduction: Application of fecal steroid hormones & metabolite assay","G. Singh","Indian Veterinary Research Institute"," ",1546300,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_19"
"660","Department of Atomic Energy","Reduction of raffinose & stachyose through induced mutation in soybean","V. Kumar","National Research Centre for Soybean","Department of Plant Biochemistry",1403150,10,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_20"
"661","Department of Atomic Energy","Scheme on isolation & characterization of mutants with high lycopene content under heat stress condition in tomato","T.A. More","Central Institute of Arid Horticulture"," ",1332300,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_21"
"662","Department of Atomic Energy","Studies on selenium & its speciation in environmental & biological samples from seleniferous region of Punjab","N.T. Prakash","Thapar University"," ",1054750,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_22"
"663","Department of Atomic Energy","Studies on the potential of electron beam irradiation as Quarantine disinfestation treatment against insect-pests in seeds","S. Bhalla","National Bureau of Plant Genetic Resources","Division of Plant Quaratime",1310050,7,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_23"
"664","Department of Atomic Energy","Acetylcholinesterase (AChE) inhibitors: The neurotoxic phosphotriesterase substrates & related nerve reagents-conformations, dynamics, hydrolysis & the therapeutic pharmacophores","B. Ganguly","Central Salt & Marine Chemicals Research Institute","Analytical Science Discipline",1125250,10,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_24"
"665","Department of Atomic Energy","Activation of signalling molecules in human cells following heavy ion irradiation: Comparsion with low let radiation","A. Sarma","Inter University Accelerator Centre"," ",685600,13,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_25"
"666","Department of Atomic Energy","Assessment of multidimensional impact on decomposition of various wood samples - normal & processed by electron beam induced polymerization technology (exposed to marine fungi)","K. Raveendran","Sir Sayyed College","P.G. Studies & Research in Botany",1122250,3,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_26"
"667","Department of Atomic Energy","Bioactive metabolites in some cyanobacteria: Isolation, characterization & elicited production","T.D. Nikam","Pune University","Department of Botany",2091200,16,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_27"
"668","Department of Atomic Energy","Biocompatibility studies on nano particle coated  polymer surface","M. Doble","Indian Institute of Technology (M)","Department of Biotechnology",1827600,11,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_28"
"669","Department of Atomic Energy","Biotechnological approaches for remediation of low level nuclear waste","M.H. Fulekar","Mumbai University"," ",1371050,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_29"
"670","Department of Atomic Energy","Characterization of metal tolerant microbes from soils of Domiasiat-Wakhyn area of Meghalaya","S.R. Joshi","North-Eastern Hill University"," ",4487900,24,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_30"
"671","Department of Atomic Energy","Development of electron beam irradiated composites based on multivalled carbon nanotubes in polymeric matrices","T.K. Chaki","Indian Institute of Technology (Kh)"," ",1460600,12,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_31"
"672","Department of Atomic Energy","Development of radioimmunoassay for VEGF using recombinant protein & monoclonal antibodies","R.P. Phadke","Ram Narain Ruia College"," ",1582600,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_32"
"673","Department of Atomic Energy","Effect of irradiation on microbial safety & nutritional quality of foods & spices produced in Rajasthan","G. Singh","Rajasthan Agricultural University","Plant Biotechnology Centre",965222,5,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_33"
"674","Department of Atomic Energy","Genetic improvement of Canna by induced mutation & development of core collections","R.K. Roy","National Botanical Research Institute"," ",557400,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_34"
"675","Department of Atomic Energy","Marine Cyanobacteria - A potential candidate for Uranium Mining","L. Uma","Bharathidasan University","National Facility for Marine Cyanobacteria",1967000,16,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_35"
"676","Department of Atomic Energy","Molecular mechanism of enterotoxigenic escherichia coli adherence in the intestine: Host-pathogen relationship","N.S. Chatterjee","National Institute of Cholera & Enteric Diseases","Division of Biochemistry",1673550,13,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_36"
"677","Department of Atomic Energy","Protein synthesis regulation during radiation induced oxidative stress","J.K. Pal","Pune University","Department of Biochemistry",2625950,11,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_37"
"678","Department of Atomic Energy","Role of Dps in Abiotic stress management in cyanobacteria","L.C. Rai","Banaras Hindu University","Laboratory of Algal Biology",2486500,9,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_38"
"679","Department of Atomic Energy","Studies on sensitization of tumor cells to apoptosis via CD95 singnaling pathway of a new class of anti tumor drugs: Pyrimido (4,5:4,5) Selenolo (2,3-b) quinolines","G.M.A. Rao","Kuvempu University","P.G. Department of Biochemistry",2057750,16,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_39"
"680","Department of Atomic Energy","Use of radiation processed Chitosan, Carrageenan & Alginates for plant promoters in some essential oil bearing medicinal plants","M.M.A.Khan","Aligarh Muslim University","Department of Botany",1563350,13,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_40"
"681","Department of Atomic Energy","A quantitative study on uptake of toxic heavy metals in Escherichia coli cells","R.K. Dutta","Indian Institute of Technology (R )","Department of Chemistry",2058750,10,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_41"
"682","Department of Atomic Energy","Advanced photocatalytic treatment of textile dyeing & printing industrial waste water containing organic & metallic pollutants","V.S. Shrivastava","G.T. Patil College","Centre for P.G. Studies & Research in Chemistry",1254500,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_42"
"683","Department of Atomic Energy","Design & implementation of IR=UV laser field profiles for selective control of bond cleavage in prototypical Tri & polyatomic systems","M.K. Mishra","Indian Institute of Technology (B)","Department of Chemistry, Powai",932338,15,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_43"
"684","Department of Atomic Energy","Design of strategies to overcome computational bottlenecks in modeling non-covalent interactions:  Application & implication in model & real systems","G.N. Sastry","Indian Institute of Chemical Technology","Molecular Modeling Group",1460250,15,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_44"
"685","Department of Atomic Energy","Development of boron carbide reinforced aluminum matrix composites for nuclear applications","T.P.D. Rajan","Regional Research Laboratory","Materials & Minerals Division",1987450,6,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_45"
"686","Department of Atomic Energy","Development of environmentally sustainable methodologies for preconcentration & specialization of metal ions","M. Sarkar","Kalyani University","Department of Chemistry",1997400,12,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_46"
"687","Department of Atomic Energy","Development of equation of state for alumina & ZTA ceramics under shock loading","A.K. Mukhopadhyay","Central Glass & Ceramic Research Institute"," ",2196000,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_47"
"688","Department of Atomic Energy","Development of lead free, multicomponent composite materials using conventional & advance ceramic route for simultaneously & synergistically shielding of gamma & neutron radiation","S.S. Amritphale","Regional Research Laboratory"," ",2310000,8,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_48"
"689","Department of Atomic Energy","Development of polymer blends as electrolyte membranes","D. Sangeetha","Anna University","Department of Chemistry",1146650,8,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_49"
"690","Department of Atomic Energy","Development of radiation-induced grafted composite polyelectrolytie membrances for fuel cell & electro membernace applications","V.K. Shahi","Central Salt & Marine Chemicals Research Institute"," ",1830650,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_50"
"691","Department of Atomic Energy","Development of transgenic plants for metal acquisition with potential application for remediation of low level nuclear waste","P.M. Mohan","Osmania University"," ",1658550,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_51"
"692","Department of Atomic Energy","Electron beam curable nano coatings","P.A. Mahanwar","University Institute of Chemical Technology"," ",457200,36,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_52"
"693","Department of Atomic Energy","Electronic structure of Nano-clusters & cluster-molecule interactions","P. Sarkar","Visva Bharati","Department of Chemistry",1806500,19,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_53"
"694","Department of Atomic Energy","Environmental accumulation & transfer factor of radio nuclides, elements relased from nuclear facilities at Tarapur site","B.H. Mehta","Mumbai University","Department of Chemistry, Vidyanagari",1618950,8,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_54"
"695","Department of Atomic Energy","Investigations of materials for Intermediate Temperature Solid Oxide Fuel Cells (ITSOFCs)","M.C. Chattopadhyaya","Allahabad University","Department of Chemistry",1516250,10,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_55"
"696","Department of Atomic Energy","New chemical methods in synthesis of noble-metal nanopowders & porous metalloceramic composites for hydrogen storage, combustion & other applications","S. Ram","Indian Institute of Technology (Kh)","Materials Science Centre",1872900,26,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_56"
"697","Department of Atomic Energy","Oligosaccharides derived from cereal arabinoxylans - deciphering the structural requirements for their antioxidant activity","G. Muralikrishna","Central Food Technological Research Institute","Department of Biochemistry & Nutrition",1448000,7,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_57"
"698","Department of Atomic Energy","Phosphorylation, spectral characterization & bio-activity evaluation of nucleosides","C.N. Raju","S.V.U. College of Engineering","Department of Chemistry",1917000,7,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_58"
"699","Department of Atomic Energy","Preconcentration of uranium by using cloud point technology","B.K. Mishra","Sambalpur University","Department of Chemistry, Jyoti Vihar",1522000,6,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_59"
"700","Department of Atomic Energy","Probing the role of loop formation during protein folding with molecular dynamics simulations","Y.U. Sasidhar","Indian Institute of Technology (B)","Department of Chemistry, Powai",1559500,12,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_60"
"701","Department of Atomic Energy","Radiation & photochemical studies of Chitosan modified polycyclic aromatic hydrocarbons","C.T. Aravindakumar","Mahatma Gandhi University","School of Chemical Studies",1962500,4,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_61"
"702","Department of Atomic Energy","Reaction diffusion coupling in zeolites","S. Yashonath","Indian Institute of Science"," ",1228400,14,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_62"
"703","Department of Atomic Energy","Structure & properties of biomolecules adsorbed onto single-walled carbon nanotubes: A molecular dynamics investigation","V. Subramanian","Central Leather Research Institute"," ",1558400,11,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_63"
"704","Department of Atomic Energy","Studies on Solar-light induced splitting of water for hydrogen production using mixed oxide semiconductors","R. Shivastava","Dayal Bagh Educational Institute","Department of Chemistry",2056500,16,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_64"
"705","Department of Atomic Energy","Studies on the dynamics of the electron/energy transfer in multicomponent Ru (II) - Trisbipyridyl or Porphyrin derivatives & interficial electron transfer","A. Das","Central Salt & Marine Chemicals Research Institute","Analytical Science Discipline, G.B. Marg",2035700,12,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_65"
"706","Department of Atomic Energy","Studies on the repressor & its cognate operators, promotors of temperature staphylococcus Aureus Phage & development of a high expression vector for staphylococcal systems","S. Sau","Bose Institute","Department of Biochemistry",2398218,11,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_66"
"707","Department of Atomic Energy","Study of genetic variations & gene expression profile in malignant & nonmalignant diseases of the prostate","P.R. Chavan","Lokmanya Tilak Municipal Medical College & General Hospital","Department of Biochemistry",2091050,15,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_67"
"708","Department of Atomic Energy","Study of Photoinduced electron transfer in Cyclodextrin based superamolecular systems","K.R. Gopidas","Regional Research Laboratory","Photosciences & Photonics Section",1780800,13,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_68"
"709","Department of Atomic Energy","Study on the influence of welding heat inputs, nitrogen contents & deformations on low temperature sensitization behaviour of austenitic stainless steel","R. Singh","National Metallurgical Laboratory","Applied Chemistry & Corrosion Division",1847500,8,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_69"
"710","Department of Atomic Energy","Synthesis & characterization of novel tridentate aromatic Thiosemicarhazones & their application for solid phase extraction of selected lanthanides & actinides","K. Seshaiah","Sri Venkateswara University","Department of Chemistry",1754000,3,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_70"
"711","Department of Atomic Energy","Synthesis & characterization of NZP based material for immobilization of radioactive waste","A. Dasgupta","Central Glass & Ceramic Research Institute"," ",2710000,7,"2007-08","DAE","Indian Rupees","Months","DAE_2007-08_71"
