"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"170","Indian Council of Agricultural Research","Algal diversity of Hooglhly  Mallah estuarine system with Spl. reference to Sunderbans Mangalore Wet lands","B.C. Jha","Central Inland Capture Fisheries Research Institute"," ",579900,36,"2000-01","ICAR","Indian Rupees","Months","ICAR_2000-01_170"
"171","Indian Council of Agricultural Research","Improvisation of a farm feeds for juvenile and sub-adult carps through incorporation of plant and animal ingredient","L.M. Rao","Andhra University","Department of Zoology",739800,36,"2000-01","ICAR","Indian Rupees","Months","ICAR_2000-01_171"
"172","Indian Council of Agricultural Research","Evaluating the disease resistance of stunted carp figerlings","K.S. Ramesh","College of Fisheries","Department of Aquaculture, Fish Pathology Laboratory",449900,36,"2000-01","ICAR","Indian Rupees","Months","ICAR_2000-01_172"
"173","Indian Council of Agricultural Research","Optimisation of pond fertilization through microbial biogeochemical activities for sustainable fish production (Phase II)","B.B. Zana","Kalyani University","Department of Zoology",281600,24,"2000-01","ICAR","Indian Rupees","Months","ICAR_2000-01_173"
"174","Indian Council of Agricultural Research","Selectivity studies in trawl fishing geat for conservation fishing","B. Hannumanthappa","College of Fisheries","Department of Fish Processing Technology",269900,36,"2000-01","ICAR","Indian Rupees","Months","ICAR_2000-01_174"
"175","Indian Council of Agricultural Research","Use of different plant extract as curative against pollutant toxicity and other diseases in fishes","Akhileshwari Nath","Patna University","Department of Zoology",478800,36,"2000-01","ICAR","Indian Rupees","Months","ICAR_2000-01_175"
"176","Indian Council of Agricultural Research","Mass production and storage of the food organisms","Rina Chakraborty","Delhi University","Department of Zoology",579800,36,"2000-01","ICAR","Indian Rupees","Months","ICAR_2000-01_176"
"177","Indian Council of Agricultural Research","Cytogenetic studiesof cattle of Pondicherry with special reference to reproductive performance","C.R. Girija","Rajiv Gandhi College of Veterinary Sciences","Department of Animal Genetics & Breeding",1643000,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_1"
"178","Indian Council of Agricultural Research","Utilization of top feeds in the nutrition of goats in Konkan region","R.G. Burte","Konkan Krishi Vidyapeeth","Department of Animal Husbandry & Dairy Science, Dapoli",684080,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_2"
"179","Indian Council of Agricultural Research","To evolve suitable dog feed for different categories of army dogs viz., pups, breeding bitches and working dogs","Mann","Central Military Veterinary Laboratory"," ",2541368,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_3"
"180","Indian Council of Agricultural Research","Biochemical and hormonal study of follicular fluid of unovulated follicles of superior ovulated caprine ovaries","Y.G. Dugwekar","Gujarat Agricultural University","Reproductive Biology Research Unit",965000,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_4"
"181","Indian Council of Agricultural Research","Standardization of method for production of karadkheer","C.D. Khedekar","Dr. Panjabrao Deshmukh Krishi Vidyapeeth","College of Dairy Technology",259000,24,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_5"
"182","Indian Council of Agricultural Research","Use of starter culture for extended storage of comminuted chevon","R.N.Borpujari","Assam Agricultural University","Department of Animal Production &Management, Khanapara",455102,12,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_6"
"183","Indian Council of Agricultural Research","Epidemiology pathology and treatment of canine parvovirus infection in Assam","A. Phukan","Assam Agricultural University","Department of Veterinary Medicine, College of Veterinary Sciences",1830720,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_7"
"184","Indian Council of Agricultural Research","Scheme on plharmacokinetics of some cephalosphorus in domestic animals","A.H. Ahmad","College of Veterinary Sciences","Department of Pharmacology & Toxicology",1540160,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_8"
"185","Indian Council of Agricultural Research","Pathophysiology diagnosis and treatment of surgical affections of tendons and ligamentisin bovine with particular reference to buffaloes","V.K. Sharma","Gobind Ballabh Pant Social Science Institute","College of Veterinary Sciences, Department of Surgery of Radiology",1507000,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_9"
"186","Indian Council of Agricultural Research","Filarial dermatitis in cattle and Buffaloes in Assam with special reference to epidemiology and control Humpssose","M.R. Borbatony","College of Veterinary Sciences","Department of Parasitology",1467395,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_10"
"187","Indian Council of Agricultural Research","Development of a monoclonal antibody (MAB) based competitive ELISA (C-ELISA) for diagnosis of Brucella Melitensis infection in sheep and goats","S. Krishna","I.A.H.& V.B.","Hebbal",1486040,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_11"
"188","Indian Council of Agricultural Research","Development of resistant lines of onion against purple blotch disease through in vitro selelection","U.K. Khare","Jawaharlal Nehru Krishi Vishwavidyalaya","Department of PlantPathology & Plant Biotechnology Laboratory",1467690,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_12"
"189","Indian Council of Agricultural Research","Identification of suitable genotypes and standardization of agro-technologies in unexploited cucurbetaceous, perennial vegetable crops","P.R. Dharmatti","Agricultural Sciences University","Division of Horticulture",742571,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_13"
"190","Indian Council of Agricultural Research","Integrated approach for selection, induction and characterization for development of salt tolerant sweet Potato","A. Mukherjee","Central Tuber Crops Research Institute","Regional Centre. Dumduma PO",665808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_14"
"191","Indian Council of Agricultural Research","Biochemical investigation nutritional composition of cruciferous vegetables with special reference to anti-oxidants and glucosinolate variability in Brassicaceae","J. Singh","Banaras Hindu University","Indian Institute of Vegetable Research, 1, Gandhinagar (Naria) PB No. 5002",1600808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_15"
"192","Indian Council of Agricultural Research","Improvement of drumstick (Moringa Olerifera L.) in the Konkan region of Maharashtra State","R.N. Nawale","Konkan Krishi Vidyapeeth","Central Experiment Station, Wakawali, Dapoli Distt.",605216,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_16"
"193","Indian Council of Agricultural Research","Survey collection evaluation conservation of germplasm of Kachari and their improved as well as standardization of suitable techniques","N.L. Sen","Rajasthan College of Agriculture","Department of Horticulture",640364,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_17"
"194","Indian Council of Agricultural Research","Development of transgenic potato expressing invertease inhibitor to prevent cold-induced sweetening","D. Pattanayak","Central Potato Research Institute"," ",1754616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_18"
"195","Indian Council of Agricultural Research","Identification and development of diagnostic tools for tospovirus infections in vegetable crops","R.K. Jain","Indian Agricultural Research Institute","Advance Centre for Plant Virology, Pusa",1014392,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_19"
"196","Indian Council of Agricultural Research","Epidemiology and integrated management of bell pepper virus diseases in Himachal Pradesh","S.C. Chowfla","Dr. Y.S. Parmar University of Horticulture and Forestry","Nauni",780216,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_20"
"197","Indian Council of Agricultural Research","Biomanagement of root knot nematode in okra by nematode trapping (Arthrobotrys) and other fungi","S.C. Dhawan","Indian Agricultural Research Institute","Division of Nematology",1131696,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_21"
"198","Indian Council of Agricultural Research","Qualitative and quantitative pest status of Helicoverpa armigera (Hubner) on different crops of the zone and its eco-friendly management vis-à-vis tomato and chilli","S. Singh","Agricultural Research Institute","Durgapura",723808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_22"
"199","Indian Council of Agricultural Research","Tagging of male sterility and fertility restorer/maintainer genes using RAPD marker in capsicum annum L","S. Kumar","Banaras Hindu University","Indian Institute of Vegetable Research, 1, Gandhinagar (Naria) PB N0 5002",982351,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_23"
"200","Indian Council of Agricultural Research","Development of self-Incompatible Lines in Mild Chilli requiring genotypes of cabbage","Vidyasagar","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya,","Distt. Kangra",577180,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_24"
"201","Indian Council of Agricultural Research","Exploitation of microbes in compost production of agaricus bisporus (White Button Mushroom)","B. Vijay","National Research Centre fo Mushroom","Chambaghat",865364,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_25"
"202","Indian Council of Agricultural Research","Collection conservation and evaluation of locally available tuber crops germplasm for different toposequences of Chhattisgarh","H.C. Nanda","S.G. College of Agriculture & Research","Division of Plant Breeding & Genetics",1288728,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_26"
"203","Indian Council of Agricultural Research","Studies on organic production of Mango, Guava, Aonla and Papaya under North Indian conditions","R.A. Ram","Horticulture Experimental Farm, CCISH","Rae Bareli Road, Rehmankhera",550808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_27"
"204","Indian Council of Agricultural Research","Network of pest of fruit ecosystem with special research to Mango (fruit fly network)","A. Verghese","Indian Institute of Horticulture Research","Hessaraghatta Lake",969616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_28"
"205","Indian Council of Agricultural Research","Physiological and nutritional basis of international breakdown of Pomegranate","K.S. Shivashankara","Indian Institute of Horticulture Research","Hessarghatta Lake",560806,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_29"
"206","Indian Council of Agricultural Research","Molecular marker based analysis of citrus genetics diversity","T. Dhurjati","National Research Centre for Citrus","P.B. No. 464, Shankar Nagar PO, Amravati Road",2000808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_30"
"207","Indian Council of Agricultural Research","Automatic irrigation scheduling and fertigation through microjet irrigation system in Nagapur manadarin","Shirgure","National Research Centre for Citrus","Experimental Farm, Amravati Road",1034752,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_31"
"208","Indian Council of Agricultural Research","Integrated management of Powdery Mildew of Apple","S.K. Sharma","Dr. Y.S. Parmar University of Horticulture and Forestry","Department of Micrology & Plant Pathology, Nauni",480216,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_32"
"209","Indian Council of Agricultural Research","Preparation of catalogue of Mango cultivaters of Eastern India","N. Kumar","Bihar Agricultural College","Department of Horticulture (Fruits), Sabour",1838616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_33"
"210","Indian Council of Agricultural Research","Clonal in vitro propagation of commercial plum (Prunus domestica L.) varieties and evaluation of their clonal fidelity","V.A. Kumar","College of Forestry & Hills Agriculture","Ranichuri",689920,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_34"
"211","Indian Council of Agricultural Research","Photochemical investigation and debittering process in grape fruit, Kinnow and Nagpur Mandarin","S.B. Kalidhar","Ch. Charan Singh Haryana Agricultural University"," ",1825350,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_35"
"212","Indian Council of Agricultural Research","Molecular diagnosis and integrated management of dry root rot in Sathgudi Sweet Orange","K. Gopal","Acharya N.G. Ranga Agricultural University","S.V. Agricultural College Campus",1830808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_36"
"213","Indian Council of Agricultural Research","Evaluation, identification and introduction of high yielding Rajmash varieties in Tamil Nadu.","N. Ramamoorthi","National Pulses Research Centre","Department of Agricultural Botany, Vamban Colony PO",232144,12,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_37"
"214","Indian Council of Agricultural Research","Genetic and biochemical characterization of rust (Uronyees fabae lentils) resistance in lentil (Lens culinaries)","D. Basandrai","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya,","Regional Resarch Station, Dhaula Kuan",848680,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_38"
"215","Indian Council of Agricultural Research","Biochemical, evaluation and nutritional characterization of Rajmash germplasm","C.P. Awasthi","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya,","Department of Chemistry and Biochemistry, College of Basic Sciences",832680,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_39"
"216","Indian Council of Agricultural Research","Assessment of photothermal sensitivity of Soybean varieties grown in India","K.N. Guruprasad","Devi Ahilya Vishwavidyalaya","School of Life Sciences, Khandwa Road",1134616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_40"
"217","Indian Council of Agricultural Research","Biometrical investigation of flower yield and its components and their maximization in safflower","V. Singh","Nimbkar Agricultural Research Institute","Phaltan",924748,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_41"
"218","Indian Council of Agricultural Research","Strategies for increasing variation and efficiency of selection for important productivity traits in Seasme","O. Sridevi","Agricultural Sciences University","Department of Plant Breeding & Genetics, College of Agriculture",622571,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_42"
"219","Indian Council of Agricultural Research","Induction of genetic variability for generation of prolific fatty acids composition for value addition in B. juncea","A. Agnihotri","Tata Energy Research Institute","Indian Habitat Centre, Lodi Road",904540,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_43"
"220","Indian Council of Agricultural Research","Molecular tagging of gene(s) for excess salt tolerance in rice and its significance in marker aided selection","A.B. Mandal","Central Agricultural Research Institute","Department of Plant Breeding",1282640,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_44"
"221","Indian Council of Agricultural Research","Characterization of some stripe rust resistant wheat and development of near isogenic lines with novel genes from these wheat","L. Kaur","Panjab Agricultural University"," ",714752,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_45"
"222","Indian Council of Agricultural Research","Identification of genetic and morpho-physiological traits related to low land nitrogen tolerance in maize (Zea Mays L.)","S. Dass","Haryana Agricultural University","Regional Research Station",1515232,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_46"
"223","Indian Council of Agricultural Research","Survey, collection, conservation, characterization and multiplication of jtropha curcas in the Aravalli Hills of Southern Rajasthan","M.A. Shah","Rajasthan College of Agriculture","Department of Plant Breeding & Genetics",838728,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_47"
"224","Indian Council of Agricultural Research","Development of near isogenic lines for different gallmidge (Orseolia Orizae) resistant genes","A. Kumar","Indira Gandhi Agricultural University"," ",798616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_48"
"225","Indian Council of Agricultural Research","Molecular marker assisted pyramiding of blast resistance genes and cloning of R-Gem analogies in Rice (Oryza sativa L.)","T.R. Sharma","Indian Agricultural Research Institute","Natioal Research Centre on Banana",717624,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_49"
"226","Indian Council of Agricultural Research","Molecular marker assisted pyramiding of blast resistance genes and cloning of R-Gem analogies in Rice (Oryza sativa L.)","P. Plaha","Choudhary Saravan Kumar Himachal Pradesh Krishi Viswavidyalaya,","Biotech Centre",629904,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_50"
"227","Indian Council of Agricultural Research","Genetic enhancement of aromatic short grain Rice for higher productivity and export","N.S. Rani","Directorate of Rice Research","Department of Plant Breeding",1412504,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_51"
"228","Indian Council of Agricultural Research","Genetic enhancement of aromatic short grain Rice for higher productivity and export","A.K. Sarawji","Indira Gandhi Agricultural University"," ",615364,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_52"
"229","Indian Council of Agricultural Research","Genetic enhancement of aromatic short grain Rice for higher productivity and export","S.R. Dass","Orissa University of Agriculture & Technology","Department of Rice Breeding",600364,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_53"
"230","Indian Council of Agricultural Research","Genetic enhancement of aromatic short grain Rice for higher productivity and export","M. Vairamani","Indian Institute of Chemical Technology"," ",750808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_54"
"231","Indian Council of Agricultural Research","Genetic enhancement of aromatic short grain Rice for higher productivity and export","J.R.P. Singh","Rajendra Agricultural University","Department of Plant Breeding",622044,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_55"
"232","Indian Council of Agricultural Research","Genetic enhancement of aromatic short grain Rice for higher productivity and export","J.L. Dwivedi","Narendra Dev University of Agriculture & Technology","Ghagraghat",605364,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_56"
"233","Indian Council of Agricultural Research","Effect of seawater intrusion on the ground water quality and its management in the coastal belt of Ramanathapuram district of TN","P. Parasivam","Tamil Nadu Agricultural University","Agricultural College & Research Institute",535800,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_57"
"234","Indian Council of Agricultural Research","Estimation of drainable surplus in a part of inland drainage basin of Haryana State","J. Singh","Ch. Charan Singh Haryana Agricultural University"," ",1833500,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_58"
"235","Indian Council of Agricultural Research","Detailed hydrological investigations with special emphasis on the salinity problem and its environmental management","S.F.R. Khadri","Amravati University","Department of Geology",500800,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_59"
"236","Indian Council of Agricultural Research","Optimisation of nitrogen utilisation by hybrid rice under sodic soil conditions using chlorophyll meter and Leaf Colour Chart (LCC)","S. Mohandass","Tamil Nadu Agricultural University","A.D. Agricultural College & Research Institute",505800,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_60"
"237","Indian Council of Agricultural Research","Preparation of resource inventory for Tal and Ganga diaraland soils","D.P.S. Diwakar","Rajendra Agricultural University","Bihar Agricultural College, Sabour",1164750,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_61"
"238","Indian Council of Agricultural Research","Management of congress grass/carrot weeds","G.K. Awadhiya","Indira Gandhi Agricultural University","Pathology Division",999620,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_62"
"239","Indian Council of Agricultural Research","On farm assessment and refinement of crop management technology for summer groundnut","J.N. Kaul","Panjab Agricultural University","Agronomy Division",1197480,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_63"
"240","Indian Council of Agricultural Research","Characterizing agro-climate and assessing potential yield using DSSAT simulation models for enhanced productivity of major cropping system in area domain of cropping system research centres","A.V.M.S. Rao","PDCSR","Modipuram",691600,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_64"
"241","Indian Council of Agricultural Research","Studies on drum seeding technology for rice establishment under Bhadra command","H.M. Jayadeva","Agricultural Sciences University","NARP, Agricultural Research Station, Kathalgere",913000,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_65"
"242","Indian Council of Agricultural Research","Development of sustainable farming system model for irrigated agro-ecosystem of easter U.P.","K. Singh","Banaras Hindu University","Department of Agronomy, Institute of Agricultural Sciences",2355280,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_66"
"243","Indian Council of Agricultural Research","Suitability of a cropping system with mulberry for its quality foliage and lustrous silk production in the low productivity areas of Diaraland under new aluvial zone of West Bengal","A. Puste","Bidhan Chandra Krishi Vishwavidyalaya","Agronomy Division",600810,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_67"
"244","Indian Council of Agricultural Research","Studies on production potential of PATHCHOULI (Pogostemon cablic) as an under storey crop nutrient management and processing","M. Vasundhara","Agricultural Sciences University","Horticultural Division",1472400,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_68"
"245","Indian Council of Agricultural Research","Site specific nitrogen management in rice based cropping system by chlorophyll meter and leaf colour chart technique","I.J. Kutty","Kerala Agricultural University","Agronomy Division",1015780,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_69"
"246","Indian Council of Agricultural Research","Adsoprtion, degradation and biological interaction of herbicides in soil","A. Ramesh","IIBAT","Department of Analytical Chemistry, Kanchipuram",1028780,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_70"
"247","Indian Council of Agricultural Research","Development of herbicides resistance line in tomato using male gametophytic competition and selective fertilization techniques","R. Devender","Agricultural Sciences University","Department of Plant Physiology",1271380,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_71"
"248","Indian Council of Agricultural Research","Enhancement of herbicide potency by copenetrating surfactant across cuticle","R. Devendra","Agricultural Sciences University","Department of Plant Physiology",1456240,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_72"
"249","Indian Council of Agricultural Research","Persistence of herbicides in water bodies and its impact on aquatic life","K.M.D. Devi","Kerala Agricultural University","AICRP on Weed Control",2547510,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_73"
"250","Indian Council of Agricultural Research","Agronomic investigation on improving mesta (Hibiscus spp) productivity under dryland conditions","H.B. Babalad","Agricultural Sciences University","Agronomy Division",1150808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_74"
"251","Indian Council of Agricultural Research","Micro-nutrient management for enhancing the productivity of dryland crops","M.A. Shankar","Agricultural Sciences University"," ",2817540,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_75"
"252","Indian Council of Agricultural Research","Agro-physiological evaluation of French bean (Phaseolus vulgaris L.) under sourth Rajasthan conditon","B.L. Gaur","Maharana Pratap University of Agriculture & Technology","Agronomy Division",2201980,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_76"
"253","Indian Council of Agricultural Research","Development of agronomic package of Sabai grass (Eulaliopsis binata) for sustainable agro ecology and economic benefits under rainfed farming in fallow and degraded land","V. Bhardwaj","G.B. Pant University of Agriculture & Technology","Agrometeorology Division, Distt. Udham Singh Nagar",2029620,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_77"
"254","Indian Council of Agricultural Research","Methane emission in submerged rice in soil of Kashmir","A.K. Bhat","Sher-e-Kashmir University of Agriculture & Technology of Kashmir","Department of Environmental Sciences",1939560,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_78"
"255","Indian Council of Agricultural Research","Studies on the effect of weather factors on the occurrence of downy mildew of grapes","T. Marimuthu","Tamil Nadu Agricultural University","Department of Plant Pathology",650780,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_79"
"256","Indian Council of Agricultural Research","Studies on allelopathic interaction in agroforestry systems of Garhwal Himalayas","N.P. Tadoria","Hemwati Nandan Bahuguna Garhwal University","Department of Forestry",1055120,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_80"
"257","Indian Council of Agricultural Research","An eco-system level study on litter and below ground dynamics in agroforestry and home garden systems in and around Arunachal Pradesh","A. Arunachalam","North Eastern Regional Institute of Science & Technology","Department of Forestry",1171360,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_81"
"258","Indian Council of Agricultural Research","Ecological analysis of selected agroforestry systems","R.S. Tripathi","North-Eastern Hill University","Department of Botany",1428980,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_82"
"259","Indian Council of Agricultural Research","Alley cropping for sustainable agroforestry under rainfed conditions of Himachal Pradesh","P.S. Thakur","Dr. Y.S. Parmar University of Horticulture and Forestry","Department of Silviculture and Agroforestry, Nauni",565360,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_83"
"260","Indian Council of Agricultural Research","Improvement in Dalbergia sissoo Roxb. To reduce mass motality in Eastern India","D. Ram","Rajendra Agricultural University","Pusa",1321000,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_84"
"261","Indian Council of Agricultural Research","Silvo-genetical improvement of Bamboo for the development wastelands","K.V. Devar","Agricultural Sciences University","Department of Silviculture, College of Forestry, Sirsi",771728,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_85"
"262","Indian Council of Agricultural Research","An economic diagnosis of agroforestry in Western Uttar Pradesh","K. Kareemulla","National Research Centre for Agroforestry","Near Pahuj Dam",417744,24,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_86"
"263","Indian Council of Agricultural Research","Studies on the insect pests of agroforestry trees and their impact on small and marginal farming community in Himachal Pradesh","T.D. Verma","Dr. Y.S. Parmar University of Horticulture and Forestry","Department of Forest Entomology, Nauni",383800,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_87"
"264","Indian Council of Agricultural Research","Increasing use efficiency of nitrogenous fertilizer in freshwater aquaculture","G.N. Chattopadhyay","Visva Bharati","Pond Management and Environment Monitoring",1196432,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_88"
"265","Indian Council of Agricultural Research","Investigation on reproductive dynamics of penaeid prawns in Mumbai Waters","V.D. Deshmukh","Central Marine Fisheries Research Institute","Population Dynamics Unit",1390088,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_89"
"266","Indian Council of Agricultural Research","Evaluation of genetic heterogenecity in marine ornamental fishes using molecular genetic markers","P. Jayasankar","Central Marine Fisheries Research Institute","Population Genetics Unit",1384808,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_90"
"267","Indian Council of Agricultural Research","Molecular mechanisms of egg cell organization and egg hardening in fishes","N. Seghal","Delhi University","Reproductive Physiology Unit",1679392,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_91"
"268","Indian Council of Agricultural Research","Production and enrichment of Artemia as a source of nutritive larvel diet for the freshwater prawn M. rosenbergii","H.S. Murthy","Agricultural Sciences University","Fish Nutrition Unit",1006728,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_92"
"269","Indian Council of Agricultural Research","Development of clinical blood and tissue profiles and standard methods for diagnosing stress in fish and prawn","M.K. Das","Central Inland Capture Fisheries Research Institute","Fish Pathology Unit",1304392,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_93"
"270","Indian Council of Agricultural Research","Utilisation of lime sludge waste of Jagiroad Paper Mill (Morigaon) for fish culture","S. Deka","Institute of Advanced Study in Science & Technology","Pond Management & Environment Monitoring",943144,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_94"
"271","Indian Council of Agricultural Research","Development of genotoxicity assay system for freshwater fishes with reference to agricultural pesticides and industrial pollutants","N.S. Nagpure","National Bureau of Fish Genetic Resources","Xenobiotics and Mutagensis",1762616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_95"
"272","Indian Council of Agricultural Research","Development of total quality management system for sustainable growth in seafood trade from India","A. Ramachandran","Cochin University of Science & Technology","Quality Control and Hygiene Regulation",1166355,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_96"
"273","Indian Council of Agricultural Research","Biodiversity survey of palaemonid prawns of Kerala and studies on the biology of Macrobrachium latimanus","K.V. Jayachandran","Kerala Agricultural University","Resources Survey Unit",907616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_97"
"274","Indian Council of Agricultural Research","DNA fingerprinting of fish microbial pathogenes using RAPD-PCR","B.K. Das","Central Institute of Freshwater Aquaculture","Fish Genetics Unit",1957616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_98"
"275","Indian Council of Agricultural Research","Development of microbial additives for enhanced growth and survival of carps under intensive rearing","D. Seenappa","Agricultural Sciences University","Department of Biotechnology, GKVK Campus",1350616,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_99"
"276","Indian Council of Agricultural Research","Studies on induction of metallothioneins in freshwater fish with special reference to their role in detoxification of aquatic pollutants","S. Raisuddin","Jamia Hamdard","Environment Monitoring, Hamdard Nagar",1549392,36,"2001-02","ICAR","Indian Rupees","Months","ICAR_2001-02_100"
