"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"1700","Council of Scientific and Industrial Research","Conformationally rigid anino acids: Synthesis & their application towards the designing of new chiral ligands","C.R. Ramanathan","Pondicherry University","Department of Chemistry",1376000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_109"
"1701","Council of Scientific and Industrial Research","Controlled graft copolymerization onto cellulose using binary mixtures of monomers","K.C. Gupta","Indian Institute of Technology (R )","Department of Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_110"
"1702","Council of Scientific and Industrial Research","Crystal engineering studies on derivatives containing 2 amide & pyridine functional groups: Design & applications","K. Biradha","Indian Institute of Technology (Kh)","Department of Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_111"
"1703","Council of Scientific and Industrial Research","Design & development of novel heterofused  - pyrimidines as possible antiasthmatic agents with selective adenosine antagonism","R.R. Akkinepally","Panjab University","Medicinal Chemistry Division",1236000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_112"
"1704","Council of Scientific and Industrial Research","Design & synthesis of metal assembled supramolecular solids: Structure & magnetism","M. Ali","Jadavpur University","Department of Chemistry",1126000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_113"
"1705","Council of Scientific and Industrial Research","Design of targeting ligands in medicinal inorganic chemistry: Synthesis, characterization & 3D - molecular modeling of some metal chelates: Involving aminosugar relevant to clinical ecology & potential anti -  Hyperglycemic agents","R.C. Maurya","Mody Institute of Science & Technology","Department of Chemistry",1376000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_114"
"1706","Council of Scientific and Industrial Research","Design, synthesis & pharmacological investigation of novel 2, 3 -disubstituted quinazolin - 4 (3H) - ones as non - sedative H1 -antihistaminic agents","V. Alagarsamy","D.S. College of Pharmacy"," ",1536000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_115"
"1707","Council of Scientific and Industrial Research","Development & characterization of ARV  (Antiretroviral) therapy (ART) based prolonged release drug delivery systems for treatment of AIDS","V.R. Sinha","Panjab University","University Institute of Pharma Science",926000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_116"
"1708","Council of Scientific and Industrial Research","Development of analytical methods combining chemometry & synchronous fluorescence: Analysis of multifluorophoric systems containing Polycyclic Aromatic Compounds (PAC)","A.K. Mishra","Indian Institute of Technology (M)","Department of Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_117"
"1709","Council of Scientific and Industrial Research","Development of light & electrically switchable polymeric materials","P. Kannan","Anna University","Department of Chemistry",1126000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_118"
"1710","Council of Scientific and Industrial Research","Development of new herbal formulation from the leaves of Cinnamomum tamal NEES & EBERM for the management of Diabeties & its complication - Diabetic Nephropathy","Y.B. Tripathi","Banaras Hindu University","Institute of Medical Science",1376000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_119"
"1711","Council of Scientific and Industrial Research","Development of new methods for synthesis of 2 - substituted cyclobutanone & chiral cyclopropanol","V.K. Singh","Indian Institute of Technology (K)","Department of Chemistry",1526000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_120"
"1712","Council of Scientific and Industrial Research","Development of polymer supported Zeigler - Natta catalyst for propylene polymerization in slurry process","S.K. Dolui","Tezpur University","Department of Chemical Science",1241000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_121"
"1713","Council of Scientific and Industrial Research","Development of stereoselective processes from Lewis acid complexes of tertiary amines","K.N. Singh","Panjab University","Department of Chemistry",1226000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_122"
"1714","Council of Scientific and Industrial Research","Development of technology for refining & detoxification on non traditional oils such as Karanja (Pongamia glabra) & Neem (Azadirachta indica) oils using polymeric membranes","B.K. De","Sardar Patel University"," ",1426000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_123"
"1715","Council of Scientific and Industrial Research","Electronic structure of semiconductor quantum dots & diluted magnetic semiconductors","P. Sarkar","Visva Bharati","Department of Chemistry",866000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_124"
"1716","Council of Scientific and Industrial Research","Engineering the nonwoven structure for wetting applications","R.S. Rengasamy","Indian Institute of Technology (D)","Department of Textile Technology",1039000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_125"
"1717","Council of Scientific and Industrial Research","Functionalisation of pyrrole by dicyclopentadienal zirconium complex","V.A. Nair","National Institute of Pharmaceutical Education & Research","Department of Medicinal Chemistry",1451000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_126"
"1718","Council of Scientific and Industrial Research","Heterocycle based multitasking compound","P. Singh","Guru Nanak Dev University","Department of Chemistry",1276000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_127"
"1719","Council of Scientific and Industrial Research","Interaction of copper (II) complexes with DNA: Study of covalent binding & DNA cleavage","M. Palaniandavar","Bharathidasan University","School of Chemistry",1226000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_128"
"1720","Council of Scientific and Industrial Research","Investigation of scale formation & its mitigation by using different polyelectrolyte in heat exchange equipments","J.B. Naik","Dr. Babasaheb Ambedkar Marathwada University","Department of Chemical Technology",500000,"24","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_129"
"1721","Council of Scientific and Industrial Research","Investigation of thermal decomposition studies of 1, 1 & 1, 2 -Difluoroethane behind reflected shock waves between 750-2500 K: Establishment of Single Pulse Shock Tube (SPST) facility","B. Rjakumar","Indian Institute of Technology (M)","Department of Chemistry",1476000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_130"
"1722","Council of Scientific and Industrial Research","Isolation & characterization of certain medicinal plants of manipur having anti-diabetic properties","L.W. Singh","Manipur University","Department of Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_131"
"1723","Council of Scientific and Industrial Research","Mechanistic analysis of electron - transfer processes using convolution potential sweep voltammetry","M.V. Sangaranarayana","Indian Institute of Technology (M)","Department of Chemistry",1151000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_132"
"1724","Council of Scientific and Industrial Research","Mechanistic investigations of transition metal ions catalysed reactions of industrially important drugs by stopped flow technique","S.T. Nandibewoor","Karnatak University","P. G. Department of Studies in Chemistry",1236000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_133"
"1725","Council of Scientific and Industrial Research","Mechanistic studies on redox reactions of multinuclear multivalent manganese complexes in solution","S. Mukhopadhyay","Jadavpur University","Department of Chemistry",1476000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_134"
"1726","Council of Scientific and Industrial Research","Metal - directed self - assembled supramolecular structures: Macrocyclic, polynuclear & host - guest complexation","V.K. Singh","M.S. University of Baroda","Department of Chemistry",1376000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_135"
"1727","Council of Scientific and Industrial Research","Metal complexes designed with group 15 & 16 ligands & building blocks having silicon containing backbones & their structural chemistry formation of supramolecular assemblies","A.K. Singh","Indian Institute of Technology (D)","Department of Chemistry",1726000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_136"
"1728","Council of Scientific and Industrial Research","Mixed micelle properties of triblock polymers & their applications in material chemistry","T.S. Banipal","Guru Nanak Dev University","Department of Applied Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_137"
"1729","Council of Scientific and Industrial Research","Molybdenum - based catalysts for organic transformations","D.K. Chand","Indian Institute of Technology (M)","Department of Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_138"
"1730","Council of Scientific and Industrial Research","Monitoring back folding in dendrimers by forster resonance energy transfer","E. Prasad","Indian Institute of Technology (M)","Department of Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_139"
"1731","Council of Scientific and Industrial Research","New carbazole derivatives for electro-optics","K.R.J. Thomas","Indian Institute of Technology (R )","Department of Chemistry",1476000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_140"
"1732","Council of Scientific and Industrial Research","Nitration of aromatic compounds at high concentrations of sulfuric acid","P. Ghosh","Indian Institute of Technology (G)","Department of Chemical Engineering",1096000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_141"
"1733","Council of Scientific and Industrial Research","Nitrogen & sulfur donor ligands & their transition metal complexes as novel therapeutic agent for cancer chemotherapy","N.K. Singh","Banaras Hindu University","Department of Chemistry",1236000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_142"
"1734","Council of Scientific and Industrial Research","Novel inorganic compounds through hydro/solvothermal methods","S. Natarajan","Indian Institute of Science"," ",990000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_143"
"1735","Council of Scientific and Industrial Research","Novel n extended thiophene - acene hybrid materials","V. Bhalla","Guru Nanak Dev University","Department of Chemistry",1476000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_144"
"1736","Council of Scientific and Industrial Research","Novel organoruthenium (III) metallacycles: New catalysts for transfer hydrogenation of ketones","R. Ramesh","Bharathidasan University","School of Chemistry",1364000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_145"
"1737","Council of Scientific and Industrial Research","OPTO - electronic properties of conducting polymers","S.K. Pati","Jawaharlal Nehru Centre for Advanced Scientific Research","Theoretical Sciences Unit",771000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_146"
"1738","Council of Scientific and Industrial Research","Organocatalyzed asymmetric ring opening of epoxides","S.S. Chimni","Guru Nanak Dev University","Department of Chemistry",1596000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_147"
"1739","Council of Scientific and Industrial Research","Photo - induced Charge Transfer (CT) processes of some new donor acceptor systems: A study of size selected clusters in supersonic molecular beam","N. Guchhait","Calcutta University","Department of Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_148"
"1740","Council of Scientific and Industrial Research","Photoassisted reduction of toxic metal ions in the form of complexes in aqueous media using polycrystalline semiconductor particles","K. Anbalagan","Pondicherry University","Department of Chemistry",1076000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_149"
"1741","Council of Scientific and Industrial Research","Photochemical H-abstraction in some dialkoxyanthraquinones","M. Yusuf","Punjabi University","Department of Chemistry",976000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_150"
"1742","Council of Scientific and Industrial Research","Photochromism based on C-O bond heterolysis: Mechanistic insights & modified benzopyrans toward improved photobehavior","J.N. Moorthy","Indian Institute of Technology (K)","Department of Chemistry",1050000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_151"
"1743","Council of Scientific and Industrial Research","Photoinduced electron transfer reactions in novel silica - based organic - inorganic hybrid materials","V. Ganesan","Banaras Hindu University","Department of Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_152"
"1744","Council of Scientific and Industrial Research","Photoinduced electron transfer, energy transfer & related photophysical aspects of some biomolecules and ………..","S. Ghosh","Presidency College","Department of Chemistry",1196000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_153"
"1745","Council of Scientific and Industrial Research","Photophysics & relaxation dynamics of some biological photosensitizers in confined systems","N. Chattopadhyay","Jadavpur University","Department of Chemistry",1476000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_154"
"1746","Council of Scientific and Industrial Research","Phytochemical based multifunctional polymeric hydrogel dressing for superficial burn wounds","V. Koul","Indian Institute of Technology (D)","Centre for Biomedical Engineering",814000,"24","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_155"
"1747","Council of Scientific and Industrial Research","Polymer/peptide templated synthesis of size & shape - tunable metal/metal oxide nanoparticles","T.K. Mandal","Indian Association for the Cultivation of Science","Polymer Science Unit",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_156"
"1748","Council of Scientific and Industrial Research","Preparation of diols via hydroformulation & hydrogenetion reaction","B.M. Bhanage","University Institute of Chemical Technology","Department of Chemistry, Matunga",1146000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_157"
"1749","Council of Scientific and Industrial Research","Protein adsorption on nanocrystalline films of TiO2 & SnO2 & Nanoporous carbon: An Immobilization strategy ………..","K. Pandian","Madras University","Department of Inorganic Chemistry",771000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_158"
"1750","Council of Scientific and Industrial Research","Quinoline alkaloids: Synthesis of diastereomeric pyrano/thiopyrano annulatedqunolines","R.M. Singh","Banaras Hindu University","Department of Chemistry",1376000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_159"
"1751","Council of Scientific and Industrial Research","Radical cyclisation methodology in the synthesis of pyrimidine derivatives","A.J. Thakur","Tezpur University","Department of Chemical Science",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_160"
"1752","Council of Scientific and Industrial Research","Rational design of dimerizable & targetable cationic peptide amphiphiles for non - viral gene delivery","P.V. Srilakshmi","National Institute of Technology (Warangal)","Department of Chemistry",1183000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_161"
"1753","Council of Scientific and Industrial Research","Selenium for alleviating the side effects of cancer chemotherapy: Synthesis & evaluation of the preventive activity of some organo selenocyanates against cyclophosphamide & cisplatin induced toxicity in mice","S. Bhattacharya","Chittaranjan National Cancer Research Centre","Department of Cancer Chemoprevention",1526000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_162"
"1754","Council of Scientific and Industrial Research","Shaping of microporous & mesoporous molecular sieves for industrially important organic transformations","V. Murugesan","Anna University","Department of Chemistry",966000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_163"
"1755","Council of Scientific and Industrial Research","Single crystal electron paramagenetic resonance studies on paramagnetic hosts doped with paramagnetic transition metalions","P.S. Rao","Pondicherry University","Department of Chemistry",1311000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_164"
"1756","Council of Scientific and Industrial Research","Spectroscopic & thermodynamic study of polymer - surfactant interactions using acid - base equilibrium of dyes","P. Saikia","Derrang College","Department of Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_165"
"1757","Council of Scientific and Industrial Research","Spin - chemistry of photo - generated radical - pairs in Room Temperature Ionic Lipids (RTILs) & in organized molecular assemblies: Studies on some model systems","M. Halder","Indian Institute of Technology (Kh)","Department of Chemistry",1266000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_166"
"1758","Council of Scientific and Industrial Research","Stabilzing disordered polypetide conformations: Design & synthesis of covalent peptide backbone spacers","E.N. Prabhakaran","Indian Institute of Science","Department of Organic Chemistry",1626000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_167"
"1759","Council of Scientific and Industrial Research","Stereospecific synthesis of some nitrogen heterocycles & new synthetic methods","J.S. Sandhu","Punjabi University","Department of Chemistry",1456000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_168"
"1760","Council of Scientific and Industrial Research","Stimuli responsive materials with nanoscale components","A. Chattopadhyay","Indian Institute of Technology (G)","Department of Chemistry",1276000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_169"
"1761","Council of Scientific and Industrial Research","Studies on copper complexes of green tea polyphenols & their effects on the activities of ribonuclease a & angiogenin","S. Dasgupta","Indian Institute of Technology (Kh)","Department of Chemistry",1251000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_170"
"1762","Council of Scientific and Industrial Research","Studies on dye induced thermochromism in some polymer gel network materials","H. Naorem","Manipur University","Department of Chemistry",1266000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_171"
"1763","Council of Scientific and Industrial Research","Studies on single molecular magnets of transition metal - lanthanide binuclear complexes & their applications","V. Narayanan","Madras University","Department of Inorganic Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_172"
"1764","Council of Scientific and Industrial Research","Studies on the synthesis of steroids from diasocarbonyl compounds using transition metal complexes as catalyst","S. Muthusamy","Bharathidasan University","School of Chemistry",1451000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_173"
"1765","Council of Scientific and Industrial Research","Study of enzymatic hydrolysis of carboxylate & phosphate esters in micelles","K.K. Ghosh","Pt. Ravishankar Shukla University","School of Studies in Chemistry",926000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_174"
"1766","Council of Scientific and Industrial Research","Synthesis & applications of star block copolymers, dendrimers & star gel containing biocompatible block","R. Francis","St. Joseph's College","Department of Chemistry",1296000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_175"
"1767","Council of Scientific and Industrial Research","Synthesis & characterization of nanosized zeolite membranes for dehydration of industiral solvents","A. Krishnaiah","Sri Venkateswara University","Department of Chemistry",1136000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_176"
"1768","Council of Scientific and Industrial Research","Synthesis & characterization of novel functionalized solid sorbents for online flow injection preconcentrative separation & determination of inorgancis by atomic/molecular spectrometric techniques","V.M. Biju","National Institute of Technology (Tiruchirapalli)","Department of Chemistry",1251000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_177"
"1769","Council of Scientific and Industrial Research","Synthesis & Characterization of novel light emitting poly (arylene) s & poly (arylene ether) s & derivative therecf","S. Banerjee","Indian Institute of Technology (Kh)","Materials Science Centre",1116000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_178"
"1770","Council of Scientific and Industrial Research","Synthesis & liquid crystal behavior of chiral disc-rod oligomers","C.V. Yelamaggad","Centre for Liquid Crystal Research"," ",1376000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_179"
"1771","Council of Scientific and Industrial Research","Synthesis & metallationstudies of covalently linked core-modified porphyrin - expanded porphyrin, porphyrin - confused porphyrin & expanded porphyrin - confused porphyrin hybrids","M. Ravikanth","Indian Institute of Technology (B)","Department of Chemistry",1603000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_180"
"1772","Council of Scientific and Industrial Research","Synthesis & optical properties of novel biopolymer: Chitosan derivatives containing non linear optical chromophores","P.K. Dutta","Motilal Nehru National Institute of Technology","Department of Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_181"
"1773","Council of Scientific and Industrial Research","Synthesis & studies of prospective bioactive bicyclic benzothiazepines & tetracylic benzopyranobenzothiazepines","S. Pant","Lal Bahadur Shastri Govt. (P.G.) College","Department of Chemistry",1032000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_182"
"1774","Council of Scientific and Industrial Research","Synthesis & study of the properties of stereoregular poly (N -alkylacrylamide) gels","B. Ray","Banaras Hindu University","Department of Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_183"
"1775","Council of Scientific and Industrial Research","Synthesis characterization & ion recognition studies of chromogenic receptors with imine linkages","G. Hundal","Guru Nanak Dev University","Department of Chemistry",1226000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_184"
"1776","Council of Scientific and Industrial Research","Synthesis of a candidate surfactant for the membrane based separtion of heavy metals","M.K. Purkait","Indian Institute of Technology (G)","Department of Chemical Engineering",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_185"
"1777","Council of Scientific and Industrial Research","Synthesis of a new class of heterocyclic compounds of pharmacological importance","V. Padmavathi","Sri Venkateswara University","Department of Chemistry",1526000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_186"
"1778","Council of Scientific and Industrial Research","Synthesis of functionalized bischromones & their utilization in forming macrocycles & other molecular receptors","C. Bandhopadhyay","R.K.M.V.C. College","Department of Chemistry",1151000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_187"
"1779","Council of Scientific and Industrial Research","Synthesis of gold nanoparticles encapsulated TiMCM - 41 for photocatalitic Degradation of organic pollutants","S. Anandan","National Institute of Technology (Tiruchirapalli)","Department of Chemistry",1206000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_188"
"1780","Council of Scientific and Industrial Research","Synthesis of near ultra - violet - blue emitting laser colorants","N. Sekar","University Institute of Chemical Technology","Department of Dye Stuff Technology",480000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_189"
"1781","Council of Scientific and Industrial Research","Synthesis of new polymer anchored transition metal complexes for the catalytic reduction, oxidation & carbonylation reactions of various organic substrates","S.K.M. Islam","Kalyani University","Department of Chemistry",1446000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_190"
"1782","Council of Scientific and Industrial Research","Synthesis of novel enaminoketones & their application as liquid crystalline metal complexes","O.M. Singh","Manipur University","Department of Chemistry",1526000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_191"
"1783","Council of Scientific and Industrial Research","Synthesis of novel prochiral organophosphorus compounds & their coopdination studies towards ……….","A.A. Khan","Guru Govind Singh Indraprastha University","University School of Basic & Applied Science",1476000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_192"
"1784","Council of Scientific and Industrial Research","Synthesis of pyridine & carboxylate donor ligands & their metal coordination","P.K. Bharadwaj","Indian Institute of Technology (K)","Department of Chemistry",800000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_193"
"1785","Council of Scientific and Industrial Research","Synthesis of pyrrolidophanes through double 1, 3-dipolar cycloaddition reaction involving bisazomethine yieldes & bisdipolarophiles","R. Raghunathan","Madras University","Department of Organics Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_194"
"1786","Council of Scientific and Industrial Research","Synthesis of Rh (III) -2,2' - bipyridyl complex having antibacterial activity as well as of chloro ………..","A.K. Singh","Allahabad University","Department of Chemistry",1226000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_195"
"1787","Council of Scientific and Industrial Research","Synthesis of some chlorine containing sterodidal furans & benzosteroids","R.N. Ram","Indian Institute of Technology (D)","Department of Chemistry",450000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_196"
"1788","Council of Scientific and Industrial Research","Synthesis structural electrochemical behaviour & bio-mimetic activity of some new transition metal complexes possessing O, N & S donor sites","R.N. Patel","Awadhesh Pratap Singh University","Department of Chemistry",1256000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_197"
"1789","Council of Scientific and Industrial Research","Synthesis structural studies & reactivities of some manganese & vanadium complexes with oxygen nitrogen & sulfur donor ligands","S.K. Chattopadyay","Bengal Engineering & Science University","Department of Chemistry, Shipur",1221000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_198"
"1790","Council of Scientific and Industrial Research","Synthesis structure & reactivity of bimetallic complexes by using metalloligands","M. Bhattacharjee","Indian Institute of Technology (Kh)","Department of Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_199"
"1791","Council of Scientific and Industrial Research","Synthesis, characterisation & absorption spectral analysis of hypersensitive & pseudohypersensitive 4F-4F transitions of Pr (III) & (III) /Er (III complexes with 1 :10 phenanthroline, /2,2/ - bipyridyl/nucleic acids/pyrimidines","N.R. Singh","Manipur University","Department of Chemistry",1386000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_200"
"1792","Council of Scientific and Industrial Research","Synthesis, characterization & properties of transition metal complexes of 2 - pyridylterpyridine","V. Manivannan","Indian Institute of Technology (G)","Department of Chemistry",1356000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_201"
"1793","Council of Scientific and Industrial Research","Synthetic, structural & catalysis studies of silver & gold N/O -functionalized N - Heterocyclic Carbene (NHC) complexes","P. Ghosh","Indian Institute of Technology (B)","Department of Chemistry",1726000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_202"
"1794","Council of Scientific and Industrial Research","Synthetic, structural DNA - binding & photocleavage studies of mixed ligand Ru (II) & Ru (III) complexes with modified benzimidazole ligands","R. Karvembu","National Institute of Technology (Tiruchirapalli)","Department of Chemistry",1176000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_203"
"1795","Council of Scientific and Industrial Research","Tailor - made graft copolymerization on elastomers usng controlled radical polymerization","N.K. Singha","Indian Institute of Technology (Kh)","Rubber Technology Centre",1236000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_204"
"1796","Council of Scientific and Industrial Research","The synthesis of tetracyclic indenoindoles & their structural analogs as DNA intercalator & topoisomerase II inhibitor: Organoboron compounds as requisite radical precursors in intramolecular cyclization","S.K. Guchhait","National Institute of Pharmaceutical Education & Research","Department of Medicinal Chemistry",1626000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_205"
"1797","Council of Scientific and Industrial Research","Theoretical investigation of light scattering from biological cells","B. Maiti","Banaras Hindu University","Department of Chemistry",1161000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_206"
"1798","Council of Scientific and Industrial Research","Theoretical modelling of the role of hydration in proton transfer processes in proteins","S. Taraphder","Indian Institute of Technology (Kh)","Department of Chemistry",1131000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_207"
"1799","Council of Scientific and Industrial Research","Thermodynamic & transport studies of amino acids in aqueous & aqueous solutions of various additives","A. Pal","Kurukshetra University","Department of Chemistry",801000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_208"
"1800","Council of Scientific and Industrial Research","Transition metal based sandwich & half-sandwich derivatives with donor functionalities: Synthesis, organometallic chemistry & catalytic applications","M.S. Balakrishna","Indian Institute of Technology (B)","Department of Chemistry",1476000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_209"
"1801","Council of Scientific and Industrial Research","Use of allyisilanes in ...synthesis of biologically significant …….. alkaloid chrysanthone a & non - natural …. Analogues","T.K. Sarkar","Indian Institute of Technology (Kh)","Department of Chemistry",1526000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_210"
"1802","Council of Scientific and Industrial Research","White biotechnology: Biocatalysis using enzymes & micro-organisms, synthesis of fine chemicals & Active Pharmaceutical Intermediates (APIs)","S. Nanda","Indian Institute of Technology (Kh)","Department of Chemistry",1326000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_211"
"1803","Council of Scientific and Industrial Research","Zn (II) & Cd (II) hydro…. with Tris (pyrazolyl Borate (N3)  ….Tris (Thioimidazolyl) Borate …. ligands for ester hydrolysis","U.P. Singh","Indian Institute of Technology (R )","Department of Chemistry",1276000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_212"
"1804","Council of Scientific and Industrial Research","Assessment of biological activity & toxicity: An in silico investigation based on the combined quantum mechanics & molecular dynamics study","P.K. Chattaraj","Indian Institute of Technology (Kh)","Department of Chemistry",1593500,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_213"
"1805","Council of Scientific and Industrial Research","Multifunctional organic molecules as potential corrosion inhibitor for petroleum pipeline","A. Ilangovan","Bharathidasan University","School of Chemistry",1786000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_214"
"1806","Council of Scientific and Industrial Research","SPME - HPLC - UV analysis of endocrine disruptors using fibers developed by sol gel method","A.K. Malik","Punjabi University","Department of Chemistry",1426000,"36","2007-08","CSIR","Indian Rupees","Months","CSIR_2007-08_215"
