"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"1986","Department of Bio-Technology","DNA marker assisted identification of rust resistance in Cowpea (Vigna Unguiculata)","M.S. Uma","Agricultural Sciences University","Super Elite Sunflower Seed Production Scheme",3904000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_21"
"1987","Department of Bio-Technology","DNA Markers & disease resistance in giant black tiger shrimp, penaeus monodon","N.N. Mandal","Bose Institute","Department of Immunotechnology",3430000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_22"
"1988","Department of Bio-Technology","Energetics & dynamics of protein stability & iron binding properties & their modulation by Domain-Domain interaction in lactoferrins from various animal species","J.K. Kaushik","National Dairy Research Institute","Molecular Biology Unit",6557000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_23"
"1989","Department of Bio-Technology","Enrichment of aquafeed with cellulolytic & amylolytic microbes isolated from digestive teact of brackishwater fishes","D. De","Central Institute of Brackishwater Aquaculture","Department of Animal Nutrition",3470000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_24"
"1990","Department of Bio-Technology","Establishment of buffalo embryonic stem cell lines","A. Palanisamy","Madras Veterinary College","Department of Animal Biotechnology",3658000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_25"
"1991","Department of Bio-Technology","Establishment of Tasar technology complex for socio-economic empowerment of tribals through skill development in Tasar development in Tasar culture","V.P. Gupta","Central Tasar Research & Training Institute"," ",1958000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_26"
"1992","Department of Bio-Technology","Biological management of ginger rhizome diseases in Himachal Pradesh","N.P. Dohroo","Dr. Y.S. Parmar University of Horticulture &  Forestry","Department of Vegetable Crops, Nauni",2165000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_27"
"1993","Department of Bio-Technology","Bioremediation of industrial wastes into biomanure fortified with useful microbials by developing vermicomposting models","Shweta","D.S. College","P. G. Department of Zoology",4269000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_28"
"1994","Department of Bio-Technology","Biosafety evaluation of BT Transgenic Brinjal lines","M. Rai","Indian Institute of Vegetable Research","Division of Crop Improvement",5908000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_29"
"1995","Department of Bio-Technology","Characterization & development of diagnostics for viral nervous necrosis in seabass (Lates Cal Carifer) & mullet (Mugil Cephalus)","K.P. Jithendran","Central Institute of Brackishwater Aquaculture","Aquatic Animal Health & Environment",1693000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_30"
"1996","Department of Bio-Technology","Characterization & development of diagnostics for viral nervous necrosis in seabass (Lates Cal Carifer) & mullet (Mugil Cephalus)","A.S.S. Hameed","C. Abdul Hakeem College","Department of Zoology, Melvishram",1079000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_31"
"1997","Department of Bio-Technology","Characterization of stress resopnsive genes from safflower (Carthamus Tinctorius L.) subtracted CDNA library & functional analysis of candidiate genes for drought tolerance","C. Sudhakar","Sri Krishnadevaraya University","Department of Biotechnology",5066000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_32"
"1998","Department of Bio-Technology","Charcterization of active compounds from Marine Mollusc & Porifera that regulate Osteoclastogenesis","S.V. Chiplunkar","Advanced Centre for Treatment Research & Education in Cancer","Department of Immunology",1060000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_33"
"1999","Department of Bio-Technology","Charcterization of active compounds from Marine Mollusc & Porifera that regulate Osteoclastogenesis","M.M. Indap","D.G. Ruparel College of Arts, Science & Commerce","Department of Zoology",1799000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_34"
"2000","Department of Bio-Technology","Citrate Synthase (CS) gene overexpression in the transgenic pseudomonas fluorescens harboring Phosphoenolpyruvate Carboxylase (PPC) gene for improved organic acid secretion","G.N. Kumar","M.S. University of Baroda","Department of Biochemistry",3065000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_35"
"2001","Department of Bio-Technology","Cloning, expression & functional characterization of a Mammary Gland Protein MGP-40 expression during mammary gland involution & expporing its potential as a prognostic mammary biomarker in farm animals","A.K. Mohanty","National Dairy Research Institute","Animal Biotechnology Centre",4000000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_36"
"2002","Department of Bio-Technology","Comprative analysis of functional & anonymous SNP diversity in legumes: PCR based direct (Gene-Based) & indirect (Marker-Based) Tools for legume genome analysis","H.C. Lohithaswa","Agricultural Sciences University"," ",6950000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_37"
"2003","Department of Bio-Technology","Construction & characterisation of a buffalo bac library","S. Kumar","Centre for Cellular & Molecular Biology","National Facility for Transgenic & Gene Knockout Mice & Buffalo Genomics Group",9664000,"6","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_38"
"2004","Department of Bio-Technology","Construction of genetics linkage map & identification of molecular markers for wilt resistance in pigeonpea (Cajanus Cajan (L.) MILLSP.)","P.M. Salimath","Agricultural Sciences University","Dept. of Genetic & Plant Breeding",1376000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_39"
"2005","Department of Bio-Technology","Construction of genetics linkage map & identification of molecular markers for wilt resistance in pigeonpea (Cajanus Cajan (L.) MILLSP.)","R.S. Raje","Indian Agricultural Research Institute","Division of Genetics & Plant Breeding",1460000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_40"
"2006","Department of Bio-Technology","Creating Bio-village model cluster with small & marginal women farmers in Deccan Plateu","V. Murali","Deccan Development Society","Department of Agronomy, Begumpet",955000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_41"
"2007","Department of Bio-Technology","DBT-ICRISAT Platform for Translational Research on Transgenic Crops (PTTC)","W.D. Dar","International Crops Research Institute for the Semi-Arid Tropics"," ",248790000,"60","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_42"
"2008","Department of Bio-Technology","Derivation, characterization & transplantation of fish embryonic stem cells for ES cell Chimera production","P. Routray","Central Institute of Freshwater Aquaculture","Div. of Aquaculture Prod. & Env.",3854000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_43"
"2009","Department of Bio-Technology","Detoxification & utilization of key agro-forest based non convential oil cakes in the feeding of livestocks","J. Adhikari","Ganesh Scientific Research Foundation"," ",3787000,"60","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_44"
"2010","Department of Bio-Technology","Detoxification & utilization of key agro-forest based non convential oil cakes in the feeding of livestocks","K. Ravikanth","Ayurvet Limited"," ",3629000,"60","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_45"
"2011","Department of Bio-Technology","Detoxification & utilization of key agro-forest based non convential oil cakes in the feeding of livestocks","S.B.N. Rao","National Institute of Animal Nutrition & Physiology","Department of Animal Nutrition",5439000,"60","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_46"
"2012","Department of Bio-Technology","Detoxification & utilization of key agro-forest based non convential oil cakes in the feeding of livestocks","K. Sharma","Panjab University","Department of Anthropology",7158000,"60","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_47"
"2013","Department of Bio-Technology","Detoxification & utilization of key agro-forest based non convential oil cakes in the feeding of livestocks","S. Parnekar","Anand Agricultural University","Department of Animal Nutrition Research",4888000,"60","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_48"
"2014","Department of Bio-Technology","Developing sulphur oxidizing bacteria formulation for enhancing the production & quality of black gram & groundnut","R. Sridhar","Tamil Nadu Agricultural University","Department of Agriculture Microbiology",1298000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_49"
"2015","Department of Bio-Technology","Development & characterization of microsatellite markers in Indian Snow Trout (Schizothorax Richardsonii)","A. Barat","National Research Centre on Coldwater Fisheries","Dept. of Fish Genetics & Breeding",3284000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_50"
"2016","Department of Bio-Technology","Development & charecterization of cell lines from fish & their applications","R.R. Bhonde","National Centre for Cell Sciences","Tissue Engineering & Banking Laboratory",1000000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_51"
"2017","Department of Bio-Technology","Development & charecterization of cell lines from fish & their applications","K.R. John","Fisheries College & Research Institute","Department of Aquaculture",3600800,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_52"
"2018","Department of Bio-Technology","Development & molecular characterization of Brassica Rap/B. Juncea lines carrying gene introgression from wild species for alternaria resistance*","S.S. Banga","Punjab Agricultural University","Dept. of Plant Breeding Gen. & Biotech.",2376000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_53"
"2019","Department of Bio-Technology","Development & use of fluorescent transgenic Zebrafish biosensors for monitoring genotoxic pollutants","A. Chaudhari","Central Institute of Fisheries Education","Division of Fish Genetics & Reproduction",3808000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_54"
"2020","Department of Bio-Technology","Development & use of fluorescent transgenic Zebrafish biosensors for monitoring genotoxic pollutants","S. Sivasubbu","Institute of Genomics & Integrative Biology"," ",3692000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_55"
"2021","Department of Bio-Technology","Development of DNA based vaccine against Aeromonas SPP. Employing conserved outer membrane Porin Gene (LAMB)","A. Dixit","Jawaharlal Nehru University","Centre for Biotechnology",4482000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_56"
"2022","Department of Bio-Technology","Development of DNA based vaccine against Aeromonas SPP. Employing conserved outer membrane Porin Gene (LAMB)","M. Makesh","Central Institute of Fisheries Education","Aquatic Animal Health Management",1263000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_57"
"2023","Department of Bio-Technology","Development of Embryonic Cell lines from selected freshwater & marine finfish species used in aquaculture","R.R. Bhonde","National Centre for Cell Sciences","Tissue Engineering & Banking Lab.",802000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_58"
"2024","Department of Bio-Technology","Development of embryonic cell lines from selected freshwater & marine finfish species used in aquaculture","W.S. Lakra","National Bureau of Fish Genetic Resources","Dept. of Fish Genetics & Biotechnology",3567100,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_59"
"2025","Department of Bio-Technology","Development of genetically improved strains of brine shrimp artemia using quantitative & molecular genetic tools","P.C. Thomas","Central Marine Fisheries Research Institute"," ",3839000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_60"
"2026","Department of Bio-Technology","Development of high throughput plantlet regeneration system via somatic embryogenesis in Pigeon Pea, Cjanus Cajan L. millsp","K. Manoharan","Madurai Kamaraj University","School of Biological Sciences",2078000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_61"
"2027","Department of Bio-Technology","Development of molecular & immuno diagnostic kits for Hepatopancreatic Parvovirus (HPV) in Shrimp","A. Uma","Tamil Nadu Veterinary & Animal Sciences University","Centre for Animal Health Studies",2957000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_62"
"2028","Department of Bio-Technology","Development of Multiplex PCR for the simultaneous detection of bacterial pathogens Salmonella, Vibrio Cholerae & E. Coli in Fish & Fishery Products","G. Jeyasekaran","Fisheries College & Research Institute","Dept. of Fish Processing Technology",4189000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_63"
"2029","Department of Bio-Technology","Evaluation & advancement of stable groundnut transgenic lines over expressing BT-Cry 1x gene for insect tolerance","P.A. Kumar","Indian Agricultural Research Institute","National Res. Centre on Plant Biotech.",1895000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_64"
"2030","Department of Bio-Technology","Evaluation & advancement of stable groundnut transgenic lines over expressing BT-Cry 1x gene for insect tolerance","A.R.V. Kumar","Agricultural Sciences University","Department of Entomology",4183000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_65"
"2031","Department of Bio-Technology","Exploring in Vitro culture & characterization of Spermatogonial Stem Cells (SSCs) of Indian major CARP, Labeo Rohita (Hamilton)","H.K. Barman","Central Institute of Freshwater Aquaculture","Department of Biotechnology Cell",3791000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_66"
"2032","Department of Bio-Technology","Fertility performance & analysis of CYP 19 gene regulation in Buffalo","D. Singh","National Dairy Research Institute","Department of Animal Biotechnology",3168000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_67"
"2033","Department of Bio-Technology","Fine mapping of rust resistance  locus in lens using map-based markers & genomic resources from related taxa","T.R. Sharma","Ch. Sarwan Kumar Himachal Pradesh Krishi Viswavidyalaya","Adv. Centre for Hill Biores. & Biotech.",2670000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_68"
"2034","Department of Bio-Technology","Gene stacking in BT-Cotton","G. Balasubramani","Central Institute for Cotton Research"," ",3108000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_69"
"2035","Department of Bio-Technology","Gene stacking in BT-Cotton","I.S. Katageri","Agricultural Sciences University","Dept. of Genetics & Plant Breeding",2932000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_70"
"2036","Department of Bio-Technology","Gene stacking in BT-Cotton","P.A. Kumar","Indian Agricultural Research Institute","National Research Centre on Plant Biotech.",3645000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_71"
"2037","Department of Bio-Technology","Genetic enhancement of Soybean for charcoal rot resistance through molecular techniques","A. Talukdar","Indian Agricultural Research Institute","Department of Genetics, Pusa",1780000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_72"
"2038","Department of Bio-Technology","Genetic profiling of important meat & wool type indigenous sheep breeds using neutral & functional markers","R. Arora","National Bureau of Animal Genetic Resources"," ",5535000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_73"
"2039","Department of Bio-Technology","Genetic transformation & molecular analysis of Indian sweet sorghum genotypes with BT gene constructs","K.B.R.S. Visarada","National Research Centre for Sorghum"," ",3331000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_74"
"2040","Department of Bio-Technology","Identification of genes involved during disease development by gall forming rust fungi in Acacia Eburnea & Jasminum Malbaricum","A.M. Harsulkar","Bharati Vidyapeeth","Interactive Res. School for Health Affairs",2867000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_75"
"2041","Department of Bio-Technology","Identification of genes involved during disease development by gall forming rust fungi in Acacia Eburnea & Jasminum Malbaricum","K.R. Gandhe","Modern College of Arts, Science & Commerce","P. G. Research Centre",1079000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_76"
"2042","Department of Bio-Technology","Initiating vegetable cultivation through vermi composting for income generation of SC population in Ghinni - Ghad region of Sirmour district of HP","S. Kumar","Social Awareness Through Human Involvement","Technology Development Cell",488000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_77"
"2043","Department of Bio-Technology","Intensive culture & preservation of marine copepod eggs for aquaculture-Biotechnological approach","P. Santhanam","Bharathidasan University","Department of Marine Science",1677000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_78"
"2044","Department of Bio-Technology","Isolation & characterization of bioactive molecules from indigenous Rhizobacteria for the management of soil borne Pathogens","P. Dureja","Indian Agricultural Research Institute","Department of Agricultural Chemicals",1478800,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_79"
"2045","Department of Bio-Technology","Isolation, culture & characterization of adult stem cells in buffaloes","P.S. Yadav","Central Institute for Research on Buffaloes","Dept. of Buffalo Physiology & Reproduction",6713000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_80"
"2046","Department of Bio-Technology","Mapping & marker assisted selection for new genes for resistance to white rust (Albugo Candida) in Indian Mustard (Brassica Juncea (L.) Czern. & amp; COSS)","D.K. Yadava","Indian Agricultural Research Institute","Department of Genetics, Pusa",1702000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_81"
"2047","Department of Bio-Technology","Mapping molecular markers linked to H2 locus of wilt resistance & marker assisted selection for pyramiding fusarium wilt resistance genes in chickpea","R.L. Ravikumar","Agricultural Sciences University"," ",3068000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_82"
"2048","Department of Bio-Technology","Mass culture of Hepatopancreatic Cells of Paphia Malabarica & Scylla serrata & isolation of bioactive compounds","M.S. Patole","National Centre for Cell Sciences"," ",1000000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_83"
"2049","Department of Bio-Technology","Mass culture of Hepatopancreatic Cells of Paphia Malabarica & Scylla serrata & isolation of bioactive compounds","P.V. Desai","Goa University","Department of Zoology",2860000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_84"
"2050","Department of Bio-Technology","Metabolic engineering of fatty acid biosynthesis to develop nutritionally improved brassica seed oil","M.K. Maiti","Indian Institute of Technology (Kh)"," ",4193000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_85"
"2051","Department of Bio-Technology","Metabolic engineering of fatty acid biosynthesis to develop nutritionally improved brassica seed oil","S. Bhattacharyya","Bidhan Chandra Krishi Vishwavidyalaya","Department of Genetics",528000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_86"
"2052","Department of Bio-Technology","Molecular & genetic analysis of transgenic male sterile & restorer lines in Safflower (Carthamus Tinctorius L.)","V.D. Kumar","Directorate of Oilseeds Research","Department of Crop Improvement",2298000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_87"
"2053","Department of Bio-Technology","Molecular characterization & proteomics expression of insect JHAMT gene","D. Muraleedharan","Kerala University","Department of Zoology, Kariavattom",5335000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_88"
"2054","Department of Bio-Technology","Molecular studies on HUFA synthesizing capability in rohu (Labeo Rohita L.)","S. Nandi","Central Institute of Freshwater Aquaculture","Fish Genetics & Biotechnology Division",4115000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_89"
"2055","Department of Bio-Technology","Molecular tagging & mapping the QTL (S) for resistance to fusarium wilt in chickpea","K.S. Boora","Ch. Charan Singh Haryana Agricultural University","Dept. of Biotech. & Molecular Biology",2691000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_90"
"2056","Department of Bio-Technology","Production of monoclonal antibodies to serum immunoglobulins of ophiocephalus striatus & clarias batrachus & their application in immunoassays","N. Sood","National Bureau of Fish Genetic Resources","Exotic & Quarantine Division",3137000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_91"
"2057","Department of Bio-Technology","Productivity improvement of mungbean (Vigna Radiata) with biofertilizer package & its impact on rice based cropping system with particular reference to soil health under Terai Agroclimatic Zone (#2) of West Bengal","P.M. Bhattacharya","Uttar Banga Krishi Vishwavidyalaya","Department of Plant Pathology",2543000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_92"
"2058","Department of Bio-Technology","Promotion of entrepreneurial development among SC/ST & amp; Women through cultivation, value addition product development & amp; marketing through SHG approach","P. Brindha","Srimad Andavan Arts & Science College"," ",2115000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_93"
"2059","Department of Bio-Technology","Rural bioresource complex for bio-enterpreneurship development among tribal youths in Tripura","M. Roy","Tripura State Council for Science & Technology"," ",5666000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_94"
"2060","Department of Bio-Technology","Scope for development of alternaria carthami disease resistant transgeneic plants of safflower by biotechnological approaches","B.D.R. Kumari","Bharathidasan University","Department of Plant Science",2937000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_95"
"2061","Department of Bio-Technology","Screening & isolation of Marine Actinomycetes producing novel bioactive compounds","T. Prabhakar","Andhra University","A.U. College of Pharmaceutical Sciences",2025000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_96"
"2062","Department of Bio-Technology","Screening of Biotehnologically useful enzymes in Halophiles/ Haloalkaliphiles from coastal areas of Gujarat : Molecular & functional characterization for industrial application","S.K. Khare","Indian Institute of Technology (D)","Department of Chemistry",3311000,"48","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_97"
"2063","Department of Bio-Technology","Screening of Biotehnologically useful enzymes in Halophiles/ Haloalkaliphiles from coastal areas of Gujarat: Molecular & functional characterization for industrial application","S.P. Singh","Saurashtra University","Department of Biosciences",3254000,"48","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_98"
"2064","Department of Bio-Technology","Sero - Phage & molecular tagging of indigenous soybean rhizobia to select prominent effective strains useful in national breeding programme for enhancing BNF - Based Soybean production","B. Dhar","Banaras Hindu University","Institute of Agriculture Sciences",3113000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_99"
"2065","Department of Bio-Technology","Smart pond management system for freshwater aquaculture","N. Sarangi","Central Institute of Freshwater Aquaculture"," ",2503000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_100"
"2066","Department of Bio-Technology","Smart pond management system for freshwater aquaculture","K.S.N. Rao","Central Electronics Engineering Research Institute","Dept. of Electronics for Societal Purposes",3553000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_101"
"2067","Department of Bio-Technology","Standardisation of techniques for captive breeding, rearing & culture of three Indian Seahorse species","R.A. Sreepada","National Institute of Oceanography","Aquaculture Laboratory",2240000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_102"
"2068","Department of Bio-Technology","Tagging & marker-assisted transfer of low glucosinolate trait in Brassica Juncea","A.K. Pradhan","Delhi University","Department of Genetics",6191000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_103"
"2069","Department of Bio-Technology","Tagging & marker-assisted transfer of low glucosinolate trait in Brassica Juncea","A. Agnihotri","The Energy Resources Institute","Biotechnology Division, Lodhi Road",4160000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_104"
"2070","Department of Bio-Technology","Tagging & marker-assisted transfer of low glucosinolate trait in Brassica Juncea","G. Kaur","Punjab Agricultural University","Department of Plant Breeding",5084000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_105"
"2071","Department of Bio-Technology","A Novel perfusion culture system for monoclonal antibody production by hybridoma cell","P.K. Roychoudhury","Indian Institute of Technology (D)"," ",3268000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_106"
"2072","Department of Bio-Technology","Aggregation in mutant huntingtin protein: Role of RNA Aptamers","I. Roy","National Institute of Pharmaceutical Education & Research","Department of Biotechnology",2092000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_107"
"2073","Department of Bio-Technology","Agrobacterium - Mediated genetic transformation in Apple rootstocks","M. Modgil","Dr. Y.S. Parmar University of Horticulture &  Forestry","Department of Biotechnology, Forestry, Nauni",5423000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_108"
"2074","Department of Bio-Technology","Analysis of entamoeba histolytica genome sequence: Computational analysis using comparative genomic methods & experimental validation","A. Bhattacharya","Jawaharlal Nehru University","School of Life Sciences",3665000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_109"
"2075","Department of Bio-Technology","Analysis of fruit characteristics, expression profile of ripening genes & limited open field trials of tomato transgenics over-expressing polyamine biosynthesis genes","M.V. Rajam","Delhi University","Department of Genetics",2701000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_110"
"2076","Department of Bio-Technology","Anti -Candida metabolites of burkholderia gladioli or -1: Purification characterization, chemical modifications & toxicity assays","I.P. Singh","National Institute of Pharmaceutical Education & Research","Department of Natural Products",506000,"12","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_111"
"2077","Department of Bio-Technology","Anti -Candida metabolites of burkholderia gladioli or-1: Purification characterization, chemical modifications & toxicity assays","R. Tewari","Panjab University","Department of Biotechnology",1116000,"12","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_112"
"2078","Department of Bio-Technology","Application of established fish cell lines for evaluating the toxicity of industiral effluents (A biological alternative to the use of whole animals)","S. Kamatchiammal","National Environmental Engineering Research Institute","Chennai  Zonal Laboratory",1727000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_113"
"2079","Department of Bio-Technology","Application of established fish cell lines for evaluating the toxicity of industiral effluents (A biological alternative to the use of whole animals)","A.S.S. Hameed","C. Abdul Hakeem College","Department of Zoology, Melvishram",1267000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_114"
"2080","Department of Bio-Technology","Artificial microrna & small interfering RNA mediated silencing of UDP -Glucose Pyrophosphorylase & vacuolar acid invertase gene for reduction of cold induced sweetening in potato","D. Pattanayak","Central Potato Research Institute","Department of Crop Improvement",4907000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_115"
"2081","Department of Bio-Technology","Association of microsatellites with specific genes","S. Trivedi","Jai Narain Vyas University","Department of Zoology",1868800,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_116"
"2082","Department of Bio-Technology","Augmentation of infrastructure in S. Vijaya's Laboratory destroyed by fire ………..  Defined gene disruption mutants of m. Tuberculosis with decreased virulence & pathogenic potential","S. Vijaya","Indian Institute of Science","Centre For Genetic Eng.",10500000,"60","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_117"
"2083","Department of Bio-Technology","Bioconjugation of nanomaterials & their applications in cancer therapy","A. John","Sree Chitra Tirunal Institute for Medical Sciences & Technology","Department of Biomedical Technology",1045000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_118"
"2084","Department of Bio-Technology","Bioconjugation of nanomaterials & their applications in cancer therapy","A. Abraham","Kerala University","Department of Biochemistry",3992000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_119"
"2085","Department of Bio-Technology","Biofiltration of volatile organic compounds present in pharmaceuticals industry waste gases","N. Rajamohan","Annamalai University","Department of Chemical Engineering",1179000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_120"
"2086","Department of Bio-Technology","Biological synthesis of sophorolipids using yeast antimicrobial agent & their usage as capping & reducing agents for the synthesis of metal nanoparticules","B.L.V. Prasad","National Chemical Laboratory","Materials Chemistry Division",7739000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_121"
"2087","Department of Bio-Technology","Bioprocess development for the microbial production of L- Glutaminase","T. Prabhakar","Andhra University","A.U. College of Pharmaceutical Sciences",527000,"18","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_122"
"2088","Department of Bio-Technology","Bioproduction of lichen metabolites & their antimicrobial antioxidant Cardiovascular - Protective & Anti-Tumour activities in Vitro","B.C. Behera","Agarkar Research Institute","Mycology Group, Plant Sc. Division",3513000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_123"
"2089","Department of Bio-Technology","Bioprospecting Himalayan Bioresources through transgenic & neutraceutical technology","P.S. Ahuja","Institute of Himalayan Bioresource Technology","Department of Plant Tissue Culture",17327000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_124"
"2090","Department of Bio-Technology","Bioprospecting novel genes from the metagenome of coal beds for the biotransformation of lignite coal into high efficiency fuels","A.K. Tripathi","Banaras Hindu University","School of Biotechnology",4038000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_125"
"2091","Department of Bio-Technology","Bioprospecting of Epimedium Elatum","Q.P. Hassan","Regional Research Laboratory","Division of Biotechnology, Sant Nagar",4303000,"36","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_126"
"2092","Department of Bio-Technology","Biosurfactant from newly isolated yeast strains: Fermentation, downstream processing, characterization & its application","R. Gupta","Delhi University","Department of Microbiology",1643000,"24","2007-08","DBT","Indian Rupees","Months","DBT_2007-08_127"
